id,lat,long
3809,30.282227,-97.744542
5952,30.496132,-97.632518
1517,29.865634,-97.943201
5749,30.588197,-97.42625
7235,30.595035,-97.835945
2289,30.210837,-97.858899
6428,30.093237,-97.694117
1367,30.257611,-98.169802
940,30.756782,-97.762274
4462,30.395723,-97.672955
4542,30.338695,-97.525887
4554,30.474461,-97.770869
5917,30.686135,-97.658683
1043,30.043099,-97.852821
1242,30.1098,-98.068304
3501,30.221944,-97.676145
5845,30.465162,-97.234926
2860,30.208861,-97.756035
6209,30.388404,-97.759726
5548,30.777046,-97.591018
4266,30.326825,-97.687624
36,30.298805,-97.888816
644,30.708185,-97.434506
6822,30.622938,-97.614617
824,29.973582,-97.882525
5641,30.451534,-97.391454
1712,30.148136,-97.793388
9,30.488843,-98.053644
4571,30.688883,-97.878742
5629,30.678105,-97.315701
1420,30.237465,-98.065915
6362,30.026858,-98.101147
7441,30.274944,-97.817679
6924,30.335385,-97.587765
1074,30.492048,-97.5281
7322,30.140966,-97.591679
5225,30.534557,-97.690531
868,30.876242,-97.77401
1322,30.094404,-98.170976
6629,30.468595,-97.715297
6372,30.540793,-97.790415
2230,30.386976,-97.903719
6712,30.09504,-97.922736
1491,29.827121,-97.984705
1816,29.894057,-97.911678
3913,30.3299,-97.739692
4755,30.493729,-97.826739
5348,30.618972,-97.689152
5791,30.575209,-97.310499
6864,30.475538,-97.596566
1087,30.359273,-97.397532
6302,30.286848,-97.664816
5395,30.431071,-97.602426
2064,29.976888,-97.808745
7149,30.72177,-97.53191
2463,30.23245,-97.808305
4076,30.371068,-97.71978
2818,30.27574,-97.59952
19,30.367501,-97.984566
1739,30.341546,-97.781731
7275,30.093959,-97.781551
2220,30.251859,-97.918722
6025,30.184097,-97.630291
1214,30.417783,-97.521358
6835,30.566984,-97.581921
5658,30.586548,-97.380104
7068,30.656798,-97.958937
5254,30.485489,-97.674074
4831,30.85079,-97.834573
3000,30.244162,-97.764886
769,30.191844,-98.103685
51,30.205053,-97.932402
6439,30.041147,-97.761506
5033,30.430782,-97.70031
1841,29.969026,-97.989404
3227,30.239761,-97.735931
1143,30.307684,-97.514671
5581,30.830155,-97.601763
6433,30.175929,-97.70774
1365,30.179424,-98.191269
7024,30.465685,-97.80317
5574,30.684075,-97.545482
2106,30.140901,-97.846645
1101,30.0113,-97.687029
6319,30.250723,-97.686436
4810,30.774649,-97.876885
5642,30.531828,-97.446217
6376,30.545637,-97.865456
2236,30.196676,-98.013609
1194,30.637913,-97.503543
1281,29.885267,-97.940102
7134,30.799024,-97.452087
15,30.398674,-97.83899
7182,30.445164,-97.319315
2092,30.07893,-97.823356
5608,30.380452,-97.46579
2966,30.185189,-97.772304
4979,30.433175,-97.766563
3316,30.270582,-97.733666
3670,30.293801,-97.769587
351,30.285307,-97.701787
3568,30.344633,-97.704491
2375,30.236052,-97.854532
4532,30.362644,-97.629357
1323,30.000072,-98.200099
5944,30.558836,-97.6411
1425,30.393322,-98.067956
2000,29.942942,-97.88172
6521,30.175664,-97.528057
7426,30.328976,-97.638192
27,30.32358,-97.939978
7257,30.564129,-97.542984
5533,30.836097,-97.706166
1360,30.058309,-98.049009
4228,30.308695,-97.709155
5534,30.728232,-97.642808
1201,30.813891,-97.514762
988,30.62155,-97.263684
605,30.131976,-97.668147
4941,30.521186,-97.734846
4595,30.682861,-97.717634
4126,30.384612,-97.736118
7329,30.453961,-97.469466
7216,30.633795,-97.826607
5757,30.557868,-97.407969
1381,30.285707,-98.103249
6941,30.297637,-97.567921
4825,30.721292,-97.831363
1340,29.925171,-98.064188
1860,29.900516,-97.958233
7282,30.075896,-97.748536
5295,30.594977,-97.763822
5132,30.452635,-97.665576
4644,30.481116,-97.976926
6999,30.839077,-97.79333
6902,30.366298,-97.582811
2593,30.253313,-97.801443
2453,30.204353,-97.791199
986,30.504025,-97.182869
3622,30.310768,-97.75751
6005,30.232521,-97.614488
1226,30.740209,-97.493845
1136,30.231017,-97.516594
6613,30.171652,-97.888239
7161,30.641278,-97.366213
755,30.1139,-98.246902
7044,30.593884,-97.883234
2638,30.322091,-97.815584
4355,30.323016,-97.669486
4035,30.356587,-97.736352
2048,29.998763,-97.869521
694,30.046219,-97.956417
1942,30.131151,-98.015189
7099,30.536207,-97.836581
6478,30.350821,-97.473066
107,30.627603,-97.663039
6409,29.83148,-97.935092
541,30.164418,-97.745521
7152,30.649131,-97.441135
3232,30.214341,-97.724986
5841,30.730477,-97.339793
5562,30.764075,-97.630044
4411,30.35837,-97.688887
7352,30.43402,-97.896425
5305,30.577124,-97.691532
3150,30.275657,-97.76766
1030,30.652202,-97.567221
2176,30.112147,-97.805531
5077,30.412824,-97.708511
1950,29.926522,-97.83059
5217,30.509533,-97.686304
2254,30.232748,-97.991675
1038,30.713284,-97.917453
756,29.996347,-98.122024
1371,30.300407,-98.170914
1299,30.143223,-98.135221
1128,30.415637,-97.745701
5558,30.676226,-97.610164
6843,30.50182,-97.582941
99,30.188004,-97.841393
2124,30.114723,-97.874813
7108,30.527589,-97.806271
1212,30.399374,-97.381992
1605,29.871191,-97.918273
3379,30.269488,-97.71867
5190,30.484788,-97.694529
7177,30.503991,-97.348564
3853,30.282091,-97.726769
7169,30.539773,-97.265147
7051,30.842139,-97.885558
6552,30.523132,-97.773649
7433,30.369521,-97.788405
1248,30.291368,-98.034598
5412,30.446717,-97.561327
7223,30.754825,-97.721356
2496,30.231272,-97.827504
1454,29.850844,-97.974942
4596,30.666229,-97.665892
4630,30.649572,-97.910658
4805,30.560418,-97.835783
5383,30.442935,-97.627894
4898,30.518637,-97.649818
5861,30.500392,-97.806078
223,30.383394,-97.660601
551,30.10091,-97.742406
1330,29.980102,-98.093545
5025,30.481985,-97.743634
2698,29.97976,-97.764403
5815,30.639784,-97.290325
5696,30.490955,-97.400783
2350,30.240749,-97.880658
4585,30.733725,-97.794622
4739,30.446597,-97.7889
2745,30.095123,-97.660082
5613,30.313634,-97.483197
1188,30.537219,-97.513917
1110,30.193282,-98.236528
22,30.373525,-97.86814
4803,30.574615,-97.789068
7196,30.619446,-97.565469
4688,30.455006,-97.824879
1410,30.167629,-98.086571
4494,30.255091,-97.555928
3166,30.265618,-97.748341
1472,29.80115,-97.994277
793,29.928589,-97.917713
1936,30.075656,-98.001528
7313,30.036818,-97.709844
6073,30.058237,-97.690933
3826,30.305054,-97.742751
1149,30.409589,-98.109364
5985,30.393899,-97.628423
6893,30.391138,-97.581299
3435,30.22465,-97.703324
4634,30.518785,-97.894821
3758,30.335561,-97.753604
5511,30.702941,-97.69005
1155,30.410956,-97.791897
518,30.191559,-97.741838
5942,30.599089,-97.632599
6746,30.633263,-97.641575
6441,30.169014,-97.784922
5721,30.5734,-97.428283
560,30.371482,-97.546382
1114,30.659689,-98.030267
5532,30.873512,-97.725051
2238,30.228909,-97.95054
1820,30.011987,-97.891282
3098,30.224153,-97.76475
1359,30.048688,-98.097949
1937,30.12097,-97.966499
4292,30.320676,-97.701459
7143,30.712262,-97.473808
1996,29.907766,-97.900401
2744,30.129184,-97.69566
951,30.624548,-97.751006
1404,30.191378,-98.162277
1025,30.791238,-97.642916
1320,30.008634,-98.051193
846,30.276044,-97.858429
6807,29.905089,-97.995181
2605,30.265011,-97.786332
4894,30.532765,-97.605992
945,30.820892,-97.877474
6842,30.532516,-97.576163
4336,30.302674,-97.656988
5541,30.745166,-97.565924
1962,29.952679,-97.837463
6236,30.458875,-97.75412
6517,30.189352,-97.58265
2617,30.316056,-97.872294
2398,30.191134,-97.812608
1438,29.82181,-98.007133
2643,30.293077,-97.82808
5603,30.319001,-97.443682
1009,30.593494,-97.559051
5111,30.424826,-97.672301
2138,30.050612,-97.838215
7344,30.560488,-97.683307
848,30.174384,-97.984925
2749,30.141786,-97.615924
5093,30.458208,-97.69716
2090,30.072526,-97.855312
5343,30.649881,-97.680663
882,30.656402,-97.262914
5823,30.754321,-97.437996
4511,30.290951,-97.627772
4827,30.772247,-97.815611
4628,30.557239,-97.945845
1251,30.37458,-98.041928
1044,30.521169,-97.847519
5759,30.562482,-97.388583
1575,29.873806,-97.95471
1093,30.609838,-97.218848
1831,30.015748,-97.859108
939,30.717388,-97.745749
100,30.17107,-97.842194
4570,30.662809,-97.879073
6458,30.349086,-97.555105
2768,30.190898,-97.647323
6255,30.499183,-97.775875
3296,30.254915,-97.734552
7163,30.598462,-97.349552
6262,30.397615,-97.745974
7045,30.779992,-97.920107
7311,30.284362,-97.519374
6700,30.338148,-97.919886
883,30.631001,-97.410462
6339,30.332184,-97.617231
5699,30.591685,-97.4754
1562,29.858371,-97.950815
5931,30.666555,-97.64208
777,29.832686,-97.918297
4407,30.364998,-97.701203
16,30.33372,-98.076591
2636,30.308132,-97.796794
7130,30.787696,-97.536638
6909,30.351176,-97.592177
1828,30.014363,-97.812917
5785,30.469994,-97.347971
5281,30.642587,-97.714358
6774,30.078712,-97.702452
2799,30.278268,-97.69086
1382,30.256388,-98.109119
4053,30.346675,-97.720609
5787,30.48948,-97.283439
4591,30.852156,-97.746004
7343,29.862152,-98.014392
630,30.417448,-97.486022
6730,30.606128,-97.540181
1446,29.815446,-97.96404
95,30.342242,-97.809077
5601,30.221099,-97.488372
159,30.467254,-97.654187
6670,30.471894,-97.50215
4783,30.617735,-97.85978
5205,30.516649,-97.698067
764,30.3165,-98.139466
7314,30.102734,-97.614224
6473,30.351242,-97.483825
2565,30.236646,-97.78352
1028,30.715183,-97.599677
2274,30.315871,-97.97799
3985,30.355174,-97.756664
6422,30.164116,-97.693067
4798,30.580474,-97.85324
2865,30.209953,-97.74713
2072,29.964911,-97.794449
1692,29.87339,-97.900478
933,30.65866,-97.776031
7466,30.293874,-97.922855
751,30.072636,-98.204517
75,30.222138,-97.883969
1321,30.020471,-98.153274
6622,30.561158,-97.607713
1838,29.925388,-97.947524
6404,29.92377,-97.89152
709,29.881815,-97.932862
5644,30.532268,-97.423996
569,30.560541,-97.747161
1094,29.934113,-98.150473
2306,30.213668,-97.830107
1407,30.227215,-98.154469
5264,30.530219,-97.667632
4146,30.397182,-97.732347
4157,30.313454,-97.69127
6231,30.445279,-97.743061
3456,30.261441,-97.708551
548,30.1398,-97.779669
767,30.167197,-98.235175
4670,30.479756,-97.80205
5983,30.404393,-97.607354
6434,30.197576,-97.691615
1016,30.657724,-97.497322
6394,30.469124,-97.622313
4800,30.58685,-97.809208
2902,30.216178,-97.665134
3779,30.294177,-97.718183
4816,30.690112,-97.971308
4657,30.474667,-97.841321
2163,30.06067,-97.804117
6961,30.478887,-97.722983
536,30.180777,-97.806741
2703,30.080573,-97.735104
4280,30.322574,-97.706824
3120,30.239617,-97.747665
6792,29.892204,-97.882143
1078,30.837785,-97.539898
3895,30.312454,-97.731185
886,30.539989,-97.216877
1419,30.192514,-98.064321
1723,30.204722,-97.774484
2217,30.186433,-97.913792
984,30.522277,-97.308176
934,30.658855,-97.849323
5833,30.687888,-97.426275
2285,30.391435,-97.937119
3595,30.390596,-97.713615
1957,29.987605,-97.836644
