id,lat,long
7350,30.366422,-97.894353
4172,30.321047,-97.684731
2258,30.161605,-97.952457
5845,30.465162,-97.234926
28,30.343668,-97.905759
1431,29.880615,-97.912757
1368,30.22719,-98.169205
351,30.285307,-97.701787
4208,30.305753,-97.697286
5786,30.50493,-97.326034
1120,30.406566,-97.85219
863,30.880283,-97.824754
2966,30.185189,-97.772304
4760,30.520525,-97.829851
1124,30.408449,-97.758688
5839,30.719198,-97.320705
1241,30.047991,-98.025834
5538,30.703664,-97.589123
1975,29.918328,-97.876762
4870,30.536342,-97.651289
2286,30.153247,-97.833034
5420,30.501635,-97.580851
43,30.272366,-98.013199
1297,30.159975,-98.178438
3782,30.294917,-97.719603
2040,29.973379,-97.87508
5416,30.409512,-97.5607
779,29.807481,-97.955
2739,30.135807,-97.680223
6068,30.079508,-97.691073
7102,30.474478,-97.78753
6261,30.39649,-97.746479
4595,30.682861,-97.717634
871,30.685782,-97.776485
650,30.556867,-97.534104
5290,30.548565,-97.743601
5626,30.480879,-97.250779
1116,30.840504,-97.903407
999,30.511418,-97.468827
4626,30.44215,-97.911725
6967,30.338124,-98.145034
4708,30.461121,-97.793506
891,30.54927,-97.453586
7222,30.764983,-97.665833
763,30.277913,-98.137608
691,30.103535,-97.972025
5289,30.556464,-97.707434
4656,30.460705,-97.838284
1958,29.997898,-97.850285
1033,30.723527,-97.294568
890,30.460507,-97.1884
4800,30.58685,-97.809208
5532,30.873512,-97.725051
1516,29.859231,-97.95031
2629,30.314974,-97.826522
1573,29.87622,-97.952048
6077,30.048895,-97.691515
6581,30.530997,-97.72323
6608,30.113569,-97.949825
3863,30.286805,-97.725577
1308,30.058892,-98.162858
666,29.896453,-98.064179
5504,30.700789,-97.739677
359,30.284903,-97.743151
693,30.083197,-98.064494
5997,30.329549,-97.650959
4946,30.518784,-97.718423
1219,30.607574,-97.506741
5309,30.592913,-97.68961
2249,30.153575,-97.994535
640,30.645536,-97.648227
3670,30.293801,-97.769587
5526,30.716307,-97.662461
6504,30.394323,-97.549175
583,30.044241,-97.823901
1023,30.804915,-97.569578
5241,30.495811,-97.664951
4815,30.815593,-97.808884
2293,30.202866,-97.837208
514,30.209973,-97.775986
4030,30.357715,-97.738588
1942,30.131151,-98.015189
1819,29.966324,-97.926509
1967,29.944065,-97.798207
6814,29.927671,-97.905354
4996,30.45592,-97.776371
3461,30.263791,-97.696283
4654,30.420247,-97.845343
6808,29.90446,-97.993896
7236,30.606813,-97.450413
7050,30.799574,-97.867794
6577,30.129313,-97.778358
2198,30.138468,-97.795207
6852,30.485832,-97.58483
3565,30.342831,-97.705712
