id,lat,long
1438,29.82181,-98.007133
4973,30.42328,-97.74884
2501,30.220703,-97.836875
7203,30.602481,-97.567419
3210,30.215704,-97.734644
6938,30.32696,-97.582044
5274,30.600619,-97.74742
5759,30.562482,-97.388583
1280,29.884391,-97.941438
2283,30.32185,-97.955313
5568,30.77416,-97.627744
1407,30.227215,-98.154469
2116,30.02232,-97.853646
3709,30.300144,-97.756231
2,30.595955,-97.873341
5135,30.47074,-97.669399
4840,30.841155,-97.793799
4768,30.481865,-97.80524
2741,30.097144,-97.684563
3571,30.340601,-97.700162
675,30.019846,-98.0279
5830,30.71939,-97.47725
7174,30.547076,-97.234691
6485,30.352275,-97.41145
6698,30.414325,-97.519409
1709,30.140349,-97.832826
5341,30.648273,-97.680009
6997,30.210701,-97.968834
6513,30.185545,-97.611935
2834,30.278136,-97.662454
5801,30.645128,-97.302222
1954,29.959461,-97.877099
1359,30.048688,-98.097949
5974,30.450987,-97.592719
7218,30.704594,-97.852185
4865,30.537337,-97.691299
2777,30.277598,-97.746279
3589,30.369773,-97.716819
2452,30.183114,-97.781832
5071,30.415529,-97.706509
6094,30.541417,-97.849713
5596,30.291006,-97.46401
2597,30.274274,-97.80014
2612,30.398789,-97.844551
1310,30.08205,-98.171247
1113,30.530257,-98.103332
5985,30.393899,-97.628423
7318,30.075631,-97.746291
979,30.455046,-97.339311
7121,30.830661,-97.562261
1364,30.131976,-98.08916
5640,30.542725,-97.484727
1425,30.393322,-98.067956
4816,30.690112,-97.971308
6281,30.228679,-97.888093
7433,30.369521,-97.788405
2533,30.230378,-97.788003
3506,30.291598,-97.713213
6375,30.543386,-97.785364
6744,30.630232,-97.641384
5916,30.685338,-97.656395
6324,30.329384,-97.654467
7221,30.74397,-97.776573
7236,30.606813,-97.450413
5420,30.501635,-97.580851
722,29.873067,-97.90967
2187,30.095267,-97.815648
6236,30.458875,-97.75412
1101,30.0113,-97.687029
663,30.553467,-97.632417
7418,30.217253,-97.668257
5573,30.708926,-97.571769
1959,29.992531,-97.842281
4811,30.806588,-97.889688
1381,30.285707,-98.103249
6476,30.351432,-97.474877
4105,30.382203,-97.740368
648,30.670268,-97.365601
1332,29.987964,-98.111264
7438,30.325254,-97.812413
1516,29.859231,-97.95031
6886,30.252891,-97.602547
1975,29.918328,-97.876762
6036,30.134757,-97.652878
3372,30.255296,-97.725077
768,30.185976,-98.229548
5676,30.427887,-97.451867
6663,30.397672,-97.673839
6786,30.190558,-98.087434
4644,30.481116,-97.976926
2205,30.187541,-97.912924
6990,30.35099,-97.590115
4482,30.182514,-97.540951
3510,30.340153,-97.738676
6110,30.497393,-97.847197
1942,30.131151,-98.015189
145,30.505463,-97.648706
736,29.908987,-97.972402
6422,30.164116,-97.693067
42,30.286234,-97.902792
5787,30.48948,-97.283439
1052,30.587174,-97.415829
6629,30.468595,-97.715297
6893,30.391138,-97.581299
934,30.658855,-97.849323
5697,30.484513,-97.402695
5280,30.605336,-97.686652
970,30.75436,-97.408646
1070,30.52396,-97.791741
1817,30.016504,-97.897091
5618,30.331992,-97.504609
2198,30.138468,-97.795207
477,30.241194,-97.744361
7031,30.452427,-97.82817
812,30.103692,-97.899298
1992,29.895378,-97.904373
7411,30.251368,-97.683482
876,30.852528,-97.680214
7150,30.704189,-97.514827
5847,30.479534,-97.180841
4341,30.326598,-97.668199
4707,30.456205,-97.791722
5813,30.55764,-97.30442
140,30.499365,-97.699917
5901,30.584136,-97.836345
5050,30.439962,-97.669378
7305,30.173574,-97.81977
7350,30.366422,-97.894353
1699,30.027667,-97.785745
6670,30.471894,-97.50215
1422,30.246189,-98.047347
1193,30.637256,-97.519283
1933,30.047178,-97.988048
2641,30.295865,-97.82877
1967,29.944065,-97.798207
6252,30.491752,-97.771692
7130,30.787696,-97.536638
2129,30.048613,-97.838751
3077,30.215975,-97.767869
