id,lat,long
765,30.291503,-98.177276
3593,30.380427,-97.715741
1677,29.88393,-97.933255
5475,30.703243,-97.650709
3175,30.230359,-97.741504
7159,30.607593,-97.318995
5910,30.469868,-97.789873
2145,30.066202,-97.843692
6704,30.333671,-97.510482
63,30.240247,-97.852166
663,30.553467,-97.632417
7053,30.754192,-97.855733
4302,30.33049,-97.706508
1353,30.121344,-98.088327
6775,30.07915,-97.70235
4797,30.57955,-97.856386
6670,30.471894,-97.50215
6419,30.197906,-97.683302
6169,30.459577,-97.666609
5828,30.718913,-97.428033
2273,30.306929,-97.970205
1436,29.818931,-97.994699
3162,30.269553,-97.752925
971,30.570439,-97.411401
5848,30.511166,-97.195357
5548,30.777046,-97.591018
4535,30.352565,-97.61191
5320,30.579591,-97.691696
537,30.178806,-97.78988
1305,29.967769,-98.189493
7349,30.40432,-97.847379
1947,29.950177,-97.878941
5220,30.510843,-97.68489
430,30.292047,-97.826542
5417,30.429413,-97.572417
1213,30.410031,-97.37493
1039,30.707511,-97.937796
1343,29.998843,-98.084241
4591,30.852156,-97.746004
1191,30.593317,-97.519759
7322,30.140966,-97.591679
3405,30.254057,-97.681349
1373,30.199549,-98.184398
6997,30.210701,-97.968834
6716,30.53623,-97.783535
6591,30.197458,-97.867286
1296,30.345872,-98.027208
6190,30.332983,-97.80736
5349,30.623522,-97.690632
4340,30.327153,-97.668708
287,30.330139,-97.742742
2176,30.112147,-97.805531
2534,30.229342,-97.78654
6865,30.480013,-97.605172
10,30.405429,-97.968645
6004,30.259416,-97.614735
4614,30.674731,-97.585937
1326,30.097785,-98.239317
3548,30.296815,-97.716576
691,30.103535,-97.972025
1303,30.167313,-98.085854
6229,30.443483,-97.742458
1787,30.153831,-97.639306
5505,30.695887,-97.734306
1174,30.40787,-97.675483
2697,29.994679,-97.749232
5861,30.500392,-97.806078
7137,30.753661,-97.487775
7187,30.458775,-97.325924
7227,30.645148,-97.84736
66,30.244016,-97.915824
5621,30.390154,-97.475746
6203,30.382216,-97.770828
1462,29.84932,-97.976323
7154,30.673606,-97.282918
5589,30.821856,-97.605013
1008,30.603935,-97.594838
805,30.01983,-97.868262
7334,30.445402,-98.098789
6079,30.055686,-97.690118
6885,30.488796,-97.630531
1344,30.081168,-98.171429
6382,30.157334,-97.729342
5178,30.475276,-97.701299
2601,30.266277,-97.782899
7449,30.547441,-97.518955
5601,30.221099,-97.488372
815,29.989355,-97.816935
940,30.756782,-97.762274
4840,30.841155,-97.793799
7191,30.472891,-97.411356
1422,30.246189,-98.047347
5068,30.415192,-97.705608
7211,30.811356,-97.873774
5782,30.635541,-97.397963
6819,30.387165,-97.649876
5940,30.641476,-97.631742
3619,30.305028,-97.748933
6932,30.283937,-97.575868
669,29.950139,-98.009999
5022,30.499992,-97.740616
4634,30.518785,-97.894821
3989,30.35472,-97.747993
6833,30.561905,-97.57868
1087,30.359273,-97.397532
1977,29.910342,-97.899412
3359,30.272827,-97.732781
1515,29.852997,-97.948412
6305,30.282615,-97.665855
2840,30.202928,-97.639066
2617,30.316056,-97.872294
3184,30.227057,-97.727271
2128,30.117934,-97.872072
4145,30.402971,-97.746063
5885,30.56346,-97.825478
5813,30.55764,-97.30442
5605,30.337551,-97.468152
2980,30.202489,-97.758898
7066,30.632857,-97.987369
2492,30.236089,-97.824203
5637,30.435115,-97.258868
5839,30.719198,-97.320705
1418,30.189304,-98.099051
3604,30.366433,-97.711165
4630,30.649572,-97.910658
7222,30.764983,-97.665833
4656,30.460705,-97.838284
1184,30.407188,-97.541096
2741,30.097144,-97.684563
