0,1
5168,"(30.52873, -97.687891)"
351,"(30.285307, -97.701787)"
6186,"(30.283708, -97.824403)"
1836,"(30.018492, -97.871239)"
4638,"(30.529622, -97.844844)"
4462,"(30.395723, -97.672955)"
1764,"(30.192997, -97.778594)"
7028,"(30.207641, -97.974465)"
4886,"(30.539912, -97.562729)"
5603,"(30.319001, -97.443682)"
3116,"(30.23655, -97.749671)"
1113,"(30.530257, -98.103332)"
4115,"(30.39006, -97.734995)"
2379,"(30.217862, -97.852537)"
6685,"(30.16979, -97.623957)"
7241,"(30.47654, -97.800939)"
2281,"(30.304819, -97.935671)"
5275,"(30.618451, -97.696667)"
2841,"(30.337559, -97.719007)"
362,"(30.285008, -97.735154)"
674,"(29.997999, -98.058955)"
5724,"(30.567945, -97.416633)"
1365,"(30.179424, -98.191269)"
716,"(29.886506, -97.942882)"
4788,"(30.643704, -97.871143)"
1085,"(30.217666, -97.479311)"
2188,"(30.08977, -97.817858)"
6543,"(30.389115, -97.882179)"
5498,"(30.745366, -97.705643)"
9,"(30.488843, -98.053644)"
176,"(30.446884, -97.613692)"
6570,"(30.307674, -97.643279)"
4270,"(30.334214, -97.69178)"
4503,"(30.340873, -97.557365)"
2870,"(30.230142, -97.714194)"
4943,"(30.477155, -97.673124)"
542,"(30.160598, -97.815586)"
19,"(30.367501, -97.984566)"
1083,"(30.171221, -97.519633)"
1104,"(30.030532, -97.672595)"
4941,"(30.521186, -97.734846)"
7114,"(30.564426, -97.788633)"
6623,"(30.558551, -97.60942)"
2672,"(30.334512, -97.804247)"
67,"(30.249879, -97.909155)"
2559,"(30.225517, -97.790699)"
3729,"(30.327292, -97.760149)"
192,"(30.421209, -97.724833)"
7131,"(30.78882, -97.562321)"
890,"(30.460507, -97.1884)"
1115,"(30.709085, -98.002919)"
3257,"(30.259558, -97.723115)"
1100,"(29.930219, -97.813404)"
2336,"(30.188385, -97.89214)"
2961,"(30.182765, -97.760827)"
1406,"(30.205647, -98.128349)"
4820,"(30.726002, -97.875969)"
603,"(30.199903, -97.523203)"
4021,"(30.364044, -97.733895)"
3150,"(30.275657, -97.76766)"
4675,"(30.511701, -97.88545)"
187,"(30.44012, -97.782925)"
