,id,lat,long
73,147,30.481309000000003,-97.69839300000001
74,149,30.488674,-97.669035
75,151,30.454371000000002,-97.816014
76,153,30.463568,-97.786828
77,155,30.465101,-97.734708
78,157,30.460659000000003,-97.68639
79,159,30.467253999999997,-97.654187
80,161,30.452107,-97.799555
81,163,30.455270000000002,-97.785175
82,165,30.449527000000003,-97.77656400000001
83,167,30.453141,-97.704426
84,169,30.442063,-97.755978
85,171,30.434459999999998,-97.712671
86,173,30.431584,-97.679807
87,175,30.429712,-97.632319
88,177,30.412276000000002,-97.756928
89,179,30.433092,-97.812579
90,181,30.440545,-97.792283
91,183,30.432578000000003,-97.745077
92,185,30.409079,-97.806945
93,187,30.44012,-97.782925
94,189,30.416096000000003,-97.77650200000001
95,191,30.422727000000002,-97.734935
96,193,30.419626,-97.687169
97,195,30.402542999999998,-97.774264
98,197,30.405086999999998,-97.764003
99,199,30.407812,-97.737938
100,201,30.401367999999998,-97.723123
101,203,30.412333,-97.7016
102,205,30.396503000000003,-97.676128
103,207,30.385821999999997,-97.629909
104,209,30.420192999999998,-97.60329300000001
105,211,30.271190999999998,-97.642884
106,213,30.393237,-97.800872
107,215,30.394219,-97.74096
108,217,30.384116,-97.728635
109,219,30.380339000000003,-97.706944
110,221,30.384254,-97.678624
111,223,30.383394,-97.660601
112,225,30.371901,-97.636824
113,227,30.347503999999997,-97.604697
114,229,30.369183000000003,-97.77245
115,231,30.370936999999998,-97.748874
116,233,30.368741999999997,-97.732737
117,235,30.367008000000002,-97.71252700000001
118,237,30.362717,-97.703016
119,239,30.374478999999997,-97.696226
120,241,30.362402000000003,-97.676517
121,243,30.340503000000002,-97.634953
122,245,30.3645,-97.74069899999999
123,247,30.357612,-97.724918
124,249,30.356541999999997,-97.710188
125,251,30.348438,-97.68548299999999
126,253,30.337807,-97.66449899999999
127,255,30.333513,-97.64787700000001
128,257,30.355159999999998,-97.743801
129,259,30.355362,-97.734401
130,261,30.346115,-97.729428
131,263,30.342425,-97.721317
132,265,30.33247,-97.69658299999999
133,267,30.324016999999998,-97.66409499999999
134,269,30.3202,-97.639453
135,271,30.327527000000003,-97.57601
136,273,30.347873999999997,-97.76120999999999
137,275,30.34102,-97.742547
138,277,30.334246000000004,-97.72589599999999
139,279,30.329196999999997,-97.711138
140,281,30.308832000000002,-97.854872
141,283,30.338864,-97.78138
142,285,30.331953000000002,-97.75989100000001
143,287,30.330139000000003,-97.742742
144,289,30.325264,-97.730682
145,291,30.316483,-97.711051
146,293,30.316705,-97.693892
147,295,30.307247999999998,-97.690083
148,297,30.310034,-97.680821
149,299,30.303255,-97.66668299999999
150,301,30.295066,-97.655743
151,303,30.28759,-97.640662
152,305,30.35485,-97.821754
153,307,30.344399,-97.79414
154,309,30.330049,-97.804386
155,311,30.323452000000003,-97.784862
156,313,30.309286,-97.779878
157,315,30.316399,-97.76201
158,317,30.318928000000003,-97.741563
159,319,30.312635999999998,-97.726851
160,321,30.308606,-97.713911
161,323,30.289534999999997,-97.685312
162,325,30.325211,-97.753043
163,327,30.314377,-97.75045300000001
164,329,30.314075,-97.73437
165,331,30.304357,-97.731148
166,333,30.295370000000002,-97.712677
167,335,30.312617,-97.81950400000001
168,337,30.321536,-97.80207
169,339,30.309759999999997,-97.788871
170,341,30.306124,-97.760175
171,343,30.303114,-97.751664
172,345,30.299443,-97.742797
173,347,30.293084000000004,-97.731181
174,349,30.289092,-97.71939499999999
175,351,30.285307,-97.701787
176,353,30.291148,-97.765987
177,355,30.294722999999998,-97.754442
178,357,30.285813,-97.759194
179,359,30.284903000000003,-97.743151
180,361,30.291737,-97.738284
181,363,30.286926,-97.730248
182,365,30.290736,-97.81223
183,367,30.282386,-97.785116
184,369,30.291216,-97.778414
185,371,30.276309,-97.760494
186,373,30.27412,-97.749925
187,375,30.279904,-97.74346800000001
188,377,30.274993,-97.740269
189,379,30.270625,-97.740184
190,381,30.267364,-97.741182
191,383,30.270537,-97.736137
192,385,30.277326000000002,-97.734167
193,387,30.280795,-97.726061
194,389,30.281893,-97.719348
195,391,30.275893,-97.725163
196,393,30.277540999999996,-97.713445
197,395,30.280928999999997,-97.693411
198,397,30.273431,-97.678189
199,399,30.258810999999998,-97.625628
200,401,30.261466,-97.58618299999999
201,403,30.267523999999998,-97.75276099999999
202,405,30.265461,-97.74620999999999
203,407,30.26393,-97.73925799999999
204,409,30.256690999999996,-97.729877
205,411,30.26616,-97.727423
206,413,30.271109000000003,-97.724436
207,415,30.274171000000003,-97.70586999999999
208,417,30.267381,-97.717513
209,419,30.258198999999998,-97.7169
210,421,30.255176000000002,-97.70721400000001
211,423,30.267415999999997,-97.701265
212,425,30.269491,-97.693985
213,427,30.250378,-97.698255
214,429,30.252392999999998,-97.675294
215,431,30.287509999999997,-97.822447
216,433,30.273914,-97.80577
217,435,30.274313,-97.785524
218,437,30.263790000000004,-97.760172
219,439,30.260153000000003,-97.747288
220,441,30.242797999999997,-97.723846
221,443,30.237022999999997,-97.699893
222,445,30.247651,-97.650627
223,447,30.223538,-97.61274300000001
224,449,30.263639,-97.781663
225,451,30.258468,-97.76513
226,453,30.251548,-97.750714
227,455,30.245797999999997,-97.73796800000001
228,457,30.235658,-97.72957
229,459,30.218025,-97.701277
230,461,30.262466999999997,-97.80009
231,463,30.247294,-97.79924799999999
232,465,30.250663,-97.791535
233,467,30.236384,-97.787768
234,469,30.243976,-97.774117
235,471,30.246240999999998,-97.762422
236,473,30.231690000000004,-97.771333
237,475,30.235703000000004,-97.75985899999999
238,477,30.241194,-97.744361
239,479,30.231751000000003,-97.75190400000001
240,481,30.218675,-97.746881
241,483,30.226569,-97.732462
242,485,30.274721999999997,-97.824877
243,487,30.235590999999996,-97.807971
244,489,30.222209000000003,-97.784683
245,491,30.219174,-97.770121
246,493,30.203546000000003,-97.74949699999999
247,495,30.199341999999998,-97.739267
248,497,30.185219,-97.702259
249,499,30.200401,-97.66869399999999
250,501,30.207631,-97.603752
251,503,30.223724,-97.81273900000001
252,505,30.211461,-97.808543
253,507,30.21642,-97.7932
254,509,30.205816,-97.794697
255,511,30.211161999999998,-97.783613
256,513,30.201567999999998,-97.781077
257,515,30.198303000000003,-97.771828
258,517,30.19005,-97.75227199999999
259,519,30.183884000000003,-97.735419
260,521,30.168371999999998,-97.676869
261,523,30.166565999999996,-97.569847
262,525,30.195467999999998,-97.82059699999999
263,527,30.190192,-97.786001
264,529,30.182413,-97.772149
265,531,30.170457,-97.74882099999999
266,533,30.160498999999998,-97.709547
267,535,30.182246000000003,-97.830203
268,537,30.178805999999998,-97.78988000000001
269,539,30.170565999999997,-97.77519000000001
270,541,30.164417999999998,-97.745521
271,543,30.161894,-97.781648
272,545,30.123991999999998,-97.70225500000001
273,547,30.138628999999998,-97.789007
274,549,30.122344000000002,-97.793243
275,551,30.10091,-97.742406
276,553,30.099935,-97.644403
277,555,30.079091,-97.708895
278,557,30.453570000000003,-97.57921
279,559,30.384952000000002,-97.57230799999999
280,561,30.316307000000002,-97.49861700000001
281,563,30.277114,-97.57567
282,565,30.239086,-97.53474
283,567,30.562891999999998,-97.81444
284,569,30.560540999999997,-97.747161
285,571,30.543998,-97.702414
286,573,30.494096000000003,-97.797771
287,575,30.474974,-97.690281
288,577,30.130563000000002,-97.947983
289,579,30.095669,-97.82522
290,581,30.054632,-97.768528
291,583,30.044240999999996,-97.823901
292,585,30.067321000000003,-97.837672
293,587,29.886396,-97.922651
294,589,30.002999,-97.878479
295,591,29.979146000000004,-97.846817
296,593,30.488497,-97.60080699999999
297,595,30.463281,-97.525215
298,597,30.058818,-97.723985
299,599,30.428163,-97.513846
300,601,30.132946,-97.82476
301,603,30.199903000000003,-97.52320300000001
302,605,30.131976,-97.66814699999999
303,607,30.467008,-97.489938
304,609,30.165474,-97.640056
305,611,30.183483000000003,-97.63700899999999
306,613,30.442805,-97.462556
307,615,30.254772999999997,-97.510731
308,617,30.297379,-97.511156
309,619,30.311798,-97.470836
310,621,30.332948,-97.468369
311,623,30.400775,-97.56622800000001
312,625,30.367707,-97.52050200000001
313,627,30.389228000000003,-97.501275
314,629,30.419177,-97.556499
315,631,30.511159999999997,-97.432012
316,633,30.787235,-97.461624
317,635,30.714855,-97.635692
318,637,30.721961999999998,-97.43449
319,639,30.659308000000003,-97.591075
320,641,30.688990999999998,-97.697896
321,643,30.688418,-97.290934
322,645,30.707375,-97.44851
323,647,30.63058,-97.608464
324,649,30.614327000000003,-97.438935
325,651,30.549309,-97.552697
326,653,30.593637,-97.422708
327,655,30.417908,-97.324987
328,657,30.519090999999996,-97.37656
329,659,30.543711,-97.426921
330,661,30.544213,-97.502359
331,663,30.553466999999998,-97.632417
332,665,30.526159999999997,-97.553431
333,667,29.955213,-98.126496
334,669,29.950139,-98.009999
335,671,29.857558,-98.012298
336,673,29.979552,-98.108467
337,675,30.019846,-98.0279
338,677,29.952026,-97.98360600000001
339,679,30.030065999999998,-98.080249
340,681,30.043596,-98.053382
341,683,29.87017,-97.962849
342,685,30.177623999999998,-98.067552
343,687,30.204068,-98.06396099999999
344,689,30.142357,-98.017092
345,691,30.103534999999997,-97.972025
346,693,30.083197,-98.064494
347,695,30.249732,-98.090132
348,697,30.232619,-98.041958
349,699,30.188321999999996,-97.952201
350,701,29.889557,-97.938971
351,703,29.887943,-97.93656700000001
352,705,29.880509999999997,-97.945474
353,707,29.875888,-97.949028
354,709,29.881815000000003,-97.932862
355,711,29.886075,-97.93607
356,713,29.888440999999997,-97.926399
357,715,29.896727000000002,-97.936225
358,717,29.887605999999998,-97.948487
359,719,29.884041999999997,-97.94247299999999
360,721,29.884353000000004,-97.901427
361,723,29.883636,-97.91573000000001
362,725,29.864351,-97.90207099999999
363,727,29.880740999999997,-97.917204
364,729,30.207493,-98.03224200000001
365,731,29.898736,-97.913953
366,733,30.079967,-97.990787
367,735,29.886781,-97.991968
368,737,29.889408000000003,-97.970463
369,739,29.897388,-97.954655
370,741,29.842171,-97.99641899999999
371,743,30.190007,-98.168253
372,745,30.1517,-98.154464
373,747,30.22956,-98.135289
374,749,30.158315999999996,-98.11056500000001
375,751,30.072636,-98.20451700000001
376,753,30.019708,-98.23253299999999
377,755,30.1139,-98.246902
378,757,30.025509999999997,-98.111827
379,759,30.10241,-98.14819
380,761,30.271371999999996,-98.08609200000001
381,763,30.277913,-98.137608
382,765,30.291503000000002,-98.177276
383,767,30.167196999999998,-98.235175
384,769,30.191844,-98.103685
385,771,29.876771999999995,-97.898031
386,773,29.850704999999998,-97.913015
387,775,29.835223,-97.937747
388,777,29.832686,-97.918297
389,779,29.807481,-97.955
390,781,29.786935999999997,-97.976479
391,783,29.855842,-97.963431
392,785,29.837248,-97.982015
393,787,29.859848,-97.970835
394,789,29.826534000000002,-97.980837
395,791,29.805415000000004,-98.002584
396,793,29.928589000000002,-97.917713
397,795,29.897840000000002,-97.928405
398,797,29.871145000000002,-97.9443
399,799,29.863849,-97.941585
400,801,29.860725,-97.944829
401,803,30.012564,-97.752352
402,805,30.01983,-97.868262
403,807,30.067665,-97.849967
404,809,30.083844,-97.815399
405,811,30.126275,-97.877768
406,813,30.090338,-97.88967
407,815,29.989355,-97.816935
408,817,29.993338,-97.863652
409,819,30.017435,-97.826144
410,821,30.080607,-97.8601
411,823,29.953701000000002,-97.889945
412,825,29.983051,-97.90037099999999
413,827,29.987071999999998,-97.88754200000001
414,829,30.021565000000002,-97.896007
415,831,29.991428000000003,-97.879703
416,833,29.927373,-97.884313
417,835,29.900537,-97.901977
418,837,29.936265999999996,-97.889216
419,839,29.904187,-97.949324
420,841,29.932993,-97.839249
421,843,29.893190999999998,-97.890449
422,845,30.012707000000002,-97.90673000000001
423,847,30.226363,-97.874022
424,849,30.269483,-97.748407
425,851,30.56515,-97.878483
426,853,30.639453000000003,-97.894479
427,855,30.683345000000003,-97.94289
428,857,30.629597999999998,-97.845097
429,859,30.642343,-97.674662
430,861,30.628871999999998,-97.671426
431,863,30.880283000000002,-97.824754
432,865,30.74618,-97.845772
433,867,30.575118,-97.82044499999999
434,869,30.840902000000003,-97.747424
435,871,30.685782,-97.776485
436,873,30.637171999999996,-97.681379
437,875,30.627732,-97.68395
438,877,30.831091999999998,-97.61286700000001
439,879,30.616469,-97.686217
440,881,30.834315999999998,-97.589673
441,883,30.631001,-97.410462
442,885,30.577643,-97.392433
443,887,30.549645,-97.386987
444,889,30.572072,-97.41793
445,891,30.54927,-97.453586
446,893,29.864771,-97.935216
447,895,29.870864,-97.934639
448,897,29.862569,-97.930338
449,899,29.877395,-97.931265
450,901,29.875356,-97.933272
451,903,29.874089,-97.937071
452,905,29.873855,-97.941696
453,907,29.888777,-97.953068
454,909,29.884244,-97.94067199999999
455,911,29.880838,-97.938202
456,913,29.887390000000003,-97.94110500000001
457,915,29.859982000000002,-97.953523
458,917,29.870490000000004,-97.955337
459,919,29.877414,-97.937005
460,921,29.883181,-97.956601
461,923,30.581871000000003,-97.431543
462,925,30.547881,-97.832053
463,927,30.498781,-97.810987
464,929,30.526117,-97.8279
465,931,30.537807,-97.79020200000001
466,933,30.658659999999998,-97.776031
467,935,30.678669,-97.678827
468,937,30.69345,-97.644873
469,939,30.717388,-97.745749
470,941,30.84433,-97.792283
471,943,30.844070000000002,-97.797976
472,945,30.820891999999997,-97.87747399999999
473,947,30.787546000000003,-97.73384399999999
474,949,30.592574,-97.705395
475,951,30.624547999999997,-97.751006
476,953,30.605496000000002,-97.646404
477,955,30.623878,-97.634323
478,957,30.675787,-97.63588
479,959,30.659924,-97.61533299999999
480,961,30.580697999999998,-97.634348
481,963,30.605618,-97.407175
482,965,30.572237,-97.42456899999999
483,967,30.675471999999996,-97.416823
484,969,30.728051,-97.451663
485,971,30.570439,-97.411401
486,973,30.472299,-97.262528
487,975,30.445868,-97.232566
488,977,30.438470000000002,-97.28614499999999
489,979,30.455046000000003,-97.339311
490,981,30.488553000000003,-97.410368
491,983,30.493828999999998,-97.35547
492,985,30.505589,-97.24756500000001
493,987,30.565058,-97.259618
494,989,30.631593,-97.319296
495,991,30.599844,-97.309353
496,993,30.621102,-97.369973
497,995,30.584139,-97.4234
498,997,30.555834,-97.41098000000001
499,999,30.511418,-97.468827
500,1001,30.517308,-97.502997
501,1003,30.477489000000002,-97.481873
502,1005,30.578301,-97.465299
503,1007,30.581783,-97.6213
504,1009,30.593494,-97.559051
505,1011,30.550444,-97.586759
506,1013,30.559709,-97.615336
507,1015,30.603709000000002,-97.52150300000001
508,1017,30.681438,-97.51875799999999
509,1019,30.727033000000002,-97.48599899999999
510,1021,30.707528999999997,-97.52230899999999
511,1023,30.804915,-97.569578
512,1025,30.791238,-97.642916
513,1027,30.682848,-97.597727
514,1029,30.726483,-97.560001
515,1031,30.658509000000002,-97.527026
516,1033,30.723527,-97.294568
517,1035,30.711832,-97.41274
518,1037,30.721099,-97.804395
519,1039,30.707511,-97.93779599999999
520,1041,30.502097999999997,-97.831932
521,1043,30.043098999999998,-97.85282099999999
522,1045,30.524123,-97.837526
523,1047,30.536438,-97.857691
524,1049,30.740886,-97.717294
525,1051,30.489708,-97.655412
526,1053,30.405887,-98.02832
527,1055,30.470809999999997,-97.82069399999999
528,1057,30.539372999999998,-97.783615
529,1059,30.506117,-97.763655
530,1061,30.48459,-97.794481
531,1063,30.488025,-97.78106
532,1065,30.545795000000002,-97.825633
533,1067,30.600584,-97.804895
534,1069,30.508377000000003,-97.815848
535,1071,30.507357,-97.806002
536,1073,30.486395,-97.805868
537,1075,30.905132000000002,-97.800454
538,1077,30.857003000000002,-97.58900200000001
539,1079,30.670971999999995,-97.244333
540,1081,30.826010999999998,-97.51054
541,1083,30.171221000000003,-97.519633
542,1085,30.217665999999998,-97.479311
543,1087,30.359272999999998,-97.397532
544,1089,30.397006,-97.36545
545,1091,30.529066999999998,-97.18512199999999
546,1093,30.609838,-97.218848
547,1095,29.82497,-97.918829
548,1097,29.812022999999996,-98.018414
549,1099,29.835521000000004,-97.9049
550,1101,30.0113,-97.68702900000001
551,1103,29.9607,-97.773983
552,1105,30.102202000000002,-97.609481
553,1107,30.106389,-98.27040600000001
554,1109,30.15493,-98.25161700000001
555,1111,30.320581,-98.18806
556,1113,30.530257000000002,-98.103332
557,1115,30.709084999999998,-98.00291899999999
558,1117,29.869984999999996,-97.89240500000001
559,1119,30.4147,-97.974328
560,1121,30.416801,-97.846884
561,1123,30.409064,-97.764124
562,1125,30.408061,-97.744922
563,1127,30.407846999999997,-97.744691
564,1129,30.412533000000003,-97.731664
565,1131,30.40912,-97.716095
566,1133,30.407524,-97.677913
567,1135,30.409446999999997,-97.647814
568,1137,30.236316,-97.520151
569,1139,30.413553999999998,-97.623711
570,1141,30.416815000000003,-97.57583299999999
571,1143,30.307684000000002,-97.51467099999999
572,1145,30.334995000000003,-97.50989100000001
573,1147,30.397315000000003,-97.519255
574,1149,30.409589,-98.109364
575,1151,30.406921,-98.058975
576,1153,30.439673,-97.873379
577,1155,30.410956,-97.79189699999999
578,1157,30.411092,-97.76815400000001
579,1159,30.409917,-97.747504
580,1161,30.414459,-97.746412
581,1163,30.413567999999998,-97.745912
582,1165,30.406374,-97.724071
583,1167,30.407206,-97.721641
584,1169,30.407364,-97.714123
585,1171,30.408358000000003,-97.715529
586,1173,30.412293,-97.67463000000001
587,1175,30.4133,-97.67362800000001
588,1177,30.414308000000002,-97.672668
589,1179,30.412976,-97.672042
590,1181,30.403013,-97.605632
591,1183,30.425265999999997,-97.532488
592,1185,30.505153999999997,-97.519605
593,1187,30.539446,-97.527361
594,1189,30.546126,-97.526327
595,1191,30.593317,-97.519759
596,1193,30.637256,-97.519283
597,1195,30.674133,-97.519584
598,1197,30.715859000000002,-97.50923399999999
599,1199,30.72774,-97.51612
600,1201,30.813890999999998,-97.514762
601,1203,30.759103000000003,-97.502626
602,1205,30.294375,-97.524078
603,1207,30.410372,-97.51129
604,1209,30.405153000000002,-97.499596
605,1211,30.415024,-97.460113
606,1213,30.410031,-97.37493
607,1215,30.443669,-97.517121
608,1217,30.493528,-97.493465
609,1219,30.607574,-97.506741
610,1221,30.666963,-97.495278
611,1223,30.690822999999998,-97.524148
612,1225,30.783688,-97.524716
613,1227,30.766484000000002,-97.479858
614,1229,30.412131,-97.70284699999999
615,1231,30.410892999999998,-97.709342
616,1233,30.405328000000004,-97.66238
617,1235,30.404090000000004,-97.63780200000001
618,1237,29.984562,-98.038465
619,1239,30.03215,-98.03965600000001
620,1241,30.047990999999996,-98.025834
621,1243,30.123192,-98.031115
622,1245,30.149237,-98.051563
623,1247,30.286319,-98.06466400000001
624,1249,30.355721999999997,-98.066735
625,1251,30.374579999999998,-98.041928
626,1253,29.893214,-97.964866
627,1255,29.887965,-97.953982
628,1257,29.884944,-97.94950899999999
629,1259,29.884912,-97.942571
630,1261,29.884527000000002,-97.923961
631,1263,29.882201000000002,-97.921188
632,1265,29.883649,-97.922986
633,1267,29.887678,-97.917035
634,1269,29.884282000000002,-97.90849200000001
635,1271,29.882033000000003,-97.895876
636,1273,29.940677,-98.02274399999999
637,1275,29.917246999999996,-98.051817
638,1277,29.884687,-97.943954
639,1279,29.885078999999998,-97.941552
640,1281,29.885267,-97.940102
641,1283,29.883169,-97.93868
642,1285,29.883315999999997,-97.93731
643,1287,29.88435,-97.931116
644,1289,29.883183000000002,-97.922476
645,1291,29.882931,-97.92178
646,1293,30.194871000000003,-98.04960200000001
647,1295,30.246378000000004,-98.043262
648,1297,30.159975,-98.178438
649,1299,30.143223,-98.135221
650,1301,30.144817,-98.08932800000001
651,1303,30.167313,-98.085854
652,1305,29.967769,-98.189493
653,1307,30.035228999999998,-98.17982099999999
654,1309,30.089786,-98.19487
655,1311,30.104378999999998,-98.17688000000001
656,1313,30.004316999999997,-98.18760999999999
657,1315,30.019125,-98.130309
658,1317,30.02115,-98.101837
659,1319,30.015618,-98.070197
660,1321,30.020471,-98.153274
661,1323,30.000071999999996,-98.200099
662,1325,30.047826,-98.19891899999999
663,1327,30.096546000000004,-98.216512
664,1329,29.974505999999998,-98.092413
665,1331,29.994609000000004,-98.090602
666,1333,30.002568,-98.105036
667,1335,30.008008,-98.117772
668,1337,29.981565000000003,-98.139629
669,1339,29.92891,-98.069342
670,1341,29.985071,-98.089903
671,1343,29.998843,-98.084241
672,1345,30.072243,-98.14064499999999
673,1347,30.045394,-98.101753
674,1349,30.06887,-98.125564
675,1351,30.102064000000002,-98.096006
676,1353,30.121344,-98.088327
677,1355,30.027515,-98.128455
678,1357,30.129918,-98.135692
679,1359,30.048688000000002,-98.097949
680,1361,30.055926,-98.092073
681,1363,30.109840000000002,-98.090537
682,1365,30.179423999999997,-98.19126899999999
683,1367,30.257610999999997,-98.169802
684,1369,30.272555,-98.179416
685,1371,30.300407,-98.170914
686,1373,30.199548999999998,-98.184398
687,1375,30.198206,-98.179426
688,1377,30.27055,-98.068497
689,1379,30.256065000000003,-98.154836
690,1381,30.285707000000002,-98.103249
691,1383,30.173312,-98.240938
692,1385,30.159139,-98.245775
693,1387,30.188182,-98.214616
694,1389,30.189203000000003,-98.10928299999999
695,1391,30.221912,-98.151964
696,1393,30.205308000000002,-98.133052
697,1395,30.204629999999998,-98.11855
698,1397,30.210052,-98.087482
699,1399,30.191588,-98.095033
700,1401,30.254291,-98.082014
701,1403,30.198168,-98.161836
702,1405,30.187440000000002,-98.115318
703,1407,30.227215,-98.15446899999999
704,1409,30.233871999999998,-98.124752
705,1411,30.179423,-98.087313
706,1413,30.191384000000003,-98.081811
707,1415,30.193977,-98.102295
708,1417,30.191329999999997,-98.09304200000001
709,1419,30.192514000000003,-98.06432099999999
710,1421,30.249399,-98.058146
711,1423,30.299922,-98.088865
712,1425,30.393321999999998,-98.06795600000001
713,1427,29.848594,-97.905366
714,1429,29.869204999999997,-97.90275799999999
715,1431,29.880615000000002,-97.912757
716,1433,29.818075,-97.998524
717,1435,29.817127000000003,-97.99684
718,1437,29.823926,-97.980733
719,1439,29.817390000000003,-98.012155
720,1441,29.818343,-97.996504
721,1443,29.820301,-97.993655
722,1445,29.822026,-97.99246
723,1447,29.830284000000002,-97.96121
724,1449,29.835607,-97.976302
725,1451,29.841971,-97.974684
726,1453,29.842559,-97.97535500000001
727,1455,29.813421,-97.967589
728,1457,29.838966999999997,-97.973318
729,1459,29.840190999999997,-97.972651
730,1461,29.840025,-97.97189
731,1463,29.820649,-97.955213
732,1465,29.810918,-98.003617
733,1467,29.780003999999998,-97.992683
734,1469,29.810878000000002,-98.00483100000001
735,1471,29.816411,-97.996523
736,1473,29.810903999999997,-98.00389200000001
737,1475,29.815365999999997,-97.99975699999999
738,1477,29.817536999999998,-97.997344
739,1479,29.850959999999997,-97.98496899999999
740,1481,29.850231,-97.984131
741,1483,29.831785999999997,-97.995633
742,1485,29.821828000000004,-97.992251
743,1487,29.834039,-97.99221800000001
744,1489,29.835006,-97.9781
745,1491,29.827121,-97.984705
746,1493,29.825197999999997,-97.988915
747,1495,29.830066,-97.98281300000001
748,1497,29.82378,-97.990143
749,1499,29.796368,-97.968037
750,1501,29.85373,-97.956148
751,1503,29.828578000000004,-97.941912
752,1505,29.832843,-97.941569
753,1507,29.843343,-97.940454
754,1509,29.85336,-97.95764799999999
755,1511,29.847440999999996,-97.964333
756,1513,29.853599,-97.956728
757,1515,29.852997,-97.948412
758,1517,29.865634000000004,-97.943201
759,1519,29.863038,-97.945704
760,1521,29.856628000000004,-97.939361
761,1523,29.869203000000002,-97.940235
762,1525,29.87758,-97.94501600000001
763,1527,29.876869,-97.944064
764,1529,29.883538,-97.943689
765,1531,29.845758,-97.940197
766,1533,29.860255,-97.940449
767,1535,29.866176,-97.943259
768,1537,29.866953000000002,-97.941952
769,1539,29.849604,-97.92439399999999
770,1541,29.823165999999997,-97.95251800000001
771,1543,29.844946999999998,-97.959837
772,1545,29.846832,-97.964546
773,1547,29.844076,-97.967651
774,1549,29.862840999999996,-97.959953
775,1551,29.874544,-97.95557600000001
776,1553,29.867764,-97.96187900000001
777,1555,29.876557000000002,-97.957934
778,1557,29.857090999999997,-97.969138
779,1559,29.865419,-97.962971
780,1561,29.856668,-97.952744
781,1563,29.858727000000002,-97.955116
782,1565,29.857214000000003,-97.953331
783,1567,29.857197999999997,-97.952916
784,1569,29.874771999999997,-97.955843
785,1571,29.880895000000002,-97.949407
786,1573,29.87622,-97.952048
787,1575,29.873806,-97.95470999999999
788,1577,29.878314000000003,-97.94591
789,1579,29.882637,-97.946433
790,1581,29.880625,-97.947202
791,1583,29.881193,-97.949803
792,1585,29.841662,-97.936114
793,1587,29.83758,-97.921594
794,1589,29.845039,-97.91881500000001
795,1591,29.866108,-97.94225
796,1593,29.867504999999998,-97.938735
797,1595,29.867945000000002,-97.935361
798,1597,29.866739000000003,-97.942596
799,1599,29.876506,-97.929006
800,1601,29.881220000000003,-97.92453
801,1603,29.869094,-97.925668
802,1605,29.871190999999996,-97.918273
803,1607,29.874671999999997,-97.9286
804,1609,29.876501,-97.929761
805,1611,29.877335,-97.929068
806,1613,29.876790000000003,-97.928989
807,1615,29.859559,-97.939136
808,1617,29.859356,-97.938419
809,1619,29.85872,-97.934025
810,1621,29.866103999999996,-97.937439
811,1623,29.857033,-97.93933
812,1625,29.865203,-97.938703
813,1627,29.866078,-97.938666
814,1629,29.876948,-97.935627
815,1631,29.876274,-97.93996899999999
816,1633,29.876448,-97.9387
817,1635,29.877058,-97.934952
