6967,"(30.338124, -98.145034)"
9,"(30.488843, -98.053644)"
2416,"(30.197267, -97.816427)"
6876,"(30.46854, -97.594099)"
6590,"(30.201352, -97.86574)"
1353,"(30.121344, -98.088327)"
5697,"(30.484513, -97.402695)"
3534,"(30.350207, -97.714675)"
4645,"(30.474005, -97.974251)"
5903,"(30.60608, -97.859094)"
6003,"(30.259098, -97.613629)"
6483,"(30.35158, -97.451719)"
6753,"(30.113058, -97.805207)"
4945,"(30.52214, -97.711732)"
7221,"(30.74397, -97.776573)"
255,"(30.333513, -97.647877)"
1320,"(30.008634, -98.051193)"
6410,"(30.276716, -97.80913)"
3299,"(30.265681, -97.738673)"
6090,"(30.027332, -97.689323)"
2751,"(30.104783, -97.628491)"
6798,"(29.827805, -97.94526)"
7134,"(30.799024, -97.452087)"
2105,"(30.141052, -97.839895)"
6120,"(30.485326, -97.536642)"
6526,"(30.23481, -97.876511)"
5371,"(30.66338, -97.672031)"
6228,"(30.443701, -97.741828)"
4871,"(30.547028, -97.636558)"
455,"(30.245798, -97.737968)"
7131,"(30.78882, -97.562321)"
1689,"(29.869256, -97.89591)"
2621,"(30.377412, -97.879879)"
4540,"(30.304888, -97.530454)"
6791,"(29.894229, -97.88193)"
6808,"(29.90446, -97.993896)"
6783,"(30.195638, -97.99733)"
5745,"(30.567724, -97.432797)"
2262,"(30.193069, -97.924096)"
3735,"(30.326857, -97.758853)"
1900,"(29.887845, -97.93802)"
2069,"(29.99912, -97.834605)"
4180,"(30.300804, -97.684753)"
2220,"(30.251859, -97.918722)"
3952,"(30.380342, -97.737259)"
5600,"(30.272989, -97.504777)"
1295,"(30.246378, -98.043262)"
2022,"(29.976854, -97.873979)"
1828,"(30.014363, -97.812917)"
6898,"(30.370448, -97.581195)"
4833,"(30.887819, -97.801274)"
664,"(30.37016, -97.793486)"
4757,"(30.475778, -97.837875)"
5634,"(30.670731, -97.27318)"
6511,"(30.198346, -97.631339)"
4387,"(30.378845, -97.681021)"
1151,"(30.406921, -98.058975)"
5088,"(30.438978, -97.695286)"
1211,"(30.415024, -97.460113)"
5784,"(30.476657, -97.335322)"
6072,"(30.082518, -97.693694)"
5505,"(30.695887, -97.734306)"
732,"(30.06917, -98.022446)"
985,"(30.505589, -97.247565)"
6297,"(30.312175, -97.662266)"
3448,"(30.221328, -97.683421)"
1100,"(29.930219, -97.813404)"
551,"(30.10091, -97.742406)"
6679,"(30.371034, -97.62523)"
6821,"(30.62144, -97.615487)"
1369,"(30.272555, -98.179416)"
497,"(30.185219, -97.702259)"
5830,"(30.71939, -97.47725)"
4809,"(30.714984, -97.927233)"
4633,"(30.477924, -97.901209)"
4731,"(30.46723, -97.796924)"
6475,"(30.350542, -97.485766)"
2204,"(30.290398, -98.020961)"
5418,"(30.454382, -97.556463)"
6749,"(30.34917, -97.523849)"
4477,"(30.402029, -97.673979)"
17,"(30.320471, -97.972406)"
4804,"(30.563766, -97.824442)"
4612,"(30.86635, -97.801423)"
2222,"(30.2734, -97.862617)"
2150,"(30.07068, -97.828798)"
1212,"(30.399374, -97.381992)"
6811,"(29.930084, -97.936415)"
159,"(30.467254, -97.654187)"
5551,"(30.682791, -97.550049)"
5432,"(30.60976, -97.577788)"
5615,"(30.305646, -97.503287)"
2861,"(30.212735, -97.752689)"
1775,"(30.246641, -97.777001)"
5528,"(30.838704, -97.708974)"
1478,"(29.862223, -97.998377)"
1593,"(29.867505, -97.938735)"
7206,"(30.568312, -97.6604)"
7201,"(30.673463, -97.595344)"
4998,"(30.457057, -97.762698)"
1456,"(29.806774, -97.978529)"
5699,"(30.591685, -97.4754)"
4232,"(30.308811, -97.711673)"
6966,"(30.311282, -98.088111)"
7115,"(30.598356, -97.758068)"
6251,"(30.499297, -97.775511)"
2776,"(30.278562, -97.74592)"
5674,"(30.553811, -97.320574)"
1344,"(30.081168, -98.171429)"
2997,"(30.190794, -97.744502)"
4822,"(30.707579, -97.85907)"
5792,"(30.583098, -97.336918)"
5592,"(30.821978, -97.607158)"
2652,"(30.304314, -97.840649)"
1768,"(30.208275, -97.781155)"
113,"(30.542739, -97.739952)"
2288,"(30.190407, -97.845121)"
6305,"(30.282615, -97.665855)"
6651,"(30.340957, -97.613012)"
5779,"(30.6353, -97.434196)"
1416,"(30.181782, -98.087413)"
4145,"(30.402971, -97.746063)"
1037,"(30.721099, -97.804395)"
4310,"(30.320108, -97.688559)"
7174,"(30.547076, -97.234691)"
5560,"(30.723871, -97.645186)"
6119,"(30.51323, -97.531901)"
4004,"(30.351919, -97.733041)"
5396,"(30.4348, -97.61021)"
6621,"(30.261347, -97.724769)"
1343,"(29.998843, -98.084241)"
85,"(30.214574, -97.836175)"
2255,"(30.231634, -97.999975)"
4493,"(30.248544, -97.560827)"
1115,"(30.709085, -98.002919)"
852,"(30.671293, -97.949297)"
2109,"(30.02744, -97.88916)"
6723,"(30.633043, -97.824491)"
3679,"(30.28805, -97.762251)"
2083,"(30.085233, -97.849017)"
128,"(30.525447, -97.687699)"
1685,"(29.880316, -97.923785)"
114,"(30.540723, -97.693987)"
1191,"(30.593317, -97.519759)"
952,"(30.603434, -97.659525)"
1371,"(30.300407, -98.170914)"
10,"(30.405429, -97.968645)"
6716,"(30.53623, -97.783535)"
844,"(29.9514, -97.81998)"
5950,"(30.518205, -97.652769)"
628,"(30.408462, -97.527893)"
1550,"(29.861112, -97.957928)"
4595,"(30.682861, -97.717634)"
4777,"(30.630726, -97.904345)"
2533,"(30.230378, -97.788003)"
4694,"(30.430501, -97.802975)"
7323,"(30.172267, -97.629105)"
7326,"(30.384698, -97.464057)"
6639,"(30.477516, -97.501189)"
1113,"(30.530257, -98.103332)"
6895,"(30.394874, -97.580919)"
4634,"(30.518785, -97.894821)"
2237,"(30.179153, -97.965435)"
5700,"(30.558773, -97.461336)"
5156,"(30.507545, -97.684743)"
1939,"(30.059516, -97.989525)"
4449,"(30.388683, -97.710122)"
4939,"(30.498858, -97.721344)"
7051,"(30.842139, -97.885558)"
4896,"(30.665946, -97.644186)"
6502,"(30.158663, -97.643716)"
7097,"(30.553844, -97.857462)"
1275,"(29.917247, -98.051817)"
4855,"(30.538996, -97.666118)"
6529,"(30.387182, -97.648215)"
3911,"(30.334644, -97.739606)"
5363,"(30.629838, -97.656164)"
302,"(30.305169, -97.6301)"
1476,"(29.812963, -98.00256)"
7127,"(30.759316, -97.603915)"
6857,"(30.483876, -97.613056)"
5693,"(30.514495, -97.416679)"
6695,"(30.449063, -97.588983)"
6700,"(30.338148, -97.919886)"
5811,"(30.575565, -97.381955)"
1033,"(30.723527, -97.294568)"
1426,"(29.841741, -97.912779)"
6790,"(29.923768, -97.892966)"
7333,"(30.406825, -98.104885)"
1297,"(30.159975, -98.178438)"
6586,"(30.236646, -97.833348)"
7387,"(30.477147, -97.763945)"
11,"(30.367501, -98.056627)"
6043,"(30.122475, -97.659323)"
5128,"(30.455739, -97.667335)"
654,"(30.589385, -97.4345)"
5635,"(30.665192, -97.467715)"
2433,"(30.156987, -97.788798)"
5637,"(30.435115, -97.258868)"
5598,"(30.232037, -97.492005)"
5430,"(30.594828, -97.594397)"
4064,"(30.369558, -97.721588)"
253,"(30.337807, -97.664499)"
5623,"(30.321102, -97.430977)"
4840,"(30.841155, -97.793799)"
6394,"(30.469124, -97.622313)"
1203,"(30.759103, -97.502626)"
4780,"(30.552154, -97.841105)"
757,"(30.02551, -98.111827)"
7407,"(30.252526, -97.680744)"
6732,"(30.612772, -97.508455)"
5462,"(30.557792, -97.54407)"
6128,"(30.522606, -97.796082)"
7066,"(30.632857, -97.987369)"
753,"(30.019708, -98.232533)"
1040,"(30.505476, -97.850632)"
6681,"(30.571112, -97.888752)"
6009,"(30.227088, -97.616267)"
1372,"(30.162056, -98.141627)"
5766,"(30.553509, -97.411482)"
3435,"(30.22465, -97.703324)"
2048,"(29.998763, -97.869521)"
6496,"(30.233132, -97.946325)"
1254,"(29.886653, -97.962478)"
7349,"(30.40432, -97.847379)"
2599,"(30.264663, -97.78723)"
6439,"(30.041147, -97.761506)"
4218,"(30.28608, -97.706096)"
7054,"(30.75532, -97.807921)"
2732,"(30.135335, -97.733256)"
1981,"(29.92182, -97.856035)"
2396,"(30.172747, -97.785005)"
6841,"(30.532838, -97.5766)"
5514,"(30.695982, -97.686799)"
2215,"(30.289788, -97.917446)"
5843,"(30.459642, -97.216268)"
2125,"(30.124805, -97.862555)"
7180,"(30.433226, -97.329647)"
278,"(30.328946, -97.720367)"
1052,"(30.587174, -97.415829)"
5562,"(30.764075, -97.630044)"
1368,"(30.22719, -98.169205)"
5814,"(30.591588, -97.296832)"
2383,"(30.251431, -97.85779)"
2386,"(30.173459, -97.823559)"
2549,"(30.231462, -97.804014)"
7083,"(30.596366, -97.812928)"
4665,"(30.482038, -97.80369)"
6722,"(30.571081, -97.794312)"
2005,"(29.969687, -97.89606)"
6833,"(30.561905, -97.57868)"
6419,"(30.197906, -97.683302)"
7197,"(30.626963, -97.544171)"
426,"(30.257898, -97.696217)"
2874,"(30.25639, -97.710716)"
2667,"(30.332832, -97.800471)"
2730,"(30.138118, -97.773374)"
3780,"(30.296441, -97.72285)"
7328,"(30.449467, -97.441091)"
6518,"(30.188508, -97.582676)"
5823,"(30.754321, -97.437996)"
7150,"(30.704189, -97.514827)"
2687,"(30.356539, -97.792341)"
5573,"(30.708926, -97.571769)"
1325,"(30.047826, -98.198919)"
5782,"(30.635541, -97.397963)"
4626,"(30.44215, -97.911725)"
5596,"(30.291006, -97.46401)"
3223,"(30.231238, -97.743695)"
7014,"(30.837259, -97.541548)"
7156,"(30.643249, -97.303448)"
2249,"(30.153575, -97.994535)"
2783,"(30.277162, -97.73278)"
1964,"(29.963873, -97.849113)"
214,"(30.391578, -97.752089)"
7223,"(30.754825, -97.721356)"
3164,"(30.26872, -97.749576)"
1146,"(30.375385, -97.528483)"
4917,"(30.476245, -97.703571)"
4620,"(30.439764, -97.778785)"
1394,"(30.219776, -98.118518)"
5690,"(30.523104, -97.488414)"
4503,"(30.340873, -97.557365)"
4748,"(30.538924, -97.814858)"
3988,"(30.349819, -97.750094)"
2140,"(30.058509, -97.803453)"
6668,"(30.430285, -97.498451)"
5508,"(30.774769, -97.754241)"
7277,"(30.076142, -97.750473)"
2450,"(30.191804, -97.783996)"
4152,"(30.407883, -97.718522)"
4894,"(30.532765, -97.605992)"
1467,"(29.780004, -97.992683)"
1373,"(30.199549, -98.184398)"
4571,"(30.688883, -97.878742)"
4315,"(30.333629, -97.690475)"
6885,"(30.488796, -97.630531)"
471,"(30.246241, -97.762422)"
195,"(30.402543, -97.774264)"
2700,"(30.063897, -97.710553)"
4878,"(30.447201, -97.638818)"
5575,"(30.751872, -97.549157)"
2616,"(30.312663, -97.881033)"
4771,"(30.502964, -97.802118)"
3393,"(30.157232, -97.694989)"
4756,"(30.500228, -97.830302)"
7227,"(30.645148, -97.84736)"
6712,"(30.09504, -97.922736)"
988,"(30.62155, -97.263684)"
1992,"(29.895378, -97.904373)"
4393,"(30.3734, -97.663247)"
5296,"(30.632453, -97.764663)"
5921,"(30.681191, -97.653233)"
7140,"(30.719282, -97.450239)"
5281,"(30.642587, -97.714358)"
