890,"(30.460507, -97.1884)"
3595,"(30.390596, -97.713615)"
1083,"(30.171221, -97.519633)"
3890,"(30.325807, -97.72599)"
6128,"(30.522606, -97.796082)"
4693,"(30.422111, -97.78731)"
2338,"(30.16629, -97.860619)"
764,"(30.3165, -98.139466)"
5428,"(30.574626, -97.587728)"
4972,"(30.425646, -97.752839)"
4577,"(30.63684, -97.798583)"
4448,"(30.400335, -97.702582)"
4070,"(30.367134, -97.719645)"
5687,"(30.440519, -97.502735)"
3238,"(30.240026, -97.726834)"
1839,"(29.956176, -97.969228)"
3335,"(30.267456, -97.745092)"
5673,"(30.640229, -97.389129)"
4649,"(30.656102, -98.008957)"
542,"(30.160598, -97.815586)"
5400,"(30.496873, -97.613129)"
1116,"(30.840504, -97.903407)"
6366,"(30.521688, -97.763741)"
7346,"(30.397364, -97.929315)"
684,"(29.878492, -97.965586)"
7218,"(30.704594, -97.852185)"
7373,"(29.897971, -97.87454)"
3394,"(30.196714, -97.704164)"
3419,"(30.227579, -97.683125)"
3136,"(30.27479, -97.7625)"
328,"(30.311422, -97.745119)"
2439,"(30.194474, -97.783017)"
2462,"(30.233858, -97.821453)"
5253,"(30.483844, -97.676118)"
1088,"(30.351976, -97.39802)"
5623,"(30.321102, -97.430977)"
3017,"(30.243417, -97.763581)"
4620,"(30.439764, -97.778785)"
7353,"(30.363207, -98.037949)"
650,"(30.556867, -97.534104)"
3512,"(30.314733, -97.714342)"
3955,"(30.37521, -97.739435)"
4755,"(30.493729, -97.826739)"
6578,"(30.185773, -97.836835)"
4377,"(30.381612, -97.686121)"
6490,"(30.351496, -97.413921)"
1303,"(30.167313, -98.085854)"
1100,"(29.930219, -97.813404)"
6712,"(30.09504, -97.922736)"
6069,"(30.077898, -97.693539)"
216,"(30.38687, -97.738158)"
655,"(30.417908, -97.324987)"
4644,"(30.481116, -97.976926)"
1113,"(30.530257, -98.103332)"
4332,"(30.308585, -97.669013)"
2748,"(30.109931, -97.622726)"
4633,"(30.477924, -97.901209)"
3911,"(30.334644, -97.739606)"
6594,"(30.468204, -97.699592)"
140,"(30.499365, -97.699917)"
4669,"(30.484195, -97.852776)"
6963,"(30.367302, -97.981346)"
358,"(30.285682, -97.747977)"
945,"(30.820892, -97.877474)"
5506,"(30.711626, -97.760492)"
2615,"(30.370289, -97.860451)"
74,"(30.210384, -97.884729)"
5667,"(30.562234, -97.37597)"
2721,"(30.100159, -97.755922)"
4900,"(30.432226, -97.652867)"
5403,"(30.531572, -97.61362)"
925,"(30.547881, -97.832053)"
107,"(30.627603, -97.663039)"
83,"(30.220626, -97.849136)"
1151,"(30.406921, -98.058975)"
4407,"(30.364998, -97.701203)"
4869,"(30.543529, -97.649715)"
5514,"(30.695982, -97.686799)"
6164,"(30.335769, -97.694327)"
1084,"(30.136738, -97.560852)"
818,"(30.005026, -97.844911)"
4670,"(30.479756, -97.80205)"
3399,"(30.206832, -97.662192)"
890,"(30.460507, -97.1884)"
6516,"(30.18602, -97.556569)"
7380,"(30.372769, -97.788143)"
1356,"(30.116391, -98.137431)"
1694,"(30.147484, -97.983461)"
3183,"(30.229603, -97.730613)"
1062,"(30.498519, -97.782491)"
2153,"(30.065182, -97.821221)"
2237,"(30.179153, -97.965435)"
2626,"(30.283109, -97.810687)"
1090,"(30.42561, -97.259456)"
7453,"(30.468915, -97.642391)"
6208,"(30.385969, -97.765593)"
5940,"(30.641476, -97.631742)"
1084,"(30.136738, -97.560852)"
2547,"(30.217546, -97.801713)"
2280,"(30.308263, -97.94502)"
6987,"(30.442032, -97.575847)"
6502,"(30.158663, -97.643716)"
1606,"(29.870111, -97.928014)"
4459,"(30.350479, -97.675576)"
4531,"(30.364355, -97.612439)"
5425,"(30.601915, -97.622051)"
6571,"(30.43062, -97.684539)"
5027,"(30.531697, -97.733191)"
3077,"(30.215975, -97.767869)"
3491,"(30.25492, -97.692427)"
1339,"(29.92891, -98.069342)"
4746,"(30.522152, -97.824428)"
4850,"(30.456432, -97.651139)"
2321,"(30.204062, -97.858604)"
1101,"(30.0113, -97.687029)"
4857,"(30.534723, -97.698718)"
329,"(30.314075, -97.73437)"
2284,"(30.359059, -97.954035)"
211,"(30.271191, -97.642884)"
2043,"(29.999144, -97.868018)"
5376,"(30.472449, -97.620165)"
3474,"(30.258229, -97.705393)"
1090,"(30.42561, -97.259456)"
603,"(30.199903, -97.523203)"
7122,"(30.801098, -97.547882)"
1107,"(30.106389, -98.270406)"
4820,"(30.726002, -97.875969)"
7097,"(30.553844, -97.857462)"
6719,"(30.570244, -97.802456)"
2933,"(30.193815, -97.744422)"
6432,"(30.176458, -97.689641)"
7032,"(30.463754, -97.832707)"
803,"(30.012564, -97.752352)"
1113,"(30.530257, -98.103332)"
2300,"(30.245545, -97.845201)"
7351,"(30.257357, -97.913636)"
3607,"(30.328501, -97.715821)"
1115,"(30.709085, -98.002919)"
314,"(30.319513, -97.773295)"
2214,"(30.307834, -97.892772)"
2637,"(30.313248, -97.79433)"
53,"(30.196482, -97.909655)"
4311,"(30.321926, -97.692126)"
1234,"(30.42208, -97.625593)"
2179,"(30.142797, -97.802155)"
863,"(30.880283, -97.824754)"
594,"(30.48319, -97.56746)"
2802,"(30.275847, -97.688679)"
1053,"(30.405887, -98.02832)"
755,"(30.1139, -98.246902)"
5246,"(30.495951, -97.658001)"
1104,"(30.030532, -97.672595)"
6687,"(30.176707, -97.617035)"
2422,"(30.173904, -97.798642)"
5838,"(30.698258, -97.330846)"
1083,"(30.171221, -97.519633)"
2318,"(30.206976, -97.815059)"
5038,"(30.440216, -97.697764)"
2353,"(30.25574, -97.890434)"
302,"(30.305169, -97.6301)"
4753,"(30.502797, -97.806449)"
4005,"(30.350105, -97.729021)"
2259,"(30.189131, -97.926918)"
7202,"(30.63348, -97.491618)"
592,"(30.34613, -97.703574)"
2386,"(30.173459, -97.823559)"
3873,"(30.298196, -97.717463)"
7251,"(30.292299, -97.663111)"
2263,"(30.225762, -97.946665)"
1116,"(30.840504, -97.903407)"
1086,"(30.32676, -97.419806)"
6543,"(30.389115, -97.882179)"
2276,"(30.334263, -97.968559)"
206,"(30.402956, -97.652095)"
1788,"(30.283155, -97.776483)"
2731,"(30.100934, -97.727371)"
5690,"(30.523104, -97.488414)"
3357,"(30.273141, -97.734578)"
5752,"(30.587615, -97.428099)"
675,"(30.019846, -98.0279)"
6509,"(30.203888, -97.64066)"
7350,"(30.366422, -97.894353)"
6569,"(30.23685, -97.878215)"
3405,"(30.254057, -97.681349)"
4933,"(30.448854, -97.725605)"
3603,"(30.402168, -97.717279)"
5950,"(30.518205, -97.652769)"
6558,"(30.53116, -97.780731)"
665,"(30.52616, -97.553431)"
6965,"(30.352148, -97.536244)"
6249,"(30.484087, -97.768197)"
357,"(30.285813, -97.759194)"
5834,"(30.717641, -97.442871)"
1112,"(30.422055, -98.127277)"
2088,"(30.078846, -97.843981)"
1113,"(30.530257, -98.103332)"
6377,"(30.536401, -97.862925)"
4631,"(30.572379, -97.907746)"
2248,"(30.194559, -98.029824)"
2480,"(30.243412, -97.782109)"
7442,"(30.274627, -97.817871)"
3073,"(30.229425, -97.759921)"
5480,"(30.717057, -97.647564)"
766,"(30.24439, -98.18288)"
4595,"(30.682861, -97.717634)"
732,"(30.06917, -98.022446)"
7114,"(30.564426, -97.788633)"
4629,"(30.511005, -97.911433)"
2413,"(30.201214, -97.838303)"
4660,"(30.517502, -97.839735)"
2874,"(30.25639, -97.710716)"
2677,"(30.369555, -97.801644)"
1306,"(29.981565, -98.147097)"
225,"(30.371901, -97.636824)"
2122,"(30.097269, -97.874777)"
4995,"(30.448963, -97.758657)"
2306,"(30.213668, -97.830107)"
1362,"(30.058932, -98.080648)"
1706,"(30.148253, -97.854836)"
1113,"(30.530257, -98.103332)"
7042,"(30.695989, -97.910087)"
3942,"(30.359421, -97.745953)"
3430,"(30.234225, -97.703568)"
125,"(30.530948, -97.677935)"
7206,"(30.568312, -97.6604)"
2860,"(30.208861, -97.756035)"
6849,"(30.482371, -97.586644)"
4146,"(30.397182, -97.732347)"
695,"(30.249732, -98.090132)"
3543,"(30.282226, -97.717243)"
1723,"(30.204722, -97.774484)"
605,"(30.131976, -97.668147)"
6570,"(30.307674, -97.643279)"
2778,"(30.277633, -97.742615)"
5530,"(30.829191, -97.701924)"
5055,"(30.419963, -97.703472)"
1245,"(30.149237, -98.051563)"
1090,"(30.42561, -97.259456)"
2076,"(30.035577, -97.844714)"
449,"(30.263639, -97.781663)"
3155,"(30.254656, -97.751991)"
7086,"(30.582755, -97.854368)"
3975,"(30.359718, -97.766647)"
3824,"(30.302585, -97.744311)"
