0,1
3334,"(30.266364, -97.744489)"
5318,"(30.581657, -97.693204)"
1983,"(29.901008, -97.904288)"
5777,"(30.583139, -97.410716)"
4109,"(30.384152, -97.741447)"
2618,"(30.331027, -97.885542)"
6697,"(30.421656, -97.534771)"
1310,"(30.08205, -98.171247)"
6754,"(30.113142, -97.807874)"
4812,"(30.782089, -97.852337)"
7130,"(30.787696, -97.536638)"
6281,"(30.228679, -97.888093)"
6248,"(30.486989, -97.769827)"
4197,"(30.308384, -97.652307)"
2749,"(30.141786, -97.615924)"
5240,"(30.489776, -97.675302)"
5901,"(30.584136, -97.836345)"
784,"(29.836644, -97.955373)"
5509,"(30.684291, -97.686928)"
11,"(30.367501, -98.056627)"
6059,"(30.085761, -97.687546)"
1206,"(30.350266, -97.500359)"
2045,"(29.999883, -97.868179)"
1212,"(30.399374, -97.381992)"
4893,"(30.539721, -97.613816)"
7400,"(30.337158, -97.695763)"
5850,"(30.462315, -97.225714)"
3500,"(30.229647, -97.670773)"
1246,"(30.153385, -98.016194)"
638,"(30.7155, -97.453439)"
7195,"(30.630489, -97.578627)"
1239,"(30.03215, -98.039656)"
6180,"(30.27597, -97.81816)"
541,"(30.164418, -97.745521)"
853,"(30.639453, -97.894479)"
1369,"(30.272555, -98.179416)"
3072,"(30.226014, -97.762072)"
988,"(30.62155, -97.263684)"
877,"(30.831092, -97.612867)"
6533,"(30.366228, -97.612617)"
1877,"(29.89445, -97.923727)"
5907,"(30.459214, -97.821478)"
6663,"(30.397672, -97.673839)"
1393,"(30.205308, -98.133052)"
1798,"(30.300641, -97.775754)"
6874,"(30.472577, -97.592612)"
5712,"(30.584071, -97.497158)"
2399,"(30.202665, -97.806668)"
583,"(30.044241, -97.823901)"
304,"(30.296238, -97.606829)"
5,"(30.49655, -97.901257)"
3618,"(30.303716, -97.746655)"
815,"(29.989355, -97.816935)"
4224,"(30.290135, -97.710146)"
1316,"(29.999239, -98.101129)"
1069,"(30.508377, -97.815848)"
4827,"(30.772247, -97.815611)"
1440,"(29.819486, -97.994863)"
4840,"(30.841155, -97.793799)"
5523,"(30.701045, -97.653328)"
7191,"(30.472891, -97.411356)"
2273,"(30.306929, -97.970205)"
615,"(30.254773, -97.510731)"
2269,"(30.223176, -97.952875)"
5795,"(30.632659, -97.33326)"
6263,"(30.431771, -97.764169)"
5344,"(30.652294, -97.677858)"
2871,"(30.242277, -97.716967)"
6398,"(30.161805, -97.860066)"
6188,"(30.335009, -97.805752)"
2716,"(30.076519, -97.748151)"
976,"(30.479296, -97.306116)"
6512,"(30.19243, -97.621126)"
5106,"(30.450984, -97.695449)"
6910,"(30.35083, -97.59289)"
4614,"(30.674731, -97.585937)"
2235,"(30.215547, -98.02279)"
4822,"(30.707579, -97.85907)"
1234,"(30.42208, -97.625593)"
4942,"(30.529987, -97.719633)"
2471,"(30.218583, -97.806739)"
1385,"(30.159139, -98.245775)"
2315,"(30.236609, -97.83963)"
521,"(30.168372, -97.676869)"
5692,"(30.484939, -97.479211)"
1555,"(29.876557, -97.957934)"
1943,"(30.12078, -97.957285)"
1979,"(29.946666, -97.879885)"
7127,"(30.759316, -97.603915)"
6483,"(30.35158, -97.451719)"
