id,lat,long
6263,30.431771,-97.764169
1830,30.028376,-97.926097
665,30.52616,-97.553431
7301,30.245677,-97.768647
772,29.850646,-97.932248
5898,30.5779,-97.833488
297,30.310034,-97.680821
5536,30.733059,-97.611137
1110,30.193282,-98.236528
5795,30.632659,-97.33326
6478,30.350821,-97.473066
2707,30.112132,-97.694721
5245,30.480946,-97.669564
68,30.238308,-97.892018
943,30.84407,-97.797976
1377,30.27055,-98.068497
7006,30.620736,-97.671194
3927,30.331677,-97.722701
1354,30.061194,-98.075962
5701,30.565571,-97.44158
2840,30.202928,-97.639066
2022,29.976854,-97.873979
7003,30.183049,-97.780152
7143,30.712262,-97.473808
4501,30.342182,-97.570596
4626,30.44215,-97.911725
977,30.43847,-97.286145
5853,30.486254,-97.805073
2165,30.094963,-97.813585
4462,30.395723,-97.672955
3297,30.269081,-97.74345
4818,30.688541,-97.936631
209,30.420193,-97.603293
1870,29.890985,-97.952746
6700,30.338148,-97.919886
368,30.283673,-97.780701
1489,29.835006,-97.9781
124,30.529538,-97.693185
1410,30.167629,-98.086571
428,30.258971,-97.683975
881,30.834316,-97.589673
3945,30.352191,-97.749012
5682,30.474647,-97.403883
647,30.63058,-97.608464
6077,30.048895,-97.691515
6613,30.171652,-97.888239
4785,30.638304,-97.832758
4586,30.720897,-97.773644
6670,30.471894,-97.50215
6515,30.186951,-97.556311
7438,30.325254,-97.812413
2316,30.237141,-97.831908
4646,30.454777,-97.979566
5080,30.420687,-97.704598
713,29.888441,-97.926399
3190,30.232282,-97.720065
5924,30.681573,-97.652584
674,29.997999,-98.058955
986,30.504025,-97.182869
2236,30.196676,-98.013609
1337,29.981565,-98.139629
6860,30.482092,-97.610513
3951,30.373997,-97.739991
5884,30.540422,-97.816301
6688,30.272976,-97.581045
1031,30.658509,-97.527026
1371,30.300407,-98.170914
6439,30.041147,-97.761506
6356,30.573871,-97.381476
5428,30.574626,-97.587728
4810,30.774649,-97.876885
7334,30.445402,-98.098789
4566,30.463153,-97.779733
4371,30.352414,-97.678628
3898,30.319163,-97.738862
743,30.190007,-98.168253
1822,30.014425,-97.859689
1322,30.094404,-98.170976
5817,30.734598,-97.355522
5015,30.479351,-97.756071
2064,29.976888,-97.808745
7170,30.5629,-97.285197
1120,30.406566,-97.85219
617,30.297379,-97.511156
2997,30.190794,-97.744502
599,30.428163,-97.513846
18,30.349621,-98.009337
3834,30.292142,-97.722255
99,30.188004,-97.841393
6650,30.357634,-97.616036
1087,30.359273,-97.397532
5564,30.768228,-97.627666
2539,30.233339,-97.798214
1020,30.741662,-97.534252
4322,30.302693,-97.66126
2650,30.281643,-97.842091
6040,30.13062,-97.65459
2080,30.085233,-97.874376
7307,29.942808,-97.87517
5101,30.449126,-97.695808
4795,30.551599,-97.855188
1938,30.068102,-97.95782
6432,30.176458,-97.689641
2198,30.138468,-97.795207
51,30.205053,-97.932402
5319,30.591954,-97.691457
7069,30.67025,-97.905648
1941,30.124197,-98.031112
569,30.560541,-97.747161
3063,30.215896,-97.750057
1191,30.593317,-97.519759
1227,30.766484,-97.479858
3417,30.222207,-97.677602
1707,30.145025,-97.852244
947,30.787546,-97.733844
4898,30.518637,-97.649818
1806,29.893021,-97.911456
6765,30.101144,-97.759866
1072,30.511773,-97.789939
3570,30.34344,-97.703885
5330,30.663183,-97.691479
990,30.660884,-97.299336
7061,30.716159,-97.860061
4656,30.460705,-97.838284
109,30.569989,-97.644672
2146,30.058164,-97.833704
2661,30.281367,-97.808305
5549,30.693266,-97.574742
2369,30.220274,-97.85766
6067,30.079998,-97.692053
4674,30.512101,-97.85779
1438,29.82181,-98.007133
6202,30.384604,-97.766459
609,30.165474,-97.640056
5779,30.6353,-97.434196
2458,30.205473,-97.790072
3460,30.25587,-97.701428
5785,30.469994,-97.347971
2675,30.365612,-97.79694
1146,30.375385,-97.528483
4138,30.400346,-97.745409
4286,30.31453,-97.707302
5115,30.423772,-97.67
1136,30.231017,-97.516594
1839,29.956176,-97.969228
4536,30.394636,-97.595064
5190,30.484788,-97.694529
1116,30.840504,-97.903407
3710,30.30183,-97.755075
2275,30.309794,-97.965369
3540,30.371924,-97.715503
3188,30.239866,-97.731566
6608,30.113569,-97.949825
5530,30.829191,-97.701924
4803,30.574615,-97.789068
971,30.570439,-97.411401
532,30.16781,-97.730989
5150,30.507716,-97.685713
5500,30.725787,-97.671934
1326,30.097785,-98.239317
1389,30.189203,-98.109283
6886,30.252891,-97.602547
7016,30.810491,-97.500176
4,30.531993,-97.967226
797,29.871145,-97.9443
5639,30.533141,-97.486528
4591,30.852156,-97.746004
2,30.595955,-97.873341
5829,30.742549,-97.431153
666,29.896453,-98.064179
6566,30.260125,-97.906248
5295,30.594977,-97.763822
1753,30.140648,-97.567176
2238,30.228909,-97.95054
753,30.019708,-98.232533
5626,30.480879,-97.250779
6404,29.92377,-97.89152
7066,30.632857,-97.987369
7284,30.073656,-97.732522
7168,30.637115,-97.257052
1478,29.862223,-97.998377
4894,30.532765,-97.605992
7350,30.366422,-97.894353
3465,30.275018,-97.698563
4739,30.446597,-97.7889
11,30.367501,-98.056627
6816,30.497605,-97.8136
6529,30.387182,-97.648215
6989,30.480331,-97.552125
1728,30.26528,-97.784538
5648,30.504468,-97.372776
5357,30.619463,-97.694186
2824,30.336064,-97.65136
1367,30.257611,-98.169802
6307,30.275811,-97.667803
3374,30.269041,-97.721462
5306,30.558124,-97.69107
1315,30.019125,-98.130309
6744,30.630232,-97.641384
6584,30.513947,-97.71653
7327,30.40252,-97.46795
5671,30.650676,-97.393053
1698,30.008939,-97.764874
6339,30.332184,-97.617231
6864,30.475538,-97.596566
1736,30.325587,-97.779934
1200,30.786327,-97.570382
650,30.556867,-97.534104
1346,30.107668,-98.131384
2467,30.244234,-97.808808
6462,30.34922,-97.521536
7008,30.317908,-97.864335
7210,30.822921,-97.826897
1559,29.865419,-97.962971
7360,30.638409,-97.56754
1967,29.944065,-97.798207
5793,30.586328,-97.319771
4356,30.322776,-97.670457
2249,30.153575,-97.994535
4548,30.510388,-98.038942
5385,30.426126,-97.615762
5966,30.487159,-97.62689
2914,30.213072,-97.70698
4594,30.66944,-97.737971
151,30.454371,-97.816014
6372,30.540793,-97.790415
7457,30.461758,-97.439574
2894,30.214327,-97.766695
5716,30.662943,-97.481661
7071,30.675385,-97.872958
1689,29.869256,-97.89591
7291,30.449558,-97.72133
7185,30.425158,-97.365509
2691,30.024991,-97.699893
5751,30.590354,-97.429884
6797,29.830315,-97.941762
2391,30.185679,-97.816079
2091,30.087256,-97.830648
2255,30.231634,-97.999975
4825,30.721292,-97.831363
7063,30.62233,-97.903366
6002,30.289525,-97.628676
202,30.400383,-97.71107
2110,30.027821,-97.874967
856,30.766585,-97.9192
