id,lat,long
3427,30.223094,-97.69961
5305,30.577124,-97.691532
1888,29.894618,-97.935685
889,30.572072,-97.41793
340,30.306907,-97.770739
2257,30.174159,-97.929221
6459,30.349871,-97.519563
5884,30.540422,-97.816301
5508,30.774769,-97.754241
4268,30.324231,-97.69463
2085,30.038451,-97.84427
1322,30.094404,-98.170976
5961,30.488563,-97.632541
4997,30.45534,-97.769187
7149,30.72177,-97.53191
1249,30.355722,-98.066735
2393,30.179238,-97.795686
6685,30.16979,-97.623957
6617,30.070519,-97.718386
852,30.671293,-97.949297
4146,30.397182,-97.732347
7200,30.69988,-97.601771
2379,30.217862,-97.852537
886,30.539989,-97.216877
1435,29.817127,-97.99684
3246,30.261922,-97.73693
1407,30.227215,-98.154469
6339,30.332184,-97.617231
1347,30.045394,-98.101753
2612,30.398789,-97.844551
7196,30.619446,-97.565469
5174,30.475996,-97.699543
5815,30.639784,-97.290325
1419,30.192514,-98.064321
6696,30.434861,-97.568945
1212,30.399374,-97.381992
5580,30.844977,-97.595809
6707,30.344271,-97.974974
2007,29.988604,-97.877025
4476,30.404124,-97.67596
2541,30.229617,-97.788557
7056,30.84769,-97.796248
7285,30.117374,-97.80439
7228,30.678939,-97.858493
2643,30.293077,-97.82808
878,30.625071,-97.676133
6832,30.561384,-97.580235
969,30.728051,-97.451663
3987,30.351955,-97.749755
5599,30.249944,-97.485084
607,30.467008,-97.489938
5203,30.517438,-97.684648
4716,30.468463,-97.796917
1517,29.865634,-97.943201
983,30.493829,-97.35547
4335,30.280156,-97.661512
3203,30.215486,-97.739626
4646,30.454777,-97.979566
6046,30.115595,-97.664684
1962,29.952679,-97.837463
2270,30.231228,-97.928424
957,30.675787,-97.63588
7085,30.580002,-97.860812
666,29.896453,-98.064179
4492,30.262993,-97.62151
1937,30.12097,-97.966499
3657,30.312377,-97.716213
1330,29.980102,-98.093545
4054,30.349569,-97.722736
4812,30.782089,-97.852337
5526,30.716307,-97.662461
6542,30.34424,-97.580604
1986,29.895047,-97.899234
7026,30.351374,-97.462219
1058,30.527955,-97.767089
2732,30.135335,-97.733256
5780,30.639174,-97.421296
2338,30.16629,-97.860619
5470,30.784133,-97.665153
1295,30.246378,-98.043262
5843,30.459642,-97.216268
6884,30.46094,-97.59397
767,30.167197,-98.235175
582,30.03508,-97.739866
6943,30.293765,-97.570163
6257,30.239695,-97.816414
436,30.269571,-97.770276
425,30.269491,-97.693985
2679,30.37739,-97.805007
1036,30.699874,-97.356277
4573,30.596977,-97.76432
6674,30.345116,-97.670297
4669,30.484195,-97.852776
807,30.067665,-97.849967
5505,30.695887,-97.734306
606,30.145238,-97.583182
5989,30.380633,-97.638521
7450,30.552871,-97.518413
2862,30.210491,-97.754054
5774,30.563024,-97.387907
361,30.291737,-97.738284
5448,30.595109,-97.61868
5132,30.452635,-97.665576
1932,30.03879,-97.948547
1325,30.047826,-98.198919
2609,30.341261,-97.881847
1060,30.491587,-97.764424
7202,30.63348,-97.491618
2350,30.240749,-97.880658
1118,30.43398,-98.04384
981,30.488553,-97.410368
6289,30.323392,-97.670144
5567,30.777874,-97.624889
1941,30.124197,-98.031112
1459,29.840191,-97.972651
5033,30.430782,-97.70031
7171,30.572039,-97.288903
5859,30.504891,-97.808937
1081,30.826011,-97.51054
623,30.400775,-97.566228
7077,30.62811,-97.852532
6077,30.048895,-97.691515
3909,30.321757,-97.73908
4825,30.721292,-97.831363
4404,30.353257,-97.705262
3391,30.182739,-97.687376
5945,30.546267,-97.64096
1842,29.900238,-97.982998
1415,30.193977,-98.102295
4591,30.852156,-97.746004
6202,30.384604,-97.766459
6485,30.352275,-97.41145
2766,30.277082,-97.716191
4976,30.433749,-97.768517
5622,30.3965,-97.490808
1697,29.963481,-97.777722
7166,30.624678,-97.359752
1205,30.294375,-97.524078
7264,30.092301,-97.682491
763,30.277913,-98.137608
744,30.174555,-98.153721
530,30.179217,-97.759163
2236,30.196676,-98.013609
2120,30.104231,-97.874942
1951,29.947856,-97.880945
6561,30.304988,-97.934953
95,30.342242,-97.809077
3962,30.376586,-97.732738
6143,30.239097,-97.739022
906,29.882817,-97.936327
6849,30.482371,-97.586644
5241,30.495811,-97.664951
4687,30.455395,-97.826257
4605,30.675055,-97.669762
6523,30.176636,-97.529042
633,30.787235,-97.461624
1152,30.407793,-97.874061
7179,30.4626,-97.270295
2584,30.266681,-97.805797
5888,30.565069,-97.825239
1112,30.422055,-98.127277
6376,30.545637,-97.865456
550,30.11474,-97.761745
1587,29.83758,-97.921594
1031,30.658509,-97.527026
675,30.019846,-98.0279
5935,30.648186,-97.632816
2102,30.082232,-97.822216
4141,30.397831,-97.746338
2840,30.202928,-97.639066
4560,30.682241,-97.893854
175,30.429712,-97.632319
7049,30.795717,-97.885221
6741,30.609498,-97.710042
121,30.506262,-97.733466
4374,30.365679,-97.682373
1358,30.123076,-98.135616
429,30.252393,-97.675294
4493,30.248544,-97.560827
1113,30.530257,-98.103332
2116,30.02232,-97.853646
2133,30.024867,-97.789988
7067,30.654362,-98.016372
2445,30.202191,-97.804482
1200,30.786327,-97.570382
1999,29.93194,-97.88714
7447,30.51025,-97.522808
1867,29.893969,-97.951532
2240,30.215089,-97.964775
1038,30.713284,-97.917453
1183,30.425266,-97.532488
1305,29.967769,-98.189493
1033,30.723527,-97.294568
7287,30.420686,-97.930203
884,30.577103,-97.332716
2336,30.188385,-97.89214
1326,30.097785,-98.239317
3760,30.332243,-97.758571
4637,30.545899,-97.793087
7282,30.075896,-97.748536
5644,30.532268,-97.423996
6536,30.366735,-97.614736
1843,29.983412,-98.00407
4631,30.572379,-97.907746
765,30.291503,-98.177276
978,30.443943,-97.370321
846,30.276044,-97.858429
1939,30.059516,-97.989525
1712,30.148136,-97.793388
1247,30.286319,-98.064664
1782,30.149434,-97.696636
7301,30.245677,-97.768647
6810,29.929002,-97.94941
7101,30.5131,-97.854604
1315,30.019125,-98.130309
7063,30.62233,-97.903366
4694,30.430501,-97.802975
4787,30.582649,-97.835462
7418,30.217253,-97.668257
1203,30.759103,-97.502626
6890,30.419624,-97.590156
815,29.989355,-97.816935
6231,30.445279,-97.743061
5712,30.584071,-97.497158
202,30.400383,-97.71107
4629,30.511005,-97.911433
5999,30.315554,-97.634576
7187,30.458775,-97.325924
1242,30.1098,-98.068304
5612,30.307292,-97.487271
4830,30.840941,-97.864193
5251,30.480727,-97.672541
986,30.504025,-97.182869
2106,30.140901,-97.846645
5625,30.67949,-97.451116
1265,29.883649,-97.922986
104,30.579994,-97.799189
849,30.269483,-97.748407
5581,30.830155,-97.601763
2111,30.034703,-97.874957
4603,30.738582,-97.774019
5649,30.534141,-97.4563
5685,30.433967,-97.482584
3101,30.230372,-97.76703
2316,30.237141,-97.831908
4206,30.293827,-97.707533
298,30.300761,-97.67833
7343,29.862152,-98.014392
2405,30.18864,-97.828925
3685,30.293766,-97.759197
7155,30.685749,-97.280058
1463,29.820649,-97.955213
4893,30.539721,-97.613816
653,30.593637,-97.422708
74,30.210384,-97.884729
7314,30.102734,-97.614224
6009,30.227088,-97.616267
4375,30.37345,-97.677494
1365,30.179424,-98.191269
3421,30.240805,-97.689641
6427,30.11511,-97.694428
6280,30.230198,-97.879015
2885,30.23855,-97.719287
6840,30.543431,-97.574852
5460,30.583733,-97.548339
2985,30.159963,-97.736012
6580,30.551627,-97.732013
5633,30.602244,-97.247418
190,30.421041,-97.757609
2673,30.331682,-97.789923
4898,30.518637,-97.649818
962,30.688393,-97.56823
6038,30.137762,-97.648396
5853,30.486254,-97.805073
1019,30.727033,-97.485999
864,30.470096,-97.449694
7272,30.096113,-97.780599
9,30.488843,-98.053644
764,30.3165,-98.139466
5530,30.829191,-97.701924
647,30.63058,-97.608464
2997,30.190794,-97.744502
4253,30.341625,-97.696741
2455,30.210516,-97.786904
4864,30.554615,-97.691839
5279,30.601976,-97.687541
1569,29.874772,-97.955843
2272,30.303727,-97.997469
2624,30.389427,-97.882163
2687,30.356539,-97.792341
6547,30.507992,-97.774544
3323,30.266163,-97.736837
2966,30.185189,-97.772304
91,30.209985,-97.920445
5276,30.630822,-97.743478
6565,30.275587,-97.913174
2254,30.232748,-97.991675
1472,29.80115,-97.994277
2616,30.312663,-97.881033
1360,30.058309,-98.049009
4833,30.887819,-97.801274
4506,30.34856,-97.558961
5501,30.737033,-97.691671
1820,30.011987,-97.891282
4322,30.302693,-97.66126
771,29.876772,-97.898031
4625,30.447815,-97.790023
3628,30.310221,-97.756958
5998,30.329717,-97.647492
2734,30.027369,-97.688502
1698,30.008939,-97.764874
5346,30.631187,-97.69271
6559,30.534433,-97.78209
5116,30.43038,-97.670478
856,30.766585,-97.9192
6903,30.366128,-97.583354
1236,29.987074,-98.049768
848,30.174384,-97.984925
6989,30.480331,-97.552125
3843,30.29117,-97.721933
991,30.599844,-97.309353
929,30.526117,-97.8279
5575,30.751872,-97.549157
7162,30.653836,-97.368068
5101,30.449126,-97.695808
5018,30.480372,-97.738276
2657,30.292344,-97.797985
5330,30.663183,-97.691479
1416,30.181782,-98.087413
3397,30.157627,-97.665818
4367,30.376973,-97.709878
2573,30.258713,-97.79617
6515,30.186951,-97.556311
2375,30.236052,-97.854532
2829,30.279511,-97.740918
7129,30.755462,-97.612771
5917,30.686135,-97.658683
6712,30.09504,-97.922736
1973,29.90875,-97.859715
5393,30.464107,-97.625553
1078,30.837785,-97.539898
5463,30.542708,-97.546166
4589,30.819274,-97.777995
5476,30.715149,-97.647326
5631,30.526755,-97.250475
245,30.3645,-97.740699
984,30.522277,-97.308176
6473,30.351242,-97.483825
109,30.569989,-97.644672
6223,30.423781,-97.711722
953,30.605496,-97.646404
5635,30.665192,-97.467715
4583,30.705619,-97.777088
136,30.510451,-97.681971
4831,30.85079,-97.834573
6447,30.352021,-97.592137
1116,30.840504,-97.903407
6634,30.207247,-97.877408
1337,29.981565,-98.139629
5331,30.650391,-97.68032
1382,30.256388,-98.109119
7102,30.474478,-97.78753
3376,30.265864,-97.720123
5761,30.564661,-97.408785
1437,29.823926,-97.980733
6866,30.478894,-97.605691
7175,30.529689,-97.357151
4247,30.323886,-97.707461
5248,30.485664,-97.651505
4,30.531993,-97.967226
1115,30.709085,-98.002919
5809,30.573658,-97.377362
3230,30.219776,-97.720171
5608,30.380452,-97.46579
1931,29.896288,-97.915415
2308,30.213589,-97.814537
6564,30.308097,-97.950019
6072,30.082518,-97.693694
1557,29.857091,-97.969138
1034,30.718481,-97.340303
1210,30.418875,-97.427254
4554,30.474461,-97.770869
649,30.614327,-97.438935
1067,30.600584,-97.804895
753,30.019708,-98.232533
4822,30.707579,-97.85907
1425,30.393322,-98.067956
2245,30.153427,-98.008778
5628,30.660427,-97.32241
676,29.967048,-97.95913
2036,29.962752,-97.87637
6,30.460701,-97.882086
2,30.595955,-97.873341
5824,30.771277,-97.435181
2940,30.157315,-97.769031
4577,30.63684,-97.798583
6700,30.338148,-97.919886
2633,30.321072,-97.816305
6831,30.590226,-97.59319
2497,30.222202,-97.835212
5726,30.572446,-97.438948
2153,30.065182,-97.821221
7217,30.638072,-97.827323
4545,30.380946,-97.540065
1340,29.925171,-98.064188
10,30.405429,-97.968645
5574,30.684075,-97.545482
6018,30.195923,-97.626736
1035,30.711832,-97.41274
5436,30.64644,-97.582422
7223,30.754825,-97.721356
7332,30.315166,-98.093687
4076,30.371068,-97.71978
1406,30.205647,-98.128349
4539,30.321883,-97.542475
2818,30.27574,-97.59952
5638,30.492615,-97.27311
972,30.43632,-97.251463
6766,30.090731,-97.73372
7069,30.67025,-97.905648
1100,29.930219,-97.813404
1136,30.231017,-97.516594
5068,30.415192,-97.705608
4742,30.504523,-97.819604
2429,30.162002,-97.787985
1509,29.85336,-97.957648
4233,30.282364,-97.684392
7463,30.503925,-97.579577
6584,30.513947,-97.71653
3016,30.244336,-97.757454
1021,30.707529,-97.522309
5444,30.567682,-97.617527
