,id,lat,long
542,1821,30.020791,-97.889466
543,7080,30.618272,-97.852284
544,2455,30.210516,-97.786904
545,5389,30.445824,-97.607502
546,4241,30.323602,-97.693305
547,110,30.522036,-97.803089
548,4310,30.320108,-97.688559
549,3045,30.244364,-97.733628
550,3746,30.319505,-97.750545
551,4824,30.732835,-97.845932
552,5491,30.788401,-97.623542
553,1879,29.891716,-97.926737
554,6372,30.540793,-97.790415
555,302,30.305169,-97.6301
556,776,29.855514,-97.945814
557,3798,30.287567,-97.741238
558,6719,30.570244,-97.802456
559,2411,30.194472,-97.830519
560,5101,30.449126,-97.695808
561,6047,30.103904,-97.670422
562,2776,30.278562,-97.74592
563,700,29.890125,-97.944039
564,3636,30.282304,-97.744803
565,4936,30.476115,-97.685819
566,2441,30.199096,-97.793366
567,3683,30.299155,-97.766154
568,5269,30.516475,-97.670822
569,6123,30.485625,-97.806953
570,3774,30.302292,-97.727172
571,786,29.825153,-97.995132
572,3765,30.295841,-97.743612
573,4370,30.354354,-97.68169
574,6674,30.345116,-97.670297
575,2640,30.300892,-97.839075
576,3171,30.273271,-97.747888
577,6291,30.315355,-97.663458
578,2313,30.233736,-97.84074
579,2346,30.23047,-97.87927
580,3069,30.222301,-97.763968
581,3343,30.271477,-97.741096
582,1931,29.896288,-97.915415
583,7055,30.840134,-97.815851
584,4159,30.293525,-97.677438
585,7023,30.654254,-97.683807
586,4830,30.840941,-97.864193
587,3362,30.272631,-97.736834
588,504,30.213238,-97.819622
589,2326,30.236655,-97.842259
590,2480,30.243412,-97.782109
591,5146,30.497507,-97.68132
592,343,30.303114,-97.751664
593,6669,30.47881,-97.541125
594,3529,30.342518,-97.724701
595,1837,29.89864,-97.973549
596,2669,30.323684,-97.794141
597,665,30.52616,-97.553431
598,4499,30.358734,-97.60582
599,6199,30.37193,-97.785878
600,1798,30.300641,-97.775754
601,2208,30.218164,-97.894051
602,59,30.25396,-97.895281
603,3335,30.267456,-97.745092
604,6960,30.480169,-97.722926
605,2546,30.230122,-97.797975
606,4750,30.494247,-97.81086
607,3183,30.229603,-97.730613
608,4422,30.348228,-97.711238
609,7321,30.151669,-97.586275
610,2505,30.234639,-97.824175
611,513,30.201568,-97.781077
612,7306,30.265596,-97.743288
613,7360,30.638409,-97.56754
614,7110,30.535213,-97.779875
615,4698,30.46944,-97.789702
616,7033,30.470736,-97.801081
617,5084,30.41504,-97.688076
618,4585,30.733725,-97.794622
619,6848,30.493739,-97.584262
620,3042,30.245383,-97.735998
621,1835,30.09644,-97.930063
622,2298,30.227366,-97.831071
623,4182,30.308319,-97.670495
624,1295,30.246378,-98.043262
625,3522,30.34258,-97.762639
626,5218,30.512159,-97.687732
627,4482,30.182514,-97.540951
628,356,30.291274,-97.745937
629,1348,30.03475,-98.118658
630,6505,30.203259,-97.638821
631,5023,30.481788,-97.740518
632,1844,29.888059,-97.942108
633,5435,30.643892,-97.600963
634,5937,30.642342,-97.629082
635,3539,30.363776,-97.713526
636,4628,30.557239,-97.945845
637,7293,30.34765,-97.712183
638,1946,29.94924,-97.87881
639,1641,29.883692,-97.935194
640,3243,30.261136,-97.737225
641,4777,30.630726,-97.904345
642,2110,30.027821,-97.874967
643,1659,29.88305,-97.939784
644,5642,30.531828,-97.446217
645,4726,30.465814,-97.801656
646,5513,30.700435,-97.666085
647,5680,30.520829,-97.44849
648,3132,30.260728,-97.748355
649,1013,30.559709,-97.615336
650,1041,30.502098,-97.831932
651,4670,30.479756,-97.80205
652,1726,30.227437,-97.779343
653,4767,30.479146,-97.80311
654,4184,30.314406,-97.664065
655,2655,30.305178,-97.825485
656,3095,30.225108,-97.768011
657,2312,30.224641,-97.85483
658,483,30.226569,-97.732462
659,4513,30.2983,-97.623014
660,3039,30.247625,-97.733949
661,1675,29.877842,-97.929681
662,1558,29.859917,-97.966063
663,5852,30.486582,-97.803908
664,4250,30.330932,-97.704343
665,5196,30.521396,-97.684411
666,7075,30.654477,-97.858048
667,6036,30.134757,-97.652878
668,1601,29.88122,-97.92453
669,2628,30.298207,-97.802389
670,5712,30.584071,-97.497158
671,392,30.277056,-97.718792
672,3922,30.316155,-97.718167
673,6365,30.513998,-97.754466
674,1284,29.884754,-97.936819
675,1362,30.058932,-98.080648
676,5944,30.558836,-97.6411
677,231,30.370937,-97.748874
678,2160,30.076801,-97.835362
679,1048,30.465145,-97.829934
680,4407,30.364998,-97.701203
681,3712,30.300639,-97.758789
682,3480,30.270986,-97.705257
683,1447,29.830284,-97.96121
684,3294,30.256081,-97.734078
685,618,30.327288,-97.527973
686,273,30.347874,-97.76121
687,1550,29.861112,-97.957928
688,6219,30.388262,-97.751972
689,3528,30.344003,-97.724917
690,2490,30.235193,-97.825605
691,6466,30.350761,-97.500042
692,6792,29.892204,-97.882143
693,2765,30.279808,-97.718872
694,4412,30.366853,-97.700722
695,1790,30.293797,-97.783106
696,825,29.983051,-97.900371
697,1587,29.83758,-97.921594
698,6780,30.085261,-97.692975
699,7466,30.293874,-97.922855
700,199,30.407812,-97.737938
701,4996,30.45592,-97.776371
702,1303,30.167313,-98.085854
703,274,30.341089,-97.750211
704,442,30.236178,-97.713168
705,1332,29.987964,-98.111264
706,2296,30.219574,-97.843778
707,4214,30.288941,-97.698191
708,4336,30.302674,-97.656988
709,2472,30.215003,-97.813629
710,1972,29.893323,-97.88093
711,1874,29.897713,-97.947357
712,1908,29.88561,-97.937555
713,327,30.314377,-97.750453
714,7222,30.764983,-97.665833
715,7275,30.093959,-97.781551
716,2359,30.236802,-97.8836
717,3967,30.379092,-97.752016
718,3012,30.245581,-97.753343
719,4481,30.390634,-97.658879
720,5607,30.370092,-97.424792
721,4299,30.334558,-97.702153
722,6540,30.34332,-97.579821
723,2866,30.206682,-97.740275
724,2794,30.279509,-97.720765
725,1847,29.886138,-97.944191
726,3391,30.182739,-97.687376
727,454,30.249125,-97.74487
728,5037,30.440922,-97.68752
729,5748,30.576852,-97.430223
730,3533,30.346392,-97.71365
731,2236,30.196676,-98.013609
732,4658,30.475713,-97.815704
733,2714,30.032842,-97.767823
734,417,30.267381,-97.717513
735,953,30.605496,-97.646404
736,3253,30.254688,-97.730026
737,2838,30.278018,-97.684679
738,4372,30.360613,-97.684684
739,5734,30.572844,-97.414705
740,6815,30.502185,-97.812843
741,1754,30.159513,-97.555305
742,1,30.550045,-97.861763
743,2833,30.276671,-97.659168
744,3364,30.271252,-97.736033
745,1446,29.815446,-97.96404
746,3699,30.279702,-97.750386
747,782,29.845097,-97.972475
748,4803,30.574615,-97.789068
749,1660,29.880724,-97.93681
750,4956,30.436971,-97.760827
751,3131,30.262459,-97.752404
752,4735,30.466861,-97.800598
753,2132,30.030178,-97.8244
754,5166,30.51754,-97.682543
755,3511,30.345272,-97.737239
756,931,30.537807,-97.790202
757,1230,30.408633,-97.70461
758,2710,30.08621,-97.671268
759,2096,30.084451,-97.781297
760,712,29.893192,-97.93209
761,516,30.192167,-97.76229
762,5137,30.456034,-97.664607
763,6301,30.285498,-97.664682
764,3259,30.268289,-97.731956
765,1880,29.889409,-97.931367
766,5619,30.350742,-97.48392
767,6040,30.13062,-97.65459
768,5496,30.707392,-97.692129
769,1490,29.827288,-97.985579
770,5331,30.650391,-97.68032
771,2245,30.153427,-98.008778
772,637,30.721962,-97.43449
773,2700,30.063897,-97.710553
774,4846,30.543863,-97.760202
775,5441,30.556066,-97.624359
776,3380,30.269656,-97.717612
777,1261,29.884527,-97.923961
778,6595,30.469974,-97.698732
779,1957,29.987605,-97.836644
780,527,30.190192,-97.786001
781,424,30.275623,-97.694831
782,2374,30.227426,-97.860449
783,1096,29.800449,-98.015358
784,2195,30.136987,-97.798363
785,5805,30.562745,-97.370529
786,5646,30.487698,-97.377489
787,451,30.258468,-97.76513
788,2041,29.999674,-97.872733
789,1565,29.857214,-97.953331
790,2667,30.332832,-97.800471
791,828,30.040951,-97.895792
792,4800,30.58685,-97.809208
793,1219,30.607574,-97.506741
794,1004,30.575191,-97.510374
795,1012,30.544585,-97.60774
796,1738,30.341,-97.77894
797,6553,30.522886,-97.774744
798,6565,30.275587,-97.913174
799,5484,30.754238,-97.662455
800,3507,30.341996,-97.745824
801,1426,29.841741,-97.912779
802,4399,30.359423,-97.704104
803,6637,30.181841,-97.777327
804,7276,30.098863,-97.781687
805,5234,30.495059,-97.668873
806,2629,30.314974,-97.826522
807,6725,30.732529,-97.782304
808,4186,30.316825,-97.662419
809,2976,30.191947,-97.748455
810,6284,30.229333,-97.888014
811,933,30.65866,-97.776031
812,3140,30.255461,-97.771131
813,2308,30.213589,-97.814537
814,2879,30.270125,-97.714709
815,4902,30.532051,-97.707078
816,115,30.544608,-97.683218
817,4323,30.284927,-97.661811
818,4826,30.764621,-97.842461
819,1133,30.407524,-97.677913
820,335,30.312617,-97.819504
821,3221,30.241126,-97.737859
822,4486,30.157766,-97.59934
823,372,30.271814,-97.752313
824,228,30.360871,-97.581717
825,1870,29.890985,-97.952746
826,1782,30.149434,-97.696636
827,6971,30.064123,-97.734601
828,238,30.365978,-97.701017
829,5597,30.36182,-97.405519
830,6631,30.217303,-97.89344
831,140,30.499365,-97.699917
832,6473,30.351242,-97.483825
833,6956,30.458281,-97.823149
834,3392,30.174147,-97.673885
835,1525,29.87758,-97.945016
836,557,30.45357,-97.57921
837,4728,30.466666,-97.801244
838,244,30.335824,-97.616902
839,7347,30.346377,-97.784497
840,150,30.492029,-97.631009
841,829,30.021565,-97.896007
842,1436,29.818931,-97.994699
843,1269,29.884282,-97.908492
844,106,30.614041,-97.692748
845,3898,30.319163,-97.738862
846,2698,29.97976,-97.764403
847,5095,30.456959,-97.69569
848,42,30.286234,-97.902792
849,6964,30.327336,-97.661949
850,44,30.286428,-97.879621
851,357,30.285813,-97.759194
852,6276,30.232762,-97.874259
853,5052,30.440939,-97.666736
854,2999,30.246417,-97.768935
855,4651,30.456943,-97.845607
856,7072,30.672574,-97.879278
857,5667,30.562234,-97.37597
858,288,30.330061,-97.735351
859,1149,30.409589,-98.109364
860,5470,30.784133,-97.665153
861,3606,30.330296,-97.712484
862,6742,30.59155,-97.692337
863,5659,30.574263,-97.391294
864,1408,30.256152,-98.143003
865,3675,30.302838,-97.763842
866,4350,30.324634,-97.671539
867,3941,30.400563,-97.746366
868,3430,30.234225,-97.703568
869,239,30.374479,-97.696226
870,2977,30.186275,-97.758745
871,1501,29.85373,-97.956148
872,3615,30.311536,-97.763949
873,4841,30.844619,-97.795097
874,1739,30.341546,-97.781731
875,7454,30.323708,-97.477443
876,2924,30.173972,-97.741951
877,1992,29.895378,-97.904373
878,3923,30.315284,-97.716327
879,130,30.527937,-97.660354
880,4157,30.313454,-97.69127
