,lat,long,cluster
1,30.550045,-97.861763,1664
2,30.595955,-97.873341,1210
3,30.537706,-97.842574,1151
4,30.531993,-97.967226,2140
5,30.49655,-97.901257,1066
6,30.460701,-97.882086,981
7,30.498174,-97.827879,247
8,30.434403,-98.083907,778
9,30.488843,-98.053644,1613
10,30.405429,-97.968645,2474
11,30.367501,-98.056627,2045
12,30.421566,-97.941993,520
13,30.416288,-97.888347,1772
14,30.449261,-97.839977,2398
15,30.398674,-97.83899,95
16,30.33372,-98.076591,479
17,30.320471,-97.972406,506
18,30.349621,-98.009337,1768
19,30.367501,-97.984566,1768
20,30.382464,-97.926677,1946
21,30.351176,-97.937276,2276
22,30.373525,-97.86814,1531
23,30.374974,-97.834683,655
24,30.351794,-97.845706,345
25,30.221922,-97.974997,1958
26,30.292875,-97.964299,1618
27,30.32358,-97.939978,1960
28,30.343668,-97.905759,1799
29,30.321831,-97.89921,378
30,30.653697,-97.705243,1375
31,30.344763,-97.869942,1342
32,30.332143,-97.858595,1342
33,30.318718,-97.841425,2257
34,30.30131,-97.832125,255
35,30.304379,-97.919182,2071
36,30.298805,-97.888816,2209
37,30.352597,-97.921387,1799
38,30.308173,-97.871556,2134
39,30.351189,-97.779089,1162
40,30.384802,-97.744053,1885
41,30.288711,-97.833651,2111
42,30.286234,-97.902792,1157
43,30.272366,-98.013199,2475
44,30.286428,-97.879621,300
45,30.267169,-97.899068,2058
46,30.287223,-97.86426,386
47,30.513457,-97.665825,216
48,30.308846,-97.703502,1191
49,30.286457,-97.843688,2067
50,30.279555,-97.836009,197
51,30.205053,-97.932402,1938
52,30.273341,-97.873192,4
53,30.196482,-97.909655,1938
54,30.172804,-97.901713,2385
55,30.260857,-97.851746,481
56,30.259205,-97.829376,316
57,30.247459,-97.825581,1548
58,30.235346,-97.819398,265
59,30.25396,-97.895281,1467
60,30.24144,-97.879541,791
61,30.246756,-97.872037,2279
62,30.245081,-97.858211,733
63,30.240247,-97.852166,510
64,30.267416,-97.928478,1569
65,30.237106,-97.93101,2220
66,30.244016,-97.915824,1778
67,30.249879,-97.909155,1701
68,30.238308,-97.892018,2377
69,30.244942,-97.985156,991
70,30.250014,-97.943499,709
71,30.209143,-97.954558,2068
72,30.21593,-97.947086,1129
73,30.221875,-97.905353,2425
74,30.210384,-97.884729,121
75,30.222138,-97.883969,1037
76,30.22221,-97.928999,2377
77,30.230631,-97.858915,297
78,30.229226,-97.850001,994
