,lat,long,cluster
1,30.550045,-97.861763,914
2,30.595955,-97.873341,392
3,30.537706,-97.842574,830
4,30.531993,-97.967226,748
5,30.49655,-97.901257,50
6,30.460701,-97.882086,373
7,30.498174,-97.827879,578
8,30.434403,-98.083907,505
9,30.488843,-98.053644,273
10,30.405429,-97.968645,309
11,30.367501,-98.056627,19
12,30.421566,-97.941993,581
13,30.416288,-97.888347,95
14,30.449261,-97.839977,643
15,30.398674,-97.83899,691
16,30.33372,-98.076591,667
17,30.320471,-97.972406,61
18,30.349621,-98.009337,769
19,30.367501,-97.984566,165
20,30.382464,-97.926677,437
21,30.351176,-97.937276,572
22,30.373525,-97.86814,222
23,30.374974,-97.834683,855
24,30.351794,-97.845706,313
25,30.221922,-97.974997,584
26,30.292875,-97.964299,61
27,30.32358,-97.939978,303
28,30.343668,-97.905759,572
29,30.321831,-97.89921,5
30,30.653697,-97.705243,865
31,30.344763,-97.869942,715
32,30.332143,-97.858595,715
33,30.318718,-97.841425,351
34,30.30131,-97.832125,730
35,30.304379,-97.919182,428
36,30.298805,-97.888816,338
37,30.352597,-97.921387,572
38,30.308173,-97.871556,659
39,30.351189,-97.779089,335
40,30.384802,-97.744053,4
41,30.288711,-97.833651,942
42,30.286234,-97.902792,138
43,30.272366,-98.013199,852
44,30.286428,-97.879621,701
45,30.267169,-97.899068,343
46,30.287223,-97.86426,701
47,30.513457,-97.665825,125
48,30.308846,-97.703502,726
49,30.286457,-97.843688,436
50,30.279555,-97.836009,436
51,30.205053,-97.932402,807
52,30.273341,-97.873192,701
53,30.196482,-97.909655,166
54,30.172804,-97.901713,330
55,30.260857,-97.851746,539
56,30.259205,-97.829376,612
57,30.247459,-97.825581,996
58,30.235346,-97.819398,996
59,30.25396,-97.895281,343
60,30.24144,-97.879541,448
61,30.246756,-97.872037,235
62,30.245081,-97.858211,539
63,30.240247,-97.852166,825
64,30.267416,-97.928478,138
65,30.237106,-97.93101,263
66,30.244016,-97.915824,879
67,30.249879,-97.909155,506
68,30.238308,-97.892018,666
69,30.244942,-97.985156,613
70,30.250014,-97.943499,749
71,30.209143,-97.954558,63
72,30.21593,-97.947086,63
73,30.221875,-97.905353,666
74,30.210384,-97.884729,464
75,30.222138,-97.883969,11
76,30.22221,-97.928999,263
77,30.230631,-97.858915,204
78,30.229226,-97.850001,825
79,30.232836,-97.839501,82
80,30.224841,-97.835974,381
81,30.225853,-97.862221,204
82,30.217987,-97.865677,204
83,30.220626,-97.849136,381
84,30.214768,-97.858294,204
85,30.214574,-97.836175,381
86,30.206238,-97.845563,295
87,30.39592,-97.773059,582
88,30.20472,-97.872225,464
89,30.188692,-97.858353,731
90,30.194893,-97.937337,807
91,30.209985,-97.920445,807
92,30.191616,-97.895714,330
93,30.179056,-97.914187,166
94,30.183883,-97.890011,330
95,30.342242,-97.809077,69
96,30.166515,-97.868659,68
97,30.152804,-97.866404,68
98,30.204417,-97.829257,915
99,30.188004,-97.841393,731
100,30.17107,-97.842194,304
101,30.164297,-97.854535,68
102,30.133666,-97.842915,854
103,30.599148,-97.832171,16
104,30.579994,-97.799189,188
105,30.589421,-97.756155,90
106,30.614041,-97.692748,547
107,30.627603,-97.663039,531
108,30.575265,-97.671384,835
109,30.569989,-97.644672,933
110,30.522036,-97.803089,443
111,30.518674,-97.768768,710
112,30.527329,-97.737027,611
113,30.542739,-97.739952,644
114,30.540723,-97.693987,121
115,30.544608,-97.683218,121
116,30.550837,-97.664092,489
117,30.480535,-97.811989,438
118,30.471692,-97.806242,133
119,30.500992,-97.793977,940
120,30.483751,-97.758083,529
121,30.506262,-97.733466,757
122,30.516396,-97.710151,249
123,30.526432,-97.699474,856
124,30.529538,-97.693185,347
125,30.530948,-97.677935,125
126,30.537547,-97.657977,489
127,30.537873,-97.628339,932
128,30.525447,-97.687699,347
129,30.522907,-97.674702,125
130,30.527937,-97.660354,462
131,30.514658,-97.684306,554
132,30.517125,-97.675414,125
133,30.468471,-97.609093,703
134,30.51606,-97.649805,462
135,30.520364,-97.690696,347
136,30.510451,-97.681971,554
137,30.512392,-97.675429,125
138,30.516269,-97.659832,462
139,30.477235,-97.748408,219
140,30.499365,-97.699917,962
141,30.506831,-97.681264,389
142,30.489825,-97.687935,829
143,30.500887,-97.678514,389
144,30.503811,-97.668835,389
145,30.505463,-97.648706,662
146,30.512273,-97.621085,534
147,30.481309,-97.698393,293
148,30.482178,-97.683939,829
149,30.488674,-97.669035,15
150,30.492029,-97.631009,785
151,30.454371,-97.816014,41
152,30.460688,-97.804425,133
153,30.463568,-97.786828,449
154,30.469152,-97.769391,929
155,30.465101,-97.734708,867
156,30.473658,-97.703262,815
157,30.460659,-97.68639,698
158,30.453786,-97.671883,176
159,30.467254,-97.654187,921
160,30.460126,-97.635163,395
161,30.452107,-97.799555,734
162,30.443651,-97.78093,617
163,30.45527,-97.785175,281
164,30.458188,-97.771871,895
165,30.449527,-97.776564,617
166,30.452449,-97.763846,895
167,30.453141,-97.704426,73
168,30.446519,-97.76236,895
169,30.442063,-97.755978,65
170,30.442247,-97.731102,191
171,30.43446,-97.712671,266
172,30.444289,-97.681327,497
173,30.431584,-97.679807,376
174,30.43806,-97.654831,760
175,30.429712,-97.632319,78
176,30.446884,-97.613692,642
177,30.412276,-97.756928,735
178,30.440343,-97.825646,643
179,30.433092,-97.812579,439
180,30.426198,-97.80419,439
181,30.440545,-97.792283,281
182,30.430965,-97.790268,223
183,30.432578,-97.745077,571
184,30.419188,-97.836201,897
185,30.409079,-97.806945,223
186,30.418049,-97.785683,223
187,30.44012,-97.782925,617
188,30.427536,-97.772391,479
189,30.416096,-97.776502,479
190,30.421041,-97.757609,571
191,30.422727,-97.734935,970
192,30.421209,-97.724833,970
193,30.419626,-97.687169,507
194,30.474927,-97.628126,395
195,30.402543,-97.774264,582
196,30.393165,-97.763188,244
197,30.405087,-97.764003,735
198,30.40121,-97.75365,959
199,30.407812,-97.737938,970
200,30.416374,-97.713136,266
201,30.401368,-97.723123,664
202,30.400383,-97.71107,987
203,30.412333,-97.7016,733
204,30.406628,-97.684758,507
205,30.396503,-97.676128,42
206,30.402956,-97.652095,943
207,30.385822,-97.629909,445
208,30.398609,-97.616178,508
209,30.420193,-97.603293,161
210,30.396551,-97.82942,548
211,30.271191,-97.642884,889
212,30.395144,-97.78675,582
213,30.393237,-97.800872,134
214,30.391578,-97.752089,429
215,30.394219,-97.74096,959
216,30.38687,-97.738158,861
217,30.384116,-97.728635,861
218,30.379353,-97.722328,399
219,30.380339,-97.706944,129
220,30.395126,-97.69242,576
221,30.384254,-97.678624,446
222,30.380068,-97.668098,131
223,30.383394,-97.660601,131
224,30.373993,-97.650303,342
225,30.371901,-97.636824,883
226,30.357638,-97.621547,997
227,30.347504,-97.604697,692
228,30.360871,-97.581717,694
229,30.369183,-97.77245,786
230,30.383082,-97.754946,244
231,30.370937,-97.748874,639
232,30.372799,-97.738426,837
233,30.368742,-97.732737,837
234,30.365825,-97.723827,597
235,30.367008,-97.712527,129
236,30.374445,-97.714456,129
237,30.362717,-97.703016,602
238,30.365978,-97.701017,602
239,30.374479,-97.696226,744
240,30.368666,-97.687912,744
241,30.362402,-97.676517,200
242,30.35801,-97.662114,592
243,30.340503,-97.634953,270
244,30.335824,-97.616902,196
245,30.3645,-97.740699,538
246,30.361619,-97.735446,91
247,30.357612,-97.724918,345
248,30.355442,-97.7182,345
249,30.356542,-97.710188,453
250,30.354451,-97.69626,863
251,30.348438,-97.685483,863
252,30.338319,-97.690935,25
253,30.337807,-97.664499,258
254,30.333871,-97.675748,500
255,30.333513,-97.647877,712
256,30.361286,-97.757804,440
257,30.35516,-97.743801,155
258,30.350866,-97.738792,91
259,30.355362,-97.734401,91
260,30.351559,-97.727219,345
261,30.346115,-97.729428,669
262,30.348204,-97.718429,453
263,30.342425,-97.721317,209
264,30.340669,-97.709102,936
265,30.33247,-97.696583,685
266,30.32667,-97.685099,907
267,30.324017,-97.664095,958
268,30.32257,-97.651571,712
269,30.3202,-97.639453,270
270,30.325044,-97.617448,196
271,30.327527,-97.57601,818
272,30.34417,-97.558384,135
273,30.347874,-97.76121,440
274,30.341089,-97.750211,660
275,30.34102,-97.742547,669
276,30.337612,-97.733307,669
277,30.334246,-97.725896,209
278,30.328946,-97.720367,858
279,30.329197,-97.711138,858
280,30.324755,-97.698623,411
281,30.308832,-97.854872,351
282,30.353876,-97.789916,335
283,30.338864,-97.78138,558
284,30.333799,-97.76676,822
285,30.331953,-97.759891,822
286,30.332227,-97.751829,660
287,30.330139,-97.742742,217
288,30.330061,-97.735351,217
289,30.325264,-97.730682,695
290,30.320679,-97.720953,695
291,30.316483,-97.711051,256
292,30.318649,-97.702866,411
293,30.316705,-97.693892,916
294,30.316931,-97.684863,115
295,30.307248,-97.690083,348
296,30.316758,-97.672491,115
297,30.310034,-97.680821,348
298,30.300761,-97.67833,321
299,30.303255,-97.666683,556
300,30.311495,-97.65656,13
301,30.295066,-97.655743,470
302,30.305169,-97.6301,821
303,30.28759,-97.640662,225
304,30.296238,-97.606829,49
305,30.35485,-97.821754,855
306,30.339491,-97.799011,69
307,30.344399,-97.79414,335
308,30.334694,-97.786917,558
309,30.330049,-97.804386,69
310,30.32969,-97.794461,558
311,30.323452,-97.784862,558
312,30.322771,-97.790383,925
313,30.309286,-97.779878,44
314,30.319513,-97.773295,512
315,30.316399,-97.76201,512
316,30.322827,-97.748686,765
317,30.318928,-97.741563,307
318,30.318134,-97.735161,307
319,30.312636,-97.726851,159
320,30.309394,-97.719694,159
321,30.308606,-97.713911,159
