,lat,long,cluster
1,30.550045,-97.861763,406
2,30.595955,-97.873341,204
3,30.537706,-97.842574,136
4,30.531993,-97.967226,406
5,30.49655,-97.901257,2
6,30.460701,-97.882086,239
7,30.498174,-97.827879,110
8,30.434403,-98.083907,326
9,30.488843,-98.053644,406
10,30.405429,-97.968645,406
11,30.367501,-98.056627,326
12,30.421566,-97.941993,365
13,30.416288,-97.888347,365
14,30.449261,-97.839977,239
15,30.398674,-97.83899,239
16,30.33372,-98.076591,124
17,30.320471,-97.972406,255
18,30.349621,-98.009337,326
19,30.367501,-97.984566,326
20,30.382464,-97.926677,365
21,30.351176,-97.937276,92
22,30.373525,-97.86814,407
23,30.374974,-97.834683,407
24,30.351794,-97.845706,407
25,30.221922,-97.974997,264
26,30.292875,-97.964299,86
27,30.32358,-97.939978,86
28,30.343668,-97.905759,239
29,30.321831,-97.89921,117
30,30.653697,-97.705243,106
31,30.344763,-97.869942,239
32,30.332143,-97.858595,117
33,30.318718,-97.841425,117
34,30.30131,-97.832125,32
35,30.304379,-97.919182,86
36,30.298805,-97.888816,86
37,30.352597,-97.921387,239
38,30.308173,-97.871556,117
39,30.351189,-97.779089,144
40,30.384802,-97.744053,194
41,30.288711,-97.833651,196
42,30.286234,-97.902792,86
43,30.272366,-98.013199,435
44,30.286428,-97.879621,372
45,30.267169,-97.899068,400
46,30.287223,-97.86426,117
47,30.513457,-97.665825,158
48,30.308846,-97.703502,238
49,30.286457,-97.843688,196
50,30.279555,-97.836009,196
51,30.205053,-97.932402,6
52,30.273341,-97.873192,372
53,30.196482,-97.909655,6
54,30.172804,-97.901713,108
55,30.260857,-97.851746,372
56,30.259205,-97.829376,372
57,30.247459,-97.825581,372
58,30.235346,-97.819398,60
59,30.25396,-97.895281,400
60,30.24144,-97.879541,422
61,30.246756,-97.872037,113
62,30.245081,-97.858211,113
63,30.240247,-97.852166,372
64,30.267416,-97.928478,400
65,30.237106,-97.93101,445
66,30.244016,-97.915824,400
67,30.249879,-97.909155,400
68,30.238308,-97.892018,445
69,30.244942,-97.985156,445
70,30.250014,-97.943499,445
71,30.209143,-97.954558,264
72,30.21593,-97.947086,445
73,30.221875,-97.905353,73
74,30.210384,-97.884729,73
75,30.222138,-97.883969,198
76,30.22221,-97.928999,445
77,30.230631,-97.858915,20
78,30.229226,-97.850001,137
79,30.232836,-97.839501,137
80,30.224841,-97.835974,482
81,30.225853,-97.862221,390
82,30.217987,-97.865677,390
83,30.220626,-97.849136,20
84,30.214768,-97.858294,7
85,30.214574,-97.836175,356
86,30.206238,-97.845563,173
87,30.39592,-97.773059,401
88,30.20472,-97.872225,198
89,30.188692,-97.858353,402
90,30.194893,-97.937337,108
91,30.209985,-97.920445,6
92,30.191616,-97.895714,108
93,30.179056,-97.914187,108
94,30.183883,-97.890011,108
95,30.342242,-97.809077,315
96,30.166515,-97.868659,219
97,30.152804,-97.866404,219
98,30.204417,-97.829257,173
