,lat,long,cluster
1,30.550045,-97.861763,460
2,30.595955,-97.873341,146
3,30.537706,-97.842574,127
4,30.531993,-97.967226,193
5,30.49655,-97.901257,241
6,30.460701,-97.882086,24
7,30.498174,-97.827879,304
8,30.434403,-98.083907,368
9,30.488843,-98.053644,193
10,30.405429,-97.968645,193
11,30.367501,-98.056627,368
12,30.421566,-97.941993,178
13,30.416288,-97.888347,24
14,30.449261,-97.839977,416
15,30.398674,-97.83899,69
16,30.33372,-98.076591,344
17,30.320471,-97.972406,118
18,30.349621,-98.009337,368
19,30.367501,-97.984566,178
20,30.382464,-97.926677,178
21,30.351176,-97.937276,178
22,30.373525,-97.86814,147
23,30.374974,-97.834683,69
24,30.351794,-97.845706,69
25,30.221922,-97.974997,444
26,30.292875,-97.964299,268
27,30.32358,-97.939978,118
28,30.343668,-97.905759,147
29,30.321831,-97.89921,435
30,30.653697,-97.705243,389
31,30.344763,-97.869942,435
32,30.332143,-97.858595,435
33,30.318718,-97.841425,482
34,30.30131,-97.832125,232
35,30.304379,-97.919182,268
36,30.298805,-97.888816,435
37,30.352597,-97.921387,147
38,30.308173,-97.871556,435
39,30.351189,-97.779089,422
40,30.384802,-97.744053,352
41,30.288711,-97.833651,319
42,30.286234,-97.902792,485
43,30.272366,-98.013199,294
44,30.286428,-97.879621,232
45,30.267169,-97.899068,485
46,30.287223,-97.86426,232
47,30.513457,-97.665825,114
48,30.308846,-97.703502,305
49,30.286457,-97.843688,229
50,30.279555,-97.836009,319
51,30.205053,-97.932402,97
52,30.273341,-97.873192,229
53,30.196482,-97.909655,97
54,30.172804,-97.901713,270
55,30.260857,-97.851746,229
56,30.259205,-97.829376,229
57,30.247459,-97.825581,229
58,30.235346,-97.819398,478
59,30.25396,-97.895281,485
60,30.24144,-97.879541,462
61,30.246756,-97.872037,462
62,30.245081,-97.858211,229
63,30.240247,-97.852166,229
64,30.267416,-97.928478,485
65,30.237106,-97.93101,444
66,30.244016,-97.915824,485
67,30.249879,-97.909155,485
68,30.238308,-97.892018,462
69,30.244942,-97.985156,444
70,30.250014,-97.943499,485
71,30.209143,-97.954558,444
72,30.21593,-97.947086,444
73,30.221875,-97.905353,97
74,30.210384,-97.884729,97
75,30.222138,-97.883969,97
76,30.22221,-97.928999,462
77,30.230631,-97.858915,231
78,30.229226,-97.850001,249
79,30.232836,-97.839501,500
80,30.224841,-97.835974,249
81,30.225853,-97.862221,231
82,30.217987,-97.865677,231
83,30.220626,-97.849136,249
84,30.214768,-97.858294,249
85,30.214574,-97.836175,249
86,30.206238,-97.845563,339
87,30.39592,-97.773059,328
88,30.20472,-97.872225,121
89,30.188692,-97.858353,121
90,30.194893,-97.937337,255
91,30.209985,-97.920445,97
92,30.191616,-97.895714,121
93,30.179056,-97.914187,270
94,30.183883,-97.890011,270
95,30.342242,-97.809077,69
96,30.166515,-97.868659,277
97,30.152804,-97.866404,277
98,30.204417,-97.829257,404
