,lat,long,cluster
1,30.550045,-97.861763,2058
2,30.595955,-97.873341,2198
3,30.537706,-97.842574,480
4,30.531993,-97.967226,794
5,30.49655,-97.901257,314
6,30.460701,-97.882086,1094
7,30.498174,-97.827879,1402
8,30.434403,-98.083907,479
9,30.488843,-98.053644,794
10,30.405429,-97.968645,1062
11,30.367501,-98.056627,1953
12,30.421566,-97.941993,1558
13,30.416288,-97.888347,424
14,30.449261,-97.839977,2059
15,30.398674,-97.83899,1827
16,30.33372,-98.076591,1754
17,30.320471,-97.972406,2159
18,30.349621,-98.009337,2049
19,30.367501,-97.984566,1367
20,30.382464,-97.926677,2162
21,30.351176,-97.937276,2162
22,30.373525,-97.86814,236
23,30.374974,-97.834683,300
24,30.351794,-97.845706,1076
25,30.221922,-97.974997,1540
26,30.292875,-97.964299,1126
27,30.32358,-97.939978,368
28,30.343668,-97.905759,1324
29,30.321831,-97.89921,622
30,30.653697,-97.705243,2132
31,30.344763,-97.869942,140
32,30.332143,-97.858595,1266
33,30.318718,-97.841425,1482
34,30.30131,-97.832125,741
35,30.304379,-97.919182,339
36,30.298805,-97.888816,2222
37,30.352597,-97.921387,1324
38,30.308173,-97.871556,899
39,30.351189,-97.779089,1660
40,30.384802,-97.744053,1952
41,30.288711,-97.833651,1257
42,30.286234,-97.902792,1598
43,30.272366,-98.013199,779
44,30.286428,-97.879621,1892
45,30.267169,-97.899068,286
46,30.287223,-97.86426,1595
47,30.513457,-97.665825,469
48,30.308846,-97.703502,558
49,30.286457,-97.843688,1718
50,30.279555,-97.836009,1257
51,30.205053,-97.932402,1046
52,30.273341,-97.873192,8
53,30.196482,-97.909655,352
54,30.172804,-97.901713,1619
55,30.260857,-97.851746,273
56,30.259205,-97.829376,1365
57,30.247459,-97.825581,1082
58,30.235346,-97.819398,792
59,30.25396,-97.895281,1658
60,30.24144,-97.879541,1981
61,30.246756,-97.872037,286
62,30.245081,-97.858211,1152
63,30.240247,-97.852166,799
64,30.267416,-97.928478,1668
65,30.237106,-97.93101,282
66,30.244016,-97.915824,951
67,30.249879,-97.909155,1668
68,30.238308,-97.892018,1578
69,30.244942,-97.985156,1757
70,30.250014,-97.943499,951
71,30.209143,-97.954558,1846
72,30.21593,-97.947086,282
73,30.221875,-97.905353,1650
74,30.210384,-97.884729,2009
75,30.222138,-97.883969,1650
76,30.22221,-97.928999,1578
77,30.230631,-97.858915,1386
78,30.229226,-97.850001,1127
79,30.232836,-97.839501,1127
80,30.224841,-97.835974,476
81,30.225853,-97.862221,683
82,30.217987,-97.865677,1514
83,30.220626,-97.849136,605
84,30.214768,-97.858294,1514
85,30.214574,-97.836175,1284
86,30.206238,-97.845563,109
87,30.39592,-97.773059,1104
88,30.20472,-97.872225,2009
89,30.188692,-97.858353,549
90,30.194893,-97.937337,1404
91,30.209985,-97.920445,860
92,30.191616,-97.895714,1906
93,30.179056,-97.914187,1619
94,30.183883,-97.890011,1906
95,30.342242,-97.809077,1158
96,30.166515,-97.868659,1965
97,30.152804,-97.866404,1758
98,30.204417,-97.829257,1330
99,30.188004,-97.841393,2001
100,30.17107,-97.842194,931
101,30.164297,-97.854535,2003
102,30.133666,-97.842915,1134
103,30.599148,-97.832171,1398
104,30.579994,-97.799189,762
105,30.589421,-97.756155,1488
106,30.614041,-97.692748,1038
107,30.627603,-97.663039,213
108,30.575265,-97.671384,1478
109,30.569989,-97.644672,1697
110,30.522036,-97.803089,2021
111,30.518674,-97.768768,442
112,30.527329,-97.737027,1679
113,30.542739,-97.739952,1051
114,30.540723,-97.693987,701
115,30.544608,-97.683218,1113
116,30.550837,-97.664092,1019
117,30.480535,-97.811989,1767
118,30.471692,-97.806242,1314
119,30.500992,-97.793977,1327
120,30.483751,-97.758083,207
121,30.506262,-97.733466,743
122,30.516396,-97.710151,114
123,30.526432,-97.699474,921
124,30.529538,-97.693185,921
125,30.530948,-97.677935,641
126,30.537547,-97.657977,561
127,30.537873,-97.628339,1655
128,30.525447,-97.687699,1835
129,30.522907,-97.674702,2018
130,30.527937,-97.660354,659
131,30.514658,-97.684306,84
132,30.517125,-97.675414,1774
133,30.468471,-97.609093,904
134,30.51606,-97.649805,444
135,30.520364,-97.690696,1282
136,30.510451,-97.681971,84
137,30.512392,-97.675429,639
138,30.516269,-97.659832,469
139,30.477235,-97.748408,581
140,30.499365,-97.699917,875
141,30.506831,-97.681264,639
142,30.489825,-97.687935,2108
143,30.500887,-97.678514,1955
144,30.503811,-97.668835,1879
145,30.505463,-97.648706,1416
146,30.512273,-97.621085,441
147,30.481309,-97.698393,2108
148,30.482178,-97.683939,754
149,30.488674,-97.669035,1623
150,30.492029,-97.631009,2017
151,30.454371,-97.816014,2186
152,30.460688,-97.804425,645
153,30.463568,-97.786828,1429
154,30.469152,-97.769391,2239
155,30.465101,-97.734708,1021
156,30.473658,-97.703262,726
157,30.460659,-97.68639,1196
158,30.453786,-97.671883,884
159,30.467254,-97.654187,11
160,30.460126,-97.635163,666
161,30.452107,-97.799555,2114
162,30.443651,-97.78093,1570
163,30.45527,-97.785175,360
164,30.458188,-97.771871,1806
165,30.449527,-97.776564,882
166,30.452449,-97.763846,409
167,30.453141,-97.704426,1350
168,30.446519,-97.76236,1443
169,30.442063,-97.755978,1368
170,30.442247,-97.731102,1021
171,30.43446,-97.712671,1332
172,30.444289,-97.681327,1993
173,30.431584,-97.679807,1993
174,30.43806,-97.654831,484
175,30.429712,-97.632319,1393
176,30.446884,-97.613692,135
177,30.412276,-97.756928,1446
178,30.440343,-97.825646,2059
179,30.433092,-97.812579,342
180,30.426198,-97.80419,541
181,30.440545,-97.792283,2055
182,30.430965,-97.790268,2062
183,30.432578,-97.745077,663
184,30.419188,-97.836201,2059
185,30.409079,-97.806945,2137
186,30.418049,-97.785683,1480
187,30.44012,-97.782925,1032
188,30.427536,-97.772391,72
189,30.416096,-97.776502,917
190,30.421041,-97.757609,1639
191,30.422727,-97.734935,401
192,30.421209,-97.724833,1332
193,30.419626,-97.687169,176
194,30.474927,-97.628126,427
195,30.402543,-97.774264,1043
196,30.393165,-97.763188,974
197,30.405087,-97.764003,1642
198,30.40121,-97.75365,930
199,30.407812,-97.737938,1079
200,30.416374,-97.713136,1505
201,30.401368,-97.723123,1664
202,30.400383,-97.71107,1974
203,30.412333,-97.7016,125
204,30.406628,-97.684758,470
205,30.396503,-97.676128,254
206,30.402956,-97.652095,307
207,30.385822,-97.629909,678
208,30.398609,-97.616178,18
209,30.420193,-97.603293,1387
210,30.396551,-97.82942,1910
211,30.271191,-97.642884,1281
212,30.395144,-97.78675,2137
213,30.393237,-97.800872,756
214,30.391578,-97.752089,1509
215,30.394219,-97.74096,385
216,30.38687,-97.738158,2228
217,30.384116,-97.728635,1200
218,30.379353,-97.722328,14
219,30.380339,-97.706944,269
220,30.395126,-97.69242,540
221,30.384254,-97.678624,1260
222,30.380068,-97.668098,1999
223,30.383394,-97.660601,648
224,30.373993,-97.650303,474
225,30.371901,-97.636824,1696
226,30.357638,-97.621547,1302
227,30.347504,-97.604697,507
228,30.360871,-97.581717,1213
229,30.369183,-97.77245,1355
230,30.383082,-97.754946,2141
231,30.370937,-97.748874,1666
232,30.372799,-97.738426,2201
233,30.368742,-97.732737,538
234,30.365825,-97.723827,518
235,30.367008,-97.712527,872
236,30.374445,-97.714456,269
237,30.362717,-97.703016,872
238,30.365978,-97.701017,351
239,30.374479,-97.696226,48
240,30.368666,-97.687912,1638
241,30.362402,-97.676517,1707
