,lat,long,cluster
1,30.550045,-97.861763,645
2,30.595955,-97.873341,197
3,30.537706,-97.842574,90
4,30.531993,-97.967226,821
5,30.49655,-97.901257,1249
6,30.460701,-97.882086,906
7,30.498174,-97.827879,564
8,30.434403,-98.083907,576
9,30.488843,-98.053644,174
10,30.405429,-97.968645,2017
11,30.367501,-98.056627,790
12,30.421566,-97.941993,522
13,30.416288,-97.888347,1193
14,30.449261,-97.839977,1930
15,30.398674,-97.83899,161
16,30.33372,-98.076591,675
17,30.320471,-97.972406,472
18,30.349621,-98.009337,1376
19,30.367501,-97.984566,1588
20,30.382464,-97.926677,1543
21,30.351176,-97.937276,1210
22,30.373525,-97.86814,689
23,30.374974,-97.834683,1076
24,30.351794,-97.845706,1610
25,30.221922,-97.974997,1896
26,30.292875,-97.964299,957
27,30.32358,-97.939978,1624
28,30.343668,-97.905759,1504
29,30.321831,-97.89921,265
30,30.653697,-97.705243,1462
31,30.344763,-97.869942,1584
32,30.332143,-97.858595,136
33,30.318718,-97.841425,1437
34,30.30131,-97.832125,1686
35,30.304379,-97.919182,672
36,30.298805,-97.888816,2113
37,30.352597,-97.921387,1604
38,30.308173,-97.871556,746
39,30.351189,-97.779089,858
40,30.384802,-97.744053,1740
41,30.288711,-97.833651,166
42,30.286234,-97.902792,1480
43,30.272366,-98.013199,822
44,30.286428,-97.879621,1357
45,30.267169,-97.899068,1007
46,30.287223,-97.86426,868
47,30.513457,-97.665825,1654
48,30.308846,-97.703502,2091
49,30.286457,-97.843688,1118
50,30.279555,-97.836009,1118
51,30.205053,-97.932402,1351
52,30.273341,-97.873192,647
53,30.196482,-97.909655,773
54,30.172804,-97.901713,757
55,30.260857,-97.851746,1830
56,30.259205,-97.829376,2000
57,30.247459,-97.825581,1553
58,30.235346,-97.819398,42
59,30.25396,-97.895281,1752
60,30.24144,-97.879541,1182
61,30.246756,-97.872037,1675
62,30.245081,-97.858211,533
63,30.240247,-97.852166,1109
64,30.267416,-97.928478,1226
65,30.237106,-97.93101,364
66,30.244016,-97.915824,1196
67,30.249879,-97.909155,129
68,30.238308,-97.892018,1347
69,30.244942,-97.985156,1070
70,30.250014,-97.943499,816
71,30.209143,-97.954558,1339
72,30.21593,-97.947086,1339
73,30.221875,-97.905353,2072
74,30.210384,-97.884729,1548
75,30.222138,-97.883969,246
76,30.22221,-97.928999,364
77,30.230631,-97.858915,81
78,30.229226,-97.850001,2115
79,30.232836,-97.839501,325
80,30.224841,-97.835974,503
81,30.225853,-97.862221,81
82,30.217987,-97.865677,1521
83,30.220626,-97.849136,528
84,30.214768,-97.858294,1521
85,30.214574,-97.836175,1308
86,30.206238,-97.845563,1934
87,30.39592,-97.773059,1670
88,30.20472,-97.872225,1760
89,30.188692,-97.858353,1813
90,30.194893,-97.937337,2225
91,30.209985,-97.920445,1351
92,30.191616,-97.895714,1207
93,30.179056,-97.914187,1013
94,30.183883,-97.890011,1207
95,30.342242,-97.809077,1020
96,30.166515,-97.868659,1893
97,30.152804,-97.866404,2026
98,30.204417,-97.829257,209
99,30.188004,-97.841393,496
100,30.17107,-97.842194,2167
101,30.164297,-97.854535,33
102,30.133666,-97.842915,879
103,30.599148,-97.832171,1242
104,30.579994,-97.799189,1084
105,30.589421,-97.756155,298
106,30.614041,-97.692748,1534
107,30.627603,-97.663039,264
108,30.575265,-97.671384,1072
109,30.569989,-97.644672,980
110,30.522036,-97.803089,1598
111,30.518674,-97.768768,1991
112,30.527329,-97.737027,1898
113,30.542739,-97.739952,257
114,30.540723,-97.693987,1503
115,30.544608,-97.683218,2050
116,30.550837,-97.664092,1641
117,30.480535,-97.811989,2169
118,30.471692,-97.806242,2169
119,30.500992,-97.793977,1894
120,30.483751,-97.758083,2248
121,30.506262,-97.733466,164
122,30.516396,-97.710151,433
123,30.526432,-97.699474,2109
124,30.529538,-97.693185,2109
125,30.530948,-97.677935,2214
126,30.537547,-97.657977,2190
127,30.537873,-97.628339,1951
128,30.525447,-97.687699,56
129,30.522907,-97.674702,194
130,30.527937,-97.660354,1890
131,30.514658,-97.684306,1879
132,30.517125,-97.675414,194
133,30.468471,-97.609093,2209
134,30.51606,-97.649805,1221
135,30.520364,-97.690696,967
136,30.510451,-97.681971,1844
137,30.512392,-97.675429,1844
138,30.516269,-97.659832,601
139,30.477235,-97.748408,208
140,30.499365,-97.699917,2076
141,30.506831,-97.681264,1844
142,30.489825,-97.687935,1039
143,30.500887,-97.678514,466
144,30.503811,-97.668835,903
145,30.505463,-97.648706,22
146,30.512273,-97.621085,1069
147,30.481309,-97.698393,1853
148,30.482178,-97.683939,1174
149,30.488674,-97.669035,1421
150,30.492029,-97.631009,1391
151,30.454371,-97.816014,484
152,30.460688,-97.804425,482
153,30.463568,-97.786828,141
154,30.469152,-97.769391,66
155,30.465101,-97.734708,730
156,30.473658,-97.703262,110
157,30.460659,-97.68639,1514
158,30.453786,-97.671883,2051
159,30.467254,-97.654187,723
160,30.460126,-97.635163,1589
161,30.452107,-97.799555,1792
162,30.443651,-97.78093,2085
163,30.45527,-97.785175,475
164,30.458188,-97.771871,1009
165,30.449527,-97.776564,29
166,30.452449,-97.763846,445
167,30.453141,-97.704426,1
168,30.446519,-97.76236,445
169,30.442063,-97.755978,445
170,30.442247,-97.731102,1276
171,30.43446,-97.712671,2120
172,30.444289,-97.681327,1099
173,30.431584,-97.679807,1708
174,30.43806,-97.654831,1948
175,30.429712,-97.632319,499
176,30.446884,-97.613692,1077
177,30.412276,-97.756928,387
178,30.440343,-97.825646,1680
179,30.433092,-97.812579,1253
180,30.426198,-97.80419,424
181,30.440545,-97.792283,1054
