id,lat,long,cluster
89,30.188692,-97.858353,185
90,30.194893,-97.937337,8
91,30.209985,-97.920445,8
92,30.191616,-97.895714,12
93,30.179056,-97.914187,8
94,30.183883,-97.890011,8
95,30.342242,-97.809077,98
96,30.166515,-97.868659,185
97,30.152804,-97.866404,185
98,30.204417,-97.829257,116
99,30.188004,-97.841393,185
100,30.17107,-97.842194,185
101,30.164297,-97.854535,185
102,30.133666,-97.842915,185
103,30.599148,-97.832171,30
104,30.579994,-97.799189,73
105,30.589421,-97.756155,56
106,30.614041,-97.692748,224
107,30.627603,-97.663039,93
108,30.575265,-97.671384,160
109,30.569989,-97.644672,200
110,30.522036,-97.803089,149
111,30.518674,-97.768768,180
112,30.527329,-97.737027,227
113,30.542739,-97.739952,150
114,30.540723,-97.693987,150
115,30.544608,-97.683218,132
116,30.550837,-97.664092,200
117,30.480535,-97.811989,206
118,30.471692,-97.806242,206
119,30.500992,-97.793977,149
120,30.483751,-97.758083,72
121,30.506262,-97.733466,227
122,30.516396,-97.710151,9
123,30.526432,-97.699474,50
124,30.529538,-97.693185,150
125,30.530948,-97.677935,229
126,30.537547,-97.657977,158
127,30.537873,-97.628339,158
128,30.525447,-97.687699,229
129,30.522907,-97.674702,229
130,30.527937,-97.660354,158
131,30.514658,-97.684306,229
132,30.517125,-97.675414,229
133,30.468471,-97.609093,167
134,30.51606,-97.649805,158
135,30.520364,-97.690696,50
136,30.510451,-97.681971,240
137,30.512392,-97.675429,229
138,30.516269,-97.659832,132
139,30.477235,-97.748408,72
140,30.499365,-97.699917,9
141,30.506831,-97.681264,240
142,30.489825,-97.687935,9
143,30.500887,-97.678514,240
144,30.503811,-97.668835,35
145,30.505463,-97.648706,158
146,30.512273,-97.621085,158
147,30.481309,-97.698393,193
148,30.482178,-97.683939,35
149,30.488674,-97.669035,35
150,30.492029,-97.631009,32
151,30.454371,-97.816014,206
152,30.460688,-97.804425,206
153,30.463568,-97.786828,146
154,30.469152,-97.769391,146
155,30.465101,-97.734708,193
156,30.473658,-97.703262,214
157,30.460659,-97.68639,214
158,30.453786,-97.671883,48
159,30.467254,-97.654187,48
160,30.460126,-97.635163,163
161,30.452107,-97.799555,101
162,30.443651,-97.78093,101
163,30.45527,-97.785175,146
164,30.458188,-97.771871,146
165,30.449527,-97.776564,146
166,30.452449,-97.763846,211
167,30.453141,-97.704426,83
168,30.446519,-97.76236,83
169,30.442063,-97.755978,83
170,30.442247,-97.731102,83
171,30.43446,-97.712671,83
172,30.444289,-97.681327,83
173,30.431584,-97.679807,79
174,30.43806,-97.654831,40
175,30.429712,-97.632319,125
176,30.446884,-97.613692,163
177,30.412276,-97.756928,49
178,30.440343,-97.825646,101
179,30.433092,-97.812579,101
180,30.426198,-97.80419,101
181,30.440545,-97.792283,101
182,30.430965,-97.790268,101
183,30.432578,-97.745077,83
184,30.419188,-97.836201,202
185,30.409079,-97.806945,101
186,30.418049,-97.785683,101
187,30.44012,-97.782925,146
188,30.427536,-97.772391,49
189,30.416096,-97.776502,49
190,30.421041,-97.757609,49
191,30.422727,-97.734935,209
192,30.421209,-97.724833,83
193,30.419626,-97.687169,79
194,30.474927,-97.628126,121
195,30.402543,-97.774264,49
196,30.393165,-97.763188,49
197,30.405087,-97.764003,49
198,30.40121,-97.75365,49
199,30.407812,-97.737938,100
200,30.416374,-97.713136,209
201,30.401368,-97.723123,155
202,30.400383,-97.71107,92
203,30.412333,-97.7016,92
204,30.406628,-97.684758,92
205,30.396503,-97.676128,87
206,30.402956,-97.652095,40
207,30.385822,-97.629909,85
208,30.398609,-97.616178,125
209,30.420193,-97.603293,163
210,30.396551,-97.82942,98
211,30.271191,-97.642884,41
212,30.395144,-97.78675,49
213,30.393237,-97.800872,98
214,30.391578,-97.752089,49
215,30.394219,-97.74096,100
216,30.38687,-97.738158,100
217,30.384116,-97.728635,155
218,30.379353,-97.722328,155
219,30.380339,-97.706944,23
220,30.395126,-97.69242,92
221,30.384254,-97.678624,92
222,30.380068,-97.668098,237
223,30.383394,-97.660601,237
224,30.373993,-97.650303,85
225,30.371901,-97.636824,85
226,30.357638,-97.621547,85
227,30.347504,-97.604697,20
228,30.360871,-97.581717,97
229,30.369183,-97.77245,82
230,30.383082,-97.754946,107
231,30.370937,-97.748874,242
232,30.372799,-97.738426,114
233,30.368742,-97.732737,242
234,30.365825,-97.723827,155
235,30.367008,-97.712527,173
236,30.374445,-97.714456,173
237,30.362717,-97.703016,139
238,30.365978,-97.701017,139
239,30.374479,-97.696226,139
240,30.368666,-97.687912,139
241,30.362402,-97.676517,237
242,30.35801,-97.662114,85
243,30.340503,-97.634953,170
244,30.335824,-97.616902,170
245,30.3645,-97.740699,242
246,30.361619,-97.735446,105
247,30.357612,-97.724918,105
248,30.355442,-97.7182,164
249,30.356542,-97.710188,173
250,30.354451,-97.69626,139
251,30.348438,-97.685483,246
252,30.338319,-97.690935,246
253,30.337807,-97.664499,190
254,30.333871,-97.675748,246
255,30.333513,-97.647877,170
256,30.361286,-97.757804,242
257,30.35516,-97.743801,105
258,30.350866,-97.738792,102
259,30.355362,-97.734401,105
260,30.351559,-97.727219,102
261,30.346115,-97.729428,102
262,30.348204,-97.718429,102
263,30.342425,-97.721317,102
264,30.340669,-97.709102,184
265,30.33247,-97.696583,184
266,30.32667,-97.685099,184
267,30.324017,-97.664095,137
268,30.32257,-97.651571,43
269,30.3202,-97.639453,43
270,30.325044,-97.617448,41
271,30.327527,-97.57601,231
272,30.34417,-97.558384,231
273,30.347874,-97.76121,82
274,30.341089,-97.750211,105
275,30.34102,-97.742547,102
276,30.337612,-97.733307,102
277,30.334246,-97.725896,102
278,30.328946,-97.720367,3
279,30.329197,-97.711138,184
280,30.324755,-97.698623,184
281,30.308832,-97.854872,95
282,30.353876,-97.789916,82
283,30.338864,-97.78138,82
284,30.333799,-97.76676,245
285,30.331953,-97.759891,245
286,30.332227,-97.751829,129
287,30.330139,-97.742742,129
288,30.330061,-97.735351,129
289,30.325264,-97.730682,129
290,30.320679,-97.720953,3
291,30.316483,-97.711051,3
292,30.318649,-97.702866,220
293,30.316705,-97.693892,137
294,30.316931,-97.684863,137
295,30.307248,-97.690083,137
296,30.316758,-97.672491,175
297,30.310034,-97.680821,162
298,30.300761,-97.67833,162
299,30.303255,-97.666683,162
300,30.311495,-97.65656,43
301,30.295066,-97.655743,84
302,30.305169,-97.6301,43
303,30.28759,-97.640662,43
304,30.296238,-97.606829,41
305,30.35485,-97.821754,98
306,30.339491,-97.799011,222
307,30.344399,-97.79414,222
308,30.334694,-97.786917,222
309,30.330049,-97.804386,222
310,30.32969,-97.794461,222
311,30.323452,-97.784862,222
312,30.322771,-97.790383,222
313,30.309286,-97.779878,222
314,30.319513,-97.773295,245
315,30.316399,-97.76201,245
316,30.322827,-97.748686,129
317,30.318928,-97.741563,153
318,30.318134,-97.735161,153
319,30.312636,-97.726851,3
320,30.309394,-97.719694,2
321,30.308606,-97.713911,2
322,30.291673,-97.694168,152
323,30.289535,-97.685312,162
324,30.289232,-97.674631,162
325,30.325211,-97.753043,245
326,30.312346,-97.755063,64
327,30.314377,-97.750453,64
328,30.311422,-97.745119,153
329,30.314075,-97.73437,153
330,30.307788,-97.737685,153
331,30.304357,-97.731148,219
332,30.299796,-97.723839,2
333,30.29537,-97.712677,2
334,30.320631,-97.809788,71
335,30.312617,-97.819504,71
336,30.309044,-97.806541,71
337,30.321536,-97.80207,222
338,30.316334,-97.798815,222
339,30.30976,-97.788871,71
340,30.306907,-97.770739,245
341,30.306124,-97.760175,245
342,30.304992,-97.756618,64
343,30.303114,-97.751664,64
344,30.302486,-97.747239,52
345,30.299443,-97.742797,52
346,30.29791,-97.735674,219
347,30.293084,-97.731181,217
348,30.292608,-97.727363,217
349,30.289092,-97.719395,152
350,30.287942,-97.71165,152
351,30.285307,-97.701787,152
352,30.297498,-97.777043,123
353,30.291148,-97.765987,123
354,30.296874,-97.762541,123
355,30.294723,-97.754442,64
356,30.291274,-97.745937,64
357,30.285813,-97.759194,221
358,30.285682,-97.747977,52
359,30.284903,-97.743151,52
360,30.290562,-97.742966,52
361,30.291737,-97.738284,219
362,30.285008,-97.735154,219
363,30.286926,-97.730248,219
364,30.302516,-97.818543,71
365,30.290736,-97.81223,71
366,30.300199,-97.799899,71
367,30.282386,-97.785116,151
368,30.283673,-97.780701,210
369,30.291216,-97.778414,123
370,30.283819,-97.77024,210
371,30.276309,-97.760494,221
372,30.271814,-97.752313,221
373,30.27412,-97.749925,4
374,30.276649,-97.744971,177
375,30.279904,-97.743468,177
376,30.27864,-97.738873,112
377,30.274993,-97.740269,112
378,30.271875,-97.743373,4
379,30.270625,-97.740184,165
380,30.268129,-97.744601,198
381,30.267364,-97.741182,165
382,30.266557,-97.738381,165
383,30.270537,-97.736137,112
384,30.27371,-97.733763,112
385,30.277326,-97.734167,112
386,30.282229,-97.731517,219
387,30.280795,-97.726061,216
388,30.281401,-97.723909,152
389,30.281893,-97.719348,152
390,30.283713,-97.710834,152
391,30.275893,-97.725163,216
392,30.277056,-97.718792,216
393,30.277541,-97.713445,62
394,30.278174,-97.705986,62
395,30.280929,-97.693411,148
396,30.283335,-97.680221,162
397,30.273431,-97.678189,84
398,30.271453,-97.658848,43
399,30.258811,-97.625628,41
400,30.275689,-97.620276,41
401,30.261466,-97.586183,41
402,30.271327,-97.762089,194
403,30.267524,-97.752761,221
404,30.266418,-97.749402,159
405,30.265461,-97.74621,198
406,30.264483,-97.742416,165
407,30.26393,-97.739258,165
408,30.259453,-97.741275,168
409,30.256691,-97.729877,168
410,30.261901,-97.728685,187
411,30.26616,-97.727423,42
412,30.267962,-97.722003,236
413,30.271109,-97.724436,236
414,30.272163,-97.71745,236
415,30.274171,-97.70587,94
416,30.26789,-97.709691,62
417,30.267381,-97.717513,236
418,30.264093,-97.717284,42
419,30.258199,-97.7169,42
420,30.25203,-97.722292,168
421,30.255176,-97.707214,42
422,30.261117,-97.705899,61
423,30.267416,-97.701265,94
424,30.275623,-97.694831,94
425,30.269491,-97.693985,94
426,30.257898,-97.696217,61
427,30.250378,-97.698255,61
428,30.258971,-97.683975,61
429,30.252393,-97.675294,223
430,30.292047,-97.826542,113
431,30.28751,-97.822447,113
432,30.279794,-97.813683,88
433,30.273914,-97.80577,88
434,30.281114,-97.79798,88
435,30.274313,-97.785524,151
436,30.269571,-97.770276,151
437,30.26379,-97.760172,159
438,30.260843,-97.753126,159
439,30.260153,-97.747288,140
440,30.256479,-97.743315,140
441,30.242798,-97.723846,58
442,30.236178,-97.713168,58
443,30.237023,-97.699893,29
444,30.231273,-97.690977,90
445,30.247651,-97.650627,29
446,30.583031,-97.893907,250
447,30.223538,-97.612743,39
448,30.267841,-97.795414,88
449,30.263639,-97.781663,151
450,30.254015,-97.779408,159
451,30.258468,-97.76513,159
452,30.254583,-97.756802,69
453,30.251548,-97.750714,140
454,30.249125,-97.74487,140
455,30.245798,-97.737968,140
456,30.241422,-97.733277,58
457,30.235658,-97.72957,58
458,30.228055,-97.720917,58
459,30.218025,-97.701277,90
460,30.268739,-97.812312,88
461,30.262467,-97.80009,88
462,30.257482,-97.807261,248
463,30.247294,-97.799248,53
464,30.258186,-97.789672,53
465,30.250663,-97.791535,159
466,30.240428,-97.794477,192
467,30.236384,-97.787768,192
468,30.23376,-97.779795,195
469,30.243976,-97.774117,37
470,30.251311,-97.772077,37
471,30.246241,-97.762422,69
472,30.240171,-97.766963,37
473,30.23169,-97.771333,218
474,30.227782,-97.764302,218
475,30.235703,-97.759859,218
476,30.243373,-97.754573,69
477,30.241194,-97.744361,140
478,30.238356,-97.748602,69
479,30.231751,-97.751904,218
480,30.223802,-97.757112,218
481,30.218675,-97.746881,16
482,30.22543,-97.739635,16
483,30.226569,-97.732462,58
484,30.219904,-97.725743,11
485,30.274722,-97.824877,113
486,30.255952,-97.814911,248
487,30.235591,-97.807971,21
488,30.227237,-97.795844,21
489,30.222209,-97.784683,21
490,30.219404,-97.77595,195
491,30.219174,-97.770121,195
492,30.213479,-97.762511,218
493,30.203546,-97.749497,96
494,30.211973,-97.741725,96
495,30.199342,-97.739267,11
496,30.199427,-97.727805,11
497,30.185219,-97.702259,143
498,30.207604,-97.705674,143
499,30.200401,-97.668694,183
500,30.224758,-97.664314,90
501,30.207631,-97.603752,182
502,30.229851,-97.806673,21
503,30.223724,-97.812739,21
504,30.213238,-97.819622,116
505,30.211461,-97.808543,21
506,30.219912,-97.800719,21
507,30.21642,-97.7932,21
508,30.207136,-97.801517,21
509,30.205816,-97.794697,68
510,30.214075,-97.788886,21
511,30.211162,-97.783613,68
512,30.204494,-97.787716,68
513,30.201568,-97.781077,28
514,30.209973,-97.775986,38
515,30.198303,-97.771828,38
516,30.192167,-97.76229,38
517,30.19005,-97.752272,96
518,30.191559,-97.741838,11
519,30.183884,-97.735419,11
520,30.179088,-97.714023,143
521,30.168372,-97.676869,143
522,30.128184,-97.613068,91
523,30.166566,-97.569847,182
524,30.204201,-97.575259,182
525,30.195468,-97.820597,68
526,30.192671,-97.79731,68
527,30.190192,-97.786001,154
528,30.188088,-97.777584,28
529,30.182413,-97.772149,86
530,30.179217,-97.759163,26
531,30.170457,-97.748821,26
532,30.16781,-97.730989,124
533,30.160499,-97.709547,124
534,30.143493,-97.687533,174
535,30.182246,-97.830203,68
536,30.180777,-97.806741,154
537,30.178806,-97.78988,154
538,30.174277,-97.783503,28
539,30.170566,-97.77519,86
540,30.171015,-97.763446,86
541,30.164418,-97.745521,33
542,30.160598,-97.815586,154
543,30.161894,-97.781648,157
544,30.134292,-97.724486,124
545,30.123992,-97.702255,169
546,30.118841,-97.815712,215
547,30.138629,-97.789007,215
548,30.1398,-97.779669,33
549,30.122344,-97.793243,99
550,30.11474,-97.761745,99
551,30.10091,-97.742406,99
552,30.10704,-97.711796,169
553,30.099935,-97.644403,91
554,30.099777,-97.794275,76
555,30.079091,-97.708895,99
556,30.061879,-97.67384,59
557,30.45357,-97.57921,167
558,30.44074,-97.596368,163
559,30.384952,-97.572308,97
560,30.371482,-97.546382,97
561,30.316307,-97.498617,136
562,30.30919,-97.550996,136
563,30.277114,-97.57567,41
564,30.264,-97.537069,41
565,30.239086,-97.53474,161
566,30.149404,-97.877778,185
567,30.562892,-97.81444,204
568,30.556527,-97.784048,56
569,30.560541,-97.747161,56
570,30.565681,-97.707149,132
571,30.543998,-97.702414,150
572,30.426107,-97.404165,47
573,30.494096,-97.797771,211
574,30.479701,-97.776675,211
575,30.474974,-97.690281,214
576,30.42248,-97.862996,202
577,30.130563,-97.947983,66
578,30.113558,-97.857472,67
579,30.095669,-97.82522,67
580,30.079619,-97.796332,128
581,30.054632,-97.768528,128
582,30.03508,-97.739866,128
583,30.044241,-97.823901,128
584,30.064542,-97.813059,128
585,30.067321,-97.837672,196
586,30.081642,-97.956989,67
587,29.886396,-97.922651,57
588,30.028229,-97.982658,6
589,30.002999,-97.878479,5
590,30.001839,-97.785715,128
591,29.979146,-97.846817,106
592,30.34613,-97.703574,164
593,30.488497,-97.600807,32
594,30.48319,-97.56746,189
595,30.463281,-97.525215,189
596,30.087585,-97.751571,99
597,30.058818,-97.723985,99
598,30.438973,-97.543138,13
599,30.428163,-97.513846,55
600,30.144669,-97.747936,33
601,30.132946,-97.82476,185
602,30.145593,-97.817215,10
603,30.199903,-97.523203,161
604,30.114833,-97.680519,169
605,30.131976,-97.668147,174
606,30.145238,-97.583182,174
607,30.467008,-97.489938,55
608,30.152791,-97.651583,183
609,30.165474,-97.640056,174
610,30.237554,-97.674932,90
611,30.183483,-97.637009,70
612,30.172582,-97.602786,70
613,30.442805,-97.462556,55
614,30.230896,-97.570828,41
615,30.254773,-97.510731,161
616,30.274879,-97.472702,161
617,30.297379,-97.511156,136
618,30.327288,-97.527973,136
619,30.311798,-97.470836,161
620,30.345114,-97.524893,136
621,30.332948,-97.468369,134
622,30.35486,-97.554176,97
623,30.400775,-97.566228,97
624,30.39936,-97.440864,47
625,30.367707,-97.520502,97
626,30.362081,-97.455986,134
627,30.389228,-97.501275,176
628,30.408462,-97.527893,176
629,30.419177,-97.556499,13
630,30.417448,-97.486022,55
631,30.51116,-97.432012,104
632,30.758933,-97.61981,181
633,30.787235,-97.461624,63
634,30.762333,-97.570963,115
635,30.714855,-97.635692,181
636,30.721902,-97.655039,1
637,30.721962,-97.43449,63
638,30.7155,-97.453439,54
639,30.659308,-97.591075,241
640,30.645536,-97.648227,208
641,30.688991,-97.697896,108
642,30.70538,-97.717715,108
643,30.688418,-97.290934,46
644,30.708185,-97.434506,63
645,30.707375,-97.44851,63
646,30.617408,-97.492335,120
647,30.63058,-97.608464,241
648,30.670268,-97.365601,46
649,30.614327,-97.438935,19
650,30.556867,-97.534104,130
651,30.549309,-97.552697,130
652,30.585801,-97.403788,19
653,30.593637,-97.422708,19
654,30.589385,-97.4345,133
655,30.417908,-97.324987,18
656,30.454708,-97.409402,230
657,30.519091,-97.37656,51
658,30.548378,-97.339944,51
659,30.543711,-97.426921,104
660,30.564158,-97.412627,142
661,30.544213,-97.502359,205
662,30.518844,-97.603226,178
663,30.553467,-97.632417,200
664,30.37016,-97.793486,98
665,30.52616,-97.553431,130
666,29.896453,-98.064179,6
667,29.955213,-98.126496,212
668,29.956289,-98.065857,212
669,29.950139,-98.009999,6
670,29.868981,-97.990969,126
671,29.857558,-98.012298,126
672,29.832913,-98.018237,126
673,29.979552,-98.108467,144
674,29.997999,-98.058955,6
675,30.019846,-98.0279,6
676,29.967048,-97.95913,156
677,29.952026,-97.983606,156
678,29.979371,-98.082087,144
679,30.030066,-98.080249,144
680,29.918913,-97.948067,225
681,30.043596,-98.053382,6
682,29.877956,-97.952311,77
683,29.87017,-97.962849,77
684,29.878492,-97.965586,77
685,30.177624,-98.067552,44
686,30.183656,-98.035565,66
687,30.204068,-98.063961,44
688,30.132727,-98.066773,44
689,30.142357,-98.017092,66
690,30.123464,-98.013422,66
691,30.103535,-97.972025,66
692,30.156158,-97.922656,66
693,30.083197,-98.064494,6
694,30.046219,-97.956417,67
695,30.249732,-98.090132,44
696,30.221504,-98.001452,197
697,30.232619,-98.041958,44
698,30.256626,-98.041382,44
699,30.188322,-97.952201,66
700,29.890125,-97.944039,172
701,29.889557,-97.938971,172
702,29.887069,-97.939213,15
703,29.887943,-97.936567,57
704,29.881756,-97.942358,186
705,29.88051,-97.945474,77
706,29.87795,-97.943205,186
707,29.875888,-97.949028,77
708,29.882519,-97.927999,232
709,29.881815,-97.932862,232
710,29.887993,-97.932527,57
711,29.886075,-97.93607,57
712,29.893192,-97.93209,57
713,29.888441,-97.926399,57
714,29.893447,-97.938495,172
715,29.896727,-97.936225,172
716,29.886506,-97.942882,15
717,29.887606,-97.948487,172
718,29.884797,-97.945336,172
719,29.884042,-97.942473,15
720,29.881787,-97.947927,77
721,29.884353,-97.901427,201
722,29.873067,-97.90967,188
723,29.883636,-97.91573,201
724,29.892753,-97.908106,201
725,29.864351,-97.902071,188
726,29.867046,-97.923945,188
727,29.880741,-97.917204,201
728,29.875409,-97.92325,201
729,30.207493,-98.032242,66
730,29.889728,-97.918411,225
731,29.898736,-97.913953,225
732,30.06917,-98.022446,6
733,30.079967,-97.990787,6
734,30.055404,-97.91209,60
735,29.886781,-97.991968,17
736,29.908987,-97.972402,17
737,29.889408,-97.970463,17
738,29.863587,-97.978738,126
739,29.897388,-97.954655,172
740,29.85407,-97.978959,126
741,29.842171,-97.996419,126
742,30.139214,-98.214295,44
743,30.190007,-98.168253,44
744,30.174555,-98.153721,44
745,30.1517,-98.154464,247
746,30.212417,-98.172451,44
747,30.22956,-98.135289,44
748,30.220277,-98.100548,44
749,30.158316,-98.110565,44
750,30.0445,-98.141486,247
751,30.072636,-98.204517,247
752,30.115504,-98.192023,247
753,30.019708,-98.232533,247
754,29.995598,-98.167437,212
755,30.1139,-98.246902,247
756,29.996347,-98.122024,144
757,30.02551,-98.111827,144
758,30.067054,-98.102025,247
759,30.10241,-98.14819,247
760,30.133525,-98.106678,247
761,30.271372,-98.086092,138
762,29.908768,-97.917075,225
763,30.277913,-98.137608,44
764,30.3165,-98.139466,138
765,30.291503,-98.177276,44
766,30.24439,-98.18288,44
767,30.167197,-98.235175,44
768,30.185976,-98.229548,44
769,30.191844,-98.103685,44
770,30.184616,-98.091417,44
771,29.876772,-97.898031,188
772,29.850646,-97.932248,74
773,29.850705,-97.913015,74
774,29.859432,-97.925423,74
775,29.835223,-97.937747,141
776,29.855514,-97.945814,74
777,29.832686,-97.918297,141
778,29.826014,-97.932603,141
779,29.807481,-97.955,135
780,29.773576,-97.997444,135
781,29.786936,-97.976479,135
782,29.845097,-97.972475,126
783,29.855842,-97.963431,17
784,29.836644,-97.955373,135
785,29.837248,-97.982015,126
786,29.825153,-97.995132,126
787,29.859848,-97.970835,17
788,29.814299,-98.008047,126
789,29.826534,-97.980837,135
790,29.813303,-97.980242,135
791,29.805415,-98.002584,135
792,29.947011,-97.918627,156
793,29.928589,-97.917713,156
794,30.501019,-97.716276,9
795,29.89784,-97.928405,57
796,29.837992,-97.945905,141
797,29.871145,-97.9443,36
798,29.868781,-97.942805,36
799,29.863849,-97.941585,234
800,29.863564,-97.948336,17
801,29.860725,-97.944829,74
802,29.846717,-97.954871,141
803,30.012564,-97.752352,128
804,30.067731,-97.825872,76
805,30.01983,-97.868262,5
806,30.038809,-97.873747,5
807,30.067665,-97.849967,207
808,30.08096,-97.83664,207
809,30.083844,-97.815399,76
810,30.142626,-97.856741,185
811,30.126275,-97.877768,67
812,30.103692,-97.899298,67
813,30.090338,-97.88967,67
814,29.959885,-97.801203,45
815,29.989355,-97.816935,128
816,29.953982,-97.862871,106
817,29.993338,-97.863652,106
818,30.005026,-97.844911,128
819,30.017435,-97.826144,128
820,30.093477,-97.86188,67
821,30.080607,-97.8601,67
822,30.070587,-97.864712,207
823,29.953701,-97.889945,156
824,29.973582,-97.882525,60
825,29.983051,-97.900371,156
826,29.985158,-97.879181,60
827,29.987072,-97.887542,60
828,30.040951,-97.895792,207
829,30.021565,-97.896007,5
830,29.994624,-97.874248,60
831,29.991428,-97.879703,60
832,29.996685,-97.8902,156
833,29.927373,-97.884313,45
834,29.898203,-97.896467,22
835,29.900537,-97.901977,201
836,29.909386,-97.905904,225
837,29.936266,-97.889216,156
838,29.900711,-97.942748,172
839,29.904187,-97.949324,172
840,29.894799,-97.945184,172
841,29.932993,-97.839249,45
842,29.909249,-97.869469,45
843,29.893191,-97.890449,22
844,29.9514,-97.81998,45
845,30.012707,-97.90673,60
846,30.276044,-97.858429,113
847,30.226363,-97.874022,12
848,30.174384,-97.984925,66
849,30.269483,-97.748407,4
850,30.629693,-97.936611,131
851,30.56515,-97.878483,250
852,30.671293,-97.949297,131
853,30.639453,-97.894479,89
854,30.561981,-97.854201,249
855,30.683345,-97.94289,131
856,30.766585,-97.9192,117
857,30.629598,-97.845097,89
858,30.639299,-97.6662,208
859,30.642343,-97.674662,208
860,30.668799,-97.659879,239
861,30.628872,-97.671426,160
862,30.668363,-97.686088,239
863,30.880283,-97.824754,238
864,30.470096,-97.449694,47
865,30.74618,-97.845772,147
866,30.689129,-97.862864,117
867,30.575118,-97.820445,30
868,30.876242,-97.77401,238
869,30.840902,-97.747424,80
870,30.78796,-97.831057,147
871,30.685782,-97.776485,109
872,30.658614,-97.695213,239
873,30.637172,-97.681379,233
874,30.629455,-97.700115,224
875,30.627732,-97.68395,233
876,30.852528,-97.680214,80
877,30.831092,-97.612867,80
878,30.625071,-97.676133,160
879,30.616469,-97.686217,224
880,30.623086,-97.697171,224
881,30.834316,-97.589673,80
882,30.656402,-97.262914,111
883,30.631001,-97.410462,46
884,30.577103,-97.332716,111
885,30.577643,-97.392433,25
886,30.539989,-97.216877,24
887,30.549645,-97.386987,51
888,30.567615,-97.398214,25
889,30.572072,-97.41793,142
890,30.460507,-97.1884,24
891,30.54927,-97.453586,104
892,29.861169,-97.937891,234
893,29.864771,-97.935216,234
894,29.867991,-97.937213,234
895,29.870864,-97.934639,234
896,29.864473,-97.916837,188
897,29.862569,-97.930338,234
898,29.857715,-97.936981,234
899,29.877395,-97.931265,232
900,29.871417,-97.93772,36
901,29.875356,-97.933272,232
902,29.870438,-97.94043,36
903,29.874089,-97.937071,232
904,29.879425,-97.934873,232
905,29.873855,-97.941696,36
906,29.882817,-97.936327,232
907,29.888777,-97.953068,172
908,29.881982,-97.94009,186
909,29.884244,-97.940672,15
910,29.875972,-97.939316,36
911,29.880838,-97.938202,186
912,29.88466,-97.938557,15
913,29.88739,-97.941105,15
914,29.866701,-97.955129,17
915,29.859982,-97.953523,17
916,29.871867,-97.948372,77
917,29.87049,-97.955337,77
918,29.892357,-97.94926,172
919,29.877414,-97.937005,232
920,29.846154,-97.898921,74
921,29.883181,-97.956601,77
922,29.890512,-97.962115,17
923,30.581871,-97.431543,133
924,30.570241,-97.845304,249
925,30.547881,-97.832053,249
926,30.516189,-97.819854,199
927,30.498781,-97.810987,199
928,30.476706,-97.789975,146
929,30.526117,-97.8279,243
930,30.532518,-97.804664,180
931,30.537807,-97.790202,180
932,30.52354,-97.78296,149
