,lat,long,cluster
1,30.550045,-97.861763,87
2,30.595955,-97.873341,913
3,30.537706,-97.842574,1149
4,30.531993,-97.967226,689
5,30.49655,-97.901257,496
6,30.460701,-97.882086,750
7,30.498174,-97.827879,46
8,30.434403,-98.083907,539
9,30.488843,-98.053644,27
10,30.405429,-97.968645,480
11,30.367501,-98.056627,1454
12,30.421566,-97.941993,581
13,30.416288,-97.888347,1400
14,30.449261,-97.839977,1297
15,30.398674,-97.83899,92
16,30.33372,-98.076591,314
17,30.320471,-97.972406,342
18,30.349621,-98.009337,864
19,30.367501,-97.984566,58
20,30.382464,-97.926677,396
21,30.351176,-97.937276,1467
22,30.373525,-97.86814,217
23,30.374974,-97.834683,812
24,30.351794,-97.845706,1716
25,30.221922,-97.974997,1718
26,30.292875,-97.964299,788
27,30.32358,-97.939978,110
28,30.343668,-97.905759,1078
29,30.321831,-97.89921,1230
30,30.653697,-97.705243,1469
31,30.344763,-97.869942,1188
32,30.332143,-97.858595,1188
33,30.318718,-97.841425,607
34,30.30131,-97.832125,1571
35,30.304379,-97.919182,350
36,30.298805,-97.888816,21
37,30.352597,-97.921387,1247
38,30.308173,-97.871556,1024
39,30.351189,-97.779089,1065
40,30.384802,-97.744053,1402
41,30.288711,-97.833651,273
42,30.286234,-97.902792,1196
43,30.272366,-98.013199,1186
44,30.286428,-97.879621,601
45,30.267169,-97.899068,975
46,30.287223,-97.86426,1499
47,30.513457,-97.665825,1501
48,30.308846,-97.703502,114
49,30.286457,-97.843688,640
50,30.279555,-97.836009,640
51,30.205053,-97.932402,71
52,30.273341,-97.873192,601
53,30.196482,-97.909655,1658
54,30.172804,-97.901713,1375
55,30.260857,-97.851746,1640
56,30.259205,-97.829376,1413
57,30.247459,-97.825581,719
58,30.235346,-97.819398,719
59,30.25396,-97.895281,1657
60,30.24144,-97.879541,210
61,30.246756,-97.872037,644
62,30.245081,-97.858211,644
63,30.240247,-97.852166,102
64,30.267416,-97.928478,1435
65,30.237106,-97.93101,866
66,30.244016,-97.915824,1157
67,30.249879,-97.909155,61
68,30.238308,-97.892018,1714
69,30.244942,-97.985156,1509
70,30.250014,-97.943499,617
71,30.209143,-97.954558,1653
72,30.21593,-97.947086,1653
73,30.221875,-97.905353,1546
