,lat,long,cluster
1,30.550045,-97.861763,1698
2,30.595955,-97.873341,392
3,30.537706,-97.842574,1119
4,30.531993,-97.967226,369
5,30.49655,-97.901257,843
6,30.460701,-97.882086,391
7,30.498174,-97.827879,866
8,30.434403,-98.083907,490
9,30.488843,-98.053644,277
10,30.405429,-97.968645,405
11,30.367501,-98.056627,1533
12,30.421566,-97.941993,1960
13,30.416288,-97.888347,1670
14,30.449261,-97.839977,774
15,30.398674,-97.83899,29
16,30.33372,-98.076591,863
17,30.320471,-97.972406,1288
18,30.349621,-98.009337,1541
19,30.367501,-97.984566,603
20,30.382464,-97.926677,1470
21,30.351176,-97.937276,1354
22,30.373525,-97.86814,737
23,30.374974,-97.834683,514
24,30.351794,-97.845706,814
25,30.221922,-97.974997,2087
26,30.292875,-97.964299,1325
27,30.32358,-97.939978,1566
28,30.343668,-97.905759,1787
29,30.321831,-97.89921,1185
30,30.653697,-97.705243,1714
31,30.344763,-97.869942,1746
32,30.332143,-97.858595,564
33,30.318718,-97.841425,1644
34,30.30131,-97.832125,2014
35,30.304379,-97.919182,1997
36,30.298805,-97.888816,1422
37,30.352597,-97.921387,1511
38,30.308173,-97.871556,2448
39,30.351189,-97.779089,2410
40,30.384802,-97.744053,1327
41,30.288711,-97.833651,1659
42,30.286234,-97.902792,1171
43,30.272366,-98.013199,631
44,30.286428,-97.879621,678
45,30.267169,-97.899068,2275
46,30.287223,-97.86426,1586
47,30.513457,-97.665825,2069
48,30.308846,-97.703502,781
49,30.286457,-97.843688,823
50,30.279555,-97.836009,1659
51,30.205053,-97.932402,1969
52,30.273341,-97.873192,2272
53,30.196482,-97.909655,1472
54,30.172804,-97.901713,2274
55,30.260857,-97.851746,2405
56,30.259205,-97.829376,1758
57,30.247459,-97.825581,2148
58,30.235346,-97.819398,1799
59,30.25396,-97.895281,755
60,30.24144,-97.879541,108
61,30.246756,-97.872037,1088
62,30.245081,-97.858211,1795
63,30.240247,-97.852166,333
64,30.267416,-97.928478,1404
65,30.237106,-97.93101,60
66,30.244016,-97.915824,1194
67,30.249879,-97.909155,435
68,30.238308,-97.892018,1451
69,30.244942,-97.985156,1806
70,30.250014,-97.943499,2364
71,30.209143,-97.954558,2397
72,30.21593,-97.947086,1896
73,30.221875,-97.905353,1871
74,30.210384,-97.884729,254
75,30.222138,-97.883969,2484
76,30.22221,-97.928999,2442
77,30.230631,-97.858915,2025
78,30.229226,-97.850001,1754
79,30.232836,-97.839501,956
80,30.224841,-97.835974,399
81,30.225853,-97.862221,1169
82,30.217987,-97.865677,2137
83,30.220626,-97.849136,22
84,30.214768,-97.858294,1657
85,30.214574,-97.836175,2003
86,30.206238,-97.845563,1481
87,30.39592,-97.773059,1525
88,30.20472,-97.872225,357
89,30.188692,-97.858353,1456
90,30.194893,-97.937337,1516
91,30.209985,-97.920445,293
92,30.191616,-97.895714,195
93,30.179056,-97.914187,544
94,30.183883,-97.890011,195
95,30.342242,-97.809077,146
96,30.166515,-97.868659,77
97,30.152804,-97.866404,1823
98,30.204417,-97.829257,2255
99,30.188004,-97.841393,2126
100,30.17107,-97.842194,747
101,30.164297,-97.854535,77
102,30.133666,-97.842915,233
103,30.599148,-97.832171,833
104,30.579994,-97.799189,236
105,30.589421,-97.756155,2098
106,30.614041,-97.692748,741
107,30.627603,-97.663039,1843
108,30.575265,-97.671384,2479
109,30.569989,-97.644672,348
110,30.522036,-97.803089,2165
111,30.518674,-97.768768,2068
112,30.527329,-97.737027,615
113,30.542739,-97.739952,2095
114,30.540723,-97.693987,439
115,30.544608,-97.683218,2102
116,30.550837,-97.664092,1540
117,30.480535,-97.811989,860
118,30.471692,-97.806242,1510
119,30.500992,-97.793977,1289
120,30.483751,-97.758083,778
121,30.506262,-97.733466,174
122,30.516396,-97.710151,428
123,30.526432,-97.699474,2240
124,30.529538,-97.693185,2471
125,30.530948,-97.677935,1536
126,30.537547,-97.657977,1309
127,30.537873,-97.628339,1146
128,30.525447,-97.687699,601
129,30.522907,-97.674702,871
130,30.527937,-97.660354,1728
131,30.514658,-97.684306,1632
132,30.517125,-97.675414,871
133,30.468471,-97.609093,1927
134,30.51606,-97.649805,270
135,30.520364,-97.690696,1279
136,30.510451,-97.681971,353
137,30.512392,-97.675429,1645
138,30.516269,-97.659832,596
139,30.477235,-97.748408,1712
140,30.499365,-97.699917,1925
141,30.506831,-97.681264,2309
142,30.489825,-97.687935,2373
143,30.500887,-97.678514,589
144,30.503811,-97.668835,1645
145,30.505463,-97.648706,1348
146,30.512273,-97.621085,449
147,30.481309,-97.698393,1867
148,30.482178,-97.683939,1010
149,30.488674,-97.669035,2268
150,30.492029,-97.631009,1157
151,30.454371,-97.816014,2323
152,30.460688,-97.804425,1510
153,30.463568,-97.786828,1278
154,30.469152,-97.769391,381
155,30.465101,-97.734708,1065
156,30.473658,-97.703262,1931
157,30.460659,-97.68639,2269
158,30.453786,-97.671883,102
159,30.467254,-97.654187,1368
160,30.460126,-97.635163,1908
161,30.452107,-97.799555,2162
162,30.443651,-97.78093,735
163,30.45527,-97.785175,895
164,30.458188,-97.771871,13
165,30.449527,-97.776564,2314
166,30.452449,-97.763846,13
167,30.453141,-97.704426,2121
168,30.446519,-97.76236,1217
169,30.442063,-97.755978,2040
170,30.442247,-97.731102,1337
171,30.43446,-97.712671,1926
172,30.444289,-97.681327,861
173,30.431584,-97.679807,2108
174,30.43806,-97.654831,1000
175,30.429712,-97.632319,171
176,30.446884,-97.613692,1583
177,30.412276,-97.756928,731
178,30.440343,-97.825646,1471
179,30.433092,-97.812579,1622
180,30.426198,-97.80419,216
181,30.440545,-97.792283,2353
182,30.430965,-97.790268,2349
183,30.432578,-97.745077,2372
184,30.419188,-97.836201,644
185,30.409079,-97.806945,1554
186,30.418049,-97.785683,1963
187,30.44012,-97.782925,735
188,30.427536,-97.772391,133
189,30.416096,-97.776502,1190
190,30.421041,-97.757609,268
191,30.422727,-97.734935,2093
192,30.421209,-97.724833,1150
193,30.419626,-97.687169,577
194,30.474927,-97.628126,1847
195,30.402543,-97.774264,1525
196,30.393165,-97.763188,981
197,30.405087,-97.764003,731
198,30.40121,-97.75365,579
199,30.407812,-97.737938,1106
200,30.416374,-97.713136,1691
201,30.401368,-97.723123,682
202,30.400383,-97.71107,224
203,30.412333,-97.7016,422
204,30.406628,-97.684758,1827
205,30.396503,-97.676128,790
206,30.402956,-97.652095,2021
207,30.385822,-97.629909,1076
208,30.398609,-97.616178,463
209,30.420193,-97.603293,1940
210,30.396551,-97.82942,2075
211,30.271191,-97.642884,2324
212,30.395144,-97.78675,477
213,30.393237,-97.800872,1204
214,30.391578,-97.752089,1519
215,30.394219,-97.74096,2276
216,30.38687,-97.738158,1631
217,30.384116,-97.728635,2221
218,30.379353,-97.722328,832
219,30.380339,-97.706944,330
220,30.395126,-97.69242,2382
221,30.384254,-97.678624,1495
222,30.380068,-97.668098,940
223,30.383394,-97.660601,1954
224,30.373993,-97.650303,1687
225,30.371901,-97.636824,1980
226,30.357638,-97.621547,825
227,30.347504,-97.604697,2438
228,30.360871,-97.581717,315
229,30.369183,-97.77245,2265
230,30.383082,-97.754946,1519
231,30.370937,-97.748874,1555
232,30.372799,-97.738426,947
233,30.368742,-97.732737,1929
234,30.365825,-97.723827,2312
235,30.367008,-97.712527,2318
236,30.374445,-97.714456,1803
237,30.362717,-97.703016,2368
238,30.365978,-97.701017,598
239,30.374479,-97.696226,1641
240,30.368666,-97.687912,1237
241,30.362402,-97.676517,1872
242,30.35801,-97.662114,989
243,30.340503,-97.634953,2035
244,30.335824,-97.616902,27
245,30.3645,-97.740699,345
246,30.361619,-97.735446,1929
247,30.357612,-97.724918,942
248,30.355442,-97.7182,1669
249,30.356542,-97.710188,124
250,30.354451,-97.69626,990
251,30.348438,-97.685483,1403
252,30.338319,-97.690935,1745
253,30.337807,-97.664499,1798
254,30.333871,-97.675748,1330
255,30.333513,-97.647877,308
256,30.361286,-97.757804,1296
257,30.35516,-97.743801,1048
258,30.350866,-97.738792,2489
259,30.355362,-97.734401,588
260,30.351559,-97.727219,68
261,30.346115,-97.729428,1897
262,30.348204,-97.718429,68
263,30.342425,-97.721317,1602
264,30.340669,-97.709102,2321
265,30.33247,-97.696583,1745
266,30.32667,-97.685099,967
267,30.324017,-97.664095,1152
268,30.32257,-97.651571,1744
269,30.3202,-97.639453,226
270,30.325044,-97.617448,1329
271,30.327527,-97.57601,1455
272,30.34417,-97.558384,1063
273,30.347874,-97.76121,1565
274,30.341089,-97.750211,991
275,30.34102,-97.742547,2386
276,30.337612,-97.733307,829
277,30.334246,-97.725896,829
278,30.328946,-97.720367,521
279,30.329197,-97.711138,1490
280,30.324755,-97.698623,2417
281,30.308832,-97.854872,580
282,30.353876,-97.789916,289
283,30.338864,-97.78138,1239
284,30.333799,-97.76676,946
285,30.331953,-97.759891,197
286,30.332227,-97.751829,2365
287,30.330139,-97.742742,666
288,30.330061,-97.735351,1629
289,30.325264,-97.730682,2329
290,30.320679,-97.720953,1115
291,30.316483,-97.711051,2497
292,30.318649,-97.702866,553
293,30.316705,-97.693892,2231
294,30.316931,-97.684863,967
295,30.307248,-97.690083,582
296,30.316758,-97.672491,2041
297,30.310034,-97.680821,1220
298,30.300761,-97.67833,246
299,30.303255,-97.666683,304
300,30.311495,-97.65656,1168
301,30.295066,-97.655743,1941
302,30.305169,-97.6301,1778
303,30.28759,-97.640662,2135
304,30.296238,-97.606829,1118
305,30.35485,-97.821754,1085
306,30.339491,-97.799011,1973
307,30.344399,-97.79414,1249
308,30.334694,-97.786917,269
309,30.330049,-97.804386,792
310,30.32969,-97.794461,269
311,30.323452,-97.784862,1990
312,30.322771,-97.790383,1475
313,30.309286,-97.779878,1043
314,30.319513,-97.773295,938
315,30.316399,-97.76201,1886
316,30.322827,-97.748686,2308
317,30.318928,-97.741563,122
318,30.318134,-97.735161,2409
319,30.312636,-97.726851,619
320,30.309394,-97.719694,1436
321,30.308606,-97.713911,2083
322,30.291673,-97.694168,2211
323,30.289535,-97.685312,1763
324,30.289232,-97.674631,1577
325,30.325211,-97.753043,2308
326,30.312346,-97.755063,307
327,30.314377,-97.750453,661
328,30.311422,-97.745119,1681
329,30.314075,-97.73437,1039
330,30.307788,-97.737685,2433
331,30.304357,-97.731148,2433
332,30.299796,-97.723839,1607
333,30.29537,-97.712677,1890
334,30.320631,-97.809788,2178
335,30.312617,-97.819504,1620
336,30.309044,-97.806541,1791
337,30.321536,-97.80207,1475
338,30.316334,-97.798815,586
339,30.30976,-97.788871,1043
340,30.306907,-97.770739,4
341,30.306124,-97.760175,952
342,30.304992,-97.756618,952
343,30.303114,-97.751664,2157
344,30.302486,-97.747239,581
345,30.299443,-97.742797,1166
346,30.29791,-97.735674,457
347,30.293084,-97.731181,1407
348,30.292608,-97.727363,722
349,30.289092,-97.719395,319
350,30.287942,-97.71165,2174
351,30.285307,-97.701787,760
352,30.297498,-97.777043,1457
353,30.291148,-97.765987,2280
354,30.296874,-97.762541,2280
355,30.294723,-97.754442,249
356,30.291274,-97.745937,1861
357,30.285813,-97.759194,2179
358,30.285682,-97.747977,723
359,30.284903,-97.743151,2285
360,30.290562,-97.742966,100
361,30.291737,-97.738284,100
362,30.285008,-97.735154,1286
363,30.286926,-97.730248,2062
364,30.302516,-97.818543,1494
365,30.290736,-97.81223,1995
366,30.300199,-97.799899,1759
367,30.282386,-97.785116,498
368,30.283673,-97.780701,498
369,30.291216,-97.778414,1756
370,30.283819,-97.77024,612
371,30.276309,-97.760494,1297
372,30.271814,-97.752313,1360
373,30.27412,-97.749925,1953
374,30.276649,-97.744971,1467
375,30.279904,-97.743468,2198
376,30.27864,-97.738873,334
377,30.274993,-97.740269,1467
378,30.271875,-97.743373,1467
379,30.270625,-97.740184,1122
380,30.268129,-97.744601,1538
381,30.267364,-97.741182,1538
382,30.266557,-97.738381,291
383,30.270537,-97.736137,1122
384,30.27371,-97.733763,1078
385,30.277326,-97.734167,1673
386,30.282229,-97.731517,454
387,30.280795,-97.726061,454
388,30.281401,-97.723909,1218
389,30.281893,-97.719348,1218
390,30.283713,-97.710834,1320
391,30.275893,-97.725163,2022
392,30.277056,-97.718792,132
393,30.277541,-97.713445,132
394,30.278174,-97.705986,1320
395,30.280929,-97.693411,542
396,30.283335,-97.680221,426
397,30.273431,-97.678189,1023
398,30.271453,-97.658848,2461
399,30.258811,-97.625628,64
400,30.275689,-97.620276,1731
401,30.261466,-97.586183,797
402,30.271327,-97.762089,1297
403,30.267524,-97.752761,1360
404,30.266418,-97.749402,2295
405,30.265461,-97.74621,2295
406,30.264483,-97.742416,1725
407,30.26393,-97.739258,25
408,30.259453,-97.741275,25
409,30.256691,-97.729877,742
410,30.261901,-97.728685,1729
411,30.26616,-97.727423,1729
412,30.267962,-97.722003,362
413,30.271109,-97.724436,2022
414,30.272163,-97.71745,1361
415,30.274171,-97.70587,1074
416,30.26789,-97.709691,2028
417,30.267381,-97.717513,362
418,30.264093,-97.717284,362
419,30.258199,-97.7169,2404
420,30.25203,-97.722292,1069
421,30.255176,-97.707214,1805
422,30.261117,-97.705899,509
423,30.267416,-97.701265,1074
424,30.275623,-97.694831,542
425,30.269491,-97.693985,87
426,30.257898,-97.696217,2340
427,30.250378,-97.698255,2117
428,30.258971,-97.683975,883
429,30.252393,-97.675294,177
430,30.292047,-97.826542,44
431,30.28751,-97.822447,848
432,30.279794,-97.813683,953
433,30.273914,-97.80577,953
434,30.281114,-97.79798,2388
435,30.274313,-97.785524,2071
436,30.269571,-97.770276,86
437,30.26379,-97.760172,594
438,30.260843,-97.753126,2059
439,30.260153,-97.747288,559
440,30.256479,-97.743315,559
441,30.242798,-97.723846,2316
442,30.236178,-97.713168,1419
443,30.237023,-97.699893,1382
444,30.231273,-97.690977,1848
445,30.247651,-97.650627,721
446,30.583031,-97.893907,1353
447,30.223538,-97.612743,256
448,30.267841,-97.795414,1283
449,30.263639,-97.781663,911
450,30.254015,-97.779408,2311
451,30.258468,-97.76513,1463
452,30.254583,-97.756802,2059
453,30.251548,-97.750714,2301
454,30.249125,-97.74487,1671
455,30.245798,-97.737968,1019
456,30.241422,-97.733277,2031
457,30.235658,-97.72957,973
458,30.228055,-97.720917,714
459,30.218025,-97.701277,1432
460,30.268739,-97.812312,501
461,30.262467,-97.80009,331
462,30.257482,-97.807261,980
463,30.247294,-97.799248,2420
464,30.258186,-97.789672,627
465,30.250663,-97.791535,949
466,30.240428,-97.794477,507
467,30.236384,-97.787768,1901
468,30.23376,-97.779795,2220
469,30.243976,-97.774117,211
470,30.251311,-97.772077,1674
471,30.246241,-97.762422,2122
472,30.240171,-97.766963,211
473,30.23169,-97.771333,1652
474,30.227782,-97.764302,2369
475,30.235703,-97.759859,1945
476,30.243373,-97.754573,912
477,30.241194,-97.744361,1671
478,30.238356,-97.748602,1592
479,30.231751,-97.751904,1275
480,30.223802,-97.757112,1647
481,30.218675,-97.746881,476
482,30.22543,-97.739635,1444
483,30.226569,-97.732462,1305
484,30.219904,-97.725743,714
485,30.274722,-97.824877,1726
486,30.255952,-97.814911,1718
487,30.235591,-97.807971,1466
488,30.227237,-97.795844,776
489,30.222209,-97.784683,2396
490,30.219404,-97.77595,1777
491,30.219174,-97.770121,1777
492,30.213479,-97.762511,663
493,30.203546,-97.749497,2086
494,30.211973,-97.741725,56
495,30.199342,-97.739267,730
496,30.199427,-97.727805,1504
497,30.185219,-97.702259,1002
498,30.207604,-97.705674,608
499,30.200401,-97.668694,1593
500,30.224758,-97.664314,1254
501,30.207631,-97.603752,1029
502,30.229851,-97.806673,2374
503,30.223724,-97.812739,634
504,30.213238,-97.819622,1001
505,30.211461,-97.808543,1667
506,30.219912,-97.800719,776
507,30.21642,-97.7932,1351
508,30.207136,-97.801517,1667
509,30.205816,-97.794697,1880
510,30.214075,-97.788886,283
511,30.211162,-97.783613,283
512,30.204494,-97.787716,1880
513,30.201568,-97.781077,2191
514,30.209973,-97.775986,1741
515,30.198303,-97.771828,2490
516,30.192167,-97.76229,455
517,30.19005,-97.752272,2436
518,30.191559,-97.741838,281
519,30.183884,-97.735419,2392
520,30.179088,-97.714023,434
521,30.168372,-97.676869,1373
522,30.128184,-97.613068,2451
523,30.166566,-97.569847,851
524,30.204201,-97.575259,1528
525,30.195468,-97.820597,576
526,30.192671,-97.79731,1310
527,30.190192,-97.786001,2092
528,30.188088,-97.777584,2270
529,30.182413,-97.772149,292
530,30.179217,-97.759163,141
531,30.170457,-97.748821,877
532,30.16781,-97.730989,1372
