,lat,long,cluster
1,30.550045,-97.861763,232
2,30.595955,-97.873341,52
3,30.537706,-97.842574,232
4,30.531993,-97.967226,52
5,30.49655,-97.901257,83
6,30.460701,-97.882086,83
7,30.498174,-97.827879,83
8,30.434403,-98.083907,55
9,30.488843,-98.053644,52
10,30.405429,-97.968645,52
11,30.367501,-98.056627,55
12,30.421566,-97.941993,158
13,30.416288,-97.888347,158
14,30.449261,-97.839977,158
15,30.398674,-97.83899,158
16,30.33372,-98.076591,49
17,30.320471,-97.972406,11
18,30.349621,-98.009337,55
19,30.367501,-97.984566,55
20,30.382464,-97.926677,158
21,30.351176,-97.937276,158
22,30.373525,-97.86814,158
23,30.374974,-97.834683,163
24,30.351794,-97.845706,158
25,30.221922,-97.974997,165
26,30.292875,-97.964299,11
27,30.32358,-97.939978,246
28,30.343668,-97.905759,63
29,30.321831,-97.89921,63
30,30.653697,-97.705243,200
31,30.344763,-97.869942,63
32,30.332143,-97.858595,63
33,30.318718,-97.841425,30
34,30.30131,-97.832125,94
35,30.304379,-97.919182,246
36,30.298805,-97.888816,246
37,30.352597,-97.921387,63
38,30.308173,-97.871556,63
39,30.351189,-97.779089,155
40,30.384802,-97.744053,193
41,30.288711,-97.833651,19
42,30.286234,-97.902792,246
43,30.272366,-98.013199,11
44,30.286428,-97.879621,126
45,30.267169,-97.899068,126
46,30.287223,-97.86426,126
47,30.513457,-97.665825,31
48,30.308846,-97.703502,115
49,30.286457,-97.843688,19
50,30.279555,-97.836009,19
51,30.205053,-97.932402,244
52,30.273341,-97.873192,126
53,30.196482,-97.909655,244
54,30.172804,-97.901713,244
55,30.260857,-97.851746,41
56,30.259205,-97.829376,77
57,30.247459,-97.825581,77
58,30.235346,-97.819398,25
59,30.25396,-97.895281,126
60,30.24144,-97.879541,126
61,30.246756,-97.872037,126
62,30.245081,-97.858211,41
63,30.240247,-97.852166,41
64,30.267416,-97.928478,246
65,30.237106,-97.93101,186
66,30.244016,-97.915824,186
67,30.249879,-97.909155,126
68,30.238308,-97.892018,186
69,30.244942,-97.985156,186
70,30.250014,-97.943499,186
71,30.209143,-97.954558,186
72,30.21593,-97.947086,186
73,30.221875,-97.905353,244
74,30.210384,-97.884729,72
75,30.222138,-97.883969,36
76,30.22221,-97.928999,186
77,30.230631,-97.858915,36
78,30.229226,-97.850001,229
79,30.232836,-97.839501,229
80,30.224841,-97.835974,47
81,30.225853,-97.862221,36
82,30.217987,-97.865677,72
83,30.220626,-97.849136,36
84,30.214768,-97.858294,122
85,30.214574,-97.836175,47
86,30.206238,-97.845563,57
87,30.39592,-97.773059,60
88,30.20472,-97.872225,72
89,30.188692,-97.858353,169
90,30.194893,-97.937337,165
91,30.209985,-97.920445,244
92,30.191616,-97.895714,244
93,30.179056,-97.914187,244
94,30.183883,-97.890011,244
95,30.342242,-97.809077,163
96,30.166515,-97.868659,226
97,30.152804,-97.866404,120
98,30.204417,-97.829257,122
99,30.188004,-97.841393,169
100,30.17107,-97.842194,226
101,30.164297,-97.854535,227
