,lat,long,cluster
1,30.550045,-97.861763,2576
2,30.595955,-97.873341,3585
3,30.537706,-97.842574,5848
4,30.531993,-97.967226,4764
5,30.49655,-97.901257,6845
6,30.460701,-97.882086,2359
7,30.498174,-97.827879,6564
8,30.434403,-98.083907,4254
9,30.488843,-98.053644,2949
10,30.405429,-97.968645,123
11,30.367501,-98.056627,2457
12,30.421566,-97.941993,4027
13,30.416288,-97.888347,7116
14,30.449261,-97.839977,410
15,30.398674,-97.83899,4814
16,30.33372,-98.076591,2011
17,30.320471,-97.972406,1253
18,30.349621,-98.009337,3843
19,30.367501,-97.984566,2374
20,30.382464,-97.926677,5023
21,30.351176,-97.937276,5321
22,30.373525,-97.86814,3727
23,30.374974,-97.834683,5763
24,30.351794,-97.845706,7239
25,30.221922,-97.974997,7023
26,30.292875,-97.964299,6936
27,30.32358,-97.939978,4398
28,30.343668,-97.905759,1990
29,30.321831,-97.89921,3888
30,30.653697,-97.705243,7201
31,30.344763,-97.869942,645
32,30.332143,-97.858595,5478
33,30.318718,-97.841425,7343
34,30.30131,-97.832125,1312
35,30.304379,-97.919182,4214
36,30.298805,-97.888816,1005
37,30.352597,-97.921387,1437
38,30.308173,-97.871556,624
39,30.351189,-97.779089,3264
40,30.384802,-97.744053,3630
41,30.288711,-97.833651,5803
42,30.286234,-97.902792,1188
43,30.272366,-98.013199,5342
44,30.286428,-97.879621,6908
45,30.267169,-97.899068,2483
46,30.287223,-97.86426,5279
47,30.513457,-97.665825,2544
48,30.308846,-97.703502,1433
49,30.286457,-97.843688,1955
50,30.279555,-97.836009,3045
51,30.205053,-97.932402,6857
52,30.273341,-97.873192,7387
53,30.196482,-97.909655,7377
54,30.172804,-97.901713,5400
55,30.260857,-97.851746,2421
56,30.259205,-97.829376,7325
57,30.247459,-97.825581,4365
58,30.235346,-97.819398,2036
59,30.25396,-97.895281,2942
60,30.24144,-97.879541,4093
61,30.246756,-97.872037,1980
62,30.245081,-97.858211,906
63,30.240247,-97.852166,1124
64,30.267416,-97.928478,7086
65,30.237106,-97.93101,5998
66,30.244016,-97.915824,2865
67,30.249879,-97.909155,482
68,30.238308,-97.892018,79
69,30.244942,-97.985156,4241
70,30.250014,-97.943499,5633
71,30.209143,-97.954558,463
72,30.21593,-97.947086,616
