,lat,long,cluster
1,30.550045,-97.861763,580
2,30.595955,-97.873341,650
3,30.537706,-97.842574,204
4,30.531993,-97.967226,231
5,30.49655,-97.901257,533
6,30.460701,-97.882086,604
7,30.498174,-97.827879,648
8,30.434403,-98.083907,246
9,30.488843,-98.053644,424
10,30.405429,-97.968645,675
11,30.367501,-98.056627,716
12,30.421566,-97.941993,690
13,30.416288,-97.888347,726
14,30.449261,-97.839977,451
15,30.398674,-97.83899,46
16,30.33372,-98.076591,716
17,30.320471,-97.972406,227
18,30.349621,-98.009337,379
19,30.367501,-97.984566,411
20,30.382464,-97.926677,80
21,30.351176,-97.937276,670
22,30.373525,-97.86814,669
23,30.374974,-97.834683,405
24,30.351794,-97.845706,31
25,30.221922,-97.974997,403
26,30.292875,-97.964299,722
27,30.32358,-97.939978,53
28,30.343668,-97.905759,510
29,30.321831,-97.89921,351
30,30.653697,-97.705243,20
31,30.344763,-97.869942,647
32,30.332143,-97.858595,647
33,30.318718,-97.841425,644
34,30.30131,-97.832125,107
35,30.304379,-97.919182,730
36,30.298805,-97.888816,351
37,30.352597,-97.921387,510
38,30.308173,-97.871556,272
39,30.351189,-97.779089,649
40,30.384802,-97.744053,382
41,30.288711,-97.833651,703
42,30.286234,-97.902792,351
43,30.272366,-98.013199,567
44,30.286428,-97.879621,497
45,30.267169,-97.899068,371
46,30.287223,-97.86426,545
47,30.513457,-97.665825,97
48,30.308846,-97.703502,265
49,30.286457,-97.843688,284
50,30.279555,-97.836009,284
51,30.205053,-97.932402,579
52,30.273341,-97.873192,545
53,30.196482,-97.909655,236
54,30.172804,-97.901713,4
55,30.260857,-97.851746,389
56,30.259205,-97.829376,170
57,30.247459,-97.825581,170
58,30.235346,-97.819398,743
59,30.25396,-97.895281,371
60,30.24144,-97.879541,47
61,30.246756,-97.872037,601
62,30.245081,-97.858211,247
63,30.240247,-97.852166,130
64,30.267416,-97.928478,157
65,30.237106,-97.93101,686
66,30.244016,-97.915824,157
67,30.249879,-97.909155,157
68,30.238308,-97.892018,681
69,30.244942,-97.985156,567
70,30.250014,-97.943499,686
71,30.209143,-97.954558,403
72,30.21593,-97.947086,403
73,30.221875,-97.905353,725
74,30.210384,-97.884729,187
75,30.222138,-97.883969,475
76,30.22221,-97.928999,686
77,30.230631,-97.858915,341
78,30.229226,-97.850001,130
79,30.232836,-97.839501,419
80,30.224841,-97.835974,436
81,30.225853,-97.862221,341
82,30.217987,-97.865677,341
83,30.220626,-97.849136,588
84,30.214768,-97.858294,588
85,30.214574,-97.836175,27
86,30.206238,-97.845563,491
87,30.39592,-97.773059,603
88,30.20472,-97.872225,254
89,30.188692,-97.858353,531
90,30.194893,-97.937337,579
91,30.209985,-97.920445,304
92,30.191616,-97.895714,4
93,30.179056,-97.914187,579
94,30.183883,-97.890011,4
95,30.342242,-97.809077,113
96,30.166515,-97.868659,627
97,30.152804,-97.866404,627
98,30.204417,-97.829257,27
99,30.188004,-97.841393,320
100,30.17107,-97.842194,189
101,30.164297,-97.854535,278
102,30.133666,-97.842915,530
103,30.599148,-97.832171,713
104,30.579994,-97.799189,183
105,30.589421,-97.756155,443
106,30.614041,-97.692748,258
107,30.627603,-97.663039,119
108,30.575265,-97.671384,7
109,30.569989,-97.644672,399
110,30.522036,-97.803089,695
111,30.518674,-97.768768,134
112,30.527329,-97.737027,209
113,30.542739,-97.739952,614
114,30.540723,-97.693987,63
115,30.544608,-97.683218,63
116,30.550837,-97.664092,409
117,30.480535,-97.811989,568
118,30.471692,-97.806242,718
119,30.500992,-97.793977,458
120,30.483751,-97.758083,732
121,30.506262,-97.733466,315
122,30.516396,-97.710151,252
123,30.526432,-97.699474,584
124,30.529538,-97.693185,197
125,30.530948,-97.677935,687
126,30.537547,-97.657977,296
127,30.537873,-97.628339,234
128,30.525447,-97.687699,197
129,30.522907,-97.674702,687
130,30.527937,-97.660354,522
131,30.514658,-97.684306,282
132,30.517125,-97.675414,282
133,30.468471,-97.609093,221
134,30.51606,-97.649805,522
135,30.520364,-97.690696,439
136,30.510451,-97.681971,282
137,30.512392,-97.675429,282
138,30.516269,-97.659832,97
139,30.477235,-97.748408,55
140,30.499365,-97.699917,461
141,30.506831,-97.681264,282
142,30.489825,-97.687935,600
143,30.500887,-97.678514,23
144,30.503811,-97.668835,23
145,30.505463,-97.648706,337
146,30.512273,-97.621085,349
147,30.481309,-97.698393,550
148,30.482178,-97.683939,125
149,30.488674,-97.669035,549
150,30.492029,-97.631009,547
151,30.454371,-97.816014,348
152,30.460688,-97.804425,718
153,30.463568,-97.786828,552
154,30.469152,-97.769391,277
155,30.465101,-97.734708,416
156,30.473658,-97.703262,550
157,30.460659,-97.68639,671
158,30.453786,-97.671883,293
159,30.467254,-97.654187,377
160,30.460126,-97.635163,198
161,30.452107,-97.799555,123
162,30.443651,-97.78093,164
163,30.45527,-97.785175,431
164,30.458188,-97.771871,663
165,30.449527,-97.776564,663
166,30.452449,-97.763846,663
167,30.453141,-97.704426,671
168,30.446519,-97.76236,18
169,30.442063,-97.755978,18
170,30.442247,-97.731102,416
171,30.43446,-97.712671,441
172,30.444289,-97.681327,345
173,30.431584,-97.679807,634
174,30.43806,-97.654831,3
175,30.429712,-97.632319,373
176,30.446884,-97.613692,122
177,30.412276,-97.756928,668
178,30.440343,-97.825646,267
179,30.433092,-97.812579,267
180,30.426198,-97.80419,520
181,30.440545,-97.792283,431
182,30.430965,-97.790268,520
183,30.432578,-97.745077,307
184,30.419188,-97.836201,138
185,30.409079,-97.806945,520
186,30.418049,-97.785683,520
187,30.44012,-97.782925,164
188,30.427536,-97.772391,504
189,30.416096,-97.776502,230
190,30.421041,-97.757609,728
191,30.422727,-97.734935,611
192,30.421209,-97.724833,611
193,30.419626,-97.687169,26
194,30.474927,-97.628126,680
195,30.402543,-97.774264,230
196,30.393165,-97.763188,603
197,30.405087,-97.764003,230
198,30.40121,-97.75365,48
199,30.407812,-97.737938,191
200,30.416374,-97.713136,441
201,30.401368,-97.723123,697
202,30.400383,-97.71107,415
203,30.412333,-97.7016,711
204,30.406628,-97.684758,617
205,30.396503,-97.676128,449
206,30.402956,-97.652095,457
207,30.385822,-97.629909,456
208,30.398609,-97.616178,456
209,30.420193,-97.603293,596
210,30.396551,-97.82942,46
211,30.271191,-97.642884,395
212,30.395144,-97.78675,244
213,30.393237,-97.800872,244
214,30.391578,-97.752089,574
215,30.394219,-97.74096,565
216,30.38687,-97.738158,565
217,30.384116,-97.728635,283
218,30.379353,-97.722328,283
219,30.380339,-97.706944,705
220,30.395126,-97.69242,393
221,30.384254,-97.678624,186
222,30.380068,-97.668098,354
223,30.383394,-97.660601,629
224,30.373993,-97.650303,176
225,30.371901,-97.636824,748
226,30.357638,-97.621547,81
227,30.347504,-97.604697,81
228,30.360871,-97.581717,421
229,30.369183,-97.77245,192
230,30.383082,-97.754946,85
231,30.370937,-97.748874,577
232,30.372799,-97.738426,223
233,30.368742,-97.732737,539
234,30.365825,-97.723827,144
235,30.367008,-97.712527,144
236,30.374445,-97.714456,144
237,30.362717,-97.703016,425
238,30.365978,-97.701017,526
239,30.374479,-97.696226,526
240,30.368666,-97.687912,637
241,30.362402,-97.676517,637
242,30.35801,-97.662114,94
243,30.340503,-97.634953,335
244,30.335824,-97.616902,335
245,30.3645,-97.740699,0
246,30.361619,-97.735446,539
247,30.357612,-97.724918,712
248,30.355442,-97.7182,712
249,30.356542,-97.710188,425
250,30.354451,-97.69626,43
251,30.348438,-97.685483,479
252,30.338319,-97.690935,542
253,30.337807,-97.664499,360
254,30.333871,-97.675748,206
255,30.333513,-97.647877,297
256,30.361286,-97.757804,357
257,30.35516,-97.743801,450
258,30.350866,-97.738792,501
259,30.355362,-97.734401,501
260,30.351559,-97.727219,172
261,30.346115,-97.729428,501
262,30.348204,-97.718429,172
263,30.342425,-97.721317,454
264,30.340669,-97.709102,266
265,30.33247,-97.696583,542
266,30.32667,-97.685099,453
267,30.324017,-97.664095,659
268,30.32257,-97.651571,297
269,30.3202,-97.639453,385
270,30.325044,-97.617448,335
271,30.327527,-97.57601,421
272,30.34417,-97.558384,89
273,30.347874,-97.76121,203
274,30.341089,-97.750211,203
275,30.34102,-97.742547,499
276,30.337612,-97.733307,199
277,30.334246,-97.725896,199
278,30.328946,-97.720367,576
279,30.329197,-97.711138,576
280,30.324755,-97.698623,140
281,30.308832,-97.854872,644
282,30.353876,-97.789916,285
283,30.338864,-97.78138,649
284,30.333799,-97.76676,133
285,30.331953,-97.759891,133
286,30.332227,-97.751829,133
287,30.330139,-97.742742,376
288,30.330061,-97.735351,199
289,30.325264,-97.730682,623
290,30.320679,-97.720953,225
291,30.316483,-97.711051,652
292,30.318649,-97.702866,602
293,30.316705,-97.693892,140
294,30.316931,-97.684863,679
295,30.307248,-97.690083,271
296,30.316758,-97.672491,659
297,30.310034,-97.680821,679
298,30.300761,-97.67833,310
299,30.303255,-97.666683,25
300,30.311495,-97.65656,538
301,30.295066,-97.655743,717
302,30.305169,-97.6301,515
303,30.28759,-97.640662,79
304,30.296238,-97.606829,515
305,30.35485,-97.821754,618
306,30.339491,-97.799011,630
307,30.344399,-97.79414,113
308,30.334694,-97.786917,630
309,30.330049,-97.804386,630
310,30.32969,-97.794461,630
311,30.323452,-97.784862,721
312,30.322771,-97.790383,460
313,30.309286,-97.779878,484
314,30.319513,-97.773295,721
315,30.316399,-97.76201,551
316,30.322827,-97.748686,376
317,30.318928,-97.741563,376
318,30.318134,-97.735161,623
319,30.312636,-97.726851,45
320,30.309394,-97.719694,616
321,30.308606,-97.713911,616
322,30.291673,-97.694168,388
323,30.289535,-97.685312,149
324,30.289232,-97.674631,149
325,30.325211,-97.753043,133
326,30.312346,-97.755063,551
327,30.314377,-97.750453,551
328,30.311422,-97.745119,643
329,30.314075,-97.73437,45
330,30.307788,-97.737685,137
331,30.304357,-97.731148,476
332,30.299796,-97.723839,476
333,30.29537,-97.712677,620
334,30.320631,-97.809788,689
335,30.312617,-97.819504,107
336,30.309044,-97.806541,460
337,30.321536,-97.80207,460
338,30.316334,-97.798815,460
339,30.30976,-97.788871,460
340,30.306907,-97.770739,484
341,30.306124,-97.760175,95
342,30.304992,-97.756618,551
343,30.303114,-97.751664,551
344,30.302486,-97.747239,207
345,30.299443,-97.742797,656
346,30.29791,-97.735674,137
347,30.293084,-97.731181,595
348,30.292608,-97.727363,595
349,30.289092,-97.719395,116
350,30.287942,-97.71165,332
351,30.285307,-97.701787,388
352,30.297498,-97.777043,224
353,30.291148,-97.765987,612
354,30.296874,-97.762541,95
355,30.294723,-97.754442,656
356,30.291274,-97.745937,483
357,30.285813,-97.759194,64
358,30.285682,-97.747977,483
359,30.284903,-97.743151,336
360,30.290562,-97.742966,194
361,30.291737,-97.738284,194
362,30.285008,-97.735154,387
363,30.286926,-97.730248,387
364,30.302516,-97.818543,107
365,30.290736,-97.81223,498
366,30.300199,-97.799899,460
367,30.282386,-97.785116,478
368,30.283673,-97.780701,410
369,30.291216,-97.778414,224
370,30.283819,-97.77024,410
371,30.276309,-97.760494,658
372,30.271814,-97.752313,273
373,30.27412,-97.749925,590
374,30.276649,-97.744971,111
375,30.279904,-97.743468,111
376,30.27864,-97.738873,5
377,30.274993,-97.740269,111
378,30.271875,-97.743373,418
379,30.270625,-97.740184,374
380,30.268129,-97.744601,418
381,30.267364,-97.741182,374
382,30.266557,-97.738381,374
383,30.270537,-97.736137,374
384,30.27371,-97.733763,5
385,30.277326,-97.734167,5
386,30.282229,-97.731517,387
387,30.280795,-97.726061,513
388,30.281401,-97.723909,513
389,30.281893,-97.719348,513
390,30.283713,-97.710834,332
391,30.275893,-97.725163,513
392,30.277056,-97.718792,513
393,30.277541,-97.713445,332
394,30.278174,-97.705986,213
395,30.280929,-97.693411,503
396,30.283335,-97.680221,149
397,30.273431,-97.678189,503
398,30.271453,-97.658848,395
399,30.258811,-97.625628,524
400,30.275689,-97.620276,524
401,30.261466,-97.586183,466
402,30.271327,-97.762089,658
403,30.267524,-97.752761,273
404,30.266418,-97.749402,418
405,30.265461,-97.74621,147
406,30.264483,-97.742416,147
407,30.26393,-97.739258,562
408,30.259453,-97.741275,562
409,30.256691,-97.729877,184
410,30.261901,-97.728685,184
411,30.26616,-97.727423,184
412,30.267962,-97.722003,592
413,30.271109,-97.724436,592
414,30.272163,-97.71745,592
415,30.274171,-97.70587,213
416,30.26789,-97.709691,213
417,30.267381,-97.717513,592
418,30.264093,-97.717284,78
419,30.258199,-97.7169,521
420,30.25203,-97.722292,521
421,30.255176,-97.707214,563
422,30.261117,-97.705899,563
423,30.267416,-97.701265,213
424,30.275623,-97.694831,503
425,30.269491,-97.693985,213
426,30.257898,-97.696217,242
427,30.250378,-97.698255,242
428,30.258971,-97.683975,42
429,30.252393,-97.675294,42
430,30.292047,-97.826542,703
431,30.28751,-97.822447,498
432,30.279794,-97.813683,158
433,30.273914,-97.80577,302
434,30.281114,-97.79798,478
435,30.274313,-97.785524,478
436,30.269571,-97.770276,658
437,30.26379,-97.760172,745
