,lat,long,cluster
1,30.550045,-97.861763,709
2,30.595955,-97.873341,285
3,30.537706,-97.842574,308
4,30.531993,-97.967226,16
5,30.49655,-97.901257,568
6,30.460701,-97.882086,235
7,30.498174,-97.827879,366
8,30.434403,-98.083907,431
9,30.488843,-98.053644,16
10,30.405429,-97.968645,927
11,30.367501,-98.056627,431
12,30.421566,-97.941993,235
13,30.416288,-97.888347,780
14,30.449261,-97.839977,807
15,30.398674,-97.83899,171
16,30.33372,-98.076591,931
17,30.320471,-97.972406,519
18,30.349621,-98.009337,538
19,30.367501,-97.984566,512
20,30.382464,-97.926677,377
21,30.351176,-97.937276,512
22,30.373525,-97.86814,780
23,30.374974,-97.834683,171
24,30.351794,-97.845706,780
25,30.221922,-97.974997,341
26,30.292875,-97.964299,538
27,30.32358,-97.939978,519
28,30.343668,-97.905759,780
29,30.321831,-97.89921,199
30,30.653697,-97.705243,918
31,30.344763,-97.869942,780
32,30.332143,-97.858595,199
33,30.318718,-97.841425,605
34,30.30131,-97.832125,605
35,30.304379,-97.919182,199
36,30.298805,-97.888816,199
37,30.352597,-97.921387,780
38,30.308173,-97.871556,199
39,30.351189,-97.779089,202
40,30.384802,-97.744053,9
41,30.288711,-97.833651,417
42,30.286234,-97.902792,335
43,30.272366,-98.013199,135
44,30.286428,-97.879621,547
45,30.267169,-97.899068,591
46,30.287223,-97.86426,547
47,30.513457,-97.665825,233
48,30.308846,-97.703502,539
49,30.286457,-97.843688,417
50,30.279555,-97.836009,417
51,30.205053,-97.932402,378
52,30.273341,-97.873192,547
53,30.196482,-97.909655,378
54,30.172804,-97.901713,66
55,30.260857,-97.851746,547
56,30.259205,-97.829376,249
57,30.247459,-97.825581,806
58,30.235346,-97.819398,841
59,30.25396,-97.895281,591
60,30.24144,-97.879541,995
61,30.246756,-97.872037,591
62,30.245081,-97.858211,310
63,30.240247,-97.852166,153
64,30.267416,-97.928478,335
65,30.237106,-97.93101,556
66,30.244016,-97.915824,335
67,30.249879,-97.909155,335
68,30.238308,-97.892018,982
69,30.244942,-97.985156,556
70,30.250014,-97.943499,556
71,30.209143,-97.954558,341
72,30.21593,-97.947086,556
73,30.221875,-97.905353,982
74,30.210384,-97.884729,212
75,30.222138,-97.883969,122
76,30.22221,-97.928999,982
77,30.230631,-97.858915,147
78,30.229226,-97.850001,516
79,30.232836,-97.839501,300
80,30.224841,-97.835974,841
81,30.225853,-97.862221,423
82,30.217987,-97.865677,70
83,30.220626,-97.849136,192
84,30.214768,-97.858294,192
85,30.214574,-97.836175,399
86,30.206238,-97.845563,993
87,30.39592,-97.773059,59
88,30.20472,-97.872225,212
89,30.188692,-97.858353,963
90,30.194893,-97.937337,438
91,30.209985,-97.920445,212
92,30.191616,-97.895714,835
93,30.179056,-97.914187,438
94,30.183883,-97.890011,835
95,30.342242,-97.809077,954
96,30.166515,-97.868659,11
97,30.152804,-97.866404,794
98,30.204417,-97.829257,687
99,30.188004,-97.841393,802
100,30.17107,-97.842194,735
101,30.164297,-97.854535,590
102,30.133666,-97.842915,629
103,30.599148,-97.832171,869
104,30.579994,-97.799189,52
105,30.589421,-97.756155,412
106,30.614041,-97.692748,761
107,30.627603,-97.663039,984
108,30.575265,-97.671384,726
109,30.569989,-97.644672,302
110,30.522036,-97.803089,758
111,30.518674,-97.768768,976
112,30.527329,-97.737027,90
113,30.542739,-97.739952,90
114,30.540723,-97.693987,819
115,30.544608,-97.683218,410
116,30.550837,-97.664092,53
117,30.480535,-97.811989,13
118,30.471692,-97.806242,415
119,30.500992,-97.793977,675
120,30.483751,-97.758083,314
121,30.506262,-97.733466,940
122,30.516396,-97.710151,759
123,30.526432,-97.699474,286
124,30.529538,-97.693185,819
125,30.530948,-97.677935,410
126,30.537547,-97.657977,53
127,30.537873,-97.628339,222
128,30.525447,-97.687699,715
129,30.522907,-97.674702,346
130,30.527937,-97.660354,736
131,30.514658,-97.684306,715
