id,lat,long,cluster
225,30.371901,-97.636824,419
226,30.357638,-97.621547,783
227,30.347504,-97.604697,729
228,30.360871,-97.581717,42
229,30.369183,-97.77245,1437
230,30.383082,-97.754946,1352
231,30.370937,-97.748874,799
232,30.372799,-97.738426,351
233,30.368742,-97.732737,1262
234,30.365825,-97.723827,930
235,30.367008,-97.712527,39
236,30.374445,-97.714456,1450
237,30.362717,-97.703016,1236
238,30.365978,-97.701017,68
239,30.374479,-97.696226,500
240,30.368666,-97.687912,1442
241,30.362402,-97.676517,325
242,30.35801,-97.662114,708
243,30.340503,-97.634953,59
244,30.335824,-97.616902,862
245,30.3645,-97.740699,1425
246,30.361619,-97.735446,1425
247,30.357612,-97.724918,136
248,30.355442,-97.7182,1117
249,30.356542,-97.710188,659
250,30.354451,-97.69626,1231
251,30.348438,-97.685483,1449
252,30.338319,-97.690935,1351
253,30.337807,-97.664499,689
254,30.333871,-97.675748,1449
255,30.333513,-97.647877,254
256,30.361286,-97.757804,969
257,30.35516,-97.743801,41
258,30.350866,-97.738792,695
259,30.355362,-97.734401,1481
260,30.351559,-97.727219,72
261,30.346115,-97.729428,46
262,30.348204,-97.718429,1179
263,30.342425,-97.721317,1064
264,30.340669,-97.709102,229
265,30.33247,-97.696583,536
266,30.32667,-97.685099,1025
267,30.324017,-97.664095,1433
268,30.32257,-97.651571,1394
269,30.3202,-97.639453,145
270,30.325044,-97.617448,940
271,30.327527,-97.57601,798
272,30.34417,-97.558384,152
273,30.347874,-97.76121,110
274,30.341089,-97.750211,516
275,30.34102,-97.742547,1002
276,30.337612,-97.733307,982
277,30.334246,-97.725896,982
278,30.328946,-97.720367,1405
279,30.329197,-97.711138,315
280,30.324755,-97.698623,1350
281,30.308832,-97.854872,1090
282,30.353876,-97.789916,1227
283,30.338864,-97.78138,110
284,30.333799,-97.76676,99
285,30.331953,-97.759891,599
286,30.332227,-97.751829,1183
287,30.330139,-97.742742,1183
288,30.330061,-97.735351,735
289,30.325264,-97.730682,735
290,30.320679,-97.720953,78
291,30.316483,-97.711051,983
292,30.318649,-97.702866,1042
293,30.316705,-97.693892,1011
294,30.316931,-97.684863,639
295,30.307248,-97.690083,981
296,30.316758,-97.672491,1032
297,30.310034,-97.680821,1073
298,30.300761,-97.67833,1182
299,30.303255,-97.666683,504
300,30.311495,-97.65656,410
301,30.295066,-97.655743,594
302,30.305169,-97.6301,145
303,30.28759,-97.640662,893
304,30.296238,-97.606829,1391
305,30.35485,-97.821754,81
306,30.339491,-97.799011,701
307,30.344399,-97.79414,1227
308,30.334694,-97.786917,1138
309,30.330049,-97.804386,701
310,30.32969,-97.794461,700
311,30.323452,-97.784862,1138
312,30.322771,-97.790383,339
313,30.309286,-97.779878,1138
314,30.319513,-97.773295,486
315,30.316399,-97.76201,1311
316,30.322827,-97.748686,291
317,30.318928,-97.741563,374
318,30.318134,-97.735161,1299
319,30.312636,-97.726851,724
320,30.309394,-97.719694,550
321,30.308606,-97.713911,614
322,30.291673,-97.694168,981
323,30.289535,-97.685312,231
324,30.289232,-97.674631,530
325,30.325211,-97.753043,687
326,30.312346,-97.755063,401
327,30.314377,-97.750453,291
328,30.311422,-97.745119,25
329,30.314075,-97.73437,1240
330,30.307788,-97.737685,1084
331,30.304357,-97.731148,453
332,30.299796,-97.723839,453
333,30.29537,-97.712677,1162
334,30.320631,-97.809788,671
335,30.312617,-97.819504,397
336,30.309044,-97.806541,1144
337,30.321536,-97.80207,339
338,30.316334,-97.798815,175
339,30.30976,-97.788871,175
340,30.306907,-97.770739,1311
341,30.306124,-97.760175,178
342,30.304992,-97.756618,306
343,30.303114,-97.751664,306
344,30.302486,-97.747239,446
345,30.299443,-97.742797,668
346,30.29791,-97.735674,1050
347,30.293084,-97.731181,954
348,30.292608,-97.727363,1010
349,30.289092,-97.719395,1411
350,30.287942,-97.71165,101
351,30.285307,-97.701787,1314
352,30.297498,-97.777043,183
353,30.291148,-97.765987,1407
354,30.296874,-97.762541,289
355,30.294723,-97.754442,357
356,30.291274,-97.745937,514
357,30.285813,-97.759194,237
358,30.285682,-97.747977,935
359,30.284903,-97.743151,876
360,30.290562,-97.742966,514
361,30.291737,-97.738284,276
362,30.285008,-97.735154,876
363,30.286926,-97.730248,402
364,30.302516,-97.818543,975
365,30.290736,-97.81223,777
366,30.300199,-97.799899,451
367,30.282386,-97.785116,1255
368,30.283673,-97.780701,867
369,30.291216,-97.778414,203
370,30.283819,-97.77024,278
371,30.276309,-97.760494,214
372,30.271814,-97.752313,751
373,30.27412,-97.749925,1446
374,30.276649,-97.744971,956
375,30.279904,-97.743468,1464
376,30.27864,-97.738873,5
377,30.274993,-97.740269,151
378,30.271875,-97.743373,956
379,30.270625,-97.740184,1489
380,30.268129,-97.744601,600
381,30.267364,-97.741182,403
382,30.266557,-97.738381,334
383,30.270537,-97.736137,830
384,30.27371,-97.733763,407
385,30.277326,-97.734167,184
386,30.282229,-97.731517,756
387,30.280795,-97.726061,131
388,30.281401,-97.723909,590
389,30.281893,-97.719348,590
390,30.283713,-97.710834,1332
391,30.275893,-97.725163,1401
392,30.277056,-97.718792,317
393,30.277541,-97.713445,1466
394,30.278174,-97.705986,1466
395,30.280929,-97.693411,1326
396,30.283335,-97.680221,1191
397,30.273431,-97.678189,327
398,30.271453,-97.658848,227
399,30.258811,-97.625628,181
400,30.275689,-97.620276,66
401,30.261466,-97.586183,605
402,30.271327,-97.762089,1193
403,30.267524,-97.752761,656
404,30.266418,-97.749402,656
405,30.265461,-97.74621,182
406,30.264483,-97.742416,188
407,30.26393,-97.739258,334
408,30.259453,-97.741275,1364
409,30.256691,-97.729877,1439
410,30.261901,-97.728685,1213
411,30.26616,-97.727423,682
412,30.267962,-97.722003,358
413,30.271109,-97.724436,1357
414,30.272163,-97.71745,1357
415,30.274171,-97.70587,456
416,30.26789,-97.709691,456
417,30.267381,-97.717513,358
418,30.264093,-97.717284,358
419,30.258199,-97.7169,216
420,30.25203,-97.722292,118
421,30.255176,-97.707214,216
422,30.261117,-97.705899,1241
423,30.267416,-97.701265,1241
424,30.275623,-97.694831,157
425,30.269491,-97.693985,759
426,30.257898,-97.696217,938
427,30.250378,-97.698255,938
428,30.258971,-97.683975,953
429,30.252393,-97.675294,104
430,30.292047,-97.826542,813
431,30.28751,-97.822447,813
432,30.279794,-97.813683,777
433,30.273914,-97.80577,664
434,30.281114,-97.79798,958
435,30.274313,-97.785524,958
436,30.269571,-97.770276,1040
437,30.26379,-97.760172,542
438,30.260843,-97.753126,948
439,30.260153,-97.747288,1359
440,30.256479,-97.743315,1359
441,30.242798,-97.723846,1300
442,30.236178,-97.713168,933
443,30.237023,-97.699893,283
444,30.231273,-97.690977,408
445,30.247651,-97.650627,1292
446,30.583031,-97.893907,547
447,30.223538,-97.612743,375
448,30.267841,-97.795414,534
449,30.263639,-97.781663,1320
450,30.254015,-97.779408,261
451,30.258468,-97.76513,542
452,30.254583,-97.756802,948
453,30.251548,-97.750714,1199
454,30.249125,-97.74487,1335
455,30.245798,-97.737968,965
456,30.241422,-97.733277,974
457,30.235658,-97.72957,942
458,30.228055,-97.720917,933
459,30.218025,-97.701277,774
460,30.268739,-97.812312,393
461,30.262467,-97.80009,393
462,30.257482,-97.807261,884
463,30.247294,-97.799248,1149
464,30.258186,-97.789672,964
465,30.250663,-97.791535,261
466,30.240428,-97.794477,920
467,30.236384,-97.787768,261
468,30.23376,-97.779795,1467
469,30.243976,-97.774117,1209
470,30.251311,-97.772077,1370
471,30.246241,-97.762422,586
472,30.240171,-97.766963,872
473,30.23169,-97.771333,507
474,30.227782,-97.764302,913
475,30.235703,-97.759859,17
476,30.243373,-97.754573,1297
477,30.241194,-97.744361,723
478,30.238356,-97.748602,858
479,30.231751,-97.751904,566
480,30.223802,-97.757112,469
481,30.218675,-97.746881,123
482,30.22543,-97.739635,123
483,30.226569,-97.732462,670
484,30.219904,-97.725743,252
485,30.274722,-97.824877,1483
486,30.255952,-97.814911,622
487,30.235591,-97.807971,174
488,30.227237,-97.795844,795
489,30.222209,-97.784683,795
490,30.219404,-97.77595,662
491,30.219174,-97.770121,230
492,30.213479,-97.762511,1444
493,30.203546,-97.749497,869
494,30.211973,-97.741725,481
495,30.199342,-97.739267,869
496,30.199427,-97.727805,1479
497,30.185219,-97.702259,1471
498,30.207604,-97.705674,1175
499,30.200401,-97.668694,527
500,30.224758,-97.664314,1315
501,30.207631,-97.603752,1123
502,30.229851,-97.806673,1385
503,30.223724,-97.812739,1385
504,30.213238,-97.819622,1052
505,30.211461,-97.808543,1434
506,30.219912,-97.800719,458
507,30.21642,-97.7932,912
508,30.207136,-97.801517,1434
509,30.205816,-97.794697,1486
510,30.214075,-97.788886,4
511,30.211162,-97.783613,1412
512,30.204494,-97.787716,241
513,30.201568,-97.781077,1412
514,30.209973,-97.775986,1431
515,30.198303,-97.771828,826
516,30.192167,-97.76229,499
517,30.19005,-97.752272,79
518,30.191559,-97.741838,205
519,30.183884,-97.735419,1283
520,30.179088,-97.714023,1226
521,30.168372,-97.676869,470
522,30.128184,-97.613068,1496
523,30.166566,-97.569847,1343
524,30.204201,-97.575259,74
525,30.195468,-97.820597,647
526,30.192671,-97.79731,523
527,30.190192,-97.786001,555
528,30.188088,-97.777584,10
529,30.182413,-97.772149,832
530,30.179217,-97.759163,1049
531,30.170457,-97.748821,1361
532,30.16781,-97.730989,1226
533,30.160499,-97.709547,821
534,30.143493,-97.687533,1222
535,30.182246,-97.830203,647
536,30.180777,-97.806741,630
537,30.178806,-97.78988,555
538,30.174277,-97.783503,210
539,30.170566,-97.77519,832
540,30.171015,-97.763446,832
541,30.164418,-97.745521,951
542,30.160598,-97.815586,1308
543,30.161894,-97.781648,786
544,30.134292,-97.724486,923
545,30.123992,-97.702255,573
546,30.118841,-97.815712,1059
547,30.138629,-97.789007,996
548,30.1398,-97.779669,1056
549,30.122344,-97.793243,718
550,30.11474,-97.761745,1313
551,30.10091,-97.742406,1313
552,30.10704,-97.711796,1131
553,30.099935,-97.644403,1134
554,30.099777,-97.794275,1451
555,30.079091,-97.708895,1438
556,30.061879,-97.67384,1188
557,30.45357,-97.57921,968
558,30.44074,-97.596368,1186
559,30.384952,-97.572308,1280
560,30.371482,-97.546382,42
561,30.316307,-97.498617,127
562,30.30919,-97.550996,1249
563,30.277114,-97.57567,791
564,30.264,-97.537069,791
565,30.239086,-97.53474,266
566,30.149404,-97.877778,709
567,30.562892,-97.81444,1045
568,30.556527,-97.784048,1132
569,30.560541,-97.747161,212
570,30.565681,-97.707149,868
571,30.543998,-97.702414,465
572,30.426107,-97.404165,1148
573,30.494096,-97.797771,1082
574,30.479701,-97.776675,1340
575,30.474974,-97.690281,937
576,30.42248,-97.862996,775
577,30.130563,-97.947983,603
578,30.113558,-97.857472,792
579,30.095669,-97.82522,1105
580,30.079619,-97.796332,891
581,30.054632,-97.768528,1004
582,30.03508,-97.739866,645
583,30.044241,-97.823901,1004
584,30.064542,-97.813059,891
585,30.067321,-97.837672,518
586,30.081642,-97.956989,971
587,29.886396,-97.922651,924
588,30.028229,-97.982658,1001
589,30.002999,-97.878479,54
590,30.001839,-97.785715,595
591,29.979146,-97.846817,130
592,30.34613,-97.703574,1101
593,30.488497,-97.600807,48
594,30.48319,-97.56746,338
595,30.463281,-97.525215,1322
596,30.087585,-97.751571,377
597,30.058818,-97.723985,1438
598,30.438973,-97.543138,1089
599,30.428163,-97.513846,762
600,30.144669,-97.747936,710
601,30.132946,-97.82476,717
602,30.145593,-97.817215,717
603,30.199903,-97.523203,748
604,30.114833,-97.680519,583
605,30.131976,-97.668147,1222
606,30.145238,-97.583182,1360
607,30.467008,-97.489938,1322
608,30.152791,-97.651583,1272
609,30.165474,-97.640056,1258
610,30.237554,-97.674932,908
611,30.183483,-97.637009,1135
612,30.172582,-97.602786,441
613,30.442805,-97.462556,1220
614,30.230896,-97.570828,791
615,30.254773,-97.510731,266
616,30.274879,-97.472702,396
617,30.297379,-97.511156,619
618,30.327288,-97.527973,537
619,30.311798,-97.470836,396
620,30.345114,-97.524893,537
621,30.332948,-97.468369,567
622,30.35486,-97.554176,653
623,30.400775,-97.566228,1426
624,30.39936,-97.440864,976
625,30.367707,-97.520502,1014
626,30.362081,-97.455986,1208
627,30.389228,-97.501275,463
628,30.408462,-97.527893,1263
629,30.419177,-97.556499,1426
630,30.417448,-97.486022,1146
631,30.51116,-97.432012,684
632,30.758933,-97.61981,707
633,30.787235,-97.461624,90
634,30.762333,-97.570963,1328
635,30.714855,-97.635692,609
636,30.721902,-97.655039,163
637,30.721962,-97.43449,1170
638,30.7155,-97.453439,427
639,30.659308,-97.591075,779
640,30.645536,-97.648227,1141
641,30.688991,-97.697896,60
642,30.70538,-97.717715,1348
643,30.688418,-97.290934,918
644,30.708185,-97.434506,1170
645,30.707375,-97.44851,1189
646,30.617408,-97.492335,96
647,30.63058,-97.608464,1094
648,30.670268,-97.365601,65
649,30.614327,-97.438935,468
650,30.556867,-97.534104,73
651,30.549309,-97.552697,201
652,30.585801,-97.403788,257
653,30.593637,-97.422708,585
654,30.589385,-97.4345,141
655,30.417908,-97.324987,704
656,30.454708,-97.409402,331
657,30.519091,-97.37656,1013
658,30.548378,-97.339944,1415
659,30.543711,-97.426921,684
660,30.564158,-97.412627,38
661,30.544213,-97.502359,488
662,30.518844,-97.603226,361
663,30.553467,-97.632417,1172
664,30.37016,-97.793486,1254
665,30.52616,-97.553431,564
666,29.896453,-98.064179,304
667,29.955213,-98.126496,1003
668,29.956289,-98.065857,1003
669,29.950139,-98.009999,1203
670,29.868981,-97.990969,650
671,29.857558,-98.012298,650
672,29.832913,-98.018237,596
673,29.979552,-98.108467,626
674,29.997999,-98.058955,47
675,30.019846,-98.0279,47
676,29.967048,-97.95913,275
677,29.952026,-97.983606,275
678,29.979371,-98.082087,84
679,30.030066,-98.080249,165
680,29.918913,-97.948067,275
681,30.043596,-98.053382,575
682,29.877956,-97.952311,67
683,29.87017,-97.962849,1086
684,29.878492,-97.965586,23
685,30.177624,-98.067552,941
686,30.183656,-98.035565,20
687,30.204068,-98.063961,816
688,30.132727,-98.066773,1475
689,30.142357,-98.017092,1430
690,30.123464,-98.013422,603
691,30.103535,-97.972025,1430
692,30.156158,-97.922656,598
693,30.083197,-98.064494,1294
694,30.046219,-97.956417,971
695,30.249732,-98.090132,1142
696,30.221504,-98.001452,279
697,30.232619,-98.041958,395
698,30.256626,-98.041382,395
699,30.188322,-97.952201,350
700,29.890125,-97.944039,616
701,29.889557,-97.938971,817
702,29.887069,-97.939213,1221
703,29.887943,-97.936567,483
704,29.881756,-97.942358,287
705,29.88051,-97.945474,655
706,29.87795,-97.943205,655
707,29.875888,-97.949028,655
708,29.882519,-97.927999,133
709,29.881815,-97.932862,132
710,29.887993,-97.932527,589
711,29.886075,-97.93607,483
712,29.893192,-97.93209,460
713,29.888441,-97.926399,589
714,29.893447,-97.938495,984
715,29.896727,-97.936225,984
716,29.886506,-97.942882,292
717,29.887606,-97.948487,1088
718,29.884797,-97.945336,873
719,29.884042,-97.942473,292
720,29.881787,-97.947927,389
721,29.884353,-97.901427,1092
722,29.873067,-97.90967,249
723,29.883636,-97.91573,1092
724,29.892753,-97.908106,661
725,29.864351,-97.902071,249
726,29.867046,-97.923945,540
727,29.880741,-97.917204,1232
728,29.875409,-97.92325,1232
729,30.207493,-98.032242,20
730,29.889728,-97.918411,281
731,29.898736,-97.913953,117
732,30.06917,-98.022446,575
733,30.079967,-97.990787,575
734,30.055404,-97.91209,1001
735,29.886781,-97.991968,1169
736,29.908987,-97.972402,1169
737,29.889408,-97.970463,1468
738,29.863587,-97.978738,839
739,29.897388,-97.954655,1468
740,29.85407,-97.978959,426
741,29.842171,-97.996419,426
742,30.139214,-98.214295,1307
743,30.190007,-98.168253,1416
744,30.174555,-98.153721,1304
745,30.1517,-98.154464,22
746,30.212417,-98.172451,316
747,30.22956,-98.135289,1107
748,30.220277,-98.100548,120
749,30.158316,-98.110565,1304
750,30.0445,-98.141486,503
751,30.072636,-98.204517,177
752,30.115504,-98.192023,1307
753,30.019708,-98.232533,162
754,29.995598,-98.167437,865
755,30.1139,-98.246902,493
756,29.996347,-98.122024,219
757,30.02551,-98.111827,219
758,30.067054,-98.102025,1294
759,30.10241,-98.14819,1307
760,30.133525,-98.106678,255
761,30.271372,-98.086092,1382
762,29.908768,-97.917075,666
763,30.277913,-98.137608,295
764,30.3165,-98.139466,1158
765,30.291503,-98.177276,1275
766,30.24439,-98.18288,416
767,30.167197,-98.235175,322
768,30.185976,-98.229548,322
769,30.191844,-98.103685,1112
770,30.184616,-98.091417,1342
771,29.876772,-97.898031,1266
772,29.850646,-97.932248,1062
773,29.850705,-97.913015,100
774,29.859432,-97.925423,1062
775,29.835223,-97.937747,1470
776,29.855514,-97.945814,629
777,29.832686,-97.918297,855
778,29.826014,-97.932603,860
779,29.807481,-97.955,412
780,29.773576,-97.997444,412
781,29.786936,-97.976479,412
782,29.845097,-97.972475,928
783,29.855842,-97.963431,592
784,29.836644,-97.955373,860
785,29.837248,-97.982015,744
786,29.825153,-97.995132,517
787,29.859848,-97.970835,592
788,29.814299,-98.008047,596
789,29.826534,-97.980837,259
790,29.813303,-97.980242,412
791,29.805415,-98.002584,1037
792,29.947011,-97.918627,950
793,29.928589,-97.917713,666
794,30.501019,-97.716276,263
795,29.89784,-97.928405,666
796,29.837992,-97.945905,882
797,29.871145,-97.9443,478
798,29.868781,-97.942805,264
799,29.863849,-97.941585,1432
800,29.863564,-97.948336,651
801,29.860725,-97.944829,1480
802,29.846717,-97.954871,693
803,30.012564,-97.752352,645
804,30.067731,-97.825872,134
805,30.01983,-97.868262,54
806,30.038809,-97.873747,1122
807,30.067665,-97.849967,1122
808,30.08096,-97.83664,518
809,30.083844,-97.815399,694
810,30.142626,-97.856741,1399
811,30.126275,-97.877768,792
812,30.103692,-97.899298,385
813,30.090338,-97.88967,385
814,29.959885,-97.801203,354
815,29.989355,-97.816935,354
816,29.953982,-97.862871,1229
817,29.993338,-97.863652,543
818,30.005026,-97.844911,116
819,30.017435,-97.826144,116
820,30.093477,-97.86188,1105
821,30.080607,-97.8601,109
822,30.070587,-97.864712,1122
823,29.953701,-97.889945,950
824,29.973582,-97.882525,1147
825,29.983051,-97.900371,950
826,29.985158,-97.879181,719
827,29.987072,-97.887542,929
828,30.040951,-97.895792,841
829,30.021565,-97.896007,1001
830,29.994624,-97.874248,54
831,29.991428,-97.879703,929
832,29.996685,-97.8902,841
833,29.927373,-97.884313,1075
834,29.898203,-97.896467,1030
835,29.900537,-97.901977,1310
836,29.909386,-97.905904,691
837,29.936266,-97.889216,1482
838,29.900711,-97.942748,460
839,29.904187,-97.949324,460
840,29.894799,-97.945184,1214
841,29.932993,-97.839249,173
842,29.909249,-97.869469,140
843,29.893191,-97.890449,1204
844,29.9514,-97.81998,75
845,30.012707,-97.90673,715
846,30.276044,-97.858429,381
847,30.226363,-97.874022,678
848,30.174384,-97.984925,1386
849,30.269483,-97.748407,506
850,30.629693,-97.936611,1456
851,30.56515,-97.878483,166
852,30.671293,-97.949297,906
853,30.639453,-97.894479,785
854,30.561981,-97.854201,977
855,30.683345,-97.94289,1374
856,30.766585,-97.9192,1005
857,30.629598,-97.845097,549
858,30.639299,-97.6662,1271
859,30.642343,-97.674662,734
860,30.668799,-97.659879,94
861,30.628872,-97.671426,1161
862,30.668363,-97.686088,698
863,30.880283,-97.824754,939
864,30.470096,-97.449694,1220
865,30.74618,-97.845772,582
866,30.689129,-97.862864,805
867,30.575118,-97.820445,945
868,30.876242,-97.77401,159
869,30.840902,-97.747424,925
870,30.78796,-97.831057,355
871,30.685782,-97.776485,45
872,30.658614,-97.695213,471
873,30.637172,-97.681379,734
874,30.629455,-97.700115,450
875,30.627732,-97.68395,169
876,30.852528,-97.680214,796
877,30.831092,-97.612867,1115
878,30.625071,-97.676133,169
879,30.616469,-97.686217,1055
880,30.623086,-97.697171,36
881,30.834316,-97.589673,1187
882,30.656402,-97.262914,2
883,30.631001,-97.410462,430
884,30.577103,-97.332716,1454
885,30.577643,-97.392433,234
886,30.539989,-97.216877,1428
887,30.549645,-97.386987,179
888,30.567615,-97.398214,1318
889,30.572072,-97.41793,38
890,30.460507,-97.1884,675
891,30.54927,-97.453586,1080
892,29.861169,-97.937891,1432
893,29.864771,-97.935216,679
894,29.867991,-97.937213,1487
895,29.870864,-97.934639,1019
896,29.864473,-97.916837,808
897,29.862569,-97.930338,1256
898,29.857715,-97.936981,1480
899,29.877395,-97.931265,132
900,29.871417,-97.93772,264
901,29.875356,-97.933272,533
902,29.870438,-97.94043,264
903,29.874089,-97.937071,1235
904,29.879425,-97.934873,533
905,29.873855,-97.941696,478
906,29.882817,-97.936327,149
907,29.888777,-97.953068,749
908,29.881982,-97.94009,570
909,29.884244,-97.940672,572
910,29.875972,-97.939316,190
911,29.880838,-97.938202,149
912,29.88466,-97.938557,572
