,lat,long,cluster
1,30.550045,-97.861763,894
2,30.595955,-97.873341,975
3,30.537706,-97.842574,394
4,30.531993,-97.967226,383
5,30.49655,-97.901257,844
6,30.460701,-97.882086,522
7,30.498174,-97.827879,347
8,30.434403,-98.083907,719
9,30.488843,-98.053644,925
10,30.405429,-97.968645,874
11,30.367501,-98.056627,189
12,30.421566,-97.941993,504
13,30.416288,-97.888347,1225
14,30.449261,-97.839977,556
15,30.398674,-97.83899,640
16,30.33372,-98.076591,597
17,30.320471,-97.972406,89
18,30.349621,-98.009337,597
19,30.367501,-97.984566,1012
20,30.382464,-97.926677,1243
21,30.351176,-97.937276,1003
22,30.373525,-97.86814,640
23,30.374974,-97.834683,190
24,30.351794,-97.845706,190
25,30.221922,-97.974997,790
26,30.292875,-97.964299,138
27,30.32358,-97.939978,89
28,30.343668,-97.905759,396
29,30.321831,-97.89921,467
30,30.653697,-97.705243,1140
31,30.344763,-97.869942,467
32,30.332143,-97.858595,467
33,30.318718,-97.841425,702
34,30.30131,-97.832125,905
35,30.304379,-97.919182,1057
36,30.298805,-97.888816,280
37,30.352597,-97.921387,752
38,30.308173,-97.871556,280
39,30.351189,-97.779089,919
40,30.384802,-97.744053,229
41,30.288711,-97.833651,922
42,30.286234,-97.902792,320
43,30.272366,-98.013199,739
44,30.286428,-97.879621,725
45,30.267169,-97.899068,320
46,30.287223,-97.86426,1086
47,30.513457,-97.665825,370
48,30.308846,-97.703502,281
49,30.286457,-97.843688,922
50,30.279555,-97.836009,922
51,30.205053,-97.932402,317
52,30.273341,-97.873192,901
53,30.196482,-97.909655,317
54,30.172804,-97.901713,279
55,30.260857,-97.851746,714
56,30.259205,-97.829376,714
57,30.247459,-97.825581,19
58,30.235346,-97.819398,804
59,30.25396,-97.895281,823
60,30.24144,-97.879541,806
61,30.246756,-97.872037,806
62,30.245081,-97.858211,97
63,30.240247,-97.852166,714
64,30.267416,-97.928478,823
65,30.237106,-97.93101,1156
66,30.244016,-97.915824,664
67,30.249879,-97.909155,823
68,30.238308,-97.892018,64
69,30.244942,-97.985156,705
70,30.250014,-97.943499,708
71,30.209143,-97.954558,790
72,30.21593,-97.947086,1156
73,30.221875,-97.905353,3
74,30.210384,-97.884729,473
75,30.222138,-97.883969,3
76,30.22221,-97.928999,1156
77,30.230631,-97.858915,1125
78,30.229226,-97.850001,256
79,30.232836,-97.839501,622
80,30.224841,-97.835974,773
81,30.225853,-97.862221,517
82,30.217987,-97.865677,527
83,30.220626,-97.849136,773
84,30.214768,-97.858294,527
85,30.214574,-97.836175,939
86,30.206238,-97.845563,798
87,30.39592,-97.773059,649
88,30.20472,-97.872225,792
89,30.188692,-97.858353,553
90,30.194893,-97.937337,400
91,30.209985,-97.920445,317
92,30.191616,-97.895714,464
93,30.179056,-97.914187,1178
94,30.183883,-97.890011,1178
95,30.342242,-97.809077,775
96,30.166515,-97.868659,397
97,30.152804,-97.866404,128
98,30.204417,-97.829257,987
99,30.188004,-97.841393,987
100,30.17107,-97.842194,397
101,30.164297,-97.854535,128
102,30.133666,-97.842915,729
103,30.599148,-97.832171,234
104,30.579994,-97.799189,863
105,30.589421,-97.756155,945
106,30.614041,-97.692748,710
107,30.627603,-97.663039,583
108,30.575265,-97.671384,580
109,30.569989,-97.644672,767
110,30.522036,-97.803089,693
111,30.518674,-97.768768,25
112,30.527329,-97.737027,434
113,30.542739,-97.739952,1159
114,30.540723,-97.693987,28
115,30.544608,-97.683218,985
116,30.550837,-97.664092,767
117,30.480535,-97.811989,268
118,30.471692,-97.806242,510
119,30.500992,-97.793977,836
120,30.483751,-97.758083,188
121,30.506262,-97.733466,1064
122,30.516396,-97.710151,14
123,30.526432,-97.699474,1025
124,30.529538,-97.693185,1051
125,30.530948,-97.677935,974
126,30.537547,-97.657977,51
127,30.537873,-97.628339,187
