,lat,long,cluster
1,30.550045,-97.861763,302
2,30.595955,-97.873341,436
3,30.537706,-97.842574,331
4,30.531993,-97.967226,884
5,30.49655,-97.901257,857
6,30.460701,-97.882086,455
7,30.498174,-97.827879,619
8,30.434403,-98.083907,342
9,30.488843,-98.053644,847
10,30.405429,-97.968645,847
11,30.367501,-98.056627,342
12,30.421566,-97.941993,857
13,30.416288,-97.888347,70
14,30.449261,-97.839977,455
15,30.398674,-97.83899,70
16,30.33372,-98.076591,786
17,30.320471,-97.972406,690
18,30.349621,-98.009337,716
19,30.367501,-97.984566,716
20,30.382464,-97.926677,249
21,30.351176,-97.937276,249
22,30.373525,-97.86814,281
23,30.374974,-97.834683,891
24,30.351794,-97.845706,70
25,30.221922,-97.974997,813
26,30.292875,-97.964299,799
27,30.32358,-97.939978,690
28,30.343668,-97.905759,281
29,30.321831,-97.89921,544
30,30.653697,-97.705243,959
31,30.344763,-97.869942,281
32,30.332143,-97.858595,544
33,30.318718,-97.841425,955
34,30.30131,-97.832125,957
35,30.304379,-97.919182,58
36,30.298805,-97.888816,58
37,30.352597,-97.921387,271
38,30.308173,-97.871556,221
39,30.351189,-97.779089,853
40,30.384802,-97.744053,177
41,30.288711,-97.833651,982
42,30.286234,-97.902792,799
43,30.272366,-98.013199,911
44,30.286428,-97.879621,980
45,30.267169,-97.899068,689
46,30.287223,-97.86426,957
47,30.513457,-97.665825,275
48,30.308846,-97.703502,421
49,30.286457,-97.843688,109
50,30.279555,-97.836009,479
51,30.205053,-97.932402,764
52,30.273341,-97.873192,980
53,30.196482,-97.909655,764
54,30.172804,-97.901713,750
55,30.260857,-97.851746,42
56,30.259205,-97.829376,328
57,30.247459,-97.825581,598
58,30.235346,-97.819398,816
59,30.25396,-97.895281,659
60,30.24144,-97.879541,689
61,30.246756,-97.872037,839
62,30.245081,-97.858211,839
63,30.240247,-97.852166,328
64,30.267416,-97.928478,799
65,30.237106,-97.93101,332
66,30.244016,-97.915824,332
67,30.249879,-97.909155,659
68,30.238308,-97.892018,252
69,30.244942,-97.985156,792
70,30.250014,-97.943499,659
71,30.209143,-97.954558,813
72,30.21593,-97.947086,332
73,30.221875,-97.905353,252
74,30.210384,-97.884729,753
75,30.222138,-97.883969,252
76,30.22221,-97.928999,332
77,30.230631,-97.858915,386
78,30.229226,-97.850001,579
79,30.232836,-97.839501,406
80,30.224841,-97.835974,929
81,30.225853,-97.862221,753
82,30.217987,-97.865677,213
83,30.220626,-97.849136,213
84,30.214768,-97.858294,213
85,30.214574,-97.836175,291
86,30.206238,-97.845563,426
87,30.39592,-97.773059,920
88,30.20472,-97.872225,753
89,30.188692,-97.858353,166
90,30.194893,-97.937337,750
91,30.209985,-97.920445,764
92,30.191616,-97.895714,753
93,30.179056,-97.914187,750
94,30.183883,-97.890011,750
95,30.342242,-97.809077,253
96,30.166515,-97.868659,571
97,30.152804,-97.866404,494
98,30.204417,-97.829257,299
99,30.188004,-97.841393,975
100,30.17107,-97.842194,166
101,30.164297,-97.854535,242
102,30.133666,-97.842915,633
103,30.599148,-97.832171,966
104,30.579994,-97.799189,541
105,30.589421,-97.756155,439
106,30.614041,-97.692748,477
107,30.627603,-97.663039,709
108,30.575265,-97.671384,93
109,30.569989,-97.644672,268
110,30.522036,-97.803089,138
111,30.518674,-97.768768,150
112,30.527329,-97.737027,666
113,30.542739,-97.739952,834
114,30.540723,-97.693987,50
115,30.544608,-97.683218,170
116,30.550837,-97.664092,170
117,30.480535,-97.811989,38
118,30.471692,-97.806242,53
119,30.500992,-97.793977,784
120,30.483751,-97.758083,798
121,30.506262,-97.733466,277
122,30.516396,-97.710151,364
123,30.526432,-97.699474,424
124,30.529538,-97.693185,365
125,30.530948,-97.677935,971
126,30.537547,-97.657977,730
127,30.537873,-97.628339,761
128,30.525447,-97.687699,978
129,30.522907,-97.674702,27
130,30.527937,-97.660354,730
131,30.514658,-97.684306,368
132,30.517125,-97.675414,368
133,30.468471,-97.609093,66
134,30.51606,-97.649805,24
135,30.520364,-97.690696,424
136,30.510451,-97.681971,992
137,30.512392,-97.675429,974
138,30.516269,-97.659832,275
139,30.477235,-97.748408,798
140,30.499365,-97.699917,490
141,30.506831,-97.681264,992
142,30.489825,-97.687935,178
143,30.500887,-97.678514,178
144,30.503811,-97.668835,624
145,30.505463,-97.648706,624
146,30.512273,-97.621085,761
147,30.481309,-97.698393,922
148,30.482178,-97.683939,849
149,30.488674,-97.669035,931
150,30.492029,-97.631009,225
151,30.454371,-97.816014,245
152,30.460688,-97.804425,53
153,30.463568,-97.786828,270
154,30.469152,-97.769391,270
155,30.465101,-97.734708,734
156,30.473658,-97.703262,504
157,30.460659,-97.68639,773
158,30.453786,-97.671883,729
159,30.467254,-97.654187,110
160,30.460126,-97.635163,972
161,30.452107,-97.799555,942
162,30.443651,-97.78093,129
163,30.45527,-97.785175,696
164,30.458188,-97.771871,449
165,30.449527,-97.776564,476
166,30.452449,-97.763846,476
167,30.453141,-97.704426,26
168,30.446519,-97.76236,830
169,30.442063,-97.755978,162
170,30.442247,-97.731102,734
171,30.43446,-97.712671,151
172,30.444289,-97.681327,310
173,30.431584,-97.679807,310
174,30.43806,-97.654831,972
175,30.429712,-97.632319,339
176,30.446884,-97.613692,438
177,30.412276,-97.756928,645
178,30.440343,-97.825646,990
179,30.433092,-97.812579,990
180,30.426198,-97.80419,222
181,30.440545,-97.792283,129
182,30.430965,-97.790268,822
183,30.432578,-97.745077,489
184,30.419188,-97.836201,455
185,30.409079,-97.806945,920
186,30.418049,-97.785683,822
187,30.44012,-97.782925,129
188,30.427536,-97.772391,822
189,30.416096,-97.776502,920
190,30.421041,-97.757609,596
191,30.422727,-97.734935,950
192,30.421209,-97.724833,151
193,30.419626,-97.687169,586
194,30.474927,-97.628126,251
195,30.402543,-97.774264,920
196,30.393165,-97.763188,732
197,30.405087,-97.764003,324
198,30.40121,-97.75365,732
199,30.407812,-97.737938,634
200,30.416374,-97.713136,590
201,30.401368,-97.723123,521
202,30.400383,-97.71107,521
203,30.412333,-97.7016,325
204,30.406628,-97.684758,983
205,30.396503,-97.676128,373
206,30.402956,-97.652095,366
207,30.385822,-97.629909,229
208,30.398609,-97.616178,333
209,30.420193,-97.603293,438
210,30.396551,-97.82942,70
211,30.271191,-97.642884,627
212,30.395144,-97.78675,920
213,30.393237,-97.800872,891
214,30.391578,-97.752089,732
215,30.394219,-97.74096,647
216,30.38687,-97.738158,73
217,30.384116,-97.728635,90
218,30.379353,-97.722328,312
219,30.380339,-97.706944,768
220,30.395126,-97.69242,325
221,30.384254,-97.678624,574
222,30.380068,-97.668098,145
223,30.383394,-97.660601,420
224,30.373993,-97.650303,420
225,30.371901,-97.636824,653
226,30.357638,-97.621547,17
227,30.347504,-97.604697,65
228,30.360871,-97.581717,631
229,30.369183,-97.77245,435
230,30.383082,-97.754946,870
231,30.370937,-97.748874,951
232,30.372799,-97.738426,101
233,30.368742,-97.732737,844
234,30.365825,-97.723827,485
235,30.367008,-97.712527,707
236,30.374445,-97.714456,708
237,30.362717,-97.703016,643
238,30.365978,-97.701017,643
239,30.374479,-97.696226,960
240,30.368666,-97.687912,380
241,30.362402,-97.676517,866
242,30.35801,-97.662114,420
243,30.340503,-97.634953,126
244,30.335824,-97.616902,126
245,30.3645,-97.740699,844
246,30.361619,-97.735446,28
247,30.357612,-97.724918,496
248,30.355442,-97.7182,32
249,30.356542,-97.710188,630
250,30.354451,-97.69626,630
251,30.348438,-97.685483,102
252,30.338319,-97.690935,19
253,30.337807,-97.664499,632
254,30.333871,-97.675748,509
255,30.333513,-97.647877,261
256,30.361286,-97.757804,435
257,30.35516,-97.743801,572
258,30.350866,-97.738792,572
259,30.355362,-97.734401,75
260,30.351559,-97.727219,370
261,30.346115,-97.729428,465
262,30.348204,-97.718429,483
263,30.342425,-97.721317,483
264,30.340669,-97.709102,483
265,30.33247,-97.696583,240
266,30.32667,-97.685099,809
267,30.324017,-97.664095,712
268,30.32257,-97.651571,355
269,30.3202,-97.639453,524
270,30.325044,-97.617448,524
271,30.327527,-97.57601,313
272,30.34417,-97.558384,246
273,30.347874,-97.76121,2
274,30.341089,-97.750211,572
275,30.34102,-97.742547,572
276,30.337612,-97.733307,203
277,30.334246,-97.725896,796
278,30.328946,-97.720367,924
279,30.329197,-97.711138,875
280,30.324755,-97.698623,240
281,30.308832,-97.854872,957
282,30.353876,-97.789916,435
283,30.338864,-97.78138,2
284,30.333799,-97.76676,305
285,30.331953,-97.759891,95
286,30.332227,-97.751829,909
287,30.330139,-97.742742,918
288,30.330061,-97.735351,203
289,30.325264,-97.730682,553
290,30.320679,-97.720953,710
291,30.316483,-97.711051,879
292,30.318649,-97.702866,547
293,30.316705,-97.693892,254
294,30.316931,-97.684863,766
295,30.307248,-97.690083,766
296,30.316758,-97.672491,193
297,30.310034,-97.680821,758
298,30.300761,-97.67833,758
299,30.303255,-97.666683,52
300,30.311495,-97.65656,51
301,30.295066,-97.655743,530
302,30.305169,-97.6301,120
303,30.28759,-97.640662,120
304,30.296238,-97.606829,158
305,30.35485,-97.821754,253
306,30.339491,-97.799011,967
307,30.344399,-97.79414,853
308,30.334694,-97.786917,147
309,30.330049,-97.804386,967
310,30.32969,-97.794461,967
311,30.323452,-97.784862,488
312,30.322771,-97.790383,967
313,30.309286,-97.779878,507
314,30.319513,-97.773295,69
315,30.316399,-97.76201,469
316,30.322827,-97.748686,687
317,30.318928,-97.741563,620
318,30.318134,-97.735161,620
319,30.312636,-97.726851,195
320,30.309394,-97.719694,699
321,30.308606,-97.713911,431
322,30.291673,-97.694168,594
323,30.289535,-97.685312,594
324,30.289232,-97.674631,398
325,30.325211,-97.753043,687
326,30.312346,-97.755063,687
327,30.314377,-97.750453,687
328,30.311422,-97.745119,533
329,30.314075,-97.73437,393
330,30.307788,-97.737685,674
331,30.304357,-97.731148,736
332,30.299796,-97.723839,736
333,30.29537,-97.712677,160
334,30.320631,-97.809788,532
335,30.312617,-97.819504,955
336,30.309044,-97.806541,532
337,30.321536,-97.80207,353
338,30.316334,-97.798815,353
339,30.30976,-97.788871,353
340,30.306907,-97.770739,563
341,30.306124,-97.760175,563
342,30.304992,-97.756618,6
343,30.303114,-97.751664,533
344,30.302486,-97.747239,314
345,30.299443,-97.742797,655
346,30.29791,-97.735674,314
347,30.293084,-97.731181,681
348,30.292608,-97.727363,776
349,30.289092,-97.719395,402
350,30.287942,-97.71165,685
351,30.285307,-97.701787,207
352,30.297498,-97.777043,99
353,30.291148,-97.765987,636
354,30.296874,-97.762541,563
355,30.294723,-97.754442,606
356,30.291274,-97.745937,655
357,30.285813,-97.759194,964
358,30.285682,-97.747977,3
359,30.284903,-97.743151,423
360,30.290562,-97.742966,423
361,30.291737,-97.738284,686
362,30.285008,-97.735154,204
363,30.286926,-97.730248,776
364,30.302516,-97.818543,970
365,30.290736,-97.81223,531
366,30.300199,-97.799899,531
367,30.282386,-97.785116,998
368,30.283673,-97.780701,998
369,30.291216,-97.778414,998
370,30.283819,-97.77024,636
371,30.276309,-97.760494,628
372,30.271814,-97.752313,628
373,30.27412,-97.749925,756
374,30.276649,-97.744971,756
375,30.279904,-97.743468,385
376,30.27864,-97.738873,191
377,30.274993,-97.740269,191
378,30.271875,-97.743373,143
379,30.270625,-97.740184,616
380,30.268129,-97.744601,616
381,30.267364,-97.741182,616
382,30.266557,-97.738381,280
383,30.270537,-97.736137,650
384,30.27371,-97.733763,952
385,30.277326,-97.734167,191
386,30.282229,-97.731517,952
387,30.280795,-97.726061,860
388,30.281401,-97.723909,603
389,30.281893,-97.719348,15
390,30.283713,-97.710834,379
391,30.275893,-97.725163,958
392,30.277056,-97.718792,615
393,30.277541,-97.713445,9
394,30.278174,-97.705986,789
395,30.280929,-97.693411,727
396,30.283335,-97.680221,555
