,lat,long,cluster
1,30.550045,-97.861763,1611
2,30.595955,-97.873341,583
3,30.537706,-97.842574,262
4,30.531993,-97.967226,1047
5,30.49655,-97.901257,494
6,30.460701,-97.882086,957
7,30.498174,-97.827879,331
8,30.434403,-98.083907,993
9,30.488843,-98.053644,1124
10,30.405429,-97.968645,181
11,30.367501,-98.056627,764
12,30.421566,-97.941993,956
13,30.416288,-97.888347,1299
14,30.449261,-97.839977,957
15,30.398674,-97.83899,762
16,30.33372,-98.076591,634
17,30.320471,-97.972406,336
18,30.349621,-98.009337,729
19,30.367501,-97.984566,1104
20,30.382464,-97.926677,714
21,30.351176,-97.937276,837
22,30.373525,-97.86814,64
23,30.374974,-97.834683,1614
24,30.351794,-97.845706,1687
25,30.221922,-97.974997,1315
26,30.292875,-97.964299,336
27,30.32358,-97.939978,766
28,30.343668,-97.905759,406
29,30.321831,-97.89921,1730
30,30.653697,-97.705243,1297
31,30.344763,-97.869942,1730
32,30.332143,-97.858595,1730
33,30.318718,-97.841425,1734
34,30.30131,-97.832125,453
35,30.304379,-97.919182,539
36,30.298805,-97.888816,539
37,30.352597,-97.921387,406
38,30.308173,-97.871556,1730
39,30.351189,-97.779089,606
40,30.384802,-97.744053,1271
41,30.288711,-97.833651,1680
42,30.286234,-97.902792,1526
43,30.272366,-98.013199,741
44,30.286428,-97.879621,863
45,30.267169,-97.899068,702
46,30.287223,-97.86426,1293
47,30.513457,-97.665825,892
48,30.308846,-97.703502,26
49,30.286457,-97.843688,1680
50,30.279555,-97.836009,1680
51,30.205053,-97.932402,1665
52,30.273341,-97.873192,709
53,30.196482,-97.909655,1245
54,30.172804,-97.901713,921
55,30.260857,-97.851746,349
56,30.259205,-97.829376,1505
57,30.247459,-97.825581,1314
58,30.235346,-97.819398,1039
59,30.25396,-97.895281,542
60,30.24144,-97.879541,1488
61,30.246756,-97.872037,1488
62,30.245081,-97.858211,1267
63,30.240247,-97.852166,1505
64,30.267416,-97.928478,727
65,30.237106,-97.93101,1213
66,30.244016,-97.915824,376
67,30.249879,-97.909155,1587
68,30.238308,-97.892018,240
69,30.244942,-97.985156,187
70,30.250014,-97.943499,304
71,30.209143,-97.954558,1566
72,30.21593,-97.947086,1213
73,30.221875,-97.905353,1245
74,30.210384,-97.884729,514
75,30.222138,-97.883969,1245
76,30.22221,-97.928999,1213
77,30.230631,-97.858915,1313
78,30.229226,-97.850001,90
79,30.232836,-97.839501,149
80,30.224841,-97.835974,840
81,30.225853,-97.862221,493
82,30.217987,-97.865677,743
83,30.220626,-97.849136,705
84,30.214768,-97.858294,705
85,30.214574,-97.836175,839
86,30.206238,-97.845563,48
87,30.39592,-97.773059,1678
88,30.20472,-97.872225,514
89,30.188692,-97.858353,1533
90,30.194893,-97.937337,253
91,30.209985,-97.920445,1245
92,30.191616,-97.895714,921
93,30.179056,-97.914187,1665
94,30.183883,-97.890011,921
95,30.342242,-97.809077,1357
96,30.166515,-97.868659,1105
97,30.152804,-97.866404,352
98,30.204417,-97.829257,974
99,30.188004,-97.841393,507
100,30.17107,-97.842194,1105
101,30.164297,-97.854535,1103
102,30.133666,-97.842915,786
103,30.599148,-97.832171,899
104,30.579994,-97.799189,481
105,30.589421,-97.756155,1180
106,30.614041,-97.692748,12
107,30.627603,-97.663039,822
108,30.575265,-97.671384,1108
109,30.569989,-97.644672,1460
110,30.522036,-97.803089,449
111,30.518674,-97.768768,1130
112,30.527329,-97.737027,1089
113,30.542739,-97.739952,700
114,30.540723,-97.693987,1511
115,30.544608,-97.683218,1155
116,30.550837,-97.664092,1350
117,30.480535,-97.811989,1383
118,30.471692,-97.806242,362
119,30.500992,-97.793977,975
120,30.483751,-97.758083,109
121,30.506262,-97.733466,1508
122,30.516396,-97.710151,98
123,30.526432,-97.699474,811
124,30.529538,-97.693185,81
125,30.530948,-97.677935,1279
126,30.537547,-97.657977,1728
127,30.537873,-97.628339,878
128,30.525447,-97.687699,950
129,30.522907,-97.674702,497
130,30.527937,-97.660354,1473
131,30.514658,-97.684306,60
132,30.517125,-97.675414,497
133,30.468471,-97.609093,806
134,30.51606,-97.649805,1479
135,30.520364,-97.690696,1092
136,30.510451,-97.681971,958
137,30.512392,-97.675429,958
138,30.516269,-97.659832,892
139,30.477235,-97.748408,456
140,30.499365,-97.699917,400
141,30.506831,-97.681264,958
142,30.489825,-97.687935,400
143,30.500887,-97.678514,1049
144,30.503811,-97.668835,144
145,30.505463,-97.648706,1574
146,30.512273,-97.621085,1715
147,30.481309,-97.698393,1637
148,30.482178,-97.683939,1493
149,30.488674,-97.669035,1588
150,30.492029,-97.631009,1608
151,30.454371,-97.816014,1525
152,30.460688,-97.804425,67
153,30.463568,-97.786828,1241
154,30.469152,-97.769391,61
155,30.465101,-97.734708,315
156,30.473658,-97.703262,57
157,30.460659,-97.68639,502
158,30.453786,-97.671883,1178
159,30.467254,-97.654187,848
160,30.460126,-97.635163,235
161,30.452107,-97.799555,110
162,30.443651,-97.78093,924
163,30.45527,-97.785175,61
164,30.458188,-97.771871,567
165,30.449527,-97.776564,567
166,30.452449,-97.763846,567
167,30.453141,-97.704426,153
168,30.446519,-97.76236,297
169,30.442063,-97.755978,1137
170,30.442247,-97.731102,31
171,30.43446,-97.712671,1052
172,30.444289,-97.681327,1444
173,30.431584,-97.679807,1694
174,30.43806,-97.654831,715
175,30.429712,-97.632319,715
176,30.446884,-97.613692,808
177,30.412276,-97.756928,1212
178,30.440343,-97.825646,851
179,30.433092,-97.812579,851
180,30.426198,-97.80419,1074
181,30.440545,-97.792283,924
182,30.430965,-97.790268,718
183,30.432578,-97.745077,1379
184,30.419188,-97.836201,1025
185,30.409079,-97.806945,1678
186,30.418049,-97.785683,1101
187,30.44012,-97.782925,673
188,30.427536,-97.772391,612
189,30.416096,-97.776502,1237
190,30.421041,-97.757609,1503
191,30.422727,-97.734935,492
192,30.421209,-97.724833,1052
193,30.419626,-97.687169,1724
194,30.474927,-97.628126,1706
195,30.402543,-97.774264,1229
196,30.393165,-97.763188,339
197,30.405087,-97.764003,1229
198,30.40121,-97.75365,1400
199,30.407812,-97.737938,873
200,30.416374,-97.713136,1065
201,30.401368,-97.723123,126
202,30.400383,-97.71107,1532
203,30.412333,-97.7016,1635
