minute,type,VMT,origin_walk,dest_walk,total_walk
0,Arrival,95213.79999999999,68.2,55.0,123.2
0,Reallocation,55492.80000000001,0.0,0.0,0.0
0,Ride,69348.576,26.4,13.728,40.128
0,Rideshare,83758.40000000001,0.0,0.0,0.0
1,Arrival,73136.79999999999,0.0,0.0,0.0
1,Reallocation,41210.399999999994,0.0,0.0,0.0
1,Ride,88545.59999999999,0.0,0.0,0.0
1,Rideshare,33184.799999999996,0.0,0.0,0.0
2,Arrival,73676.66086956521,94.12173913043479,43.61739130434783,137.73913043478262
2,Reallocation,89496.00000000003,0.0,0.0,0.0
2,Ride,60139.2,0.0,92.4,92.4
2,Rideshare,43032.00000000001,554.4000000000001,0.0,554.4000000000001
3,Arrival,82389.74117647059,0.0,0.0,0.0
3,Reallocation,60487.68000000003,0.0,0.0,0.0
3,Ride,115922.40000000001,0.0,0.0,0.0
3,Rideshare,225931.19999999987,0.0,0.0,0.0
4,Arrival,82692.92307692308,28.430769230769233,36.55384615384615,64.98461538461538
4,Reallocation,57050.40000000001,0.0,0.0,0.0
4,Ride,98978.88,0.0,0.0,0.0
4,Rideshare,66633.6,0.0,0.0,0.0
5,Arrival,73141.2,0.0,0.0,0.0
5,Reallocation,51849.600000000006,0.0,0.0,0.0
5,Ride,77906.39999999998,0.0,0.0,0.0
5,Rideshare,27165.6,0.0,0.0,0.0
6,Arrival,55394.24,102.08,95.03999999999999,197.12
6,Reallocation,43344.0,0.0,0.0,0.0
6,Ride,96716.40000000002,0.0,0.0,0.0
6,Rideshare,46807.2,0.0,0.0,0.0
7,Arrival,110856.23999999999,0.0,18.48,18.48
7,Reallocation,88272.8,0.0,0.0,0.0
7,Ride,81787.2,0.0,171.60000000000002,171.60000000000002
7,Rideshare,19483.200000000004,792.0,0.0,792.0
8,Arrival,93170.88000000002,42.24,0.0,42.24
8,Reallocation,77312.4,0.0,0.0,0.0
8,Ride,113150.40000000001,0.0,0.0,0.0
8,Rideshare,54885.59999999999,0.0,0.0,0.0
9,Arrival,97329.59999999999,105.6,0.0,105.6
9,Reallocation,108398.4,0.0,0.0,0.0
9,Ride,110338.79999999999,0.0,0.0,0.0
9,Rideshare,33052.8,0.0,0.0,0.0
10,Arrival,100088.4923076923,69.04615384615384,0.0,69.04615384615384
10,Reallocation,57842.4,0.0,0.0,0.0
10,Ride,55281.60000000001,0.0,0.0,0.0
10,Rideshare,44774.4,0.0,0.0,0.0
11,Arrival,86677.29230769232,129.96923076923076,40.61538461538461,170.58461538461538
11,Reallocation,82896.00000000001,0.0,0.0,0.0
11,Ride,84849.59999999999,0.0,0.0,0.0
12,Arrival,112648.8,0.0,60.720000000000006,60.720000000000006
12,Reallocation,98274.0,0.0,0.0,0.0
12,Ride,107404.0,0.0,0.0,0.0
12,Rideshare,32208.0,0.0,0.0,0.0
13,Arrival,108175.46666666665,26.400000000000002,55.733333333333334,82.13333333333334
13,Reallocation,63676.799999999996,0.0,0.0,0.0
13,Ride,95444.79999999999,457.59999999999997,0.0,457.59999999999997
13,Rideshare,54067.19999999998,0.0,0.0,0.0
14,Arrival,88376.64,179.52000000000004,36.96,216.48000000000002
14,Reallocation,240239.99999999994,0.0,0.0,0.0
14,Ride,35534.4,0.0,0.0,0.0
15,Arrival,97295.3142857143,101.82857142857142,0.0,101.82857142857142
15,Reallocation,72732.0,0.0,0.0,0.0
15,Ride,105916.8,0.0,0.0,0.0
15,Rideshare,232425.59999999998,0.0,0.0,0.0
16,Arrival,136004.6769230769,0.0,0.0,0.0
16,Reallocation,79569.59999999999,0.0,0.0,0.0
16,Ride,71675.99999999999,0.0,660.0,660.0
16,Rideshare,120278.40000000004,0.0,0.0,0.0
17,Arrival,77470.8,0.0,0.0,0.0
17,Reallocation,106497.60000000002,0.0,0.0,0.0
17,Ride,46534.4,0.0,0.0,0.0
17,Rideshare,89232.0,0.0,0.0,0.0
18,Arrival,134530.33846153846,0.0,56.861538461538466,56.861538461538466
18,Ride,57789.59999999999,0.0,0.0,0.0
18,Rideshare,81945.60000000002,0.0,0.0,0.0
19,Arrival,135495.36000000002,0.0,0.0,0.0
19,Reallocation,62488.80000000002,0.0,0.0,0.0
19,Ride,127744.31999999998,73.92,73.92,147.84
19,Rideshare,66660.0,0.0,0.0,0.0
20,Arrival,84143.4,0.0,0.0,0.0
20,Reallocation,108820.80000000003,0.0,0.0,0.0
20,Ride,41268.479999999996,0.0,0.0,0.0
21,Arrival,99834.24000000002,109.11999999999999,0.0,109.11999999999999
21,Reallocation,101939.2,0.0,0.0,0.0
21,Ride,66158.4,0.0,0.0,0.0
