minute,type,VMT,origin_walk,dest_walk,total_walk
77,Arrival,188184.48,248.16000000000003,0.0,248.16000000000003
77,Ride,196609.6,0.0,0.0,0.0
78,Arrival,136600.2,0.0,0.0,0.0
78,Reallocation,331425.5999999999,0.0,0.0,0.0
78,Ride,80414.40000000002,17.599999999999998,0.0,17.599999999999998
78,Rideshare,40339.2,0.0,0.0,0.0
79,Arrival,173965.43999999997,59.84,0.0,59.84
79,Reallocation,252595.19999999995,0.0,0.0,0.0
79,Ride,165351.99999999997,0.0,0.0,0.0
80,Arrival,256962.0705882353,27.952941176470592,0.0,27.952941176470592
80,Reallocation,224241.60000000006,0.0,0.0,0.0
80,Rideshare,279047.99999999994,0.0,0.0,0.0
81,Arrival,211373.4857142857,0.0,0.0,0.0
81,Ride,169910.40000000002,0.0,0.0,0.0
82,Arrival,104536.45714285715,90.51428571428572,0.0,90.51428571428572
82,Reallocation,261254.40000000002,0.0,0.0,0.0
82,Rideshare,169725.6,0.0,0.0,0.0
83,Arrival,226391.31428571427,0.0,0.0,0.0
83,Reallocation,335332.80000000005,0.0,0.0,0.0
83,Ride,82183.20000000001,0.0,0.0,0.0
83,Rideshare,309988.79999999993,0.0,0.0,0.0
84,Arrival,184686.8571428571,0.0,0.0,0.0
84,Ride,200376.00000000006,0.0,0.0,0.0
85,Arrival,242361.6,62.4,0.0,62.4
85,Reallocation,425092.79999999976,0.0,0.0,0.0
85,Ride,97482.00000000003,0.0,0.0,0.0
85,Rideshare,72283.2,0.0,0.0,0.0
86,Arrival,195868.8,100.8,0.0,100.8
86,Reallocation,237652.79999999996,0.0,0.0,0.0
86,Ride,102660.80000000003,0.0,404.8,404.8
87,Arrival,228835.19999999998,0.0,0.0,0.0
87,Reallocation,302280.0,0.0,0.0,0.0
87,Ride,69352.80000000002,0.0,0.0,0.0
87,Rideshare,144777.59999999998,0.0,0.0,0.0
88,Arrival,239659.19999999998,0.0,0.0,0.0
88,Ride,105943.19999999998,0.0,0.0,0.0
89,Arrival,178471.54285714283,188.57142857142858,0.0,188.57142857142858
89,Reallocation,325934.39999999997,0.0,0.0,0.0
89,Ride,110008.79999999999,0.0,0.0,0.0
90,Arrival,173773.60000000003,0.0,0.0,0.0
90,Reallocation,225838.80000000002,0.0,0.0,0.0
90,Ride,92727.36,0.0,0.0,0.0
90,Rideshare,533332.7999999998,0.0,0.0,0.0
91,Arrival,176745.60000000003,0.0,120.0,120.0
91,Ride,44704.0,0.0,0.0,0.0
91,Rideshare,148500.0,0.0,0.0,0.0
92,Arrival,159923.65714285715,0.0,64.11428571428571,64.11428571428571
92,Reallocation,208823.99999999997,0.0,0.0,0.0
92,Ride,75433.59999999999,0.0,0.0,0.0
92,Rideshare,364214.3999999999,0.0,0.0,0.0
93,Arrival,182012.9142857143,0.0,0.0,0.0
93,Reallocation,325934.39999999997,0.0,0.0,0.0
93,Ride,32366.399999999998,0.0,0.0,0.0
93,Rideshare,99264.00000000003,0.0,0.0,0.0
94,Arrival,139737.6,129.6,0.0,129.6
94,Reallocation,323611.19999999995,0.0,0.0,0.0
94,Ride,148671.60000000003,0.0,0.0,0.0
95,Arrival,237874.56,0.0,0.0,0.0
95,Reallocation,179044.8,0.0,0.0,0.0
95,Ride,137834.40000000002,0.0,184.8,184.8
96,Arrival,179137.2,0.0,0.0,0.0
96,Reallocation,200851.2,0.0,0.0,0.0
96,Ride,143052.8,0.0,0.0,0.0
97,Arrival,251956.7999999999,0.0,0.0,0.0
97,Reallocation,175850.40000000002,0.0,0.0,0.0
97,Ride,72526.08000000002,0.0,0.0,0.0
97,Rideshare,294095.99999999994,0.0,0.0,0.0
98,Arrival,188089.84615384616,0.0,0.0,0.0
98,Reallocation,192033.60000000003,0.0,0.0,0.0
98,Ride,93931.20000000001,369.6,0.0,369.6
99,Arrival,194515.19999999995,0.0,184.8,184.8
99,Reallocation,386179.19999999995,0.0,0.0,0.0
99,Ride,70681.6,0.0,633.6,633.6
100,Arrival,224832.96000000002,0.0,158.4,158.4
100,Ride,59980.80000000002,0.0,0.0,0.0
101,Arrival,168154.80000000002,0.0,0.0,0.0
101,Reallocation,310991.99999999994,0.0,0.0,0.0
101,Ride,97152.00000000003,0.0,0.0,0.0
102,Arrival,150258.23999999996,285.12,0.0,285.12
102,Reallocation,193248.00000000003,0.0,0.0,0.0
102,Ride,166214.4,0.0,0.0,0.0
102,Rideshare,156816.0,0.0,0.0,0.0
103,Arrival,331927.19999999995,0.0,0.0,0.0
103,Reallocation,190555.20000000004,0.0,0.0,0.0
103,Ride,260040.0,0.0,0.0,0.0
104,Arrival,115843.20000000006,0.0,0.0,0.0
104,Reallocation,108345.59999999999,0.0,0.0,0.0
104,Ride,140078.40000000002,0.0,0.0,0.0
105,Arrival,234780.47999999998,0.0,0.0,0.0
105,Ride,108468.79999999999,0.0,149.6,149.6
105,Rideshare,225059.99999999994,0.0,0.0,0.0
106,Arrival,168273.6,0.0,0.0,0.0
106,Reallocation,234854.39999999997,0.0,0.0,0.0
106,Ride,111144.00000000003,0.0,0.0,0.0
107,Arrival,115526.40000000002,0.0,0.0,0.0
107,Reallocation,200877.60000000003,0.0,0.0,0.0
107,Rideshare,101059.2,0.0,0.0,0.0
108,Arrival,216552.59999999998,0.0,0.0,0.0
109,Arrival,257624.39999999994,0.0,0.0,0.0
109,Reallocation,38491.19999999999,0.0,0.0,0.0
109,Ride,173078.39999999997,0.0,0.0,0.0
110,Arrival,246139.52000000005,0.0,0.0,0.0
110,Ride,87806.4,137.28,0.0,137.28
111,Arrival,158294.40000000002,124.80000000000001,0.0,124.80000000000001
111,Reallocation,179572.79999999996,0.0,0.0,0.0
111,Ride,132937.2,0.0,0.0,0.0
112,Arrival,150812.64000000004,0.0,0.0,0.0
112,Reallocation,247790.40000000008,0.0,0.0,0.0
112,Ride,114400.0,0.0,0.0,0.0
113,Arrival,179238.4,0.0,0.0,0.0
113,Ride,84519.6,0.0,0.0,0.0
114,Arrival,143902.6285714286,0.0,0.0,0.0
114,Rideshare,212203.2,0.0,0.0,0.0
115,Arrival,193786.56,0.0,0.0,0.0
115,Ride,152433.60000000003,0.0,0.0,0.0
115,Rideshare,331715.9999999999,0.0,0.0,0.0
116,Arrival,205893.6,0.0,0.0,0.0
116,Ride,89839.19999999998,0.0,0.0,0.0
117,Arrival,170658.4,0.0,0.0,0.0
117,Reallocation,318647.9999999999,0.0,0.0,0.0
117,Ride,75530.40000000001,0.0,0.0,0.0
118,Arrival,173500.8,0.0,0.0,0.0
118,Reallocation,228148.80000000008,0.0,0.0,0.0
118,Ride,62568.00000000001,0.0,0.0,0.0
119,Arrival,158135.99999999994,0.0,0.0,0.0
119,Reallocation,194145.60000000006,0.0,0.0,0.0
119,Ride,121281.6,0.0,0.0,0.0
