minute,type,VMT,origin_walk,dest_walk,total_walk
34,Ride,151131.20000000004,0,0,0
35,Arrival,126300.11428571428,0,0,0
35,Ride,90974.4,0,0,0
35,Rideshare,148984.0,0,0,0
36,Arrival,173615.58260869564,0,0,0
36,Ride,91132.79999999999,0,0,0
36,Rideshare,148121.59999999998,0,0,0
37,Arrival,136351.93846153846,0,0,0
37,Reallocation,280948.7999999999,0,0,0
37,Ride,158452.80000000005,0,0,0
37,Rideshare,140395.2,0,0,0
38,Arrival,178282.13333333333,0,0,0
38,Reallocation,339081.5999999999,0,0,0
38,Ride,39019.20000000001,0,0,0
38,Rideshare,114540.8,0,0,0
39,Arrival,169739.57647058816,0,0,0
39,Reallocation,525518.4,0,0,0
39,Ride,115256.53333333335,0,0,0
39,Rideshare,183215.99999999997,0,0,0
40,Arrival,148484.91428571433,0,0,0
40,Ride,111144.00000000003,0,0,0
40,Rideshare,268822.3999999999,0,0,0
41,Arrival,137948.80000000005,0,0,0
41,Ride,58977.60000000002,0,0,0
41,Rideshare,141279.59999999998,0,0,0
42,Arrival,117307.51999999999,0,0,0
42,Reallocation,355819.2,0,0,0
42,Ride,132908.16000000006,0,0,0
42,Rideshare,181856.40000000002,0,0,0
43,Arrival,139224.41739130436,0,0,0
43,Reallocation,255327.6,0,0,0
43,Ride,11668.800000000001,0,0,0
43,Rideshare,211411.1999999999,0,0,0
44,Arrival,176378.4,0,0,0
44,Reallocation,280236.0,0,0,0
44,Ride,108750.40000000004,0,0,0
44,Rideshare,260832.0,0,0,0
45,Arrival,159320.2285714286,0,0,0
45,Ride,115407.59999999995,0,0,0
45,Rideshare,180206.39999999994,0,0,0
46,Arrival,160720.42105263157,0,0,0
46,Reallocation,232900.8000000001,0,0,0
46,Rideshare,129518.4,0,0,0
47,Arrival,133833.59999999998,0,0,0
47,Reallocation,254971.19999999998,0,0,0
47,Ride,180628.8,0,0,0
47,Rideshare,180862.62857142853,0,0,0
48,Arrival,135112.68571428576,0,0,0
48,Ride,84501.12000000002,0,0,0
49,Arrival,154872.96000000002,0,0,0
49,Reallocation,212977.6,0,0,0
49,Ride,124396.79999999999,0,0,0
49,Rideshare,46199.99999999999,0,0,0
50,Arrival,152778.83076923076,0,0,0
50,Reallocation,255789.59999999995,0,0,0
50,Ride,142335.59999999998,0,0,0
50,Rideshare,137029.19999999995,0,0,0
51,Arrival,172131.30000000002,0,0,0
51,Ride,114824.9142857143,0,0,0
51,Rideshare,166235.51999999993,0,0,0
52,Arrival,127130.21538461541,0,0,0
52,Reallocation,322238.39999999985,0,0,0
52,Ride,126495.59999999998,0,0,0
52,Rideshare,206025.59999999992,0,0,0
53,Arrival,156820.06153846154,0,0,0
53,Reallocation,325934.39999999997,0,0,0
53,Ride,152988.0,0,0,0
53,Rideshare,26875.199999999997,0,0,0
54,Arrival,92942.40000000001,0,0,0
54,Reallocation,318595.1999999999,0,0,0
54,Ride,110448.79999999999,0,0,0
54,Rideshare,21172.8,0,0,0
55,Arrival,185505.59999999998,0,0,0
55,Reallocation,543100.8000000002,0,0,0
55,Ride,5227.2,0,0,0
55,Rideshare,243703.68,0,0,0
56,Arrival,176360.80000000002,0,0,0
56,Reallocation,195597.60000000003,0,0,0
56,Ride,60473.600000000006,0,0,0
56,Rideshare,323822.4,0,0,0
57,Arrival,153856.68571428568,0,0,0
57,Ride,79270.40000000001,0,0,0
57,Rideshare,93086.40000000002,0,0,0
58,Arrival,184965.28695652177,0,0,0
58,Ride,78064.79999999999,0,0,0
58,Rideshare,167967.35999999996,0,0,0
59,Arrival,163010.2736842105,0,0,0
59,Reallocation,212995.2000000001,0,0,0
59,Ride,174292.8000000001,0,0,0
59,Rideshare,331636.8,0,0,0
60,Arrival,172273.2,0,0,0
60,Ride,152539.2,0,0,0
60,Rideshare,81945.60000000002,0,0,0
61,Arrival,156492.6,0,0,0
61,Ride,81615.6,0,0,0
62,Arrival,180934.28571428568,0,0,0
62,Reallocation,178833.59999999998,0,0,0
62,Ride,76480.80000000002,0,0,0
62,Rideshare,97891.20000000001,0,0,0
63,Arrival,141056.5894736842,0,0,0
63,Reallocation,318120.0,0,0,0
63,Rideshare,99264.00000000003,0,0,0
64,Arrival,144672.00000000006,0,0,0
