minute,type,VMT,origin_walk,dest_walk,total_walk
0,Arrival,76646.74285714285,67.88571428571429,47.142857142857146,115.02857142857144
0,Reallocation,87964.79999999999,0.0,0.0,0.0
0,Ride,66060.192,26.4,13.728,40.128
1,Arrival,77816.08421052631,0.0,52.800000000000004,52.800000000000004
1,Reallocation,49304.64,0.0,0.0,0.0
1,Ride,86948.40000000001,0.0,0.0,0.0
1,Rideshare,76225.60000000002,369.6000000000001,0.0,369.6000000000001
2,Arrival,75614.39999999998,98.4,0.0,98.4
2,Reallocation,71359.2,0.0,0.0,0.0
2,Ride,60139.2,0.0,92.4,92.4
2,Rideshare,122997.59999999993,0.0,0.0,0.0
3,Arrival,57048.84705882352,65.2235294117647,0.0,65.2235294117647
3,Reallocation,64227.42857142857,0.0,0.0,0.0
3,Ride,115684.8,0.0,0.0,0.0
3,Rideshare,58924.799999999996,0.0,0.0,0.0
4,Arrival,72138.87999999999,77.44,31.68,109.11999999999999
4,Reallocation,76507.2,0.0,0.0,0.0
4,Ride,98355.84,0.0,0.0,0.0
4,Rideshare,66633.6,0.0,0.0,0.0
5,Arrival,52659.19999999999,184.79999999999998,57.199999999999996,242.0
5,Reallocation,65278.400000000016,0.0,0.0,0.0
5,Ride,74659.19999999998,0.0,0.0,0.0
6,Arrival,74333.08235294117,0.0,43.48235294117647,43.48235294117647
6,Reallocation,106695.6,0.0,0.0,0.0
6,Ride,95884.80000000002,0.0,0.0,0.0
6,Rideshare,68798.4,0.0,0.0,0.0
7,Arrival,83972.30769230769,0.0,28.430769230769233,28.430769230769233
7,Reallocation,99660.0,0.0,0.0,0.0
7,Ride,79912.79999999999,0.0,171.60000000000002,171.60000000000002
8,Arrival,88743.59999999999,0.0,0.0,0.0
8,Reallocation,67812.8,0.0,0.0,0.0
8,Ride,109190.4,0.0,0.0,0.0
8,Rideshare,93033.59999999999,0.0,0.0,0.0
9,Arrival,93331.20000000001,60.0,0.0,60.0
9,Reallocation,96553.59999999999,0.0,0.0,0.0
9,Ride,107857.19999999998,0.0,0.0,0.0
9,Rideshare,33475.2,0.0,0.0,0.0
10,Arrival,106666.56000000001,59.84,0.0,59.84
10,Ride,54304.8,0.0,0.0,0.0
10,Rideshare,81259.20000000001,0.0,0.0,0.0
11,Arrival,91322.87999999999,112.64,35.2,147.84
11,Reallocation,84057.60000000002,0.0,0.0,0.0
11,Ride,81382.40000000001,0.0,0.0,0.0
11,Rideshare,63412.8,0.0,0.0,0.0
12,Arrival,104365.06666666667,0.0,67.46666666666667,67.46666666666667
12,Reallocation,93152.4,0.0,0.0,0.0
12,Ride,105767.2,0.0,0.0,0.0
13,Arrival,121749.60000000003,52.8,0.0,52.8
13,Reallocation,108636.00000000001,0.0,0.0,0.0
13,Ride,95779.2,457.59999999999997,0.0,457.59999999999997
14,Arrival,95603.2,123.20000000000002,41.06666666666667,164.26666666666668
14,Reallocation,106009.19999999998,0.0,0.0,0.0
14,Ride,31785.6,0.0,0.0,0.0
15,Arrival,105867.52000000002,95.03999999999999,66.88000000000001,161.92000000000002
15,Reallocation,96224.22857142858,0.0,0.0,0.0
15,Ride,104755.20000000001,0.0,0.0,0.0
16,Arrival,109417.12941176472,0.0,0.0,0.0
16,Ride,73814.39999999998,0.0,660.0,660.0
16,Rideshare,377783.99999999994,0.0,0.0,0.0
17,Arrival,93634.20000000001,0.0,0.0,0.0
17,Ride,42768.0,0.0,0.0,0.0
17,Rideshare,107940.8,0.0,0.0,0.0
18,Arrival,122073.60000000002,0.0,61.6,61.6
18,Reallocation,109366.39999999998,0.0,0.0,0.0
18,Ride,57789.59999999999,0.0,0.0,0.0
18,Rideshare,28248.0,0.0,0.0,0.0
19,Arrival,154664.40000000002,0.0,0.0,0.0
19,Ride,123383.04,73.92,73.92,147.84
19,Rideshare,52905.6,0.0,0.0,0.0
20,Arrival,89522.40000000001,75.42857142857143,0.0,75.42857142857143
20,Reallocation,135432.0,0.0,0.0,0.0
20,Ride,40719.35999999999,0.0,0.0,0.0
20,Rideshare,94248.00000000003,0.0,0.0,0.0
21,Arrival,111408.0,64.53333333333333,0.0,64.53333333333333
21,Reallocation,128409.60000000002,0.0,0.0,0.0
21,Ride,64363.200000000004,0.0,0.0,0.0
22,Arrival,103704.00000000001,100.8,0.0,100.8
22,Ride,73233.60000000003,0.0,0.0,0.0
22,Rideshare,121017.60000000003,0.0,0.0,0.0
23,Arrival,115161.6,0.0,0.0,0.0
23,Reallocation,109058.40000000002,0.0,0.0,0.0
23,Ride,57235.2,198.0,0.0,198.0
24,Arrival,124299.99999999999,0.0,0.0,0.0
24,Ride,57525.600000000006,0.0,0.0,0.0
24,Rideshare,177460.79999999993,0.0,0.0,0.0
25,Arrival,84857.14285714286,0.0,0.0,0.0
25,Reallocation,120841.59999999998,0.0,0.0,0.0
25,Ride,61547.199999999975,0.0,0.0,0.0
26,Arrival,113319.36000000002,68.64000000000001,0.0,68.64000000000001
26,Ride,106407.08571428571,294.1714285714285,0.0,294.1714285714285
26,Rideshare,113625.60000000006,0.0,0.0,0.0
27,Arrival,162549.19999999998,0.0,0.0,0.0
27,Reallocation,171441.59999999995,0.0,0.0,0.0
27,Ride,112226.40000000002,0.0,0.0,0.0
28,Arrival,111006.72000000002,0.0,0.0,0.0
28,Reallocation,127564.79999999997,0.0,0.0,0.0
28,Ride,123921.60000000005,0.0,0.0,0.0
29,Arrival,118731.35999999999,0.0,0.0,0.0
29,Reallocation,139787.99999999997,0.0,0.0,0.0
29,Ride,92611.19999999998,0.0,0.0,0.0
30,Arrival,198343.2,0.0,0.0,0.0
30,Reallocation,125954.4,0.0,0.0,0.0
30,Ride,108938.13333333333,46.93333333333333,0.0,46.93333333333333
30,Rideshare,114259.19999999998,0.0,0.0,0.0
31,Arrival,141255.83999999997,0.0,0.0,0.0
31,Ride,38016.0,0.0,0.0,0.0
31,Rideshare,109876.80000000002,0.0,0.0,0.0
32,Arrival,117198.40000000001,0.0,0.0,0.0
32,Reallocation,134886.4,0.0,0.0,0.0
32,Ride,43559.99999999999,686.4000000000001,0.0,686.4000000000001
32,Rideshare,147470.4,0.0,0.0,0.0
33,Arrival,87489.6,312.0,0.0,312.0
33,Ride,93741.12000000001,95.03999999999999,0.0,95.03999999999999
34,Arrival,126834.40000000001,0.0,0.0,0.0
34,Reallocation,218855.99999999988,0.0,0.0,0.0
34,Ride,125945.60000000002,0.0,0.0,0.0
34,Rideshare,0.0,0.0,0.0,0.0
35,Arrival,146372.15999999997,0.0,0.0,0.0
35,Reallocation,133583.99999999997,0.0,0.0,0.0
35,Ride,68745.6,0.0,0.0,0.0
36,Arrival,126815.04,0.0,0.0,0.0
36,Reallocation,184535.99999999997,0.0,0.0,0.0
36,Ride,82473.59999999999,0.0,0.0,0.0
37,Arrival,143352.0,0.0,0.0,0.0
37,Reallocation,135643.2,0.0,0.0,0.0
37,Ride,124608.0,0.0,0.0,0.0
38,Arrival,125793.06666666668,0.0,0.0,0.0
38,Ride,29145.59999999999,0.0,0.0,0.0
39,Arrival,213301.44000000003,0.0,0.0,0.0
39,Reallocation,154492.80000000002,0.0,0.0,0.0
39,Ride,88222.93333333333,0.0,0.0,0.0
40,Arrival,128227.73333333332,0.0,0.0,0.0
40,Ride,72124.8,0.0,0.0,0.0
41,Arrival,156153.06666666668,0.0,0.0,0.0
41,Ride,46807.20000000001,0.0,0.0,0.0
42,Arrival,121037.40000000001,0.0,85.80000000000001,85.80000000000001
42,Ride,106962.23999999996,0.0,0.0,0.0
42,Rideshare,65049.6,0.0,0.0,0.0
43,Arrival,164163.99999999997,17.599999999999998,0.0,17.599999999999998
43,Ride,8553.6,0.0,105.6,105.6
44,Arrival,150122.5846153846,105.6,0.0,105.6
44,Reallocation,169012.79999999996,0.0,0.0,0.0
44,Ride,97046.39999999998,0.0,0.0,0.0
45,Arrival,264514.79999999993,0.0,0.0,0.0
45,Reallocation,206632.80000000005,0.0,0.0,0.0
45,Ride,75649.19999999998,0.0,0.0,0.0
45,Rideshare,181737.59999999998,0.0,0.0,0.0
46,Arrival,85483.20000000003,0.0,52.8,52.8
47,Arrival,98181.59999999999,0.0,0.0,0.0
47,Ride,117876.0,0.0,0.0,0.0
48,Arrival,84776.99999999999,85.80000000000001,0.0,85.80000000000001
48,Ride,61670.4,0.0,0.0,0.0
49,Arrival,173210.4,0.0,0.0,0.0
49,Ride,83054.39999999998,0.0,0.0,0.0
50,Arrival,92334.00000000003,105.6,0.0,105.6
50,Ride,113295.6,0.0,145.2,145.2
51,Arrival,80599.2,0.0,0.0,0.0
