minute,type,VMT,origin_walk,dest_walk,total_walk
0,Arrival,147377.22352941174,2413.2705882352934,1848.0000000000002,4261.270588235295
0,Reallocation,210724.79999999996,0.0,0.0,0.0
0,Ride,87700.8,2165.856,2291.5199999999995,4457.376
0,Rideshare,75292.80000000002,2112.0,1531.1999999999998,3643.2000000000003
1,Arrival,164509.4,2369.3999999999996,2719.2000000000003,5088.6
1,Ride,106959.6,488.4,1280.4,1768.8000000000002
1,Rideshare,113872.0,10911.999999999998,897.6,11809.6
2,Arrival,142905.93103448272,2146.5931034482755,2295.8896551724133,4442.48275862069
2,Reallocation,187862.40000000005,0.0,0.0,0.0
2,Ride,77761.20000000001,7141.199999999999,580.8,7721.999999999998
2,Rideshare,97979.20000000003,2587.2,756.8000000000001,3344.0
3,Arrival,132510.4,1851.2000000000003,2243.2000000000003,4094.3999999999996
3,Reallocation,181843.2,0.0,0.0,0.0
3,Ride,154981.20000000004,1214.4,2362.8,3577.2000000000003
3,Rideshare,40043.52,1890.2399999999998,1246.0800000000002,3136.32
4,Arrival,123442.88000000002,1950.0800000000002,3344.0,5294.08
4,Ride,124333.43999999999,1309.44,1932.48,3241.92
4,Rideshare,47071.2,1716.0,924.0,2640.0
5,Arrival,153818.4685714286,2279.451428571428,1529.6914285714286,3809.1428571428564
5,Ride,86776.80000000003,0.0,2692.8,2692.8
5,Rideshare,137161.19999999995,739.2,3194.3999999999996,3933.6
6,Arrival,147020.54399999997,4050.8160000000003,3947.328,7998.143999999999
6,Reallocation,181843.2,0.0,0.0,0.0
6,Ride,134098.8,2996.3999999999996,1240.8,4237.200000000001
6,Rideshare,48470.399999999994,2076.7999999999997,1091.2,3168.0
7,Arrival,152537.37931034484,2454.2896551724143,1946.3172413793102,4400.606896551724
7,Ride,109084.79999999999,356.4,1359.6,1716.0
7,Rideshare,118148.8,932.7999999999998,70.39999999999999,1003.1999999999999
8,Arrival,142256.4,2336.4,3471.6,5808.0
8,Ride,165897.60000000003,0.0,9028.8,9028.8
8,Rideshare,156261.60000000003,3537.6,844.8,4382.4
9,Arrival,215215.31428571427,1910.857142857143,2974.3999999999996,4885.257142857142
9,Reallocation,181843.2,0.0,0.0,0.0
9,Ride,134534.4,1861.1999999999998,1346.3999999999999,3207.5999999999995
9,Rideshare,88439.99999999997,1135.2,2521.2,3656.3999999999996
10,Arrival,136837.4857142857,1232.0,2205.0285714285715,3437.028571428572
10,Ride,63280.8,1953.6,2956.8,4910.400000000001
10,Rideshare,144144.00000000003,0.0,3115.2,3115.2
11,Arrival,166670.59199999998,2426.688,2166.9120000000003,4593.599999999999
11,Reallocation,177742.4,0.0,0.0,0.0
11,Ride,100883.2,950.4000000000001,2657.6000000000004,3608.0000000000005
11,Rideshare,73972.8,897.6,2217.6,3115.2
12,Arrival,137868.9230769231,1858.1538461538462,2514.0923076923077,4372.246153846153
12,Reallocation,269491.2000000001,0.0,0.0,0.0
12,Ride,133504.80000000002,1654.3999999999999,1469.6000000000001,3124.0
12,Rideshare,126962.88,1246.08,401.28000000000003,1647.3600000000001
13,Arrival,133910.22857142863,1834.8,1912.1142857142856,3746.9142857142856
13,Ride,112816.00000000001,528.0,1760.0,2288.0
13,Rideshare,103083.20000000006,1091.1999999999998,352.0,1443.1999999999998
14,Arrival,143435.6,2497.0,2309.9999999999995,4807.000000000001
14,Ride,34478.4,0.0,0.0,0.0
14,Rideshare,20574.399999999998,651.1999999999999,4980.8,5632.0
15,Arrival,138837.60000000003,3201.9428571428575,2562.6857142857143,5764.628571428574
15,Reallocation,220633.6,0.0,0.0,0.0
15,Ride,146704.80000000002,501.6,1980.0,2481.6
15,Rideshare,109692.0,3696.0,1966.8000000000002,5662.799999999999
16,Arrival,139322.40000000002,1156.8,1584.0,2740.8
16,Reallocation,209510.4,0.0,0.0,0.0
16,Ride,82051.20000000001,844.8,3326.3999999999996,4171.2
16,Rideshare,72072.00000000001,1847.9999999999998,1302.4,3150.4
17,Arrival,130727.85000000006,3375.9,1617.0000000000002,4992.900000000001
17,Ride,62568.0,756.8000000000001,3502.4,4259.2
17,Rideshare,75204.8,1091.2,1372.8,2464.0
18,Arrival,129940.8,2126.3999999999996,2786.4,4912.8
18,Reallocation,100188.00000000001,0.0,0.0,0.0
18,Ride,71095.20000000001,2481.6000000000004,2877.6000000000004,5359.200000000001
18,Rideshare,93016.00000000001,5104.0,4012.8000000000006,9116.800000000001
19,Arrival,143424.25263157897,1581.221052631579,3318.063157894737,4899.284210526316
19,Reallocation,155865.6,0.0,0.0,0.0
19,Ride,164292.48000000004,855.36,3051.84,3907.2
19,Rideshare,70144.8,1795.1999999999998,752.4,2547.6
20,Arrival,164987.99999999997,2750.4,3578.400000000001,6328.8
20,Reallocation,146995.19999999998,0.0,0.0,0.0
20,Ride,50592.96000000001,2682.2400000000002,2608.3199999999997,5290.5599999999995
20,Rideshare,11404.800000000001,0.0,897.6,897.6
21,Arrival,102899.28000000003,1845.36,2642.64,4488.0
21,Ride,78460.79999999999,633.6,0.0,633.6
21,Rideshare,55968.00000000001,1584.0,721.6,2305.6000000000004
22,Arrival,161689.12941176468,2671.058823529412,3289.1294117647053,5960.1882352941175
22,Reallocation,176510.39999999997,0.0,0.0,0.0
22,Ride,82948.80000000002,660.0,2587.2,3247.2
22,Rideshare,187703.99999999997,0.0,0.0,0.0
23,Arrival,203392.8,2954.3999999999996,3948.0000000000005,6902.4
23,Reallocation,103065.59999999998,0.0,0.0,0.0
23,Ride,67927.2,844.8,699.5999999999999,1544.3999999999999
24,Arrival,180890.7692307692,2093.7230769230764,2560.8,4654.5230769230775
24,Reallocation,210724.79999999996,0.0,0.0,0.0
24,Ride,72908.0,2120.7999999999997,1496.0,3616.7999999999997
24,Rideshare,70775.46666666667,1572.2666666666667,1214.4,2786.6666666666665
25,Arrival,124480.65882352942,2531.2941176470586,1295.1529411764704,3826.447058823529
25,Reallocation,155865.6,0.0,0.0,0.0
25,Ride,74307.2,792.0,1478.3999999999999,2270.4
25,Rideshare,69231.35999999999,2502.72,4065.6,6568.32
26,Arrival,158264.70000000004,1605.4499999999998,3040.9500000000003,4646.4
26,Ride,129156.34285714288,2496.6857142857143,2021.4857142857143,4518.171428571429
26,Rideshare,74254.39999999998,1284.8,1812.8,3097.6000000000004
27,Arrival,197068.08000000005,2822.16,3619.4399999999996,6441.6
27,Reallocation,191743.19999999995,0.0,0.0,0.0
27,Ride,128568.00000000001,1861.2,6732.000000000001,8593.2
27,Rideshare,95937.59999999999,3467.2000000000003,1601.5999999999997,5068.8
28,Arrival,209411.13599999994,4766.784,1670.592,6437.376
28,Reallocation,155865.6,0.0,0.0,0.0
28,Ride,170016.00000000003,0.0,1267.2,1267.2
28,Rideshare,103646.40000000004,0.0,1531.2,1531.2
29,Arrival,113385.96923076923,1435.753846153846,1848.0,3283.7538461538456
29,Reallocation,146995.19999999998,0.0,0.0,0.0
29,Ride,102009.6,3854.4,0.0,3854.4
29,Rideshare,0.0,1003.2,316.8,1320.0
30,Arrival,129433.92,2835.3599999999997,3996.9600000000005,6832.32
30,Ride,156282.13333333333,1273.0666666666666,4206.399999999999,5479.466666666666
30,Rideshare,43683.200000000004,2041.6000000000001,1795.2,3836.8000000000006
31,Arrival,141426.56,2548.48,3048.3199999999997,5596.800000000001
31,Reallocation,152592.0,0.0,0.0,0.0
31,Ride,38227.200000000004,0.0,2692.8,2692.8
31,Rideshare,76137.6,3088.8,4963.200000000001,8052.0
32,Arrival,143522.9714285714,1405.4857142857143,3213.257142857143,4618.742857142858
32,Ride,44510.4,316.8,5016.0,5332.8
32,Rideshare,164023.2,0.0,475.2,475.2
33,Arrival,166184.83199999997,1176.3840000000002,1765.632,2942.0159999999996
33,Ride,125928.0,1584.0,4709.76,6293.76
34,Arrival,116285.9076923077,2591.2615384615387,2124.1846153846154,4715.446153846154
34,Reallocation,155865.6,0.0,0.0,0.0
34,Ride,151500.80000000002,739.1999999999999,10296.000000000002,11035.200000000003
34,Rideshare,148368.00000000006,0.0,3273.6,3273.6
35,Arrival,155263.68,2283.6,2341.68,4625.28
35,Ride,94459.2,0.0,3484.8,3484.8
35,Rideshare,83019.2,2587.2000000000003,2569.6,5156.8
36,Arrival,138363.65714285718,4513.142857142857,2210.057142857143,6723.200000000002
36,Ride,96148.79999999999,5016.0,0.0,5016.0
36,Rideshare,135273.60000000006,0.0,2956.8,2956.8
37,Arrival,135062.40000000002,2068.7999999999997,2042.3999999999999,4111.2
37,Ride,156948.00000000006,0.0,4963.2,4963.2
37,Rideshare,157027.19999999998,0.0,0.0,0.0
38,Arrival,178048.4869565217,1349.8434782608695,3119.791304347826,4469.634782608696
38,Reallocation,146995.19999999998,0.0,0.0,0.0
38,Ride,33792.0,6388.799999999999,1161.6,7550.4
38,Rideshare,50160.0,897.6,1795.1999999999998,2692.7999999999997
39,Arrival,146820.0,2719.2,3182.4,5901.599999999999
39,Ride,109958.93333333332,2147.2,3062.4,5209.6
39,Rideshare,63148.79999999999,0.0,4118.4,4118.4
40,Arrival,130177.34399999998,2830.0799999999995,2150.0159999999996,4980.0960000000005
40,Ride,103224.00000000001,0.0,1953.6,1953.6
40,Rideshare,160564.8,0.0,0.0,0.0
41,Arrival,204230.39999999994,2006.4,2824.7999999999997,4831.2
41,Reallocation,275404.8000000001,0.0,0.0,0.0
41,Ride,67293.60000000002,3696.0,1636.8000000000002,5332.8
41,Rideshare,125083.20000000001,686.4,1267.2,1953.6
42,Arrival,124189.82400000002,2097.216,2139.456,4236.672
42,Ride,134027.52000000005,1341.1200000000001,1267.2,2608.3199999999997
42,Rideshare,87331.19999999998,976.8,4752.0,5728.799999999999
43,Arrival,168162.72,1993.2,1869.1199999999997,3862.3199999999997
43,Ride,12355.199999999999,4065.6000000000004,844.8,4910.400000000001
44,Arrival,170844.29999999996,3164.7,3507.9,6672.5999999999985
44,Reallocation,325406.3999999999,0.0,0.0,0.0
44,Ride,117462.40000000004,3590.3999999999996,3520.0,7110.399999999999
44,Rideshare,66105.6,343.2,1980.0,2323.2
45,Arrival,198050.6,2573.9999999999995,1742.3999999999999,4316.4
45,Reallocation,142348.80000000002,0.0,0.0,0.0
45,Ride,114760.79999999996,3339.6000000000004,1201.2,4540.8
46,Arrival,188646.2769230769,1868.3076923076924,2952.7384615384613,4821.046153846154
46,Rideshare,57024.00000000001,3379.2,4012.8,7392.0
47,Arrival,178231.19999999998,2536.8000000000006,1425.6000000000001,3962.4
47,Reallocation,203016.0,0.0,0.0,0.0
47,Ride,178596.0,1821.6,1504.8000000000002,3326.4
47,Rideshare,74008.0,3449.6,1302.4,4752.0
48,Arrival,137091.42857142858,1980.0,1802.7428571428575,3782.7428571428572
48,Ride,84511.68000000002,1151.04,1140.48,2291.5199999999995
48,Rideshare,193723.19999999992,0.0,2323.2,2323.2
49,Arrival,111328.8,3216.3999999999996,2200.0,5416.399999999999
49,Reallocation,176510.39999999997,0.0,0.0,0.0
49,Ride,128779.2,0.0,2534.3999999999996,2534.3999999999996
49,Rideshare,108900.0,1267.2,1663.2,2930.4
50,Arrival,113452.1142857143,1391.657142857143,2511.7714285714283,3903.428571428571
50,Ride,139299.59999999998,1861.2,1584.0,3445.2
50,Rideshare,20433.600000000002,3696.0,950.4,4646.4
51,Arrival,172872.47999999998,723.36,1668.48,2391.8399999999992
51,Ride,113406.85714285716,1553.8285714285714,1606.6285714285714,3160.457142857143
52,Arrival,178664.63999999998,1999.3600000000001,2590.72,4590.08
52,Reallocation,176510.39999999997,0.0,0.0,0.0
52,Ride,125452.79999999999,1056.0,2019.6,3075.6
52,Rideshare,204494.39999999997,0.0,0.0,0.0
53,Arrival,153743.04,2664.64,1795.2,4459.84
53,Reallocation,213100.79999999996,0.0,0.0,0.0
53,Ride,156604.80000000002,5821.200000000001,3682.7999999999997,9504.0
53,Rideshare,103910.40000000004,726.0,4052.4,4778.4
54,Arrival,173616.96,3273.6,4377.12,7650.719999999999
54,Reallocation,142348.80000000002,0.0,0.0,0.0
54,Ride,108275.2,1645.5999999999997,1610.3999999999999,3256.0
54,Rideshare,128277.59999999998,0.0,844.8,844.8
55,Arrival,132903.8117647059,2031.2470588235292,1875.9529411764706,3907.2
55,Ride,7497.599999999999,686.4,2956.8,3643.2000000000003
56,Arrival,126790.39999999998,1485.4399999999998,2678.72,4164.159999999999
56,Ride,51216.0,1918.3999999999999,2428.8,4347.2
56,Rideshare,101613.6,435.6,1386.0,1821.6
57,Arrival,166468.5,1815.0,1943.7,3758.7
57,Reallocation,142348.80000000002,0.0,0.0,0.0
57,Ride,80995.20000000001,2376.0,739.1999999999999,3115.1999999999994
57,Rideshare,78671.99999999999,1619.1999999999998,2288.0,3907.2000000000003
58,Arrival,163472.10000000003,2306.7,2894.0999999999995,5200.8
58,Ride,72468.0,1267.2,4144.799999999999,5412.0
58,Rideshare,127089.60000000002,369.6,0.0,369.6
59,Arrival,151300.16,2608.32,3044.8000000000006,5653.119999999999
59,Ride,172022.4000000001,6336.0,1214.4,7550.4
59,Rideshare,100795.2,0.0,8236.800000000001,8236.800000000001
60,Arrival,145138.40000000002,2235.2,1280.3999999999999,3515.6000000000004
60,Ride,149571.84000000003,1953.6,2133.12,4086.7200000000003
60,Rideshare,203068.79999999987,0.0,0.0,0.0
61,Arrival,132804.0,1824.0,2102.4,3926.3999999999996
61,Reallocation,200164.7999999999,0.0,0.0,0.0
61,Ride,83160.0,184.8,3669.6,3854.4
62,Arrival,126554.05714285716,1976.2285714285715,2383.542857142857,4359.771428571428
62,Ride,69036.00000000001,4461.599999999999,2719.2,7180.799999999999
62,Rideshare,213391.1999999999,818.4,3696.0,4514.4
63,Arrival,150644.26666666672,1589.8666666666668,1877.3333333333333,3467.2000000000003
63,Reallocation,165686.40000000002,0.0,0.0,0.0
63,Rideshare,93640.80000000002,924.0,2508.0,3432.0
64,Arrival,160855.19999999998,1557.6000000000001,877.8,2435.4
64,Reallocation,200164.7999999999,0.0,0.0,0.0
64,Ride,108891.2,871.2000000000002,4100.8,4972.0
65,Arrival,233569.60000000003,1742.3999999999999,1613.3333333333333,3355.733333333333
65,Ride,127155.60000000002,1676.4,2970.0,4646.4
65,Rideshare,59558.399999999994,1196.8,1672.0,2868.8000000000006
66,Arrival,143114.40000000002,897.6000000000001,901.3714285714286,1798.9714285714288
66,Ride,119301.60000000006,396.0,2930.4,3326.4
67,Arrival,167884.80000000002,1521.6,3216.0,4737.599999999999
67,Ride,89777.59999999999,2164.7999999999997,1724.8,3889.6
67,Rideshare,102828.0,1927.1999999999998,976.8000000000001,2904.0
68,Arrival,157599.2,1386.0,2974.4,4360.400000000001
68,Reallocation,168696.00000000003,0.0,0.0,0.0
68,Ride,69995.2,1795.2,3713.6,5508.8
68,Rideshare,57948.000000000015,4356.0,8131.199999999999,12487.199999999997
69,Arrival,193930.87999999995,2537.92,1168.6399999999999,3706.5599999999995
69,Ride,142278.4,2534.4,3308.7999999999997,5843.2
70,Arrival,140844.00000000003,1984.4000000000003,1896.4000000000003,3880.8000000000006
70,Ride,76718.40000000001,4417.599999999999,3643.2000000000003,8060.8
71,Arrival,164079.30000000002,3082.2000000000003,1554.3000000000002,4636.5
71,Ride,70012.80000000002,2006.4,4171.200000000001,6177.6
71,Rideshare,43955.99999999999,739.2,3141.6,3880.8
