minute,vehicles_at_PUDOs,vehicles_enroute,vehicles reallocating,num_rideshares
0,23060.0625,1070.9732142857142,868.9642857142857,96.6875
1,21796.55844155844,1762.2337662337663,1441.2077922077922,158.15584415584416
2,21815.75641025641,1751.6025641025642,1432.6410256410256,156.66666666666666
3,21869.05617977528,1723.2134831460673,1407.7303370786517,156.1685393258427
4,22020.793103448275,1642.6206896551723,1336.5862068965516,149.70114942528735
5,21966.632352941175,1676.7205882352941,1356.6470588235295,154.5441176470588
6,22082.125,1632.5514705882354,1285.3235294117646,151.59558823529412
7,22225.08219178082,1563.7945205479452,1211.123287671233,144.06849315068493
8,22175.898305084746,1592.050847457627,1232.050847457627,146.47457627118644
9,22343.574468085106,1506.4574468085107,1149.968085106383,137.88297872340425
10,22448.5593220339,1463.3389830508474,1088.1016949152543,134.10169491525423
11,22506.054794520547,1434.7260273972602,1059.2191780821918,132.45205479452054
12,22528.683908045976,1456.4080459770114,1014.9080459770115,134.2183908045977
13,22688.16346153846,1415.8173076923076,896.0192307692307,131.27884615384616
14,22760.285714285714,1386.3650793650793,853.3492063492064,128.82539682539684
15,22835.235294117647,1343.137254901961,821.6274509803922,126.11764705882354
16,22834.811320754718,1348.622641509434,816.566037735849,127.49056603773585
17,22936.56923076923,1294.3846153846155,769.0461538461539,122.36923076923077
18,22937.574074074073,1298.5925925925926,763.8333333333334,123.66666666666667
19,23145.88,1173.04,681.08,110.06
20,23154.63157894737,1176.122807017544,669.2456140350877,107.96491228070175
21,23129.186440677968,1199.4406779661017,671.3728813559322,110.71186440677967
22,23141.492307692308,1201.3384615384616,657.1692307692308,110.8
23,23274.90740740741,1123.8703703703704,601.2222222222222,103.20370370370371
24,23373.72340425532,1061.1702127659576,565.1063829787234,96.87234042553192
25,23278.65625,1127.75,593.59375,102.65625
26,23524.617021276597,974.8085106382979,500.5744680851064,86.74468085106383
27,23393.956521739132,1076.3152173913043,529.7282608695652,98.16304347826087
28,23426.0,1070.054794520548,503.94520547945206,98.42465753424658
29,23496.112903225807,1053.467741935484,450.4193548387097,97.41935483870968
30,23750.183673469386,893.8163265306123,356.0,80.77551020408163
31,23665.414634146342,956.8536585365854,377.7317073170732,88.0
32,23602.244444444445,1003.1777777777778,394.5777777777778,92.91111111111111
33,23722.301204819276,936.8795180722891,340.8192771084337,87.57831325301204
34,23768.86046511628,912.5116279069767,318.6279069767442,83.27906976744185
35,23787.323529411766,900.8529411764706,311.8235294117647,81.70588235294117
36,23834.51219512195,868.6341463414634,296.8536585365854,78.90243902439025
37,23884.875,836.03125,279.09375,74.3125
38,23891.64,829.88,278.48,73.2
