minute,type,VMT,origin_walk,dest_walk,total_walk
0,Arrival,76027.93846153846,0.0,50.76923076923077,50.76923076923077
0,Reallocation,33871.200000000004,0.0,0.0,0.0
0,Ride,67590.33600000001,26.4,13.728,40.128
0,Rideshare,27456.000000000004,290.4,184.8,475.2
1,Arrival,82984.00000000001,0.0,0.0,0.0
1,Reallocation,84308.4,0.0,0.0,0.0
1,Ride,91410.0,0.0,0.0,0.0
1,Rideshare,22572.0,0.0,0.0,0.0
2,Arrival,76979.62105263158,113.93684210526317,52.800000000000004,166.73684210526318
2,Reallocation,32456.91428571428,0.0,0.0,0.0
2,Ride,62977.2,0.0,92.4,92.4
2,Rideshare,87102.39999999995,0.0,0.0,0.0
3,Arrival,44794.70769230769,85.29230769230769,0.0,85.29230769230769
3,Reallocation,38187.59999999999,0.0,0.0,0.0
3,Ride,117876.0,0.0,0.0,0.0
3,Rideshare,78619.2,369.6000000000001,0.0,369.6000000000001
4,Arrival,119897.06666666665,41.06666666666667,52.8,93.86666666666666
4,Reallocation,105705.6,0.0,0.0,0.0
4,Ride,98841.6,0.0,0.0,0.0
4,Rideshare,51462.4,0.0,0.0,0.0
5,Arrival,97124.04705882355,31.058823529411764,40.37647058823529,71.43529411764706
5,Reallocation,55686.399999999994,0.0,0.0,0.0
5,Ride,73101.59999999999,0.0,0.0,0.0
5,Rideshare,108556.80000000002,0.0,0.0,0.0
6,Arrival,75636.00000000001,0.0,52.800000000000004,52.800000000000004
6,Reallocation,73735.2,0.0,0.0,0.0
6,Ride,106524.0,0.0,0.0,0.0
6,Rideshare,33492.799999999996,264.0,0.0,264.0
7,Arrival,99251.57647058822,0.0,0.0,0.0
7,Reallocation,97099.2,0.0,0.0,0.0
7,Ride,83595.59999999999,0.0,171.60000000000002,171.60000000000002
7,Rideshare,194039.9999999999,0.0,0.0,0.0
8,Arrival,71414.93333333333,0.0,41.06666666666667,41.06666666666667
8,Reallocation,125526.72000000002,0.0,0.0,0.0
8,Ride,115051.20000000001,0.0,0.0,0.0
8,Rideshare,54885.59999999999,0.0,0.0,0.0
9,Arrival,96655.68,27.456,0.0,27.456
9,Reallocation,44484.0,0.0,0.0,0.0
9,Ride,112899.59999999998,0.0,0.0,0.0
9,Rideshare,116635.20000000003,0.0,0.0,0.0
10,Arrival,104347.46666666666,49.86666666666667,0.0,49.86666666666667
10,Reallocation,74500.79999999999,0.0,0.0,0.0
10,Ride,56984.400000000016,0.0,0.0,0.0
10,Rideshare,39547.2,0.0,0.0,0.0
11,Arrival,68763.20000000001,112.64,116.16000000000001,228.8
11,Reallocation,87014.4,0.0,0.0,0.0
11,Ride,85166.4,0.0,0.0,0.0
12,Arrival,112534.4,26.4,0.0,26.4
12,Reallocation,104253.6,0.0,0.0,0.0
12,Ride,106444.8,0.0,0.0,0.0
12,Rideshare,67689.59999999999,0.0,0.0,0.0
13,Arrival,119972.15999999997,31.680000000000003,66.88000000000001,98.56
13,Reallocation,73141.2,0.0,0.0,0.0
13,Ride,94001.59999999999,457.59999999999997,0.0,457.59999999999997
13,Rideshare,68816.00000000001,0.0,0.0,0.0
14,Arrival,93427.2,163.20000000000002,33.6,196.8
14,Reallocation,109859.19999999997,0.0,0.0,0.0
14,Ride,33844.8,0.0,0.0,0.0
15,Arrival,90851.2,49.28,0.0,49.28
15,Reallocation,119803.19999999998,0.0,0.0,0.0
15,Ride,109375.20000000001,0.0,0.0,0.0
15,Rideshare,87384.0,0.0,0.0,0.0
16,Arrival,115663.68000000001,0.0,0.0,0.0
16,Reallocation,84242.4,0.0,0.0,0.0
16,Ride,70804.79999999997,0.0,660.0,660.0
16,Rideshare,247843.19999999995,0.0,0.0,0.0
17,Arrival,97167.08571428573,52.800000000000004,0.0,52.800000000000004
17,Reallocation,97891.2,0.0,0.0,0.0
17,Ride,50846.399999999994,0.0,0.0,0.0
17,Rideshare,86803.20000000001,0.0,0.0,0.0
18,Arrival,122677.8666666667,76.26666666666667,82.13333333333334,158.39999999999998
18,Reallocation,110545.59999999998,0.0,0.0,0.0
18,Ride,64996.799999999996,0.0,0.0,0.0
18,Rideshare,28248.0,0.0,0.0,0.0
19,Arrival,121217.06666666668,0.0,0.0,0.0
