minute,vehicles_at_PUDOs,vehicles_enroute,vehicles reallocating,num_rideshares
0,7287.974683544304,160.32911392405063,51.69620253164557,12.544303797468354
1,7031.893617021276,350.5531914893617,117.55319148936171,30.04255319148936
2,7065.914285714286,331.45714285714286,102.62857142857143,28.285714285714285
3,7136.114285714286,284.2857142857143,79.6,23.82857142857143
4,7155.533333333334,273.43333333333334,71.03333333333333,22.566666666666666
5,7167.074074074074,266.48148148148147,66.44444444444444,21.444444444444443
6,7171.90625,264.9375,63.15625,20.46875
7,7201.227272727273,243.54545454545453,55.22727272727273,19.318181818181817
8,7181.058823529412,260.0,58.94117647058823,21.823529411764707
9,7236.409090909091,216.3181818181818,47.27272727272727,17.454545454545453
10,7246.7,207.0,46.3,16.0
11,7258.826086956522,198.17391304347825,43.0,14.782608695652174
12,7279.290322580645,184.09677419354838,36.61290322580645,14.193548387096774
13,7279.045454545455,184.9090909090909,36.04545454545455,14.909090909090908
14,7271.35294117647,190.58823529411765,38.05882352941177,16.764705882352942
15,7301.391304347826,168.47826086956522,30.130434782608695,13.565217391304348
16,7326.0625,148.5,25.4375,10.5625
17,7339.764705882353,137.52941176470588,22.705882352941178,9.647058823529411
18,7329.333333333333,145.94444444444446,24.72222222222222,10.833333333333334
19,7345.941176470588,133.05882352941177,21.0,8.470588235294118
20,7390.705882352941,99.70588235294117,9.588235294117647,3.8823529411764706
21,7357.692307692308,124.15384615384616,18.153846153846153,7.615384615384615
22,7358.764705882353,123.11764705882354,18.11764705882353,8.411764705882353
23,7370.0526315789475,113.73684210526316,16.210526315789473,7.684210526315789
24,7385.789473684211,101.3157894736842,12.894736842105264,5.631578947368421
25,7393.25,94.83333333333333,11.916666666666666,5.5
26,7395.470588235294,93.05882352941177,11.470588235294118,5.352941176470588
27,7394.375,93.54166666666667,12.083333333333334,6.25
28,7404.727272727273,86.0,9.272727272727273,4.909090909090909
29,7409.4,81.9,8.7,4.5
30,7410.25,82.16666666666667,7.583333333333333,4.0
31,7411.272727272727,79.36363636363636,9.363636363636363,5.090909090909091
32,7415.9,76.2,7.9,4.7
33,7413.111111111111,78.88888888888889,8.0,4.055555555555555
34,7413.555555555556,77.22222222222223,9.222222222222221,3.6666666666666665
35,7424.833333333333,67.5,7.666666666666667,4.333333333333333
36,7419.857142857143,71.71428571428571,8.428571428571429,3.7142857142857144
37,7424.7,67.4,7.9,3.5
38,7422.222222222223,68.44444444444444,9.333333333333334,3.3333333333333335
39,7415.307692307692,73.84615384615384,10.846153846153847,3.1538461538461537
40,7431.384615384615,60.61538461538461,8.0,3.3846153846153846
41,7436.111111111111,56.22222222222222,7.666666666666667,3.0
42,7427.363636363636,63.0,9.636363636363637,2.8181818181818183
43,7443.3,50.1,6.6,2.4
44,7433.882352941177,56.705882352941174,9.411764705882353,2.6470588235294117
