minute,type,VMT,origin_walk,dest_walk,total_walk
13,Arrival,119559.0,0,0,0
13,Reallocation,172471.19999999995,0,0,0
13,Ride,93702.40000000001,0,0,0
14,Arrival,105453.78461538459,0,0,0
14,Reallocation,132264.0,0,0,0
14,Ride,30888.0,0,0,0
14,Rideshare,147681.6,0,0,0
15,Arrival,97732.80000000002,0,0,0
15,Reallocation,83582.40000000002,0,0,0
15,Ride,104755.20000000001,0,0,0
15,Rideshare,102036.00000000001,0,0,0
16,Arrival,95043.77142857143,0,0,0
16,Reallocation,73708.79999999999,0,0,0
16,Ride,69986.39999999998,0,0,0
16,Rideshare,377783.99999999994,0,0,0
17,Arrival,90959.31428571428,0,0,0
17,Reallocation,116967.0857142857,0,0,0
17,Ride,44246.399999999994,0,0,0
17,Rideshare,84444.8,0,0,0
18,Arrival,169144.80000000005,0,0,0
18,Reallocation,85535.99999999999,0,0,0
18,Ride,57789.59999999999,0,0,0
18,Rideshare,28248.0,0,0,0
19,Arrival,126713.40000000001,0,0,0
19,Reallocation,100913.99999999999,0,0,0
19,Ride,123742.08,0,0,0
19,Rideshare,66660.0,0,0,0
20,Arrival,91776.3,0,0,0
20,Reallocation,102365.99999999997,0,0,0
20,Ride,40096.31999999999,0,0,0
21,Arrival,155742.40000000002,0,0,0
21,Ride,64996.8,0,0,0
21,Rideshare,51585.6,0,0,0
22,Arrival,117543.36000000002,0,0,0
22,Reallocation,111144.00000000001,0,0,0
22,Ride,72283.20000000003,0,0,0
22,Rideshare,116899.20000000001,0,0,0
23,Arrival,152461.75999999995,0,0,0
23,Reallocation,126720.00000000001,0,0,0
23,Ride,57697.2,0,0,0
24,Arrival,140289.59999999995,0,0,0
24,Reallocation,172937.60000000003,0,0,0
24,Ride,57648.799999999996,0,0,0
24,Rideshare,177460.79999999993,0,0,0
25,Arrival,106435.2,0,0,0
25,Reallocation,111534.71999999997,0,0,0
25,Ride,63131.199999999975,0,0,0
26,Arrival,133742.4,0,0,0
26,Reallocation,106620.8,0,0,0
26,Ride,107266.97142857141,0,0,0
26,Rideshare,172523.99999999994,0,0,0
27,Arrival,155754.71999999997,0,0,0
27,Reallocation,147364.79999999993,0,0,0
27,Ride,111289.20000000004,0,0,0
27,Rideshare,174715.19999999998,0,0,0
28,Arrival,139356.8,0,0,0
28,Reallocation,106814.4,0,0,0
28,Ride,123921.60000000005,0,0,0
29,Arrival,98973.6,0,0,0
29,Ride,92611.19999999998,0,0,0
