minute,vehicles_at_PUDOs,vehicles_enroute,vehicles reallocating,num_rideshares
0,17097.606741573032,205.41573033707866,196.97752808988764,22.96629213483146
1,16739.11111111111,372.02777777777777,388.8611111111111,44.30555555555556
2,16727.133333333335,371.1777777777778,401.68888888888887,43.77777777777778
3,16861.342857142856,312.48571428571427,326.1714285714286,35.25714285714286
4,16952.333333333332,273.2857142857143,274.3809523809524,29.428571428571427
5,16872.51724137931,308.7931034482759,318.6896551724138,33.310344827586206
6,16865.13888888889,309.3888888888889,325.47222222222223,34.47222222222222
7,16902.884615384617,286.84615384615387,310.2692307692308,33.11538461538461
8,16846.653846153848,303.0,350.34615384615387,37.69230769230769
9,16951.321428571428,254.03571428571428,294.64285714285717,31.107142857142858
10,17008.14285714286,225.42857142857142,266.42857142857144,26.428571428571427
11,16994.64,224.96,280.4,26.6
12,16976.69090909091,227.3272727272727,295.9818181818182,28.836363636363636
13,17004.548387096773,214.67741935483872,280.7741935483871,28.516129032258064
14,16999.647058823528,210.1764705882353,290.1764705882353,29.176470588235293
15,17044.464285714286,192.78571428571428,262.75,26.285714285714285
16,17061.657142857144,187.2,251.14285714285714,25.457142857142856
17,17107.619047619046,169.04761904761904,223.33333333333334,22.0
18,17086.653846153848,173.73076923076923,239.6153846153846,23.692307692307693
19,17143.684210526317,152.78947368421052,203.52631578947367,20.31578947368421
20,17233.608695652172,124.65217391304348,141.7391304347826,14.08695652173913
21,17118.935483870966,155.0,226.06451612903226,23.516129032258064
22,17145.85714285714,147.57142857142858,206.57142857142858,23.142857142857142
23,17167.86111111111,142.33333333333334,189.80555555555554,23.25
24,17214.0,127.70270270270271,158.2972972972973,21.16216216216216
25,17223.076923076922,126.41025641025641,150.51282051282053,22.641025641025642
26,17290.956521739132,109.3913043478261,99.65217391304348,15.26086956521739
27,17261.31914893617,114.7872340425532,123.8936170212766,20.085106382978722
28,17290.28125,108.59375,101.125,18.96875
29,17316.08695652174,101.3913043478261,82.52173913043478,15.826086956521738
