minute,vehicles_at_PUDOs,vehicles_enroute,vehicles reallocating,num_rideshares
0,19304.295454545456,695.2840909090909,0.42045454545454547,82.39772727272727
1,18553.39534883721,1445.6976744186047,0.9069767441860465,169.88372093023256
2,18597.526315789473,1401.578947368421,0.8947368421052632,160.6578947368421
3,18703.677419354837,1295.483870967742,0.8387096774193549,147.7741935483871
4,18718.552631578947,1280.6052631578948,0.8421052631578947,144.47368421052633
5,18638.0,1361.0833333333333,0.9166666666666666,154.91666666666666
6,18668.916666666668,1330.1666666666667,0.9166666666666666,150.83333333333334
7,18801.09677419355,1198.0645161290322,0.8387096774193549,133.90322580645162
8,18654.321428571428,1344.7142857142858,0.9642857142857143,150.60714285714286
9,18817.314285714285,1181.8285714285714,0.8571428571428571,131.34285714285716
10,18792.947368421053,1206.157894736842,0.8947368421052632,133.02631578947367
11,18852.63157894737,1146.5,0.868421052631579,126.73684210526316
12,18944.243243243243,1054.945945945946,0.8108108108108109,114.1891891891892
13,18914.1,1085.05,0.85,117.3
14,18798.066666666666,1200.9666666666667,0.9666666666666667,132.16666666666666
15,18920.81818181818,1078.3030303030303,0.8787878787878788,116.33333333333333
16,18938.36,1060.76,0.88,113.12
17,18931.967741935485,1067.1290322580646,0.9032258064516129,112.90322580645162
18,18941.478260869564,1057.608695652174,0.9130434782608695,112.08695652173913
19,19090.39285714286,908.8214285714286,0.7857142857142857,94.75
20,19083.8064516129,915.3870967741935,0.8064516129032258,94.09677419354838
21,18980.03448275862,1019.0344827586207,0.9310344827586207,106.41379310344827
22,19080.884615384617,918.2692307692307,0.8461538461538461,93.6923076923077
23,19105.25806451613,893.9032258064516,0.8387096774193549,90.09677419354838
24,19182.41935483871,816.8064516129032,0.7741935483870968,81.2258064516129
25,19102.48,896.64,0.88,89.24
26,19214.428571428572,784.8,0.7714285714285715,76.0
27,19171.34375,827.8125,0.84375,80.09375
28,19092.48275862069,906.551724137931,0.9655172413793104,87.96551724137932
29,19180.375,818.75,0.875,76.125
30,19396.565217391304,602.8260869565217,0.6086956521739131,51.73913043478261
31,19201.12,798.0,0.88,73.96
32,19158.724137931036,840.3103448275862,0.9655172413793104,79.20689655172414
33,19291.375,707.8125,0.8125,66.0
34,19317.12,682.08,0.8,64.04
35,19337.5,661.7142857142857,0.7857142857142857,61.214285714285715
36,19293.09375,706.03125,0.875,66.09375
37,19312.166666666668,686.9583333333334,0.875,63.708333333333336
38,19307.954545454544,691.1363636363636,0.9090909090909091,64.72727272727273
39,19519.95238095238,479.4761904761905,0.5714285714285714,40.23809523809524
40,19377.866666666665,621.3,0.8333333333333334,55.7
41,19374.652173913044,624.4782608695652,0.8695652173913043,55.91304347826087
42,19459.41935483871,539.8387096774194,0.7419354838709677,46.45161290322581
43,19465.333333333332,533.9166666666666,0.75,45.166666666666664
44,19461.272727272728,537.9545454545455,0.7727272727272727,44.40909090909091
45,19495.944444444445,503.3333333333333,0.7222222222222222,40.22222222222222
46,19399.0,600.0555555555555,0.9444444444444444,50.5
47,19493.545454545456,505.6818181818182,0.7727272727272727,40.68181818181818
48,19581.44,417.96,0.6,30.28
49,19466.529411764706,532.5882352941177,0.8823529411764706,42.64705882352941
50,19597.85,401.55,0.6,28.95
51,19610.473684210527,388.94736842105266,0.5789473684210527,27.0
52,19560.88,438.4,0.72,31.92
53,19540.45,458.75,0.8,33.35
54,19597.809523809523,401.5238095238095,0.6666666666666666,26.428571428571427
55,19541.076923076922,458.0769230769231,0.8461538461538461,31.076923076923077
56,19605.263157894737,394.05263157894734,0.6842105263157895,24.526315789473685
57,19570.9375,428.25,0.8125,28.0
58,19644.6,354.8,0.6,20.9
59,19584.5625,414.625,0.8125,26.25
60,19633.227272727272,366.09090909090907,0.6818181818181818,21.772727272727273
61,19615.333333333332,383.8888888888889,0.7777777777777778,24.27777777777778
62,19624.38888888889,374.8333333333333,0.7777777777777778,22.555555555555557
63,19594.4375,404.625,0.9375,25.25
64,19678.5,320.875,0.625,16.875
65,19661.055555555555,338.22222222222223,0.7222222222222222,17.72222222222222
66,19684.941176470587,314.4117647058824,0.6470588235294118,15.470588235294118
67,19680.29411764706,319.0,0.7058823529411765,16.11764705882353
68,19727.055555555555,272.44444444444446,0.5,11.833333333333334
69,19685.416666666668,313.8333333333333,0.75,16.166666666666668
70,19721.315789473683,278.10526315789474,0.5789473684210527,12.105263157894736
71,19687.636363636364,311.54545454545456,0.8181818181818182,15.454545454545455
72,19734.75,264.7,0.55,10.3
73,19761.0,238.6315789473684,0.3684210526315789,7.0
74,19729.619047619046,269.76190476190476,0.6190476190476191,9.142857142857142
75,19740.428571428572,259.0,0.5714285714285714,8.714285714285714
76,19718.625,280.5625,0.8125,10.875
77,19769.875,229.75,0.375,6.375
78,19735.9375,263.3125,0.75,9.5625
79,19775.214285714286,224.42857142857142,0.35714285714285715,5.857142857142857
80,19725.0,274.0,1.0,11.0
81,19759.5,239.9,0.6,7.8
82,19754.75,244.5,0.75,9.0
83,19766.333333333332,233.0,0.6666666666666666,8.333333333333334
84,19767.583333333332,231.66666666666666,0.75,9.0
85,19778.153846153848,221.23076923076923,0.6153846153846154,7.615384615384615
86,19779.64285714286,219.64285714285714,0.7142857142857143,8.0
87,19787.875,211.4375,0.6875,7.75
88,19797.928571428572,202.07142857142858,0.0,5.142857142857143
89,19797.833333333332,202.16666666666666,0.0,7.0
90,19799.214285714286,200.78571428571428,0.0,5.142857142857143
91,19799.333333333332,200.66666666666666,0.0,4.833333333333333
92,19803.1875,196.8125,0.0,5.0625
93,19813.0,187.0,0.0,6.0
94,19805.777777777777,194.22222222222223,0.0,4.0
95,19812.8,187.2,0.0,5.0
96,19825.64285714286,174.35714285714286,0.0,6.142857142857143
97,19814.466666666667,185.53333333333333,0.0,4.0
98,19825.14285714286,174.85714285714286,0.0,4.857142857142857
99,19812.222222222223,187.77777777777777,0.0,3.5555555555555554
100,19828.11111111111,171.88888888888889,0.0,3.7777777777777777
101,19816.555555555555,183.44444444444446,0.0,3.0
102,19831.4,168.6,0.0,3.5
103,19834.75,165.25,0.0,3.5
104,19849.0,151.0,0.0,3.5555555555555554
105,19834.0625,165.9375,0.0,2.875
106,19835.071428571428,164.92857142857142,0.0,2.857142857142857
107,19867.0,133.0,0.0,3.25
108,19839.85714285714,160.14285714285714,0.0,2.0
109,19875.444444444445,124.55555555555556,0.0,2.0
110,19861.647058823528,138.35294117647058,0.0,2.0
111,19839.18181818182,160.8181818181818,0.0,1.7272727272727273
112,19830.714285714286,169.28571428571428,0.0,1.7142857142857142
113,19832.8,167.2,0.0,1.7
114,19858.5,141.5,0.0,1.5
115,19824.8,175.2,0.0,1.8
116,19848.4,151.6,0.0,1.6
117,19825.0,175.0,0.0,1.8
118,19876.117647058825,123.88235294117646,0.0,0.8823529411764706
119,19892.0,108.0,0.0,0.6666666666666666
120,19850.166666666668,149.83333333333334,0.0,1.3333333333333333
121,19888.2,111.8,0.0,0.8
122,19859.454545454544,140.54545454545453,0.0,1.2727272727272727
123,19866.0,134.0,0.0,1.2
124,19834.833333333332,165.16666666666666,0.0,1.6666666666666667
125,19860.666666666668,139.33333333333334,0.0,0.7777777777777778
126,19817.75,182.25,0.0,1.0
127,19818.0,182.0,0.0,1.0
128,19836.125,163.875,0.0,0.875
129,19820.0,180.0,0.0,1.0
130,19860.363636363636,139.63636363636363,0.0,0.7272727272727273
131,19881.5,118.5,0.0,0.6
132,19889.666666666668,110.33333333333333,0.0,0.5555555555555556
133,19833.0,167.0,0.0,1.0
134,19835.8,164.2,0.0,1.0
135,19853.285714285714,146.71428571428572,0.0,0.8571428571428571
136,19888.8,111.2,0.0,0.6
137,19854.85714285714,145.14285714285714,0.0,0.8571428571428571
138,19835.8,164.2,0.0,0.6
139,19866.555555555555,133.44444444444446,0.0,0.0
140,19861.2,138.8,0.0,0.0
141,19834.333333333332,165.66666666666666,0.0,0.0
142,19889.4,110.6,0.0,0.0
143,19836.166666666668,163.83333333333334,0.0,0.0
144,19839.285714285714,160.71428571428572,0.0,0.0
145,19838.555555555555,161.44444444444446,0.0,0.0
146,19842.25,157.75,0.0,0.0
147,19858.85714285714,141.14285714285714,0.0,0.0
148,19838.0,162.0,0.0,0.0
149,19858.14285714286,141.85714285714286,0.0,0.0
150,19855.125,144.875,0.0,0.0
151,19870.75,129.25,0.0,0.0
152,19866.333333333332,133.66666666666666,0.0,0.0
153,19850.11111111111,149.88888888888889,0.0,0.0
154,19834.0,166.0,0.0,0.0
155,19863.6,136.4,0.0,0.0
156,19835.5,164.5,0.0,0.0
157,19834.0,166.0,0.0,0.0
158,19832.5,167.5,0.0,0.0
159,19876.571428571428,123.42857142857143,0.0,0.0
160,19835.5,164.5,0.0,0.0
161,19863.166666666668,136.83333333333334,0.0,0.0
162,19842.285714285714,157.71428571428572,0.0,0.0
163,19842.0,158.0,0.0,0.0
164,19865.5,133.83333333333334,0.6666666666666666,0.0
165,19839.833333333332,158.16666666666666,2.0,0.0
166,19865.666666666668,132.16666666666666,2.1666666666666665,0.0
167,19877.25,120.5,2.25,0.0
168,19839.333333333332,156.83333333333334,3.8333333333333335,0.6666666666666666
169,19835.714285714286,160.14285714285714,4.142857142857143,1.0
170,19833.0,162.0,5.0,1.0
171,19833.555555555555,161.44444444444446,5.0,1.0
172,19837.5,157.5,5.0,1.0
173,19873.75,122.5,3.75,0.75
174,19836.833333333332,158.16666666666666,5.0,1.0
175,19839.0,156.0,5.0,1.0
176,19839.333333333332,155.33333333333334,5.333333333333333,1.0
177,19836.4,157.6,6.0,1.0
178,19837.0,157.0,6.0,1.0
179,19862.666666666668,132.33333333333334,5.0,0.8333333333333334
180,19836.1,157.9,6.0,1.0
181,19861.0,133.57142857142858,5.428571428571429,0.8571428571428571
182,19840.166666666668,152.83333333333334,7.0,1.0
183,19840.7,152.3,7.0,1.0
184,19841.8,151.2,7.0,1.0
185,19841.0,151.33333333333334,7.666666666666667,1.0
186,19840.272727272728,151.72727272727272,8.0,1.0
187,19841.5,150.5,8.0,1.0
188,19842.0,150.0,8.0,1.0
189,19840.0,152.0,8.0,1.0
190,19877.5,116.5,6.0,0.75
191,19838.0,154.0,8.0,1.0
192,19837.166666666668,154.83333333333334,8.0,1.0
193,19835.166666666668,156.83333333333334,8.0,1.0
194,19835.2,156.8,8.0,1.0
195,19833.833333333332,158.16666666666666,8.0,1.0
196,19833.5,158.5,8.0,1.0
197,19886.833333333332,107.83333333333333,5.333333333333333,0.6666666666666666
198,19848.9,143.5,7.6,0.9
199,19832.5,158.5,9.0,1.0
200,19835.0,156.0,9.0,1.0
201,19834.0,157.0,9.0,1.0
202,19833.5,157.5,9.0,1.0
203,19866.6,126.2,7.2,0.8
204,19833.0,158.0,9.0,1.0
205,19834.333333333332,156.66666666666666,9.0,1.0
206,19836.5,154.5,9.0,1.0
207,19878.5,114.75,6.75,0.75
