minute,type,VMT,origin_walk,dest_walk,total_walk
0,Arrival,88713.10344827586,52.800000000000004,0.0,52.800000000000004
0,Reallocation,107483.19999999997,0.0,0.0,0.0
0,Ride,66060.192,26.4,13.728,40.128
0,Rideshare,170121.60000000003,0.0,0.0,0.0
1,Arrival,71634.0705882353,0.0,59.01176470588236,59.01176470588236
1,Reallocation,66567.59999999999,0.0,0.0,0.0
1,Ride,87978.0,0.0,0.0,0.0
1,Rideshare,116529.59999999998,0.0,0.0,0.0
2,Arrival,70501.19999999998,116.60000000000001,0.0,116.60000000000001
2,Reallocation,39399.36,0.0,0.0,0.0
2,Ride,60139.2,0.0,92.4,92.4
2,Rideshare,122997.59999999993,0.0,0.0,0.0
3,Arrival,52304.26666666667,61.599999999999994,0.0,61.599999999999994
3,Reallocation,98049.6,0.0,0.0,0.0
3,Ride,115830.0,0.0,0.0,0.0
3,Rideshare,66809.59999999999,369.6000000000001,0.0,369.6000000000001
4,Arrival,75194.74285714285,82.97142857142856,33.94285714285714,116.91428571428571
4,Reallocation,91745.28,0.0,0.0,0.0
4,Ride,98355.84,0.0,0.0,0.0
4,Rideshare,71860.79999999999,0.0,0.0,0.0
5,Arrival,74797.8,138.6,42.9,181.5
5,Reallocation,124832.40000000004,0.0,0.0,0.0
5,Ride,73735.19999999998,0.0,0.0,0.0
5,Rideshare,82922.40000000002,0.0,0.0,0.0
6,Arrival,78081.3,0.0,46.2,46.2
6,Reallocation,91203.2,0.0,0.0,0.0
6,Ride,95884.80000000002,0.0,0.0,0.0
6,Rideshare,47784.0,0.0,0.0,0.0
7,Arrival,77902.62857142858,0.0,26.400000000000002,26.400000000000002
7,Reallocation,119951.04,0.0,0.0,0.0
7,Ride,79134.0,0.0,171.60000000000002,171.60000000000002
7,Rideshare,130363.2,0.0,0.0,0.0
8,Arrival,115406.71999999999,45.76,0.0,45.76
8,Reallocation,36590.40000000001,0.0,0.0,0.0
8,Ride,109190.4,0.0,0.0,0.0
9,Arrival,94705.59999999999,35.2,0.0,35.2
9,Reallocation,56962.4,0.0,0.0,0.0
9,Ride,108279.59999999998,0.0,0.0,0.0
9,Rideshare,116635.20000000003,0.0,0.0,0.0
10,Arrival,99105.59999999999,49.86666666666667,0.0,49.86666666666667
10,Reallocation,104649.6,0.0,0.0,0.0
10,Ride,54516.000000000015,0.0,0.0,0.0
10,Rideshare,53618.4,0.0,0.0,0.0
11,Arrival,75593.1,105.6,33.0,138.6
11,Reallocation,105006.0,0.0,0.0,0.0
11,Ride,81382.40000000001,0.0,0.0,0.0
11,Rideshare,118060.79999999999,0.0,0.0,0.0
12,Arrival,95212.29473684212,0.0,116.71578947368423,116.71578947368423
12,Reallocation,67372.8,0.0,0.0,0.0
12,Ride,106145.59999999999,0.0,0.0,0.0
13,Arrival,120270.06315789475,97.26315789473684,0.0,97.26315789473684
13,Reallocation,103056.8,0.0,0.0,0.0
13,Ride,93755.2,457.59999999999997,0.0,457.59999999999997
13,Rideshare,368438.3999999999,0.0,0.0,0.0
14,Arrival,104284.79999999999,100.80000000000001,33.6,134.4
14,Reallocation,112501.71428571429,0.0,0.0,0.0
14,Ride,36220.8,0.0,0.0,0.0
14,Rideshare,128779.20000000004,0.0,0.0,0.0
15,Arrival,95726.40000000002,61.6,0.0,61.6
15,Reallocation,109771.19999999998,0.0,0.0,0.0
15,Ride,104755.20000000001,0.0,0.0,0.0
16,Arrival,92708.67692307693,0.0,0.0,0.0
16,Reallocation,91977.59999999998,0.0,0.0,0.0
16,Ride,73814.39999999998,0.0,660.0,660.0
16,Rideshare,62937.59999999998,0.0,0.0,0.0
17,Arrival,115056.47999999998,0.0,0.0,0.0
17,Reallocation,99123.20000000001,0.0,0.0,0.0
17,Ride,44440.0,0.0,0.0,0.0
17,Rideshare,111249.59999999999,0.0,0.0,0.0
18,Arrival,111052.8,67.2,0.0,67.2
18,Reallocation,107843.99999999997,0.0,0.0,0.0
18,Ride,57789.59999999999,0.0,0.0,0.0
