minute,vehicles_at_PUDOs,vehicles_enroute,vehicles reallocating,num_rideshares
0,5763.505617977528,192.76404494382024,43.73033707865169,16.49438202247191
1,5587.9,342.76666666666665,69.33333333333333,29.266666666666666
2,5607.833333333333,326.1666666666667,66.0,27.2
3,5671.407407407408,272.51851851851853,56.074074074074076,23.14814814814815
4,5681.208333333333,265.5416666666667,53.25,23.041666666666668
5,5659.6,285.7,54.7,22.7
6,5714.5625,242.0,43.4375,18.5
7,5715.354838709677,244.58064516129033,40.064516129032256,19.032258064516128
8,5720.136363636364,242.95454545454547,36.90909090909091,19.454545454545453
9,5741.620689655172,224.6551724137931,33.724137931034484,18.03448275862069
10,5765.541666666667,204.5,29.958333333333332,16.125
11,5790.421052631579,184.8421052631579,24.736842105263158,14.947368421052632
12,5800.59375,176.71875,22.6875,14.15625
13,5797.478260869565,180.56521739130434,21.956521739130434,15.173913043478262
14,5800.583333333333,177.5,21.916666666666668,15.5
15,5821.15,159.0,19.85,13.15
16,5829.058823529412,151.8235294117647,19.11764705882353,12.764705882352942
17,5858.0,124.78571428571429,17.214285714285715,9.642857142857142
18,5843.470588235294,138.94117647058823,17.58823529411765,11.235294117647058
19,5865.785714285715,117.85714285714286,16.357142857142858,7.5
20,5879.214285714285,105.21428571428571,15.571428571428571,6.571428571428571
21,5861.625,123.125,15.25,8.25
22,5876.4,111.13333333333334,12.466666666666667,7.2
23,5881.0,107.53846153846153,11.461538461538462,7.153846153846154
24,5892.166666666667,94.16666666666667,13.666666666666666,5.5
25,5892.923076923077,93.23076923076923,13.846153846153847,5.846153846153846
26,5895.227272727273,91.31818181818181,13.454545454545455,6.0
27,5900.142857142857,89.76190476190476,10.095238095238095,6.0
28,5905.1,81.8,13.1,4.8
29,5911.454545454545,79.27272727272727,9.272727272727273,5.2727272727272725
30,5905.0,78.6875,16.3125,3.9375
31,5917.444444444444,75.33333333333333,7.222222222222222,5.111111111111111
32,5913.833333333333,73.5,12.666666666666666,4.416666666666667
33,5913.454545454545,73.36363636363636,13.181818181818182,4.363636363636363
34,5918.3,70.8,10.9,4.5
35,5914.555555555556,71.55555555555556,13.88888888888889,4.666666666666667
36,5923.25,66.875,9.875,4.25
37,5923.083333333333,65.58333333333333,11.333333333333334,4.0
38,5921.0,65.71428571428571,13.285714285714286,4.0
39,5907.461538461538,74.38461538461539,18.153846153846153,3.3076923076923075
40,5931.333333333333,58.666666666666664,10.0,3.3333333333333335
41,5921.444444444444,63.77777777777778,14.777777777777779,3.0
42,5935.076923076923,54.92307692307692,10.0,2.8461538461538463
43,5936.857142857143,53.0,10.142857142857142,2.5714285714285716
44,5931.4,56.7,11.9,2.7
45,5926.7,60.3,13.0,2.8
46,5940.2,49.8,10.0,2.6
47,5920.428571428572,64.28571428571429,15.285714285714286,3.0
48,5934.538461538462,53.69230769230769,11.76923076923077,2.769230769230769
49,5922.0,63.0,15.0,3.0
50,5935.444444444444,52.888888888888886,11.666666666666666,2.5555555555555554
51,5920.909090909091,65.0909090909091,14.0,3.0
52,5939.272727272727,50.27272727272727,10.454545454545455,2.4545454545454546
53,5943.0,47.333333333333336,9.666666666666666,2.3333333333333335
54,5921.75,64.25,14.0,3.0
55,5920.5,65.5,14.0,3.0
56,5931.333333333333,57.333333333333336,11.333333333333334,2.6666666666666665
57,5932.5,57.5,10.0,2.6
58,5946.8,46.4,6.8,1.8
59,5921.833333333333,66.33333333333333,11.833333333333334,3.0
60,5921.333333333333,67.5,11.166666666666666,3.0
61,5925.857142857143,63.285714285714285,10.857142857142858,2.5714285714285716
62,5929.8,60.8,9.4,2.4
63,5917.0,72.0,11.0,3.0
64,5924.545454545455,65.45454545454545,10.0,2.727272727272727
65,5933.8,57.8,8.4,2.4
66,5933.8,57.4,8.8,2.4
67,5932.4,58.8,8.8,2.4
68,5916.5,72.25,11.25,3.25
69,5925.142857142857,63.714285714285715,11.142857142857142,3.4285714285714284
70,5913.625,73.625,12.75,4.0
71,5919.25,68.5,12.25,4.0
72,5921.857142857143,66.35714285714286,11.785714285714286,3.357142857142857
73,5912.461538461538,75.53846153846153,12.0,3.076923076923077
74,5918.0,71.0,11.0,4.111111111111111
75,5909.0,79.0,12.0,5.0
76,5932.25,59.25,8.5,3.75
77,5910.285714285715,78.71428571428571,11.0,5.0
78,5912.9,76.8,10.3,5.0
79,5911.875,78.25,9.875,5.875
80,5911.0,79.0,10.0,6.0
81,5912.666666666667,77.33333333333333,10.0,6.0
82,5915.0,75.0,10.0,6.0
83,5916.8,73.2,10.0,6.0
84,5916.5,73.5,10.0,6.0
85,5917.555555555556,72.55555555555556,9.88888888888889,5.111111111111111
86,5925.777777777777,66.0,8.222222222222221,4.444444444444445
87,5935.6,57.2,7.2,4.0
88,5921.0,70.125,8.875,5.0
89,5921.8,70.2,8.0,5.0
90,5921.0,71.0,8.0,5.0
91,5920.833333333333,70.83333333333333,8.333333333333334,5.0
92,5921.0,70.0,9.0,4.125
93,5924.6,66.8,8.6,4.0
94,5922.666666666667,68.5,8.833333333333334,4.833333333333333
95,5922.5,68.5,9.0,4.0
96,5922.111111111111,68.88888888888889,9.0,3.4444444444444446
97,5924.5,66.5,9.0,3.0
98,5924.5,66.16666666666667,9.333333333333334,3.0
99,5923.25,65.75,11.0,3.0
100,5923.666666666667,65.33333333333333,11.0,2.3333333333333335
101,5926.111111111111,64.22222222222223,9.666666666666666,2.0
102,5930.0,59.2,10.8,2.0
103,5931.666666666667,57.0,11.333333333333334,2.3333333333333335
104,5930.0,58.0,12.0,3.0
105,5928.1,60.6,11.3,3.0
