minute,vehicles_at_PUDOs,vehicles_enroute,vehicles reallocating,num_rideshares
617,9850.9296875,2471.4453125,177.625,358.4296875
618,9760.109865470851,2565.318385650224,174.57174887892376,376.3789237668162
619,9840.238461538462,2491.769230769231,167.9923076923077,371.0
620,9949.992,2388.528,161.48,356.656
621,9854.670731707318,2484.4365853658537,160.89268292682928,360.5658536585366
622,9919.233082706767,2420.8195488721803,159.94736842105263,351.8796992481203
623,10046.37908496732,2297.2418300653594,156.37908496732027,337.640522875817
624,9972.091981132075,2368.6438679245284,159.26415094339623,355.03537735849056
625,10045.76923076923,2296.607692307692,157.62307692307692,350.45384615384614
626,10145.920353982301,2200.0530973451328,154.02654867256638,331.92035398230087
627,10043.39243498818,2297.770685579196,158.8368794326241,342.44917257683215
628,10102.803278688525,2245.2377049180327,151.95901639344262,331.87704918032784
629,10212.722972972973,2141.7635135135133,145.51351351351352,316.4121621621622
630,10115.25179856115,2242.673860911271,142.07434052757793,319.04796163069545
631,10172.961832061068,2193.2213740458014,133.81679389312978,308.0916030534351
632,10281.430769230768,2091.423076923077,127.14615384615385,290.62307692307695
633,10196.96,2177.1325,125.9075,296.185
634,10277.530769230769,2102.4307692307693,120.03846153846153,284.33846153846156
635,10375.697247706423,2011.8715596330276,112.43119266055047,271.4036697247706
636,10272.818763326226,2114.1641791044776,113.01705756929637,281.03837953091687
637,10376.45112781955,2016.5037593984962,107.04511278195488,270.9548872180451
638,10491.557251908396,1904.0534351145038,104.38931297709924,258.48091603053433
639,10392.951807228916,1997.5686746987951,109.47951807228915,272.0698795180723
640,10454.27049180328,1938.8524590163934,106.87704918032787,270.9672131147541
641,10558.099236641221,1838.1145038167938,103.78625954198473,258.19083969465646
642,10467.226063829787,1927.313829787234,105.46010638297872,264.8164893617021
643,10505.094488188977,1889.1968503937007,105.70866141732283,258.5275590551181
644,10593.761904761905,1803.0380952380951,103.2,240.8095238095238
645,10493.078282828283,1900.9974747474748,105.92424242424242,244.260101010101
646,10543.691588785046,1854.214953271028,102.09345794392523,234.42990654205607
647,10638.54128440367,1762.4220183486239,99.03669724770643,227.76146788990826
648,10511.875,1884.9802631578948,103.14473684210526,248.9517543859649
649,10539.087378640777,1858.4368932038835,102.47572815533981,250.45631067961165
650,10636.653846153846,1763.5230769230768,99.82307692307693,238.30769230769232
