,0
89099,106
89100,106
89101,112
89102,112
89103,190
89104,190
89105,97
89106,97
89107,31
89108,31
89109,222
89110,222
89111,31
89112,31
89113,97
89114,97
89115,9
89116,9
89117,97
89118,159
89119,105
89120,105
89121,103
89122,103
89123,245
89124,245
89125,159
89126,97
89127,103
89128,103
89129,97
89130,97
89131,61
89132,61
89133,218
89134,218
89135,66
89136,66
89137,97
89138,97
89139,219
89140,219
89141,179
89142,179
89143,144
89144,144
89145,97
89146,97
89147,97
89148,97
89149,67
89150,67
89151,67
89152,67
89153,43
89154,43
89155,136
89156,136
89157,136
89158,136
89159,136
89160,136
89161,136
89162,136
89163,136
89164,136
89165,144
89166,144
89167,144
89168,144
89169,103
89170,103
89171,103
89172,103
89173,225
89174,225
89175,225
89176,225
89177,97
89178,97
89179,97
89180,97
89181,202
89182,202
89183,205
89184,205
89185,202
89186,202
89187,103
89188,103
89189,97
89190,97
89191,136
89192,136
89193,171
89194,171
89195,136
89196,136
89197,97
89198,97
89199,136
89200,136
89201,218
89202,218
89203,149
89204,149
89205,97
89206,97
89207,103
89208,103
89209,116
89210,116
89211,0
89212,0
89213,97
89214,97
89215,43
89216,43
89217,10
89218,10
89219,88
89220,88
89221,97
89222,159
89223,48
89224,48
89225,159
89226,97
89227,192
89228,192
89229,97
89230,97
89231,77
89232,77
89233,97
89234,97
89235,169
89236,169
89237,131
89238,131
89239,160
89240,160
89241,97
89242,97
89243,28
89244,28
89245,97
89246,97
89247,9
89248,9
89249,97
89250,97
89251,105
89252,105
89253,97
89254,159
89255,61
89256,61
89257,159
89258,97
89259,176
89260,176
89261,192
89262,192
89263,164
89264,164
89265,97
89266,97
89267,97
89268,97
89269,225
89270,225
89271,225
89272,225
89273,9
89274,9
89275,9
89276,9
89277,9
89278,9
89279,9
89280,9
89281,9
89282,9
89283,225
89284,225
89285,225
89286,225
89287,31
89288,31
89289,237
89290,237
89291,97
89292,97
89293,136
89294,136
89295,97
89296,97
89297,144
89298,144
89299,229
89300,229
89301,229
89302,229
89303,97
89304,97
89305,131
89306,131
89307,203
89308,203
89309,202
89310,202
89311,121
89312,121
89313,97
89314,97
89315,144
89316,144
89317,24
89318,24
89319,248
89320,248
89321,97
89322,97
89323,218
89324,218
89325,97
89326,97
89327,219
89328,219
89329,97
89330,97
89331,192
89332,192
89333,97
89334,97
89335,219
89336,219
89337,105
89338,105
89339,97
89340,97
89341,202
89342,202
89343,131
89344,131
89345,202
89346,202
89347,171
89348,171
89349,28
89350,28
89351,97
89352,97
89353,205
89354,205
89355,132
89356,132
89357,97
89358,14
89359,245
89360,245
89361,14
89362,97
89363,100
89364,100
89365,229
89366,229
89367,9
89368,9
89369,97
89370,97
89371,119
89372,119
89373,113
89374,113
89375,154
89376,154
89377,97
89378,97
89379,131
89380,131
89381,97
89382,97
89383,207
89384,207
89385,126
89386,126
89387,9
89388,9
89389,49
89390,49
89391,97
89392,97
89393,136
89394,136
89395,4
89396,4
89397,207
89398,207
89399,97
89400,97
89401,131
89402,131
89403,97
89404,97
89405,136
89406,136
89407,205
89408,205
89409,136
89410,136
89411,202
89412,202
89413,97
89414,159
89415,169
89416,169
89417,219
89418,219
89419,144
89420,144
89421,248
89422,248
89423,159
89424,159
89425,9
89426,9
89427,159
89428,97
89429,136
89430,136
89431,97
89432,159
89433,202
89434,202
89435,171
89436,171
89437,202
89438,202
89439,159
89440,97
89441,131
89442,131
89443,97
89444,97
89445,144
89446,144
89447,97
89448,97
89449,219
89450,219
89451,87
89452,87
89453,147
89454,147
89455,97
89456,97
89457,131
89458,131
89459,97
89460,97
89461,211
89462,211
89463,190
89464,190
89465,211
89466,211
89467,41
89468,41
89469,97
89470,97
89471,237
89472,237
89473,203
89474,203
89475,237
89476,237
89477,169
89478,169
89479,24
89480,24
89481,97
89482,159
89483,219
89484,219
89485,9
89486,9
89487,28
89488,28
89489,159
89490,97
89491,97
89492,97
89493,225
89494,225
89495,225
89496,225
89497,103
89498,103
89499,202
89500,202
89501,202
89502,202
89503,202
89504,202
89505,9
89506,9
89507,225
89508,225
89509,225
89510,225
89511,97
89512,97
89513,97
89514,97
89515,103
89516,103
89517,61
89518,61
89519,97
89520,97
89521,48
89522,48
89523,244
89524,244
89525,48
89526,48
89527,48
89528,48
89529,97
89530,97
89531,103
89532,103
89533,97
89534,97
89535,9
89536,9
89537,117
89538,117
89539,248
89540,248
89541,97
89542,97
89543,9
89544,9
89545,97
89546,97
89547,32
89548,32
89549,211
89550,211
89551,32
89552,32
89553,53
89554,53
89555,205
89556,205
89557,97
89558,97
89559,149
89560,149
89561,97
89562,97
89563,9
89564,9
89565,103
89566,103
89567,203
89568,203
89569,97
89570,159
89571,136
89572,136
89573,159
89574,97
89575,130
89576,130
89577,97
89578,97
89579,48
89580,48
89581,199
89582,199
89583,73
89584,73
89585,105
89586,105
89587,171
89588,171
89589,97
89590,97
89591,9
89592,9
89593,10
89594,10
89595,97
89596,97
89597,24
89598,24
89599,192
89600,192
89601,219
89602,219
89603,192
89604,192
89605,97
89606,97
89607,229
89608,229
89609,117
89610,117
89611,117
89612,117
89613,97
89614,97
89615,97
89616,97
89617,67
89618,67
89619,67
89620,67
89621,43
89622,43
89623,43
89624,43
89625,43
89626,43
89627,225
89628,225
89629,225
89630,225
89631,31
89632,31
89633,237
89634,237
89635,31
89636,31
89637,4
89638,4
89639,4
89640,4
89641,136
89642,136
89643,136
89644,136
89645,136
89646,136
89647,62
89648,62
89649,62
89650,62
89651,62
89652,62
89653,9
89654,9
89655,31
89656,31
89657,31
89658,31
89659,31
89660,31
89661,237
89662,237
89663,31
89664,31
89665,4
89666,4
89667,4
89668,4
89669,103
89670,103
89671,219
89672,219
89673,103
89674,103
89675,9
89676,9
89677,225
89678,225
89679,225
89680,225
89681,67
89682,67
89683,67
89684,67
89685,97
89686,97
89687,97
89688,159
89689,248
89690,248
89691,159
89692,159
89693,9
89694,9
89695,159
89696,159
89697,159
89698,159
89699,169
89700,169
89701,219
89702,219
89703,205
89704,205
89705,159
89706,97
89707,179
89708,179
89709,164
89710,164
89711,179
89712,179
89713,248
89714,248
89715,54
89716,54
89717,97
89718,159
89719,202
89720,202
89721,159
89722,97
89723,90
89724,90
89725,21
89726,21
89727,113
89728,113
89729,154
89730,154
89731,2
89732,2
89733,132
89734,132
89735,97
89736,97
89737,9
89738,9
89739,158
89740,158
89741,244
89742,244
89743,97
89744,97
89745,117
89746,117
89747,205
89748,205
89749,223
89750,223
89751,97
89752,97
89753,100
89754,100
89755,131
89756,131
89757,117
89758,117
89759,97
89760,159
89761,248
89762,248
89763,159
89764,97
89765,10
89766,10
89767,97
89768,97
89769,245
89770,245
89771,97
89772,97
89773,116
89774,116
89775,97
89776,97
89777,97
89778,97
89779,225
89780,225
89781,225
89782,225
89783,4
89784,4
89785,4
89786,4
89787,28
89788,28
89789,28
89790,28
89791,28
89792,28
89793,103
89794,103
89795,219
89796,219
89797,219
89798,219
89799,219
89800,219
89801,171
89802,171
89803,135
89804,135
89805,135
89806,135
89807,135
89808,135
89809,10
89810,10
89811,10
89812,10
89813,10
89814,10
89815,10
89816,10
89817,10
89818,10
89819,9
89820,9
89821,225
89822,225
89823,225
89824,225
89825,97
89826,97
89827,97
89828,97
89829,86
89830,86
89831,97
89832,49
89833,210
89834,210
89835,49
89836,97
89837,136
89838,136
89839,103
89840,103
89841,116
89842,116
89843,97
89844,97
89845,62
89846,62
89847,108
89848,108
89849,207
89850,207
89851,97
89852,97
89853,0
89854,0
89855,97
89856,97
89857,202
89858,202
89859,97
89860,97
89861,203
89862,203
89863,218
89864,218
89865,203
89866,203
89867,203
89868,203
89869,218
89870,218
89871,97
89872,97
89873,95
89874,95
89875,97
89876,97
89877,121
89878,121
89879,179
89880,179
89881,97
89882,159
89883,9
89884,9
89885,159
89886,97
89887,131
89888,131
89889,178
89890,178
89891,136
89892,136
89893,97
89894,97
89895,151
89896,151
89897,47
89898,47
89899,216
89900,216
89901,124
89902,124
89903,97
89904,97
89905,203
89906,203
89907,169
89908,169
89909,9
89910,9
89911,97
89912,97
89913,134
89914,134
89915,237
89916,237
89917,97
89918,97
89919,0
89920,0
89921,48
89922,48
89923,196
89924,196
89925,97
89926,97
89927,107
89928,107
89929,97
89930,97
89931,28
89932,28
89933,97
89934,97
89935,169
89936,169
89937,97
89938,97
89939,202
89940,202
89941,149
89942,149
89943,221
89944,221
89945,97
89946,14
89947,116
89948,116
89949,229
89950,229
89951,14
89952,24
89953,9
89954,9
89955,24
89956,24
89957,131
89958,131
89959,0
89960,0
89961,203
89962,203
89963,24
89964,24
89965,9
89966,9
89967,24
89968,24
89969,160
89970,160
89971,24
89972,24
89973,105
89974,105
89975,144
89976,144
89977,144
89978,144
89979,24
89980,24
89981,100
89982,100
89983,24
89984,24
89985,61
89986,61
89987,77
89988,77
89989,218
89990,218
89991,24
89992,24
89993,134
89994,134
89995,24
89996,24
89997,126
89998,126
89999,61
90000,61
90001,103
90002,103
90003,24
90004,24
90005,205
90006,205
90007,121
90008,121
90009,187
90010,187
90011,24
90012,24
90013,131
90014,131
90015,9
90016,9
90017,131
90018,131
90019,24
90020,24
90021,32
90022,32
90023,24
90024,24
90025,196
90026,196
90027,19
90028,19
90029,196
90030,196
90031,73
90032,73
90033,0
90034,0
90035,24
90036,169
90037,169
90038,169
90039,136
90040,136
90041,171
90042,171
90043,171
90044,171
90045,121
90046,121
90047,121
90048,121
90049,121
90050,121
90051,87
90052,87
90053,87
90054,87
90055,219
90056,219
90057,219
90058,219
90059,169
90060,169
90061,169
90062,24
90063,0
90064,0
90065,24
90066,24
90067,229
90068,229
90069,144
90070,144
90071,227
90072,227
90073,24
90074,24
90075,93
90076,93
90077,24
90078,24
90079,69
90080,69
90081,9
90082,9
90083,116
90084,116
90085,24
90086,24
90087,237
90088,237
90089,19
90090,19
90091,237
90092,237
90093,105
90094,105
90095,131
90096,131
90097,24
90098,24
90099,25
90100,25
90101,93
90102,93
90103,9
90104,9
90105,30
90106,30
90107,24
90108,24
90109,10
90110,10
90111,24
90112,24
90113,131
90114,131
90115,179
90116,179
90117,24
90118,24
90119,9
90120,9
90121,24
90122,24
90123,0
90124,0
90125,218
90126,218
90127,49
90128,49
90129,149
90130,149
90131,24
90132,24
90133,116
90134,116
90135,24
90136,24
90137,77
90138,77
90139,160
90140,160
90141,77
90142,77
90143,24
90144,24
90145,144
90146,144
90147,24
90148,14
90149,9
90150,9
90151,219
90152,219
90153,9
90154,9
90155,103
90156,103
90157,14
90158,24
90159,30
90160,30
90161,9
90162,9
90163,9
90164,9
90165,203
90166,203
90167,203
90168,203
90169,203
90170,203
90171,203
90172,203
90173,203
90174,203
90175,9
90176,9
90177,9
90178,9
90179,30
90180,30
90181,24
90182,24
90183,203
90184,203
90185,24
90186,24
90187,227
90188,227
90189,24
90190,24
90191,202
90192,202
90193,159
90194,159
90195,0
90196,0
90197,14
90198,14
90199,99
90200,99
90201,24
90202,24
90203,136
90204,136
90205,152
90206,152
90207,24
90208,24
90209,144
90210,144
90211,60
90212,60
90213,201
90214,201
90215,24
90216,24
90217,179
90218,179
90219,32
90220,32
90221,207
90222,207
90223,113
90224,113
90225,24
90226,24
90227,203
90228,203
90229,169
90230,169
90231,205
90232,205
90233,24
90234,24
90235,197
90236,197
90237,24
90238,24
90239,61
90240,61
90241,134
90242,134
90243,9
90244,9
90245,24
90246,24
90247,135
90248,135
90249,100
90250,100
90251,66
90252,66
90253,0
90254,0
90255,24
90256,24
90257,200
90258,200
90259,24
90260,24
90261,93
90262,93
90263,132
90264,132
90265,87
90266,87
90267,24
90268,24
90269,100
90270,100
90271,218
90272,218
90273,48
90274,48
90275,24
90276,149
90277,196
90278,196
90279,149
90280,24
90281,144
90282,144
90283,136
90284,136
90285,144
90286,144
90287,24
90288,24
90289,169
90290,169
90291,202
90292,202
90293,169
90294,169
90295,24
90296,24
90297,174
90298,174
90299,179
90300,179
90301,16
90302,16
90303,24
90304,24
90305,16
90306,16
90307,121
90308,121
90309,195
90310,195
90311,24
90312,24
90313,41
90314,41
90315,24
90316,24
90317,225
90318,225
90319,43
90320,43
90321,225
90322,225
90323,24
90324,24
90325,177
90326,177
90327,145
90328,145
90329,177
90330,177
90331,87
90332,87
90333,24
90334,14
90335,189
90336,189
90337,14
90338,24
90339,143
90340,143
90341,211
90342,211
90343,178
90344,178
90345,24
90346,24
90347,183
90348,183
90349,24
90350,24
90351,152
90352,152
90353,219
90354,219
90355,152
90356,152
90357,108
90358,108
90359,197
90360,197
90361,24
90362,81
90363,222
90364,222
90365,81
90366,24
90367,183
90368,183
90369,24
90370,24
90371,137
90372,137
90373,24
90374,24
90375,70
90376,70
90377,70
90378,70
90379,189
90380,189
90381,24
90382,24
90383,21
90384,21
90385,24
90386,24
90387,16
90388,16
90389,174
90390,174
90391,179
90392,179
90393,24
90394,14
90395,169
90396,169
90397,229
90398,229
90399,169
90400,169
90401,93
90402,93
90403,218
90404,218
90405,14
90406,24
90407,67
90408,67
90409,24
90410,24
90411,31
90412,31
90413,179
90414,179
90415,24
90416,24
90417,179
90418,179
90419,2
90420,2
90421,179
90422,179
90423,87
90424,87
90425,211
90426,211
90427,24
90428,24
90429,119
90430,119
90431,42
90432,42
90433,119
90434,119
90435,87
90436,87
90437,67
90438,67
90439,24
90440,24
90441,106
90442,106
90443,21
90444,21
90445,113
90446,113
90447,24
90448,24
90449,90
90450,90
90451,24
90452,24
90453,119
90454,119
90455,2
90456,2
90457,113
90458,113
90459,24
90460,24
90461,30
90462,30
90463,9
90464,9
90465,9
90466,9
90467,31
90468,31
90469,31
90470,31
90471,31
90472,31
90473,9
90474,9
90475,9
90476,9
90477,30
90478,30
90479,24
90480,24
90481,212
90482,212
90483,24
90484,24
90485,151
90486,151
90487,121
90488,121
90489,130
90490,130
90491,24
90492,24
90493,42
90494,42
90495,24
90496,24
90497,106
90498,106
90499,24
90500,24
90501,108
90502,108
90503,24
90504,24
90505,174
90506,174
90507,24
90508,24
90509,195
90510,195
90511,24
90512,24
90513,195
90514,195
90515,87
90516,87
90517,41
90518,41
90519,86
90520,86
90521,152
90522,152
90523,24
90524,24
90525,112
90526,112
90527,4
90528,4
90529,200
90530,200
90531,24
90532,14
90533,248
90534,248
90535,14
90536,24
90537,219
90538,219
90539,53
90540,53
90541,219
90542,219
90543,103
90544,103
90545,24
90546,81
90547,104
90548,104
90549,81
90550,81
90551,31
90552,31
90553,81
90554,81
90555,108
90556,108
90557,81
90558,81
90559,179
90560,179
90561,81
90562,152
90563,177
90564,177
90565,152
90566,81
90567,106
90568,106
90569,177
90570,177
90571,106
90572,106
90573,81
90574,81
90575,239
90576,239
90577,81
90578,81
90579,237
90580,237
90581,81
90582,81
90583,70
90584,70
90585,45
90586,45
90587,41
90588,41
90589,81
90590,81
90591,21
90592,21
90593,81
90594,99
90595,24
90596,24
90597,116
90598,116
90599,131
90600,131
90601,99
90602,81
90603,143
90604,143
90605,190
90606,190
90607,143
90608,143
90609,81
90610,81
90611,211
90612,211
90613,81
90614,81
90615,222
90616,222
90617,81
90618,81
90619,137
90620,137
90621,237
90622,237
90623,81
90624,81
90625,81
90626,81
90627,4
90628,4
90629,4
90630,4
90631,225
90632,225
90633,225
90634,225
90635,31
90636,31
90637,31
90638,31
90639,31
90640,31
90641,9
90642,9
90643,9
90644,9
90645,81
90646,81
90647,81
90648,81
90649,81
90650,81
90651,81
90652,81
90653,225
90654,225
90655,67
90656,67
90657,81
90658,81
90659,179
90660,179
90661,1
90662,1
90663,179
90664,179
90665,31
90666,31
90667,81
90668,81
90669,239
90670,239
90671,145
90672,145
90673,145
90674,145
90675,212
90676,212
90677,81
90678,81
90679,223
90680,223
90681,45
90682,45
90683,70
90684,70
90685,81
90686,81
90687,0
90688,0
90689,116
90690,116
90691,0
90692,0
90693,105
90694,105
90695,0
90696,0
90697,81
90698,99
90699,100
90700,100
90701,200
90702,200
90703,100
90704,100
90705,200
90706,200
90707,4
90708,4
90709,99
90710,149
90711,222
90712,222
90713,237
90714,237
90715,222
90716,222
90717,149
90718,81
90719,78
90720,78
90721,112
90722,112
90723,211
90724,211
90725,81
90726,81
90727,103
90728,103
90729,49
90730,49
90731,248
90732,248
90733,81
90734,7
90735,183
90736,183
90737,7
90738,81
90739,42
90740,42
90741,81
90742,104
90743,242
90744,242
90745,104
90746,81
90747,174
90748,174
90749,81
90750,81
90751,70
90752,70
90753,198
90754,198
90755,70
90756,70
90757,222
90758,222
90759,81
90760,81
90761,43
90762,43
90763,81
90764,81
90765,81
90766,81
90767,4
90768,4
90769,4
90770,4
90771,74
90772,74
90773,74
90774,74
90775,183
90776,183
90777,183
90778,183
90779,183
90780,183
90781,154
90782,154
90783,21
90784,21
90785,154
90786,154
90787,74
90788,74
90789,74
90790,74
90791,4
90792,4
90793,4
90794,4
90795,178
90796,178
90797,178
90798,178
90799,135
90800,135
90801,135
90802,135
90803,135
90804,135
90805,131
90806,131
90807,81
90808,81
90809,81
90810,81
90811,81
90812,81
90813,81
90814,81
90815,41
90816,41
90817,219
90818,219
90819,131
90820,131
90821,81
90822,149
90823,190
90824,190
90825,149
90826,81
90827,223
90828,223
90829,81
90830,81
90831,183
90832,183
90833,81
90834,81
90835,222
90836,222
90837,179
90838,179
90839,219
90840,219
90841,179
90842,179
90843,202
90844,202
90845,81
90846,81
90847,239
90848,239
90849,81
90850,81
90851,16
90852,16
90853,159
90854,159
90855,81
90856,81
90857,189
90858,189
90859,81
90860,81
90861,154
90862,154
90863,21
90864,21
90865,119
90866,119
90867,81
90868,81
90869,106
90870,106
90871,41
90872,41
90873,168
90874,168
90875,81
90876,81
90877,37
90878,37
90879,146
90880,146
90881,45
90882,45
90883,81
90884,81
90885,178
90886,178
90887,95
90888,95
90889,136
90890,136
90891,81
90892,81
90893,106
90894,106
90895,69
90896,69
90897,177
90898,177
90899,81
90900,81
90901,207
90902,207
90903,223
90904,223
90905,81
90906,81
90907,38
90908,38
90909,64
90910,64
90911,219
90912,219
90913,81
90914,81
90915,43
90916,43
90917,81
90918,81
90919,149
90920,149
90921,81
90922,34
90923,43
90924,43
90925,171
90926,171
90927,121
90928,121
90929,34
90930,34
90931,160
90932,160
90933,169
90934,169
90935,61
90936,61
90937,34
90938,48
90939,16
90940,16
90941,48
90942,34
90943,90
90944,90
90945,34
90946,34
90947,237
90948,237
90949,237
90950,237
90951,34
90952,34
90953,174
90954,174
90955,34
90956,199
90957,183
90958,183
90959,199
90960,199
90961,237
90962,237
90963,199
90964,199
90965,21
90966,21
90967,154
90968,154
90969,21
90970,21
90971,199
90972,202
90973,22
90974,22
90975,202
90976,34
90977,147
90978,147
90979,67
90980,67
90981,168
90982,168
90983,34
90984,34
90985,97
90986,97
90987,97
90988,97
90989,179
90990,179
90991,31
90992,31
90993,1
90994,1
90995,34
90996,199
90997,119
90998,119
90999,41
91000,41
91001,108
91002,108
91003,199
91004,34
91005,2
91006,2
91007,205
91008,205
91009,10
91010,10
91011,34
91012,199
91013,195
91014,195
91015,4
91016,4
91017,200
91018,200
91019,199
91020,248
91021,16
91022,16
91023,137
91024,137
91025,248
91026,199
91027,19
91028,19
91029,199
91030,248
91031,99
91032,99
91033,14
91034,14
91035,153
91036,153
91037,14
91038,14
91039,248
91040,199
91041,164
91042,164
91043,176
91044,176
91045,164
91046,164
91047,199
91048,248
91049,127
91050,127
91051,248
91052,199
91053,99
91054,99
91055,99
91056,99
91057,199
91058,34
91059,173
91060,173
91061,179
91062,179
91063,10
91064,10
91065,179
91066,179
91067,61
91068,61
91069,34
91070,199
91071,61
91072,61
91073,131
91074,131
91075,169
91076,169
91077,199
91078,199
91079,73
91080,73
91081,196
91082,196
91083,73
91084,73
91085,19
91086,19
91087,199
91088,199
91089,34
91090,34
91091,199
91092,34
91093,153
91094,153
91095,34
91096,107
91097,237
91098,237
91099,99
91100,99
91101,14
91102,14
91103,153
91104,153
91105,107
91106,199
91107,244
91108,244
91109,199
91110,248
91111,201
91112,201
91113,9
91114,9
91115,6
91116,6
91117,248
91118,34
91119,0
91120,0
91121,34
91122,107
91123,61
91124,61
91125,103
91126,103
91127,87
91128,87
91129,107
91130,34
91131,34
91132,34
91133,0
91134,0
91135,34
91136,34
91137,34
91138,248
91139,128
91140,128
91141,131
91142,131
91143,19
91144,19
91145,248
91146,107
91147,99
91148,99
91149,107
91150,199
91151,19
91152,19
91153,199
91154,199
91155,245
91156,245
91157,244
91158,244
91159,199
91160,248
91161,248
91162,248
91163,248
91164,248
91165,248
91166,248
91167,210
91168,210
91169,210
91170,210
91171,128
91172,128
91173,128
91174,128
91175,128
91176,128
91177,73
91178,73
91179,73
91180,73
91181,248
91182,248
91183,248
91184,107
91185,246
91186,246
91187,107
91188,34
91189,128
91190,128
91191,34
91192,107
91193,244
91194,244
91195,160
91196,160
91197,244
91198,244
91199,19
91200,19
91201,227
91202,227
91203,107
91204,107
91205,0
91206,0
91207,0
91208,0
91209,107
91210,199
91211,84
91212,84
91213,199
91214,199
91215,0
91216,0
91217,199
91218,248
91219,153
91220,153
91221,153
91222,153
91223,19
91224,19
91225,248
91226,199
91227,14
91228,14
91229,199
91230,107
91231,117
91232,117
91233,107
91234,99
91235,164
91236,164
91237,30
91238,30
91239,219
91240,219
91241,99
91242,199
91243,173
91244,173
91245,199
91246,248
91247,180
91248,180
91249,0
91250,0
91251,218
91252,218
91253,248
91254,199
91255,3
91256,3
91257,199
91258,199
91259,173
91260,173
91261,199
91262,199
91263,14
91264,14
91265,14
91266,14
91267,173
91268,173
91269,199
91270,199
91271,169
91272,169
91273,103
91274,103
91275,221
91276,221
91277,199
91278,248
91279,122
91280,122
91281,245
91282,245
91283,202
91284,202
91285,248
91286,199
91287,96
91288,96
91289,81
91290,81
91291,96
91292,96
91293,226
91294,226
91295,131
91296,131
91297,199
91298,199
91299,246
91300,246
91301,153
91302,153
91303,246
91304,246
91305,199
91306,248
91307,3
91308,3
91309,3
91310,3
91311,3
91312,3
91313,248
91314,107
91315,136
91316,136
91317,107
91318,107
91319,173
91320,173
91321,107
91322,199
91323,99
91324,99
91325,159
91326,159
91327,199
91328,199
91329,173
91330,173
91331,199
91332,34
91333,128
91334,128
91335,99
91336,99
91337,99
91338,99
91339,34
91340,199
91341,3
91342,3
91343,71
91344,71
91345,173
91346,173
91347,173
91348,173
91349,199
91350,107
91351,14
91352,14
91353,107
91354,107
91355,99
91356,99
91357,107
91358,199
91359,0
91360,0
91361,107
91362,107
91363,219
91364,219
91365,199
91366,199
91367,246
91368,246
91369,199
91370,107
91371,99
91372,99
91373,107
91374,107
91375,99
91376,99
91377,153
91378,153
91379,14
91380,14
91381,107
91382,107
91383,173
91384,173
91385,107
91386,199
91387,173
91388,173
91389,179
91390,179
91391,196
91392,196
91393,179
91394,179
91395,199
91396,199
91397,205
91398,205
91399,199
91400,107
91401,246
91402,246
91403,107
91404,199
91405,244
91406,244
91407,199
91408,199
91409,173
91410,173
91411,199
91412,199
91413,99
91414,99
91415,173
91416,173
91417,210
91418,210
91419,199
91420,14
91421,153
91422,248
91423,244
91424,244
91425,128
91426,128
91427,201
91428,201
91429,248
91430,199
91431,246
91432,246
91433,14
91434,14
91435,173
91436,173
91437,99
91438,99
91439,199
91440,248
91441,26
91442,26
91443,248
91444,199
91445,99
91446,99
91447,173
91448,173
91449,99
91450,99
91451,199
91452,34
91453,14
91454,14
91455,34
91456,248
91457,246
91458,246
91459,248
91460,248
91461,14
91462,14
91463,248
91464,199
91465,173
91466,173
91467,99
91468,99
91469,173
91470,173
91471,199
91472,199
91473,128
91474,128
91475,199
91476,199
91477,99
91478,99
91479,14
91480,14
91481,99
91482,99
91483,199
91484,199
91485,128
91486,128
91487,199
91488,199
91489,199
91490,199
91491,196
91492,196
91493,196
91494,196
91495,19
91496,19
91497,128
91498,128
91499,173
91500,173
91501,14
91502,14
91503,210
91504,210
91505,210
91506,210
91507,107
91508,107
91509,107
91510,107
91511,199
91512,199
91513,199
91514,199
91515,188
91516,188
91517,199
91518,107
91519,14
91520,14
91521,107
91522,107
91523,153
91524,153
91525,107
91526,107
91527,153
91528,153
91529,153
91530,153
91531,107
91532,107
91533,71
91534,71
91535,173
91536,173
91537,99
91538,99
91539,107
91540,107
91541,71
91542,71
91543,107
91544,107
91545,99
91546,99
91547,237
91548,237
91549,107
91550,107
91551,245
91552,245
91553,160
91554,160
91555,205
91556,205
91557,107
91558,107
91559,28
91560,28
91561,107
91562,107
91563,210
91564,210
91565,57
91566,57
91567,196
91568,196
91569,107
91570,107
91571,107
91572,107
91573,48
91574,48
91575,136
91576,136
91577,136
91578,136
91579,136
91580,136
91581,41
91582,41
91583,207
91584,207
91585,41
91586,41
91587,136
91588,136
91589,136
91590,136
91591,136
91592,136
91593,219
91594,219
91595,219
91596,219
91597,131
91598,131
91599,131
91600,131
91601,9
91602,9
91603,9
91604,9
91605,9
91606,9
91607,48
91608,48
91609,48
91610,48
91611,107
91612,107
91613,107
91614,107
91615,168
91616,168
91617,107
91618,107
91619,248
91620,248
91621,107
91622,107
91623,248
91624,248
91625,107
91626,107
91627,48
91628,48
91629,107
91630,107
91631,180
91632,180
91633,0
91634,0
91635,105
91636,105
91637,107
91638,107
91639,105
91640,105
91641,105
91642,105
91643,105
91644,105
91645,203
91646,203
91647,203
91648,203
91649,107
91650,107
91651,221
91652,221
91653,107
91654,107
91655,245
91656,245
91657,160
91658,160
91659,107
91660,107
91661,173
91662,173
91663,173
91664,173
91665,0
91666,0
91667,107
91668,107
91669,199
91670,199
91671,134
91672,134
91673,248
91674,248
91675,107
91676,107
91677,0
91678,0
91679,107
91680,107
91681,0
91682,0
91683,169
91684,169
91685,107
91686,107
91687,134
91688,134
91689,107
91690,107
91691,86
91692,86
91693,107
91694,107
91695,121
91696,121
91697,107
91698,107
91699,201
91700,201
91701,107
91702,107
91703,179
91704,179
91705,202
91706,202
91707,179
91708,179
91709,74
91710,74
91711,147
91712,147
91713,107
91714,107
91715,134
91716,134
91717,107
91718,248
91719,196
91720,196
91721,116
91722,116
91723,73
91724,73
91725,248
91726,199
91727,24
91728,24
91729,199
91730,199
91731,192
91732,192
91733,199
91734,199
91735,73
91736,73
91737,179
91738,179
91739,245
91740,245
91741,199
91742,199
91743,180
91744,180
91745,229
91746,229
91747,199
91748,199
91749,0
91750,0
91751,199
91752,199
91753,244
91754,244
91755,179
91756,179
91757,199
91758,199
91759,225
91760,225
91761,103
91762,103
91763,225
91764,225
91765,123
91766,123
91767,179
91768,179
91769,199
91770,199
91771,221
91772,221
91773,199
91774,199
91775,128
91776,128
91777,159
91778,159
91779,194
91780,194
91781,164
91782,164
91783,73
91784,73
91785,199
91786,199
91787,219
91788,219
91789,59
91790,59
91791,59
91792,59
91793,199
91794,199
91795,117
91796,117
91797,199
91798,199
91799,173
91800,173
91801,199
91802,199
91803,231
91804,231
91805,199
91806,14
91807,227
91808,227
91809,87
91810,87
91811,205
91812,205
91813,14
91814,199
91815,9
91816,9
91817,131
91818,131
91819,205
91820,205
91821,199
91822,107
91823,34
91824,34
91825,107
91826,107
91827,248
91828,248
91829,107
91830,107
91831,49
91832,49
91833,192
91834,192
91835,134
91836,134
91837,107
91838,107
91839,179
91840,179
91841,95
91842,95
91843,112
91844,112
91845,219
91846,219
91847,107
91848,107
91849,245
91850,245
91851,107
91852,107
91853,6
91854,6
91855,150
91856,150
91857,107
91858,107
91859,48
91860,48
91861,107
91862,248
91863,247
91864,247
91865,103
91866,103
91867,247
91868,247
91869,248
91870,248
91871,3
91872,3
91873,248
91874,107
91875,19
91876,19
91877,107
91878,107
91879,192
91880,192
91881,152
91882,152
91883,192
91884,192
91885,43
91886,43
91887,61
91888,61
91889,107
91890,107
91891,9
91892,9
91893,107
91894,248
91895,245
91896,245
91897,156
