time,origin,destination,ID
10:24:00,356,688,43058
10:24:00,696,2277,43059
10:24:00,4258,2241,43060
10:24:00,2557,1719,43061
10:24:00,363,3892,43062
10:24:00,2761,3165,43063
10:24:00,1708,7013,43064
10:24:00,4036,3600,43065
10:24:00,4228,4268,43066
10:24:00,153,3911,43067
10:24:00,1179,5043,43068
10:24:00,2429,4638,43069
10:24:00,3933,5206,43070
10:24:00,2426,2505,43071
10:24:00,3165,2052,43072
10:24:00,2052,3125,43073
10:24:00,46,2852,43074
10:24:00,2046,4507,43075
10:24:00,5020,665,43076
10:24:00,3140,2302,43077
10:24:00,2052,7446,43078
10:24:00,140,5087,43079
10:24:00,130,4638,43080
10:24:00,4377,4446,43081
10:24:00,4886,4886,43082
10:24:00,5372,4850,43083
10:24:00,4711,7006,43084
10:24:00,929,4764,43085
10:24:00,4870,5267,43086
10:24:00,5244,4939,43087
10:24:00,5738,4085,43088
10:24:00,2344,3332,43089
10:24:00,254,396,43090
10:24:00,90,3480,43091
10:24:00,2919,3173,43092
10:24:00,2052,3171,43093
10:24:00,3357,3355,43094
10:24:00,4192,203,43095
10:24:00,4904,4764,43096
10:24:00,2280,6707,43097
10:24:00,4947,5248,43098
10:24:00,461,4267,43099
10:24:00,2230,37,43100
10:24:00,6397,28,43101
10:24:00,217,1163,43102
10:24:00,4947,158,43103
10:24:00,3593,202,43104
10:24:00,6366,4449,43105
10:24:00,1176,4448,43106
10:24:00,6529,6987,43107
10:24:00,2052,4997,43108
10:24:00,290,4128,43109
10:24:00,430,6198,43110
10:24:00,1159,6859,43111
10:24:00,6161,3603,43112
10:24:00,5143,4468,43113
10:24:00,4390,280,43114
10:24:00,2801,4214,43115
10:24:00,6194,3798,43116
10:24:00,3940,3903,43117
10:24:00,4423,4250,43118
10:24:00,4046,4719,43119
10:24:00,5229,7294,43120
10:24:00,3126,3303,43121
10:24:00,4409,4054,43122
10:24:00,5118,5008,43123
10:24:00,5043,3965,43124
10:24:00,4433,3209,43125
10:24:00,342,433,43126
10:24:00,3895,3798,43127
10:24:00,4033,3173,43128
10:24:00,160,2652,43129
10:24:00,3182,3073,43130
10:24:00,4006,3928,43131
10:24:00,3728,3912,43132
10:24:00,372,3163,43133
10:24:00,3118,3015,43134
10:24:00,2946,3613,43135
10:24:00,4450,4450,43136
10:24:00,3628,849,43137
10:24:00,4335,4452,43138
10:24:00,3701,3613,43139
10:24:00,3761,3824,43140
10:24:00,206,6218,43141
10:24:00,2662,4638,43142
10:24:00,5006,3933,43143
10:24:00,4057,3519,43144
10:24:00,4431,231,43145
10:24:00,386,3134,43146
10:24:00,368,3159,43147
10:24:00,5060,4061,43148
10:24:00,3353,2547,43149
10:24:00,426,3790,43150
10:24:00,3900,3900,43151
10:24:00,3334,3853,43152
10:24:00,4175,206,43153
10:24:00,3073,3123,43154
10:24:00,483,2426,43155
10:24:00,3599,222,43156
10:24:00,4042,3792,43157
10:24:00,3474,2899,43158
10:24:00,3452,4157,43159
10:24:00,2783,4387,43160
10:24:00,479,61,43161
10:24:00,6348,2407,43162
10:24:00,4745,432,43163
10:24:00,1132,4797,43164
10:24:00,5056,2763,43165
10:24:00,6579,6579,43166
10:24:00,2435,566,43167
10:24:00,3381,2758,43168
10:24:00,3354,2661,43169
10:24:00,3727,3684,43170
10:24:00,6219,1127,43171
10:24:00,3467,4267,43172
10:24:00,2326,359,43173
10:24:00,492,372,43174
10:24:00,3632,3632,43175
10:24:00,6526,2359,43176
10:24:00,2052,85,43177
10:24:00,2410,2968,43178
10:24:00,2925,3351,43179
10:24:00,3462,4224,43180
10:24:00,246,3651,43181
10:24:00,1047,4204,43182
10:24:00,2421,2933,43183
10:24:00,7037,2609,43184
10:24:00,3203,471,43185
10:24:00,2052,450,43186
10:24:00,2052,6282,43187
10:24:00,2432,3978,43188
10:24:00,6159,199,43189
10:24:00,3577,252,43190
10:24:00,5065,3985,43191
10:24:00,2407,7077,43192
10:24:00,474,1775,43193
10:24:00,2451,475,43194
10:24:00,4273,450,43195
10:24:00,373,3636,43196
10:24:00,5392,384,43197
10:24:00,4229,610,43198
10:24:00,4618,4097,43199
10:24:14,6372,4794,43200
10:24:18,2562,3903,43201
10:24:24,4409,4093,43202
10:24:29,3394,2300,43203
10:25:08,4988,2407,43204
10:25:16,4176,4385,43205
10:26:01,4377,3932,43206
10:27:00,2485,3060,43207
10:27:00,471,6976,43208
10:27:00,820,2123,43209
10:27:00,2480,263,43210
10:27:00,4183,4638,43211
10:27:00,6434,206,43212
10:27:00,6648,4997,43213
10:27:00,101,2337,43214
10:27:00,4911,4052,43215
10:27:00,2153,179,43216
10:27:00,5181,3905,43217
10:27:00,148,7434,43218
10:27:00,4384,6219,43219
10:27:00,5904,4508,43220
10:27:00,2288,2368,43221
10:27:00,6111,2578,43222
10:27:00,4534,3595,43223
10:27:00,1065,3808,43224
10:27:00,5155,4094,43225
10:27:00,3696,3323,43226
10:27:00,3926,7294,43227
10:27:00,6984,3444,43228
10:27:00,2655,2223,43229
10:27:00,3333,2769,43230
10:27:00,10,7349,43231
10:27:00,4952,4736,43232
10:27:00,62,5076,43233
10:27:00,4444,2081,43234
10:27:00,3085,491,43235
10:27:00,4890,487,43236
10:27:00,2528,1775,43237
10:27:00,2903,3445,43238
10:27:00,7098,4636,43239
10:27:00,5862,7099,43240
10:27:00,2326,493,43241
10:27:00,6701,4114,43242
10:27:00,453,7013,43243
10:27:00,5886,6372,43244
10:27:00,4367,5405,43245
10:27:00,5263,4853,43246
10:27:00,4461,6112,43247
10:27:00,432,2318,43248
10:27:00,3362,3910,43249
10:27:00,5578,1011,43250
10:27:00,1041,1045,43251
10:27:00,7390,1168,43252
10:27:00,3645,198,43253
10:27:00,4753,4764,43254
10:27:00,6662,7013,43255
10:27:00,7092,6111,43256
10:27:00,4090,4102,43257
10:27:00,5883,4796,43258
10:27:00,3595,4465,43259
10:27:00,4772,7099,43260
10:27:00,1040,4670,43261
10:27:00,5154,5423,43262
10:27:00,4755,4760,43263
10:27:00,3909,1164,43264
10:27:00,1715,2405,43265
10:27:00,578,2069,43266
10:27:00,2091,2054,43267
10:27:00,418,3376,43268
10:27:00,33,1833,43269
10:27:00,2073,2132,43270
10:27:00,4698,3967,43271
10:27:00,2748,3675,43272
10:27:00,1084,2796,43273
10:27:00,2868,3206,43274
10:27:00,1836,817,43275
10:27:00,2421,2554,43276
10:27:00,2885,2421,43277
10:27:00,48,2968,43278
10:27:00,4736,5953,43279
10:27:00,3577,1132,43280
10:27:00,3034,3233,43281
10:27:00,454,6093,43282
10:27:00,2968,471,43283
10:27:00,3445,3938,43284
10:27:00,585,2091,43285
10:27:00,5950,5267,43286
10:27:00,4408,3926,43287
10:27:00,7465,3621,43288
10:27:00,4260,206,43289
10:27:00,4221,3831,43290
10:27:00,5405,5399,43291
10:27:00,490,4655,43292
10:27:00,3806,3986,43293
10:27:00,7035,5909,43294
10:27:00,2142,2100,43295
10:27:00,2547,2309,43296
10:27:00,3011,3851,43297
10:27:00,492,2455,43298
10:27:00,2928,279,43299
10:27:00,4247,3644,43300
10:27:00,7434,1131,43301
10:27:00,2410,4310,43302
10:27:00,3760,3729,43303
10:27:00,4323,3407,43304
10:27:00,15,372,43305
10:27:00,4850,5392,43306
10:27:00,1130,4031,43307
10:27:00,3671,3531,43308
10:27:00,3193,431,43309
10:27:00,7381,2312,43310
10:27:00,2759,2759,43311
10:27:00,6314,3497,43312
10:27:00,57,3190,43313
10:27:00,3933,3933,43314
10:27:00,4458,4270,43315
10:27:00,3222,480,43316
10:27:00,3963,2611,43317
10:27:00,6093,4638,43318
10:27:00,2871,2052,43319
10:27:00,4069,3523,43320
10:27:00,3823,3897,43321
10:27:00,593,2894,43322
10:27:00,2213,2596,43323
10:27:00,3617,435,43324
10:27:00,2349,2100,43325
10:27:00,849,3651,43326
10:27:00,435,471,43327
10:27:00,3798,3514,43328
10:27:00,3878,7443,43329
10:27:00,2354,3531,43330
10:27:00,5143,5396,43331
10:27:00,6984,6686,43332
10:27:00,622,4271,43333
10:27:00,6965,4448,43334
10:27:00,4465,592,43335
10:27:00,471,2398,43336
10:27:00,80,451,43337
10:27:00,642,3160,43338
10:27:00,2373,2333,43339
10:27:00,2856,35,43340
10:27:00,650,47,43341
10:27:00,161,1152,43342
10:27:00,3812,2780,43343
10:27:00,5449,4638,43344
10:27:00,6307,3599,43345
10:27:00,4889,442,43346
10:27:00,3387,3025,43347
10:27:00,529,4638,43348
10:27:00,482,1764,43349
10:27:00,2680,6344,43350
10:27:00,693,5237,43351
10:27:00,3386,5051,43352
10:27:00,3964,699,43353
10:27:00,4310,6524,43354
10:27:00,4291,3357,43355
10:27:00,4261,3924,43356
10:27:00,3813,2779,43357
10:27:00,3897,2052,43358
10:27:00,451,1102,43359
10:27:00,2220,2652,43360
10:27:00,3121,1883,43361
10:27:00,4101,2052,43362
10:27:00,7399,265,43363
10:27:00,4026,3620,43364
10:27:00,1138,153,43365
10:27:00,5950,4870,43366
10:27:00,2138,2431,43367
10:27:00,3990,7441,43368
10:27:00,4229,3911,43369
10:27:00,2120,451,43370
10:27:00,812,4093,43371
10:27:00,2039,2670,43372
10:27:00,5385,201,43373
10:27:00,3538,3734,43374
10:27:00,3577,1179,43375
10:27:00,2052,2816,43376
10:27:00,5298,5270,43377
10:27:00,7028,6674,43378
10:27:00,6263,4966,43379
10:27:00,6969,5022,43380
10:27:00,5969,4850,43381
10:27:00,31,2620,43382
10:27:00,5042,5042,43383
10:27:00,3331,4764,43384
10:27:00,5351,4973,43385
10:27:00,6738,4225,43386
10:27:00,5765,3651,43387
10:27:00,2830,2570,43388
10:27:00,3444,3165,43389
10:27:00,2343,252,43390
10:27:00,2569,6197,43391
10:27:00,2763,2951,43392
10:27:00,5639,3543,43393
10:27:00,1626,487,43394
10:27:00,2769,1645,43395
10:27:00,4204,4265,43396
10:27:00,3802,3802,43397
10:27:00,3200,2529,43398
10:27:00,211,4224,43399
10:27:00,2335,3814,43400
10:27:00,6385,2431,43401
10:27:00,3799,2354,43402
10:27:00,3995,5746,43403
10:27:00,3117,3119,43404
10:27:00,3803,3267,43405
10:27:00,4212,4638,43406
10:27:00,4448,3995,43407
10:27:00,3995,1172,43408
10:27:00,4409,4638,43409
10:27:00,5027,6366,43410
10:27:00,6372,6372,43411
10:27:00,1090,7390,43412
10:27:00,4228,240,43413
10:27:00,3939,4476,43414
10:27:00,4938,5019,43415
10:27:00,332,6154,43416
10:27:00,5218,13,43417
10:27:00,3532,3943,43418
10:27:00,6978,2933,43419
10:27:00,4441,4009,43420
10:27:00,4134,2569,43421
10:27:00,4758,6623,43422
10:27:00,4036,4638,43423
10:27:00,7297,177,43424
10:27:00,4439,4021,43425
10:27:00,2759,4124,43426
10:27:00,3912,3977,43427
10:27:00,6530,442,43428
10:27:00,3337,489,43429
10:27:00,3808,4615,43430
10:27:00,251,3953,43431
10:27:00,231,3802,43432
10:27:00,3977,3946,43433
10:27:00,3126,3843,43434
10:27:00,4090,4764,43435
10:27:00,4206,4207,43436
10:27:00,402,3739,43437
10:27:00,3157,3725,43438
10:27:00,2759,3467,43439
10:27:00,2830,3166,43440
10:27:00,2414,2524,43441
10:27:00,3126,4552,43442
10:27:00,2578,2578,43443
10:27:00,3948,5023,43444
10:27:00,359,3808,43445
10:27:00,467,2812,43446
10:27:00,3617,3903,43447
10:27:00,3315,3159,43448
10:27:00,2290,2290,43449
10:27:00,3257,3084,43450
10:27:00,3432,3486,43451
10:27:00,1120,31,43452
10:27:00,5119,6674,43453
10:27:00,3612,7020,43454
10:27:00,1795,3671,43455
10:27:00,3995,3833,43456
10:27:00,3312,7446,43457
10:27:00,2281,4638,43458
10:27:00,402,3248,43459
10:27:00,6244,2960,43460
10:27:00,6579,6174,43461
10:27:00,3817,3816,43462
10:27:00,6564,62,43463
10:27:00,3811,3127,43464
10:27:00,2440,511,43465
10:27:00,453,2848,43466
10:27:00,2349,6410,43467
10:27:00,2206,2408,43468
10:27:00,3976,3058,43469
10:27:00,246,6221,43470
10:27:00,1836,6963,43471
10:27:00,20,2869,43472
10:27:00,3233,3233,43473
10:27:00,6133,3018,43474
10:27:00,2473,2502,43475
10:27:00,2321,465,43476
10:27:00,53,3358,43477
10:27:00,2858,3023,43478
10:27:00,4332,362,43479
10:27:00,4640,7097,43480
10:27:00,4270,4356,43481
10:27:00,2052,4997,43482
10:27:00,4848,3760,43483
10:27:00,3124,3258,43484
10:27:00,2515,433,43485
10:27:15,5378,4897,43486
10:27:18,522,444,43487
10:27:43,2831,300,43488
10:28:11,2007,1113,43489
10:28:11,2499,3535,43490
10:28:14,7390,5421,43491
10:28:15,476,2309,43492
10:28:37,3286,415,43493
10:28:50,2763,6142,43494
10:29:02,4975,2353,43495
10:29:04,2866,2866,43496
10:29:17,3094,4819,43497
10:30:00,6973,2368,43498
10:30:00,3651,3922,43499
10:30:00,1052,2414,43500
10:30:00,3074,2405,43501
10:30:00,2423,1766,43502
10:30:00,2528,2983,43503
10:30:00,6687,6412,43504
10:30:00,5382,6451,43505
10:30:00,180,5601,43506
10:30:00,2275,2648,43507
10:30:00,5391,4408,43508
10:30:00,4746,6378,43509
10:30:00,4867,126,43510
10:30:00,6235,5307,43511
10:30:00,7034,4654,43512
10:30:00,3960,79,43513
10:30:00,5950,4638,43514
10:30:00,6845,4845,43515
10:30:00,5947,6706,43516
10:30:00,4638,3890,43517
10:30:00,2758,2862,43518
10:30:00,2951,3248,43519
10:30:00,2233,3810,43520
10:30:00,2019,1827,43521
10:30:00,2440,20,43522
10:30:00,3001,3419,43523
10:30:00,2858,4221,43524
10:30:00,2322,3350,43525
10:30:00,307,4128,43526
10:30:00,7011,210,43527
10:30:00,4676,2678,43528
10:30:00,6376,5253,43529
10:30:00,4889,4447,43530
10:30:00,4909,1179,43531
10:30:00,3166,2970,43532
10:30:00,5909,4101,43533
10:30:00,7437,432,43534
10:30:00,217,3917,43535
10:30:00,7206,4880,43536
10:30:00,448,2646,43537
10:30:00,122,4764,43538
10:30:00,4269,3918,43539
10:30:00,5405,4377,43540
10:30:00,3,5886,43541
10:30:00,6189,5020,43542
10:30:00,6253,1121,43543
10:30:00,4719,4757,43544
10:30:00,1798,3051,43545
10:30:00,4771,4704,43546
10:30:00,3821,3574,43547
10:30:00,4798,5246,43548
10:30:00,3643,4413,43549
10:30:00,6174,3894,43550
10:30:00,3638,3119,43551
10:30:00,556,7417,43552
10:30:00,1084,1754,43553
10:30:00,225,400,43554
10:30:00,3514,3764,43555
10:30:00,4764,4496,43556
10:30:00,3451,3452,43557
10:30:00,1124,4403,43558
10:30:00,3825,4441,43559
10:30:00,5012,1172,43560
10:30:00,4358,4196,43561
10:30:00,206,4764,43562
10:30:00,2440,2595,43563
10:30:00,2288,4638,43564
10:30:00,4847,4659,43565
10:30:00,1234,7013,43566
10:30:00,5223,5389,43567
10:30:00,4870,5950,43568
10:30:00,3064,3182,43569
10:30:00,5405,6172,43570
10:30:00,4850,483,43571
10:30:00,6584,4954,43572
10:30:00,5178,4949,43573
10:30:00,2233,2325,43574
10:30:00,2933,504,43575
10:30:00,7303,2962,43576
10:30:00,363,1768,43577
10:30:00,517,4102,43578
10:30:00,3802,4013,43579
10:30:00,6687,4247,43580
10:30:00,5403,665,43581
10:30:00,2402,4064,43582
10:30:00,5243,4309,43583
10:30:00,6124,6106,43584
10:30:00,2838,6749,43585
10:30:00,491,457,43586
10:30:00,3800,2662,43587
10:30:00,56,2561,43588
10:30:00,452,6177,43589
10:30:00,454,4638,43590
10:30:00,4436,4147,43591
10:30:00,372,4638,43592
10:30:00,341,328,43593
10:30:00,1790,3124,43594
10:30:00,3997,4937,43595
10:30:00,3850,3288,43596
10:30:00,5267,5199,43597
10:30:00,3019,4638,43598
10:30:00,3497,3844,43599
10:30:00,3458,3513,43600
10:30:00,382,418,43601
10:30:00,2353,3366,43602
10:30:00,3170,3837,43603
10:30:00,3496,2066,43604
10:30:00,3641,3870,43605
10:30:00,2866,2931,43606
10:30:00,246,4562,43607
10:30:00,4120,6094,43608
10:30:00,6570,2806,43609
10:30:00,5418,359,43610
10:30:00,5418,2943,43611
10:30:00,5419,2416,43612
10:30:00,2288,3073,43613
10:30:00,96,2389,43614
10:30:00,6686,4124,43615
10:30:00,6227,4970,43616
10:30:00,4026,4359,43617
10:30:00,5062,215,43618
10:30:00,3967,216,43619
10:30:00,2388,2532,43620
10:30:00,641,3084,43621
10:30:00,3138,6093,43622
10:30:00,2565,3353,43623
10:30:00,3270,4764,43624
10:30:00,6496,2390,43625
10:30:00,653,7251,43626
10:30:00,6625,6166,43627
10:30:00,2675,1159,43628
10:30:00,6262,2825,43629
10:30:00,3279,3813,43630
10:30:00,3166,2516,43631
10:30:00,5463,280,43632
10:30:00,741,5251,43633
10:30:00,3076,4638,43634
10:30:00,2290,74,43635
10:30:00,2606,3972,43636
10:30:00,2783,3158,43637
10:30:00,4280,4209,43638
10:30:00,4404,4742,43639
10:30:00,3971,278,43640
10:30:00,729,3640,43641
10:30:00,2182,2894,43642
10:30:00,3763,285,43643
10:30:00,1241,3943,43644
10:30:00,6204,4140,43645
10:30:00,4686,2052,43646
10:30:00,4566,4764,43647
10:30:00,6272,2551,43648
10:30:00,7003,2779,43649
10:30:00,6785,83,43650
10:30:00,3011,1397,43651
10:30:00,2783,2350,43652
10:30:00,3288,452,43653
10:30:00,4654,7024,43654
10:30:00,2085,4638,43655
10:30:00,4228,3600,43656
10:30:00,63,3160,43657
10:30:00,3121,2951,43658
10:30:00,3252,3808,43659
10:30:00,3298,2480,43660
10:30:00,3158,3170,43661
10:30:00,1065,5168,43662
10:30:00,4015,2107,43663
10:30:00,4899,851,43664
10:30:00,5451,5297,43665
10:30:00,4799,5874,43666
10:30:00,4653,4638,43667
10:30:00,3394,3394,43668
10:30:00,2854,3018,43669
10:30:00,5334,3770,43670
10:30:00,2341,3594,43671
10:30:00,1737,2613,43672
10:30:00,4449,5587,43673
10:30:00,3149,4009,43674
10:30:00,5761,2778,43675
10:30:00,3809,3084,43676
10:30:00,3905,89,43677
10:30:00,183,4741,43678
10:30:00,2321,3827,43679
10:30:00,3778,3552,43680
10:30:00,1163,4377,43681
10:30:00,707,371,43682
10:30:00,448,2396,43683
10:30:00,3897,233,43684
10:30:00,3621,359,43685
10:30:00,3799,3129,43686
10:30:00,4805,3799,43687
10:30:00,4192,4268,43688
10:30:00,7374,2612,43689
10:30:00,7094,7094,43690
10:30:00,4860,250,43691
10:30:00,2052,1130,43692
10:30:00,1229,216,43693
10:30:00,5874,7032,43694
10:30:00,6520,4857,43695
10:30:00,4654,2337,43696
10:30:00,6397,1040,43697
10:30:00,6674,6574,43698
10:30:00,5400,3883,43699
10:30:00,4176,3903,43700
10:30:00,6706,4764,43701
10:30:00,2644,2653,43702
10:30:00,7262,170,43703
10:30:00,3026,3136,43704
10:30:00,6391,1164,43705
10:30:00,4207,4140,43706
10:30:00,5053,7294,43707
10:30:00,3511,4140,43708
10:30:00,5121,5051,43709
10:30:00,1163,4314,43710
10:30:00,7262,2759,43711
10:30:00,3357,5206,43712
10:30:00,5380,4518,43713
10:30:00,6561,67,43714
10:30:00,4067,329,43715
10:30:00,4032,4638,43716
10:30:00,3881,4638,43717
10:30:00,3370,4992,43718
10:30:00,396,3667,43719
10:30:00,2304,3827,43720
10:30:00,2213,2278,43721
10:30:00,6440,2868,43722
10:30:00,1756,3333,43723
10:30:00,3228,374,43724
10:30:00,4708,3870,43725
10:30:00,4061,4013,43726
10:30:00,3755,3525,43727
10:30:00,4764,3965,43728
10:30:00,2528,2522,43729
10:30:00,2646,4638,43730
10:30:00,4413,4390,43731
10:30:00,3238,4764,43732
10:30:00,6979,3477,43733
10:30:00,2279,3964,43734
10:30:00,3271,361,43735
10:30:00,2333,485,43736
10:30:00,291,2760,43737
10:30:00,2429,3667,43738
10:30:00,3186,3369,43739
10:30:00,2878,3328,43740
10:30:00,4167,4026,43741
10:30:00,6648,432,43742
10:30:00,4284,7013,43743
10:30:00,3792,3545,43744
10:30:00,3882,4764,43745
10:30:00,3575,3823,43746
10:30:00,211,3987,43747
10:30:00,5163,4465,43748
10:30:00,3255,2760,43749
10:30:00,3788,3286,43750
10:30:00,4024,3824,43751
10:30:00,5084,6451,43752
10:30:00,6571,3641,43753
10:30:00,3073,7302,43754
10:30:00,2860,4157,43755
10:30:00,3006,1767,43756
10:30:00,3411,478,43757
10:30:00,2850,3444,43758
10:30:00,307,4290,43759
10:30:00,2895,4638,43760
10:30:00,6344,2542,43761
10:30:00,505,3019,43762
10:30:00,3776,363,43763
10:30:00,2934,3093,43764
10:30:00,2871,3348,43765
10:30:00,3348,4638,43766
10:30:00,3009,3006,43767
10:30:00,3097,2307,43768
10:30:00,3394,3094,43769
10:30:00,1733,74,43770
10:30:00,380,3023,43771
10:30:00,3171,3356,43772
10:30:00,2480,7301,43773
10:30:00,2311,2758,43774
10:30:00,498,3422,43775
10:30:00,4764,3467,43776
10:30:00,2284,2281,43777
10:30:00,2399,2858,43778
10:30:00,3009,4764,43779
10:30:00,6174,483,43780
10:30:00,2261,6619,43781
10:30:00,4870,4638,43782
10:30:00,3038,2306,43783
10:30:00,2781,2648,43784
10:30:02,3834,4229,43785
10:30:33,2737,2052,43786
10:31:01,39,3688,43787
10:31:23,3887,4846,43788
10:32:13,3124,5375,43789
10:32:32,4094,159,43790
10:32:33,4879,6721,43791
10:33:00,5230,2759,43792
10:33:00,2381,2591,43793
10:33:00,2748,4897,43794
10:33:00,662,483,43795
10:33:00,1055,2309,43796
10:33:00,4458,4377,43797
10:33:00,3575,3137,43798
10:33:00,5908,432,43799
10:33:00,6988,114,43800
10:33:00,5170,123,43801
10:33:00,2974,2439,43802
10:33:00,3048,2515,43803
10:33:00,3938,3990,43804
10:33:00,2091,578,43805
10:33:00,15,6,43806
10:33:00,7432,2763,43807
10:33:00,3050,3018,43808
10:33:00,1709,578,43809
10:33:00,5275,3072,43810
10:33:00,2933,3629,43811
10:33:00,2158,2052,43812
10:33:00,3049,3004,43813
10:33:00,2179,2420,43814
10:33:00,2109,2078,43815
10:33:00,2038,2099,43816
10:33:00,477,2480,43817
10:33:00,2562,7381,43818
10:33:00,2524,6196,43819
10:33:00,1723,6590,43820
10:33:00,5188,6197,43821
10:33:00,3314,3136,43822
10:33:00,4799,24,43823
10:33:00,2866,4153,43824
10:33:00,3542,130,43825
10:33:00,237,5247,43826
10:33:00,4412,4149,43827
10:33:00,5879,5308,43828
10:33:00,457,6619,43829
10:33:00,5247,262,43830
10:33:00,5168,4638,43831
10:33:00,4448,200,43832
10:33:00,5267,5405,43833
10:33:00,142,3882,43834
10:33:00,557,650,43835
10:33:00,4593,3916,43836
10:33:00,327,1709,43837
10:33:00,1040,6249,43838
10:33:00,4163,3715,43839
10:33:00,2948,4052,43840
10:33:00,4930,4930,43841
10:33:00,354,2869,43842
10:33:00,3110,2878,43843
10:33:00,4372,3806,43844
10:33:00,4359,79,43845
10:33:00,4376,229,43846
10:33:00,1820,2129,43847
10:33:00,3799,5085,43848
10:33:00,4315,4443,43849
10:33:00,4561,3651,43850
10:33:00,2655,2653,43851
10:33:00,5247,5130,43852
10:33:00,3803,405,43853
10:33:00,4890,1002,43854
10:33:00,1718,386,43855
10:33:00,6377,1056,43856
10:33:00,4879,4155,43857
10:33:00,6839,5248,43858
10:33:00,201,2783,43859
10:33:00,4011,4215,43860
10:33:00,3776,7013,43861
10:33:00,183,4455,43862
10:33:00,2431,2472,43863
10:33:00,3897,3297,43864
10:33:00,1044,5878,43865
10:33:00,7294,7304,43866
10:33:00,2944,2759,43867
10:33:00,4284,3642,43868
10:33:00,6161,4293,43869
10:33:00,2971,250,43870
10:33:00,4969,1172,43871
10:33:00,3118,3800,43872
10:33:00,725,2835,43873
10:33:00,5879,4701,43874
10:33:00,2401,3593,43875
10:33:00,118,3560,43876
10:33:00,4741,6602,43877
10:33:00,3165,1714,43878
10:33:00,2502,2940,43879
10:33:00,6575,2857,43880
10:33:00,3117,498,43881
10:33:00,3637,1800,43882
10:33:00,6703,2583,43883
10:33:00,2459,2350,43884
10:33:00,2968,3926,43885
10:33:00,4026,4638,43886
10:33:00,3281,2407,43887
10:33:00,3805,3116,43888
10:33:00,2795,978,43889
10:33:00,4709,4638,43890
10:33:00,5020,6128,43891
10:33:00,1165,3987,43892
10:33:00,3309,3758,43893
10:33:00,7011,5170,43894
10:33:00,2944,482,43895
10:33:00,3052,3058,43896
10:33:00,2052,4259,43897
10:33:00,4228,7404,43898
10:33:00,2529,4134,43899
10:33:00,5421,4318,43900
10:33:00,2871,594,43901
10:33:00,6607,5418,43902
10:33:00,600,1055,43903
10:33:00,5950,6876,43904
10:33:00,4411,200,43905
10:33:00,7391,5037,43906
10:33:00,4227,849,43907
10:33:00,2667,39,43908
10:33:00,5054,3990,43909
10:33:00,174,4764,43910
10:33:00,4041,53,43911
10:33:00,2443,2858,43912
10:33:00,458,372,43913
10:33:00,5495,1775,43914
10:33:00,3170,3324,43915
10:33:00,3125,3165,43916
10:33:00,4109,4638,43917
10:33:00,266,3636,43918
10:33:00,3279,3829,43919
10:33:00,3560,4289,43920
10:33:00,3631,3671,43921
10:33:00,2614,2340,43922
10:33:00,3088,4764,43923
10:33:00,685,3373,43924
10:33:00,2501,2772,43925
10:33:00,2969,479,43926
10:33:00,4764,4638,43927
10:33:00,3778,4460,43928
10:33:00,4304,4255,43929
10:33:00,3124,491,43930
10:33:00,5192,5161,43931
10:33:00,4968,4764,43932
10:33:00,4833,3261,43933
10:33:00,3719,3805,43934
10:33:00,7043,4764,43935
10:33:00,2388,1801,43936
10:33:00,4399,4136,43937
10:33:00,6191,3774,43938
10:33:00,1321,4318,43939
10:33:00,5886,1056,43940
10:33:00,3136,3286,43941
10:33:00,3405,3331,43942
10:33:00,4227,3613,43943
10:33:00,5405,4847,43944
10:33:00,3181,3837,43945
10:33:00,2052,6840,43946
10:33:00,4624,4764,43947
10:33:00,4636,1065,43948
10:33:00,4753,7229,43949
10:33:00,3618,6174,43950
10:33:00,3869,2854,43951
10:33:00,3158,2332,43952
10:33:00,3190,7294,43953
10:33:00,3278,3220,43954
10:33:00,3050,2569,43955
10:33:00,3251,4764,43956
10:33:00,3053,4647,43957
10:33:00,4032,4042,43958
10:33:00,3928,3900,43959
10:33:00,467,2423,43960
10:33:00,3272,3346,43961
10:33:00,3560,3903,43962
10:33:00,3052,3798,43963
10:33:00,5885,6093,43964
10:33:00,154,5188,43965
10:33:00,4102,4641,43966
10:33:00,20,4725,43967
10:33:00,3607,4638,43968
10:33:00,3799,3908,43969
10:33:00,282,4404,43970
10:33:00,3303,4295,43971
10:33:00,7011,4638,43972
10:33:00,125,4651,43973
10:33:00,126,5017,43974
10:33:00,3591,4850,43975
10:33:00,201,4177,43976
10:33:00,251,211,43977
10:33:00,6706,7374,43978
10:33:00,5969,7390,43979
10:33:00,4421,4421,43980
10:33:00,3683,3618,43981
10:33:00,4534,329,43982
10:33:00,2281,6623,43983
10:33:00,2350,6344,43984
10:33:00,3760,4414,43985
10:33:00,218,4738,43986
10:33:00,4192,264,43987
10:33:00,3123,3123,43988
10:33:00,3909,4019,43989
10:33:00,1228,6262,43990
10:33:00,3654,3578,43991
10:33:00,4468,2634,43992
10:33:00,372,3276,43993
10:33:00,2362,4331,43994
10:33:00,2596,2941,43995
10:33:00,252,3575,43996
10:33:00,295,3157,43997
10:33:00,2653,4638,43998
10:33:00,3741,3701,43999
10:33:00,3824,3350,44000
10:33:00,2672,183,44001
10:33:00,5021,2826,44002
10:33:00,276,362,44003
10:33:00,4267,6662,44004
10:33:00,4363,3077,44005
10:33:00,4016,4016,44006
10:33:00,3792,3983,44007
10:33:00,3510,6130,44008
