6.083000000000000185e+00
7.603750000000000675e+00
5.076647727272727728e+00
2.962500000000000355e+00
1.283377358490566067e+01
1.744076923076923080e+01
9.632903225806451530e+00
1.029724137931034456e+01
1.592640000000000100e+01
1.592640000000000100e+01
1.445121951219512191e+01
1.209183673469387799e+01
8.125714285714286333e+00
6.438500000000000334e+00
9.611666666666666359e+00
9.793018867924526916e+00
8.575657894736842479e+00
8.328380281690142439e+00
6.661621621621621969e+00
9.128888888888889497e+00
9.818571428571427617e+00
9.372272727272727977e+00
8.887500000000001066e+00
7.776562500000000711e+00
8.446923076923077645e+00
8.235749999999999460e+00
7.145639097744361123e+00
8.274915254237289020e+00
9.580140845070422628e+00
5.490499999999999936e+00
5.428953488372093794e+00
7.516969696969697523e+00
9.216666666666666785e+00
1.036875000000000036e+01
8.262083333333333002e+00
8.038783783783783221e+00
9.480000000000000426e+00
1.185000000000000142e+01
7.031000000000000583e+00
8.437200000000000699e+00
7.871785714285714164e+00
8.645113636363635834e+00
1.045372093023255822e+01
8.187272727272727479e+00
6.648311688311688172e+00
1.036598130841121623e+01
7.815957446808511122e+00
6.338372093023256326e+00
1.143389312977099337e+01
7.390657894736842870e+00
5.471677852348993731e+00
6.951999999999999957e+00
6.825600000000000556e+00
5.785588235294117254e+00
7.362977528089888146e+00
1.237934010152284259e+01
7.416567164179104665e+00
8.674200000000000799e+00
8.529322033898305122e+00
9.032211981566820924e+00
7.775950413223140067e+00
7.696857142857143508e+00
7.667647058823529704e+00
9.942890625000000426e+00
7.807058823529411384e+00
5.846000000000000085e+00
1.052280000000000015e+01
8.025000000000000355e+00
4.479710982658959395e+00
4.353876404494382513e+00
5.904450867052023710e+00
5.726058394160584264e+00
5.667391304347826342e+00
5.013461538461538858e+00
7.311988636363636829e+00
1.083428571428571630e+01
6.468705882352941750e+00
7.686486486486487024e+00
9.654631578947368453e+00
4.929600000000000648e+00
6.902105263157895187e+00
5.871940298507462686e+00
3.540722891566264963e+00
5.544905660377358103e+00
9.564042553191489660e+00
1.349869565217391454e+01
8.797727272727271952e+00
6.961875000000000036e+00
7.594193548387096371e+00
6.913757961783439931e+00
1.048613207547169779e+01
6.162000000000000810e+00
8.458780487804878234e+00
5.110312500000000036e+00
7.362800000000000900e+00
9.632201834862385681e+00
1.158140000000000036e+01
1.023409090909090935e+01
6.465220588235294663e+00
6.344307692307692648e+00
5.849761904761905384e+00
6.776718750000000568e+00
7.331373626373626884e+00
7.379999999999999893e+00
9.480000000000000426e+00
1.261482071713147413e+01
6.658571428571429252e+00
5.950212765957447303e+00
2.883975903614457881e+00
5.699285714285714732e+00
6.550416666666666998e+00
6.254166666666667318e+00
8.840476190476191931e+00
9.945535714285714590e+00
8.333225806451613593e+00
6.970588235294117752e+00
1.071240000000000059e+01
7.745434782608696445e+00
1.244250000000000078e+01
1.307406593406593487e+01
1.501000000000000156e+01
1.139129032258064633e+01
1.080279069767441946e+01
1.037711864406779583e+01
8.331461538461539362e+00
6.046985294117646959e+00
6.002523364485981006e+00
9.603805970149254634e+00
5.775630252100841133e+00
3.241981132075471894e+00
1.121968085106383128e+01
9.753461538461538183e+00
1.116570422535211193e+01
1.218139830508474475e+01
1.112292035398230183e+01
1.024939130434782619e+01
1.951299999999999812e+01
1.721735294117647186e+01
6.675500000000000433e+00
5.890147058823529846e+00
1.026294642857142847e+01
7.492846153846154600e+00
6.006724137931035656e+00
5.530000000000000249e+00
5.201275167785235354e+00
6.254439834024896783e+00
8.364705882352941657e+00
8.049056603773586005e+00
8.410827067669174539e+00
6.927692307692308482e+00
9.056785714285714661e+00
8.452999999999999403e+00
1.635300000000000153e+01
1.127793103448275858e+01
1.782382022471909977e+01
2.142165745856353709e+01
2.184448398576512673e+01
1.728894915254237219e+01
2.385361111111111043e+01
2.321205882352941430e+01
1.982406250000000014e+01
2.412244712990936790e+01
2.097090909090909250e+01
1.455648148148148202e+01
1.950465838509316896e+01
1.636211538461538595e+01
1.826970873786407878e+01
1.680160714285714363e+01
1.795859154929577528e+01
1.700079999999999814e+01
1.828285714285714292e+01
1.761192660550458911e+01
1.002692307692307772e+01
9.250645161290323770e+00
1.306224137931034512e+01
1.385871951219512077e+01
